--- 2026-06-04_07:33:39 ---
--- 2026-06-04_07:33:41 ---
--- 2026-06-04_07:33:43 ---
--- 2026-06-04_07:33:45 ---
--- 2026-06-04_07:33:47 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.38%   3.812MiB / 23.32GiB   0.02%
--- 2026-06-04_07:33:50 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   99.89%    3.809MiB / 23.32GiB   0.02%
--- 2026-06-04_07:33:53 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.18%   3.809MiB / 23.32GiB   0.02%
--- 2026-06-04_07:33:56 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   74.57%    4.637MiB / 23.32GiB   0.02%
servidor_hqc   129.68%   7.621MiB / 23.32GiB   0.03%
cliente_hqc2   69.54%    2.828MiB / 23.32GiB   0.01%
--- 2026-06-04_07:34:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   72.79%    4.582MiB / 23.32GiB   0.02%
cliente_hqc2   72.27%    4.863MiB / 23.32GiB   0.02%
cliente_hqc1   68.92%    5.031MiB / 23.32GiB   0.02%
servidor_hqc   196.73%   9.551MiB / 23.32GiB   0.04%
cliente_hqc4   74.03%    4.988MiB / 23.32GiB   0.02%
--- 2026-06-04_07:34:05 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   71.97%    4.422MiB / 23.32GiB   0.02%
cliente_hqc4   68.01%    4.152MiB / 23.32GiB   0.02%
cliente_hqc3   64.78%    4.129MiB / 23.32GiB   0.02%
cliente_hqc2   65.59%    3.707MiB / 23.32GiB   0.02%
cliente_hqc1   71.49%    4.793MiB / 23.32GiB   0.02%
servidor_hqc   248.43%   10.61MiB / 23.32GiB   0.04%
cliente_hqc6   67.47%    4.246MiB / 23.32GiB   0.02%
--- 2026-06-04_07:34:10 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   60.33%    4.117MiB / 23.32GiB   0.02%
cliente_hqc6   62.24%    3.434MiB / 23.32GiB   0.01%
cliente_hqc5   55.55%    4.359MiB / 23.32GiB   0.02%
cliente_hqc4   65.62%    4.492MiB / 23.32GiB   0.02%
cliente_hqc3   55.50%    4.16MiB / 23.32GiB    0.02%
cliente_hqc2   55.00%    4.484MiB / 23.32GiB   0.02%
cliente_hqc1   63.04%    4.145MiB / 23.32GiB   0.02%
servidor_hqc   270.03%   10.43MiB / 23.32GiB   0.04%
