run_id,duration_ms,success
1,78.87,1
2,69.43,1
3,74.49,1
4,79.24,1
5,80.63,1
6,82.59,1
7,75.01,1
8,74.21,1
9,73.11,1
10,79.77,1
11,47.96,1
12,82.97,1
13,81.56,1
14,68.31,1
15,81.24,1
16,81.53,1
17,79.24,1
18,80.53,1
19,57.84,1
20,66.02,1
21,82.98,1
22,83.82,1
23,77.95,1
24,84.36,1
25,91.58,1
26,81.92,1
27,78.50,1
28,100.81,1
29,80.59,1
30,78.04,1
31,108.24,1
32,80.63,1
33,109.47,1
34,87.91,1
35,83.30,1
36,86.42,1
37,86.91,1
38,84.09,1
39,111.94,1
40,98.05,1
41,80.68,1
42,77.91,1
43,86.71,1
44,98.53,1
45,86.98,1
46,78.85,1
47,87.28,1
48,86.52,1
49,87.50,1
50,84.05,1
51,91.44,1
52,136.80,1
53,78.66,1
54,96.70,1
55,87.87,1
56,79.35,1
57,84.65,1
58,112.89,1
59,80.89,1
60,86.73,1
61,110.41,1
62,138.80,1
63,82.95,1
64,106.93,1
65,141.61,1
66,126.56,1
67,120.03,1
68,83.97,1
69,87.83,1
70,78.06,1
71,85.56,1
72,96.14,1
73,91.52,1
74,131.74,1
75,85.48,1
76,165.44,1
77,104.99,1
78,143.41,1
79,117.64,1
80,94.83,1
81,179.58,1
82,95.65,1
83,168.21,1
84,129.79,1
85,85.46,1
86,81.50,1
87,109.84,1
88,136.06,1
89,161.95,1
90,89.73,1
91,147.22,1
92,131.38,1
93,110.20,1
94,126.60,1
95,85.42,1
96,107.43,1
97,78.86,1
98,119.51,1
99,93.18,1
100,124.31,1
101,103.65,1
102,142.40,1
103,118.96,1
104,99.22,1
105,158.39,1
106,170.52,1
107,171.09,1
108,97.29,1
109,163.53,1
110,100.86,1
111,210.38,1
112,128.17,1
113,195.78,1
114,135.81,1
115,125.86,1
116,106.05,1
117,269.73,1
118,106.43,1
119,247.83,1
120,106.46,1
121,135.61,1
122,107.04,1
123,175.39,1
124,128.11,1
125,208.15,1
126,139.23,1
127,148.60,1
128,154.10,1
129,209.37,1
130,109.23,1
131,140.15,1
132,131.29,1
133,135.31,1
134,133.30,1
135,183.17,1
136,141.84,1
137,289.20,1
138,259.51,1
139,105.06,1
140,264.78,1
141,203.40,1
142,100.34,1
143,171.49,1
144,121.54,1
145,149.33,1
146,198.22,1
147,157.74,1
148,107.47,1
149,206.72,1
150,126.92,1
151,127.70,1
152,139.31,1
153,112.69,1
154,104.89,1
155,148.89,1
156,108.75,1
157,148.84,1
158,167.54,1
159,189.07,1
160,157.66,1
161,247.69,1
162,106.46,1
163,180.43,1
164,102.40,1
165,120.35,1
166,117.86,1
167,99.47,1
168,118.83,1
169,191.10,1
170,177.74,1
171,120.31,1
172,107.05,1
173,104.06,1
174,131.13,1
175,106.10,1
176,181.72,1
177,155.15,1
178,137.82,1
179,171.78,1
180,132.38,1
181,109.70,1
182,105.50,1
183,241.69,1
184,148.35,1
185,154.70,1
186,108.56,1
187,109.83,1
188,102.69,1
189,102.37,1
190,104.37,1
191,139.39,1
192,150.88,1
193,164.75,1
194,220.54,1
195,130.07,1
196,123.05,1
197,104.63,1
198,110.42,1
199,124.22,1
200,177.26,1
201,108.20,1
202,100.44,1
203,111.68,1
204,169.61,1
205,139.66,1
206,131.33,1
207,167.84,1
208,105.81,1
209,146.45,1
210,121.44,1
211,103.42,1
212,126.14,1
213,105.67,1
214,117.05,1
215,116.94,1
216,108.10,1
217,188.76,1
218,144.25,1
219,142.20,1
220,162.89,1
221,271.30,1
222,103.13,1
223,168.84,1
224,128.85,1
225,195.10,1
226,162.13,1
227,171.03,1
228,159.28,1
229,148.68,1
230,103.19,1
231,180.84,1
232,125.37,1
233,142.55,1
234,138.27,1
235,189.35,1
236,144.46,1
237,171.93,1
238,104.06,1
239,119.81,1
240,108.88,1
241,162.19,1
242,109.88,1
243,166.83,1
244,117.05,1
245,164.22,1
246,226.21,1
247,130.71,1
248,106.96,1
249,104.96,1
250,208.74,1
251,191.46,1
252,144.70,1
253,103.40,1
254,102.73,1
255,104.16,1
256,125.91,1
257,164.53,1
258,105.17,1
259,112.92,1
260,174.62,1
261,109.72,1
262,108.57,1
263,133.87,1
264,198.65,1
265,182.88,1
266,131.82,1
267,174.60,1
268,124.07,1
269,137.46,1
270,185.18,1
271,105.03,1
272,104.54,1
273,108.81,1
