procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  0      0 16893804 100672 4961564    0    0     0     0 11119 10826 91  9  0  0  0  0
12  0      0 16889772 100680 4961560    0    0     0    80 10951 10020 90  9  1  0  0  0
13  0      0 16885944 100680 4961584    0    0     0     8 12256 14303 91  8  1  0  0  0
16  0      0 16897684 100680 4961596    0    0     0     0 11099 10849 90  9  1  0  0  0
14  0      0 16918296 100680 4961596    0    0     0     0 10976 10671 91  9  0  0  0  0
11  0      0 16919492 100680 4961608    0    0     0     0 10812 9940 90  9  1  0  0  0
10  0      0 16912156 100688 4961616    0    0     0   100 11874 14063 91  9  1  0  0  0
13  0      0 16903400 100688 4961628    0    0     0     0 11004 11088 89  9  2  0  0  0
11  0      0 16914204 100688 4961636    0    0     0   204 11044 10670 91  8  1  0  0  0
15  0      0 16914048 100688 4961644    0    0     0     0 10811 10139 90  9  0  0  0  0
17  0      0 16911664 100688 4961672    0    0     0     0 11866 13395 90  9  1  0  0  0
14  0      0 16899036 100696 4961680    0    0     0    16 10973 10348 91  9  1  0  0  0
16  0      0 16899052 100696 4961700    0    0     0     0 11081 10558 90  9  1  0  0  0
15  0      0 16897500 100696 4961692    0    0     0     0 11161 11053 90  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 16902812 100720 4961672    0    0     0    92 10786 9733 91  9  1  0  0  0
13  0      0 16910140 100720 4961428    0    0     0     8 12196 14756 90  9  1  0  0  0
11  0      0 16925096 100736 4961324    0    0     0    76 11163 10845 91  8  1  0  0  0
14  0      0 16937260 100736 4961348    0    0     0     0 11035 10767 91  9  1  0  0  0
10  0      0 16928572 100736 4961356    0    0     0     0 10896 9766 91  8  1  0  0  0
19  0      0 16942208 100736 4961368    0    0     0     0 11581 13385 91  9  1  0  0  0
13  0      0 16936372 100736 4961372    0    0     0     0 11238 11068 91  9  0  0  0  0
13  1      0 16948184 100744 4961372    0    0     0    72 11370 11987 90  9  0  0  0  0
17  0      0 16947624 100744 4961408    0    0     0     0 10757 9831 91  9  1  0  0  0
14  0      0 16934732 100744 4961420    0    0     0     0 12429 14947 91  9  0  0  0  0
12  0      0 16929212 100744 4961424    0    0     0     0 11107 10882 91  9  1  0  0  0
15  0      0 16924928 100744 4961440    0    0     0     0 11027 10882 90  9  1  0  0  0
15  1      0 16946404 100752 4961440    0    0     0    20 10946 10181 91  9  1  0  0  0
10  0      0 16914276 100752 4961456    0    0     0     0 11691 13460 91  8  1  0  0  0
12  0      0 16913248 100752 4961468    0    0     0   372 11266 10973 91  9  1  0  0  0
13  2      0 16929844 100764 4961468    0    0     0  1228 12408 14051 89 10  1  0  0  0
12  0      0 16936484 100792 4961400    0    0     0   300 11255 10762 91  8  1  0  0  0
 7  1      0 16950252 100804 4961380    0    0     0   864 12330 13297 88 10  2  0  0  0
 9  0      0 16929320 100832 4961332    0    0     0   304 12469 14668 89  9  1  0  0  0
11  0      0 16935024 100832 4961344    0    0     0     4 11017 10970 89  9  2  0  0  0
10  0      0 16942536 100832 4961352    0    0     0     0 10779 10349 87  8  5  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 16909760 100832 4961948    0    0     0     0 10785 10171 90  9  1  0  0  0
11  0      0 16919500 100832 4961764    0    0     0     0 11637 13182 89  9  2  0  0  0
10  0      0 16907056 100840 4961768    0    0     0    72 10807 10208 89  9  3  0  0  0
 9  2      0 16908084 100852 4961704    0    0     0  1028 12133 13300 86 10  3  1  0  0
 9  0      0 16926536 100880 4961700    0    0     0   284 10974 11236 86  9  5  1  0  0
11  0      0 16930600 100880 4961708    0    0     0     0 10459 9196 87  8  5  0  0  0
 8  0      0 16921508 100880 4961716    0    0     0     0 11673 13611 87  9  5  0  0  0
 9  0      0 16918868 100880 4961720    0    0     0     0 10547 10041 86  8  6  0  0  0
 8  1      0 16938680 100912 4961632    0    0     0  1068 11648 13873 77  9 11  2  0  0
11  0      0 16946320 100928 4961620    0    0     0   140 9677 9652 79  8 12  1  0  0
 9  0      0 16934336 100944 4961648    0    0     0    48 10523 12748 81  8 12  0  0  0
 7  1      0 16934828 100944 4961628    0    0     0    88 10665 12419 77  8 15  1  0  0
 7  0      0 16927796 100992 4961552    0    0     0  1108 10263 11683 70  8 20  3  0  0
 6  1      0 16935152 100992 4961488    0    0     0    64 9753 11288 67  7 26  1  0  0
 6  0      0 16946512 101032 4961472    0    0     0  1036 10461 13355 58  7 31  4  0  0
 6  0      0 16945256 101032 4961472    0    0     0     0 8810 9833 56  6 38  0  0  0
 4  1      0 16944628 101032 4961444    0    0     0    40 9227 10803 56  6 37  1  0  0
 6  0      0 16955612 101072 4961388    0    0     0  1104 9123 10469 48  6 40  6  0  0
 3  1      0 16952036 101084 4961340    0    0     0   824 10096 14522 45  6 45  5  0  0
 3  0      0 16953064 101112 4961344    0    0     0   284 7711 8010 36  4 57  4  0  0
 2  1      0 16963656 101144 4961212    0    0     0   996 7838 8962 27  3 60  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 16979172 101152 4961136    0    0     0   140 6358 6482 22  2 73  3  0  0
 1  1      0 17001788 101208 4963184    0    0     0  1288 6353 8440 16  3 68 12  0  0
 1  1      0 17001424 101288 4963204    0    0     0  1132 5518 8563 14  1 74 11  0  0
 1  1      0 16990972 101348 4961136    0    0     0   956 4838 6098 13  1 74 12  0  0
 1  1      0 17007184 101408 4963060    0    0     0   900 5537 7829 12  2 75 11  0  0
 0  1      0 17011948 101464 4962996    0    0     0  1276 3886 6103  4  3 82 12  0  0
