protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
quic,single,mldsa44,x25519_mlkem512,hybride,L1,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,371.068,227.07,346.539,395.597,bootstrap_blocs,351.165,390.972,338.965,342.482,2368.019,337.54,2371.24
quic,single,mldsa44,x25519,classique,L1,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,374.621,242.394,365.173,384.069,bootstrap_blocs,353.374,395.868,336.875,338.817,2439.112,336.02,2440.82
quic,single,mldsa65,P-384,classique,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,400.831,384.005,383.833,421.278,bootstrap_blocs,367.172,434.491,340.24,345.152,3337.397,338.33,3339.62
quic,single,mldsa65,hqc192,pq_pur,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,449.463,211.731,429.549,469.378,bootstrap_blocs,430.904,468.022,403.17,607.519,2097.622,383.22,2118.36
quic,single,mldsa65,mlkem768,pq_pur,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,382.199,267.317,363.833,397.375,bootstrap_blocs,358.767,405.63,337.03,339.38,2338.684,336.15,3552.23
quic,single,mldsa65,p384_hqc192,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,453.628,208.87,435.089,472.567,bootstrap_blocs,435.32,471.936,415.885,615.728,774.349,392.38,3216.04
quic,single,mldsa65,p384_mlkem768,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,394.995,281.939,375.338,420.863,bootstrap_blocs,370.282,419.708,350.615,363.973,2526.483,345.24,2528.22
quic,single,mldsa65,x448_hqc192,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,430.686,145.702,406.598,454.775,bootstrap_blocs,417.915,443.458,406.485,594.921,771.763,385.93,2131.91
quic,single,mldsa65,x448_mlkem768,hybride,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,366.759,220.677,357.62,375.898,bootstrap_blocs,347.416,386.102,340.995,345.162,971.999,338.86,2524.11
quic,single,mldsa65,x448,classique,L3,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,388.18,378.577,367.625,413.943,bootstrap_blocs,354.996,421.363,338.055,340.988,3336.796,336.95,5339.59
quic,single,mldsa87,P-521,classique,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,382.282,318.721,373.685,396.988,bootstrap_blocs,354.345,410.219,339.99,343.851,982.397,338.12,3863.25
quic,single,mldsa87,hqc256,pq_pur,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,952.864,217.667,932.75,974.978,bootstrap_blocs,933.785,971.943,903.34,1088.83,2057.536,781.13,3624.71
quic,single,mldsa87,mlkem1024,pq_pur,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,380.0,283.108,366.766,393.595,bootstrap_blocs,355.184,404.815,337.245,339.592,2671.49,336.27,2673.71
quic,single,mldsa87,p521_hqc256,hybride,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,961.931,195.407,923.437,995.024,bootstrap_blocs,944.803,979.06,916.31,1127.968,2088.405,779.29,2635.43
quic,single,mldsa87,p521_mlkem1024,hybride,L5,pq,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,415.843,367.553,410.795,423.837,bootstrap_blocs,383.626,448.061,350.245,364.496,2682.07,345.16,3059.71
quic,single,secp384r1,P-384,classique,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,190.005,118.467,183.596,198.31,bootstrap_blocs,179.621,200.389,174.49,179.985,1171.703,172.2,1180.77
quic,single,secp384r1,hqc192,pq_pur,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,264.226,229.698,241.509,296.815,bootstrap_blocs,244.092,284.359,232.07,261.151,1825.975,212.01,1830.15
quic,single,secp384r1,mlkem768,pq_pur,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,186.889,118.407,181.18,193.647,bootstrap_blocs,176.51,197.268,171.48,174.716,1170.362,170.16,1173.33
quic,single,secp384r1,p384_hqc192,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,277.079,230.359,258.366,295.84,bootstrap_blocs,256.887,297.271,245.09,281.731,1833.15,221.08,1843.3
quic,single,secp384r1,p384_mlkem768,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,230.393,252.137,224.467,237.631,bootstrap_blocs,208.292,252.494,185.335,200.049,1711.12,179.18,1722.05
quic,single,secp384r1,x448_hqc192,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,243.958,123.481,225.088,269.574,bootstrap_blocs,233.134,254.781,236.015,262.772,390.081,214.7,1835.06
quic,single,secp384r1,x448_mlkem768,hybride,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,214.288,240.229,205.256,224.532,bootstrap_blocs,193.232,235.345,175.31,181.998,1703.596,172.81,2119.55
quic,single,secp384r1,x448,classique,L3,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,189.895,126.246,184.831,194.642,bootstrap_blocs,178.829,200.961,172.545,176.393,1171.131,170.88,1174.57
quic,single,secp521r1,P-521,classique,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,192.237,126.264,184.132,202.533,bootstrap_blocs,181.169,203.304,174.505,179.105,1173.741,172.07,1176.99
quic,single,secp521r1,hqc256,pq_pur,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,908.075,114.395,882.115,937.395,bootstrap_blocs,898.048,918.102,896.32,951.004,1720.889,772.0,1860.35
quic,single,secp521r1,mlkem1024,pq_pur,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,205.535,228.824,193.294,216.631,bootstrap_blocs,185.477,225.592,171.72,175.32,1699.825,170.32,2202.53
quic,single,secp521r1,p521_hqc256,hybride,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,923.362,141.865,901.062,945.661,bootstrap_blocs,910.927,935.797,909.35,954.587,1725.803,780.58,2010.32
quic,single,secp521r1,p521_mlkem1024,hybride,L5,classique,simple_loss1.5833_delay83.52ms,500,500,0,100.0,4,4,213.308,203.53,190.291,238.52,bootstrap_blocs,195.468,231.149,184.92,197.453,1708.95,179.05,1714.36
