P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
7.07,2.97,15.56,4.32,3.0
6.53,2.29,12.26,3.13,1.97
7.08,2.48,12.73,2.99,2.13
6.18,2.27,12.99,3.15,1.84
5.71,2.67,12.88,3.07,1.93
6.07,2.26,13.14,3.78,2.57
5.88,2.25,13.71,2.98,1.92
6.0,2.28,14.83,2.99,2.39
5.81,2.55,12.28,3.78,1.83
5.97,2.23,13.34,3.47,2.04
6.09,2.24,13.12,3.14,1.93
6.57,2.46,12.24,3.17,1.88
7.0,2.35,12.63,3.06,1.98
5.99,2.23,13.62,3.18,2.48
7.11,2.35,12.41,3.61,1.94
6.08,2.32,12.69,3.03,2.32
6.79,2.26,13.0,3.0,2.19
6.53,2.29,12.84,3.31,2.14
6.08,2.28,13.3,3.75,2.06
5.7,2.57,13.63,3.0,2.15
5.73,2.76,12.61,3.07,2.6
5.8,2.29,13.26,3.05,2.19
5.82,2.3,12.83,4.03,1.96
5.78,2.51,12.77,3.77,1.94
6.28,2.33,13.26,3.01,1.89
5.82,2.32,13.6,3.05,1.99
6.02,2.5,14.36,3.05,1.92
7.51,2.81,12.11,3.55,2.26
5.78,2.38,12.44,3.04,2.16
6.06,2.27,13.18,2.99,2.5
5.77,2.66,12.5,3.14,1.98
6.51,2.91,12.24,3.16,1.94
6.2,2.84,12.77,3.02,2.46
5.99,2.26,12.02,3.02,1.87
5.73,2.7,13.21,3.56,2.1
6.62,2.43,12.76,3.52,2.28
6.83,3.2,12.23,3.09,2.15
7.32,2.25,12.72,3.07,2.15
5.94,2.25,13.97,3.19,1.95
6.06,2.24,12.71,3.05,2.1
6.26,2.8,13.19,3.45,1.9
6.34,2.25,13.69,3.03,2.33
6.47,2.55,13.39,3.21,1.89
7.14,2.78,12.88,3.21,2.23
6.0,2.39,12.6,3.75,2.06
6.36,2.28,13.34,2.96,1.88
6.41,2.28,13.0,3.0,2.31
6.32,2.53,12.38,3.09,2.11
5.86,2.29,12.69,3.96,2.03
5.97,2.24,12.51,2.98,1.91
5.98,2.25,12.84,3.0,2.14
5.76,2.42,13.48,3.08,2.74
6.4,2.19,12.4,3.06,1.86
5.98,2.25,12.33,3.97,1.91
6.09,3.29,12.87,3.03,2.05
6.49,2.27,12.19,3.05,2.44
6.73,2.23,12.33,3.37,2.62
5.79,2.63,12.42,3.99,2.07
6.04,2.26,12.15,3.2,2.56
5.7,2.21,14.74,3.1,1.96
5.83,2.45,12.11,3.11,1.91
6.52,2.29,12.14,3.47,2.37
5.79,2.25,13.63,3.78,1.86
6.03,2.28,11.89,3.07,1.94
6.08,2.6,12.23,3.08,1.88
5.94,2.24,13.72,3.25,2.27
6.01,2.23,11.79,3.65,1.87
6.13,2.26,12.55,3.15,1.94
7.26,2.85,13.56,3.08,1.93
5.96,2.23,12.78,3.04,2.0
5.68,2.26,12.51,3.02,1.88
5.9,2.39,13.61,3.8,2.22
6.2,2.28,13.44,3.01,2.18
5.84,2.62,13.09,3.02,2.0
6.71,2.36,12.2,3.29,2.12
6.72,2.87,12.7,3.85,2.09
5.93,2.25,12.59,3.18,1.89
6.67,2.18,13.11,3.06,1.9
6.24,2.37,13.67,3.23,2.58
5.79,2.46,12.54,3.82,2.36
6.66,2.41,14.26,3.32,1.87
5.64,2.27,13.52,3.08,2.62
5.74,3.1,12.76,3.02,1.95
5.73,2.38,12.32,3.06,1.96
5.74,2.29,12.47,3.65,1.97
5.84,2.23,12.33,3.04,2.39
6.04,2.98,12.39,3.03,2.08
5.89,2.3,13.62,2.99,1.88
6.31,2.52,12.64,3.28,2.11
7.6,2.41,12.86,3.79,1.91
5.8,2.56,13.5,2.97,1.95
5.9,2.2,13.08,3.0,2.23
6.03,2.26,16.0,3.09,2.31
6.51,3.0,14.29,3.9,2.06
6.16,2.19,16.99,3.06,2.06
6.79,2.55,16.19,2.96,1.91
