P-521,p521_mlkem1024,mlkem1024
10.27,1893.38,1.7
10.4,1650.83,1.61
11.31,223.26,1.62
10.63,20.2,1.6
12.04,8290.67,1.57
2301.4,225.42,1.79
11.81,19.66,1.6
423.07,1077.01,1.57
1666.91,19.27,1.83
1693.38,2692.81,1.56
4721.38,225.81,1.59
1844.54,15325.22,1.59
3284.06,12258.67,1.59
6413.87,2521.78,1.77
423.44,4308.28,1.51
22.49,425.89,1.92
20.04,32.38,1.57
4153.22,27.38,1.77
1457.66,12173.36,1.72
3579.42,3737.0,1.65
26575.89,641.86,1.69
3944.86,22.11,1.77
3082.58,2909.01,1.57
5220.27,21.84,1.81
834.08,628.91,1.63
1482.18,2071.4,1.58
1041.19,1283.15,1.74
218.43,232.21,1.52
1233.55,20.34,1.56
4992.59,432.51,1.52
3759.84,13426.51,1.55
225.06,233.45,1.56
11.99,7842.42,1.58
1466.46,2736.53,1.53
11.85,1099.07,1.64
625.77,3350.37,1.56
12.31,434.89,1.55
1245.74,1255.64,1.57
628.71,4797.06,1.69
217.05,4976.96,1.97
435.39,4210.05,1.54
1285.82,1649.31,1.57
1681.24,20.22,1.58
20.71,2093.37,1.53
4763.36,13211.78,1.82
1048.07,3273.69,1.59
624.65,1496.08,1.58
17016.35,20.11,1.57
26915.5,19.51,1.56
11.65,1030.26,1.75
4827.34,19.22,1.55
218.12,1481.51,1.56
629.35,6802.16,1.91
1045.21,6627.48,1.56
1899.76,1894.36,1.7
4505.0,429.72,1.55
1255.42,3127.86,1.59
12.83,31770.4,1.81
1039.46,1702.15,1.58
11.87,1457.72,1.53
827.58,20.13,1.72
1235.54,1885.1,1.48
7674.21,2328.89,1.59
2099.28,224.93,1.58
12.28,28298.44,1.64
11.72,241.62,1.66
625.51,1288.73,1.59
13.68,20.7,1.56
634.17,7418.25,1.66
12.14,21.49,1.5
1861.62,226.61,1.53
216.91,1290.4,1.55
632.93,221.81,1.57
3522.92,8136.96,1.84
12.98,435.22,1.84
124572.96,9523.46,1.52
13.24,2056.7,1.54
1673.94,2912.71,1.56
26644.25,23.25,1.76
3322.53,217.06,1.62
12.0,7910.85,1.51
217.18,434.53,1.86
1459.9,28633.78,1.52
2704.43,1245.91,1.72
219.12,430.83,1.55
1650.24,1053.15,1.5
6148.61,841.28,1.83
4138.94,229.67,1.52
17340.7,29.03,1.54
109986.1,4777.08,1.58
426.25,441.5,1.52
2106.64,6616.64,1.84
3123.56,20.28,1.47
7792.8,636.55,1.54
215.67,2283.61,1.61
1235.48,638.06,1.73
17.12,5189.06,1.64
5525.12,9969.29,1.58
2900.2,7387.58,1.52
831.23,20.2,1.97
1066.81,10412.98,1.54
829.84,6809.58,1.59
5160.28,28827.84,1.51
1914.77,21.75,1.53
216.25,18.9,1.72
12344.58,1049.58,1.56
4155.45,24.28,1.5
3129.14,3977.8,1.52
1078.12,1879.81,1.61
7192.51,13216.47,1.68
12.51,20.1,1.63
7864.15,1686.48,2.22
12.28,1048.72,1.93
11.8,1050.6,1.51
230.92,1078.86,1.84
39876.02,21.19,2.1
7455.49,7229.7,1.58
7026.36,1658.51,1.62
18.41,60092.51,1.57
212.87,3982.25,1.59
7457.14,225.14,1.61
112611.38,1271.12,2.02
217.84,13641.04,1.53
1042.24,1688.94,1.61
1890.26,649.19,1.62
1847.3,1285.23,1.55
4349.61,7858.19,1.8
1081.96,20.06,1.5
4960.84,427.87,1.52
1664.68,14282.22,1.55
3300.06,41714.35,1.51
3073.35,1691.45,1.96
12.71,20.04,2.29
1249.97,1693.98,1.86
10755.73,22.89,1.6
12.26,1268.65,1.93
420.74,235.53,1.69
3737.18,52873.04,1.64
13.19,427.9,1.75
213.38,25.63,1.74
2706.08,4555.27,1.98
1697.02,225.1,1.92
2883.38,652.54,1.63
19.49,2743.57,1.71
11.61,6046.14,1.79
3171.49,21.13,1.59
4743.03,3538.83,1.67
8670.24,3928.57,1.79
1853.12,1050.14,1.63
3338.07,16613.61,1.65
213.93,8403.47,1.69
434.06,839.98,1.57
7601.65,20.38,1.66
53472.88,4190.21,1.67
13.98,441074.04,1.93
224.05,447.14,1.69
13.75,1888.34,1.74
422.45,643.64,1.87
2704.97,12830.69,1.74
425.99,4394.71,1.62
1674.24,6216.86,1.64
2786.68,14234.79,2.12
5362.91,2289.51,1.68
3075.17,3730.75,1.65
7461.99,19.97,1.76
3571.29,3371.76,2.01
18.2,635.09,1.63
18.21,2114.53,1.7
17.92,5020.15,1.72
1487.89,14132.37,1.59
6011.7,1289.9,1.65
423.85,3967.65,1.65
1843.52,20.05,1.68
14.83,2327.34,1.63
2286.12,218.47,1.69
12.01,1684.2,1.68
11.88,6600.38,2.25
1438.51,638.2,1.55
215.42,3306.58,1.6
53344.31,26398.7,1.79
106994.57,3548.48,1.81
834.86,3768.9,1.53
2322.27,2080.75,1.79
14193.28,2915.12,1.54
13075.94,20.07,1.59
12.58,220.62,1.72
1645.67,7624.13,1.61
3500.8,7625.25,1.52
832.77,27.14,1.78
12.02,7140.4,1.59
12.58,19.91,2.16
11.62,8499.36,1.51
218.57,23.08,1.42
842.08,632.86,1.56
3147.71,641.79,1.61
426.68,1709.56,1.52
12871.18,21.0,1.59
223.19,3141.62,1.62
422.17,840.29,1.57
628.65,2328.59,1.93
13.43,224.75,1.56
425.61,232.98,1.61
10561.05,2522.82,1.65
7627.82,1266.06,1.58
