P-521,p521_mlkem1024,mlkem1024
17.31,1918.01,8.64
17.21,1062.41,8.02
18.4,1077.23,8.56
16.33,35.22,7.94
17.36,27.69,8.54
16.82,26.32,8.78
20.34,1080.07,9.16
18.24,40.08,8.43
17.6,39.76,8.94
19.58,26.47,8.68
17.59,27.54,8.5
17.47,3571.66,7.99
17.65,4453.81,8.62
22.32,31.26,8.33
17.29,26.42,8.4
224.79,26.39,8.08
23.52,26.96,7.92
23.92,27.57,8.19
19.79,878.84,7.92
17.44,38.9,8.16
16.54,31.68,7.94
17.55,261.18,8.08
17.85,34.35,8.52
17.32,34.4,9.2
17.52,27.17,8.31
17.51,1116.57,9.38
237.01,28.85,8.65
22.01,28.08,8.77
2105.54,28.2,8.36
19.19,26.54,8.34
18.21,25.46,7.98
18.69,27.58,7.72
18.5,1103.58,8.38
18.37,34.37,10.88
247.98,26.89,8.52
19.35,32.84,8.71
248.52,26.33,8.46
1059.39,1101.8,8.74
23.82,33.29,8.52
18.25,1074.28,8.46
245.24,30.46,8.0
252.95,30.82,8.04
4180.71,27.65,7.99
18.82,30.83,8.04
18.25,26.45,7.97
20.39,26.55,8.33
18.39,25.32,8.31
1087.91,28.26,8.55
34.49,1338.72,8.6
35.21,1320.71,8.6
28.49,28.8,8.86
28.27,26.97,8.04
1082.73,27.96,8.08
42.72,26.26,7.95
252.38,27.48,8.15
34.33,26.47,8.0
28.41,25.77,8.24
25.14,1103.87,9.9
23.47,34.56,9.52
1068.85,33.48,10.36
253.07,32.95,8.49
45.72,1071.59,9.59
21.5,40.65,8.07
19.75,1073.08,8.38
18.32,27.51,9.08
18.2,30.43,8.72
18.77,27.79,8.81
18.46,26.83,8.53
18.22,1067.29,9.57
1112.48,33.64,7.95
1067.28,35.03,8.7
249.89,32.99,8.0
1060.43,33.57,2109.27
23.46,34.81,19.46
18.84,27.25,12.32
1070.64,26.84,12.99
23.2,25.9,8.48
25.25,25.8,8.18
23.49,25.36,1055.76
23.07,25.39,10.66
23.29,25.57,8.63
1304.52,26.61,9.16
19.76,26.87,1069.55
1083.69,31.13,16.86
36.22,1288.46,15.89
28.14,1095.24,235.29
27.31,33.57,9.34
27.84,1099.57,8.97
22.82,40.48,8.69
18.14,883.79,1493.82
1084.11,27.07,445.0
19.3,27.42,19.23
18.37,25.75,10.47
18.05,26.91,11.84
20.29,24.86,10.24
18.34,25.72,11.57
18.9,257.42,11.2
18.31,42.72,8.35
1070.21,34.69,8.7
33.84,262.01,8.19
35.19,269.5,8.99
18.62,27.67,8.62
18.22,25.97,8.63
18.4,255.86,8.55
18.55,39.7,9.28
19.52,1356.28,1237.19
18.33,41.16,22.32
18.11,1106.16,13.22
19.46,26.82,13.28
18.27,30.26,8.38
1091.68,27.12,8.65
1080.74,30.21,8.63
451.66,26.97,637.96
18.82,27.9,14.29
6623.46,27.27,1037.75
34.71,27.22,645.38
34.98,1094.7,9.77
20.84,1072.02,9.16
18.23,1518.1,12.62
17.57,1084.23,8.54
18.25,33.95,1279.31
19.09,1093.4,16.54
1086.04,42.28,1082.67
1915.55,39.52,13.42
28.17,33.55,8.75
29.35,1104.18,8.34
22.8,29.03,639.66
20.47,28.76,1079.51
20.24,1063.11,25.35
20.18,40.38,16.58
20.18,2107.48,14.32
19.43,41.2,1084.88
19.68,30.56,20.38
19.8,25.88,12.84
20.24,27.89,13.47
20.25,1521.05,9.37
20.29,31.91,9.88
19.45,28.86,230.66
20.53,263.98,12.77
249.68,35.61,12.97
37.13,34.44,8.76
35.34,257.97,8.97
1127.04,28.1,8.79
27.86,26.93,1066.87
27.53,30.33,15.6
21.16,1093.14,2745.49
19.35,35.94,16.37
18.16,28.19,9.56
18.65,261.81,8.42
244.77,39.71,435.46
1530.96,40.13,15.97
20.18,40.65,11.03
246.07,33.41,11.08
458.59,33.76,10.38
459.31,26.83,1082.92
1054.03,26.78,12.65
34.28,2736.62,13.23
29.26,35.33,9.28
22.97,1117.19,9.48
246.51,30.34,12.59
34.66,6643.03,8.52
245.09,28.9,9.14
36.1,28.85,8.38
19.8,30.63,8.42
19.85,28.29,8.13
19.75,32.7,8.39
17.62,1285.59,8.23
18.4,33.14,8.65
17.95,33.9,441.84
17.76,27.37,24.17
1075.31,27.3,17.12
18.26,28.12,13.34
20.9,27.0,13.57
18.98,27.34,646.79
18.71,1107.23,1295.51
18.11,43.03,12.61
18.36,39.85,9.58
18.57,27.17,9.53
18.5,26.87,9.34
19.54,25.8,9.59
18.39,25.94,8.33
18.16,26.58,8.85
1307.16,1322.59,10.7
247.86,3156.39,8.87
19.55,34.93,8.68
18.36,33.64,233.88
18.43,26.68,12.53
242.56,27.79,9.76
27.77,1331.15,1240.92
27.78,27.3,1056.19
29.44,26.72,12.13
1923.58,258.77,13.13
1062.02,39.79,1280.62
243.56,43.97,18.9
1502.11,37.15,233.31
249.64,33.99,21.31
31.45,34.05,1297.51
1086.21,33.12,1058.3
26.21,1325.34,217.46
245.26,1101.65,8.54
37.56,38.12,9.57
1083.34,33.92,1016.59
30.26,1099.95,1037.43
28.98,31.2,12.05
19.96,27.81,8.99
19.28,28.31,9.21
17.62,1526.37,1065.33
19.06,40.38,15.49
243.93,274.03,9.28
863.34,1121.78,9.4
28.09,40.34,8.78
28.38,27.73,9.21
1065.03,26.85,8.4
26.34,26.89,8.25
20.29,2128.51,8.23
19.57,27.11,8.27
19.76,1100.98,8.89
20.38,27.94,13.52
19.84,30.53,8.71
19.66,27.75,13.51
20.32,26.99,233.39
20.07,1333.57,232.19
20.87,47.15,10.46
1073.57,39.06,1239.8
24.34,1554.52,15.04
2112.75,42.49,10.74
1075.21,34.15,642.37
30.1,29.17,9.88
27.4,260.39,8.53
29.11,40.59,8.37
30.59,257.23,8.18
248.95,12850.28,835.17
29.36,31.9,1090.15
18.3,27.03,10.59
18.29,28.3,8.57
19.51,26.76,10.38
244.47,26.69,8.57
246.4,258.7,1045.66
35.96,39.96,1064.28
2102.85,4487.58,12.57
27.9,37.95,14.87
27.97,1107.09,1065.55
19.97,46.43,13.23
19.78,40.06,1301.19
18.96,31.31,16.32
19.3,2354.98,16.09
18.54,32.59,16.62
1097.66,29.11,1068.94
24.53,30.42,12.06
18.23,26.37,11.02
18.27,1490.57,8.78
18.42,33.48,1286.11
19.82,34.42,11.81
18.22,33.24,8.51
20.04,1482.53,230.28
18.47,35.2,13.79
244.61,33.01,9.9
28.24,1082.71,8.28
24.19,37.09,232.37
240.56,33.53,10.24
20.41,33.38,11.59
18.75,1271.6,11.42
18.71,35.74,10.31
20.5,34.44,1050.47
1081.56,33.49,13.09
28.25,37.11,1097.23
239.98,239.85,21.11
1313.29,3137.35,1068.56
35.18,38.88,2920.86
27.83,33.83,233.15
27.52,1107.15,235.92
244.35,27.23,11.2
34.94,25.85,9.21
1337.72,25.5,1071.04
1092.73,27.35,13.31
25.24,26.11,8.64
6632.42,25.19,13.39
1087.63,25.92,8.18
34.45,26.57,8.47
29.43,25.6,1092.57
247.62,30.0,16.08
1096.56,1104.22,8.81
20.02,30.6,8.7
18.45,26.24,8.49
19.01,1106.63,8.52
18.76,1519.67,8.97
1082.24,1321.42,1063.86
1064.46,1072.15,21.24
226.65,27.93,17.78
21.13,28.5,9.5
19.78,27.59,1015.97
19.88,27.59,11.38
1055.39,1310.96,625.22
35.12,51.48,10.99
21.12,41.7,10.48
17.8,39.83,10.74
17.91,42.87,10.65
18.03,1118.37,10.7
1103.38,29.46,11.24
1275.76,28.25,10.8
35.87,27.15,10.93
18.82,26.32,220.81
19.07,27.28,1024.12
18.72,26.78,11.27
18.54,26.7,10.62
1073.84,466.45,10.75
1089.64,32.52,1684.96
29.83,1117.55,219.88
1081.8,29.24,218.73
35.06,27.0,10.28
242.64,25.84,10.25
37.6,28.72,8.96
18.88,1115.86,8.54
18.79,27.05,1285.54
18.89,1103.97,439.49
19.37,39.36,9.86
1104.79,27.91,8.61
3343.21,26.43,8.37
27.63,27.66,227.87
27.47,25.92,14.94
28.82,25.8,16.23
27.66,26.71,8.98
18.45,1036.26,1246.22
19.09,30.95,10.81
1070.64,30.47,8.29
1083.41,25.67,8.41
29.24,30.11,8.52
19.82,25.78,8.5
17.93,26.55,8.48
18.56,25.74,8.56
18.34,26.23,9.29
18.4,25.82,1093.75
18.62,1083.68,24.53
18.57,1071.5,1081.22
242.89,28.58,16.84
19.75,33.99,17.16
1106.0,25.54,1265.15
35.61,1318.87,12.63
40.41,41.61,8.71
19.27,33.36,232.11
17.83,34.28,9.78
20.62,32.95,8.89
242.99,35.54,12.67
36.56,1116.14,8.87
19.62,41.25,1257.98
249.36,28.53,12.53
246.2,3156.28,9.83
22.15,1077.04,1072.51
18.44,255.63,21.22
18.59,29.34,9.24
1060.61,27.36,13.89
246.48,26.62,8.22
1076.87,25.59,230.26
2072.51,25.8,23.51
21.14,25.86,9.14
248.11,1323.15,9.69
27.98,1537.96,9.12
1093.4,1085.04,1056.27
24.07,32.88,1263.95
863.34,27.42,13.25
19.41,26.59,3118.52
18.51,1317.86,17.0
18.6,34.66,9.33
18.62,1331.89,9.84
19.54,34.43,9.56
19.4,29.58,8.26
18.97,29.28,8.17
20.3,1346.86,10.48
18.27,34.26,1051.29
18.97,675.2,1256.83
18.9,37.94,1041.68
1121.17,34.48,1497.55
1060.71,33.55,10.62
22.94,1555.13,1269.91
18.27,27.54,15.9
249.97,30.42,13.04
28.69,1069.56,13.71
18.09,40.07,13.31
247.78,40.3,12.94
1115.71,42.79,12.32
