procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 17017840  93480 4946332    0    0     0  1408 9935 14039 45  5 40  9  0  0
 7  0      0 17020908  93532 4946448    0    0     0   968 11046 16318 49  6 39  6  0  0
 7  3      0 17011604  93580 4946540    0    0     0  1460 11376 17381 55  8 29  8  0  0
 6  1      0 17004832  93632 4946548    0    0     0  1016 10164 13212 59  7 30  5  0  0
 8  2      0 16993268  93680 4946672    0    0     0  1440 12358 19102 65  8 21  5  0  0
 8  1      0 16995724  93720 4944648    0    0     0   748 9928 11930 68  7 20  5  0  0
 9  1      0 16991796  93764 4946832    0    0     0   712 13914 23666 73  9 14  3  0  0
 9  1      0 16979040  93808 4944840    0    0     0  1636 11135 13505 79  9 11  2  0  0
 8  1      0 16998440  93856 4946600    0    0     0   680 12401 17538 79  9 10  2  0  0
11  1      0 17010988  93904 4944616    0    0     0  1368 12380 15379 85  9  5  1  0  0
18  1      0 16991880  93956 4946656    0    0     0   880 14274 20474 86 10  3  1  0  0
16  2      0 16986120  94004 4947032    0    0     0  1420 13747 17883 87 10  3  1  0  0
13  1      0 16952172  94044 4945152    0    0     0  1124 12836 15166 88 10  2  1  0  0
17  0      0 16944944  94096 4947676    0    0     0   612 14480 17533 89  9  2  0  0  0
11  1      0 16926672  94128 4945924    0    0     0  1332 14538 18958 90 10  1  0  0  0
15  0      0 16917928  94188 4948032    0    0     0   988 15144 17414 89  9  1  0  0  0
16  0      0 16914592  94212 4948488    0    0     0   360 15688 16620 89 10  1  0  0  0
14  0      0 16930852  94212 4948596    0    0     0     0 13411 11543 91  9  1  0  0  0
14  0      0 16921404  94212 4948596    0    0     0     0 13640 11590 91  9  1  0  0  0
15  0      0 16926428  94212 4948612    0    0     0     0 14548 15290 90  9  1  0  0  0
15  0      0 16932392  94212 4948632    0    0     0   492 11456 11926 91  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 16939244  94228 4948632    0    0     0  1160 11177 10827 91  9  0  0  0  0
14  0      0 16945216  94228 4948668    0    0     0     0 10630 9396 90  9  1  0  0  0
14  0      0 16949548  94228 4948668    0    0     0     0 11019 10113 91  8  1  0  0  0
16  0      0 16934448  94228 4948680    0    0     0     0 11783 14464 90 10  0  0  0  0
12  0      0 16918564  94228 4948688    0    0     0   188 11219 11289 90  9  1  0  0  0
11  0      0 16929936  94236 4948696    0    0     0    52 11095 10825 91  8  1  0  0  0
15  0      0 16939324  94236 4948708    0    0     0     0 10746 9979 91  9  1  0  0  0
18  0      0 16926372  94236 4948724    0    0     0     0 11793 13686 91  9  0  0  0  0
12  0      0 16928144  94244 4948724    0    0     0    48 11157 11128 89  9  1  0  0  0
19  0      0 16925064  94252 4948736    0    0     0    92 11249 11391 91  9  1  0  0  0
21  0      0 16942852  94252 4948752    0    0     0     0 10782 9864 91  8  0  0  0  0
19  0      0 16936384  94252 4948776    0    0     0     0 12268 14571 90  9  1  0  0  0
15  0      0 16936696  94252 4948796    0    0     0     0 11131 11089 91  8  1  0  0  0
17  0      0 16945952  94252 4948824    0    0     0     0 11265 11541 90  9  1  0  0  0
16  0      0 16947384  94260 4948832    0    0     0    24 10786 9673 91  8  1  0  0  0
20  0      0 16929608  94260 4948844    0    0     0     0 11847 13982 91  9  0  0  0  0
15  0      0 16929520  94260 4948856    0    0     0     0 11126 11141 91  9  1  0  0  0
14  0      0 16945080  94260 4948872    0    0     0     0 11369 11606 91  9  1  0  0  0
15  0      0 16940352  94260 4948880    0    0     0     0 10796 10460 91  9  0  0  0  0
20  0      0 16927268  94268 4948892    0    0     0    20 11307 11989 91  8  1  0  0  0
18  0      0 16928996  94268 4948912    0    0     0     0 11170 11277 91  9  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 16944044  94268 4948920    0    0     0     0 11353 11354 91  9  0  0  0  0
15  0      0 16947176  94284 4948912    0    0     0    52 11260 11043 91  9  0  0  0  0
15  0      0 16948196  94284 4948952    0    0     0     0 10735 9684 91  8  1  0  0  0
15  0      0 16932316  94300 4948960    0    0     0  1036 12357 15403 90  9  1  0  0  0
15  0      0 16944480  94300 4948972    0    0     0   348 11364 11349 90  9  1  0  0  0
14  0      0 16955404  94300 4948980    0    0     0     0 11198 11072 91  8  1  0  0  0
14  0      0 16970072  94300 4948992    0    0     0     0 10948 10608 90  9  1  0  0  0
19  0      0 16951672  94300 4949052    0    0     0     0 11898 14698 90 10  0  0  0  0
16  0      0 16941092  94308 4949060    0    0     0   160 11107 10618 91  8  1  0  0  0
14  0      0 16961004  94308 4949084    0    0     0    20 10620 10111 91  8  1  0  0  0
16  0      0 16956080  94308 4949036    0    0     0    12 10833 9864 91  9  1  0  0  0
18  0      0 16958012  94308 4949048    0    0     0     0 11461 13165 91  9  0  0  0  0
13  0      0 16948592  94340 4949056    0    0     0   188 10954 10366 91  9  0  0  0  0
13  0      0 16949856  94340 4949068    0    0     0     0 11159 11218 90  9  1  0  0  0
14  0      0 16944400  94340 4949080    0    0     0     0 10873 9773 91  9  0  0  0  0
12  0      0 16946336  94340 4949100    0    0     0   208 11863 13972 90  9  1  0  0  0
13  0      0 16941124  94340 4949116    0    0     0     0 11154 10977 91  9  1  0  0  0
21  0      0 16928576  94348 4949128    0    0     0    76 11138 10538 91  9  0  0  0  0
13  0      0 16940664  94348 4949144    0    0     0     0 11031 10713 90  9  1  0  0  0
15  0      0 16949724  94364 4949132    0    0     0    84 10541 9530 89  9  2  0  0  0
12  0      0 16942536  94364 4949148    0    0     0     0 11992 13890 91  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 16959504  94364 4949168    0    0     0     0 11206 11354 91  9  1  0  0  0
15  0      0 16957068  94364 4949184    0    0     0     0 11226 11061 91  9  1  0  0  0
11  0      0 16961316  94364 4949212    0    0     0     0 10543 9154 91  8  1  0  0  0
12  0      0 16944392  94372 4949212    0    0     0    72 12478 15397 90  9  1  0  0  0
15  0      0 16953476  94372 4949228    0    0     0     0 11105 10955 91  9  1  0  0  0
14  0      0 16948556  94372 4949224    0    0     0     0 11125 11066 90  9  1  0  0  0
10  0      0 16943708  94372 4947060    0    0     0     0 10873 9881 91  9  0  0  0  0
11  0      0 16943080  94372 4947068    0    0     0     0 11768 13568 91  8  1  0  0  0
17  0      0 16948476  94380 4947072    0    0     0    16 11317 11421 91  9  1  0  0  0
14  0      0 16947120  94380 4947088    0    0     0     0 11094 10917 91  9  1  0  0  0
13  0      0 16950948  94396 4947084    0    0     0    48 10883 9944 91  8  0  0  0  0
21  0      0 16935980  94396 4947140    0    0     0     0 12296 14845 90  9  1  0  0  0
15  0      0 16942704  94412 4947128    0    0     0   140 11200 11294 90  9  1  0  0  0
15  0      0 16944732  94412 4947152    0    0     0    48 11257 11163 91  9  0  0  0  0
14  0      0 16943104  94412 4947168    0    0     0   572 10765 10074 91  9  1  0  0  0
17  0      0 16948164  94412 4947172    0    0     0     0 11655 12810 91  9  1  0  0  0
14  1      0 16938260  94444 4947056    0    0     0  1404 12613 14196 90 10  0  0  0  0
11  0      0 16932912  94452 4947096    0    0     0    68 11474 12398 91  9  1  0  0  0
14  0      0 16936472  94452 4947120    0    0     0     4 11281 11302 90  8  2  0  0  0
12  0      0 16937632  94452 4947132    0    0     0     0 10586 9534 91  9  1  0  0  0
13  0      0 16942008  94452 4947140    0    0     0     0 11548 13510 90  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 16936968  94452 4947148    0    0     0     0 11214 10962 90  9  1  0  0  0
14  1      0 16946960  94492 4947044    0    0     0  1144 12162 13702 87 11  2  0  0  0
11  0      0 16950596  94500 4947096    0    0     0    68 10858 9940 89  9  1  0  0  0
11  0      0 16955524  94500 4947104    0    0     0     0 10399 8932 89  8  2  0  0  0
11  0      0 16945544  94500 4947112    0    0     0     4 11926 13444 89  9  2  0  0  0
10  0      0 16954692  94500 4947116    0    0     0     0 10979 10281 89  9  2  0  0  0
 9  1      0 16965796  94500 4947132    0    0     0    68 11549 11906 89  9  2  1  0  0
 9  0      0 16970096  94548 4947064    0    0     0  1076 11187 11272 86  9  3  2  0  0
10  0      0 16968172  94556 4947056    0    0     0    76 10934 11991 86  9  6  0  0  0
14  1      0 16971400  94568 4947032    0    0     0   812 11901 13530 84  9  6  1  0  0
12  0      0 16988936  94596 4947020    0    0     0   260 10196 10731 78  8 13  1  0  0
 9  0      0 16984116  94596 4947032    0    0     0     4 9510 9064 80  8 12  0  0  0
 8  0      0 16984068  94596 4947036    0    0     0     0 10269 11805 81  8 11  0  0  0
 7  1      0 16977004  94628 4946972    0    0     0  1148 10947 12998 73  8 16  3  0  0
 7  0      0 16989084  94636 4946968    0    0     0    64 9429 10158 69  7 23  1  0  0
 5  1      0 17006860  94668 4946912    0    0     0   996 10472 13254 60  7 28  5  0  0
 5  0      0 16999244  94676 4946924    0    0     0    60 8802 9056 57  6 37  0  0  0
 6  1      0 16978268  94676 4946860    0    0     0   124 10702 15192 55  6 36  2  0  0
 5  0      0 16990208  94716 4946780    0    0     0   952 8783 9552 47  6 43  5  0  0
 3  1      0 16989288  94736 4946636    0    0     0   772 9289 10808 40  5 49  6  0  0
 2  1      0 17008504  94756 4946504    0    0     0   292 8220 9911 34  4 58  4  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  2      0 17025760  94808 4946408    0    0     0  1096 6351 7346 22  3 57 18  0  0
 3  0      0 17008184  94852 4948120    0    0     0  1020 6343 9837 16  3 70 11  0  0
 1  1      0 17039208  94928 4948452    0    0     0  1112 5271 6709 14  1 73 12  0  0
 1  1      0 17044480  95000 4946312    0    0     0   980 4467 5273 13  1 74 12  0  0
 1  1      0 17032712  95060 4946196    0    0     0   984 4972 7945 13  1 74 12  0  0
 0  1      0 17038368  95100 4948120    0    0     0  1268 4353 6562  7  3 75 15  0  0
