P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
5.47,4.02,22.42,10.2,3.9
5.29,3.96,12.71,5.91,4.42
5.8,3.73,12.45,6.64,3.09
5.61,5.56,12.18,6.86,4.58
5.67,5.47,12.47,6.69,3.82
5.28,4.04,11.9,8.11,4.75
5.64,3.7,12.53,6.82,3.1
5.62,4.03,12.45,7.06,4.71
5.47,4.69,12.4,5.79,3.11
4.99,4.82,12.16,6.27,2.99
5.25,5.21,12.77,8.1,3.32
4.99,3.99,12.05,8.02,4.63
7.33,3.81,13.21,6.59,3.09
5.1,3.93,12.14,6.03,3.35
5.04,3.64,12.12,8.05,4.21
7.81,3.78,12.41,5.59,3.43
5.04,3.66,18.73,6.91,3.53
5.14,3.86,14.52,5.7,3.28
5.03,3.81,14.93,7.4,3.04
5.08,3.9,18.31,5.55,3.31
7.58,3.71,13.73,5.55,3.3
5.12,3.74,14.62,5.58,3.72
5.33,4.06,12.04,6.57,3.12
4.99,3.73,12.87,5.84,3.3
5.24,5.4,12.14,6.1,2.96
5.0,4.61,12.51,5.68,3.06
5.2,4.27,12.02,6.21,3.11
4.98,3.63,16.02,5.55,2.96
5.1,3.86,13.69,5.57,4.56
4.99,3.68,12.46,5.75,2.94
7.49,4.12,18.37,6.84,3.0
5.11,5.43,11.97,5.63,3.11
5.04,3.71,12.16,5.64,3.34
5.17,4.29,19.37,6.58,3.63
5.05,3.63,12.06,8.05,3.0
5.11,3.79,12.52,5.68,2.96
5.34,3.7,19.3,8.23,3.1
5.41,3.99,13.24,6.59,4.19
5.05,3.93,12.62,7.57,4.21
5.04,3.7,12.0,8.05,4.49
5.15,3.82,19.05,8.11,3.26
5.05,3.69,11.86,8.45,4.17
5.05,4.13,18.57,6.77,3.56
7.18,3.78,12.05,6.6,4.19
5.13,3.92,12.25,6.58,3.38
5.06,3.7,12.21,6.9,2.95
5.67,3.9,18.99,8.05,3.42
7.13,4.89,12.22,5.73,3.04
5.13,4.39,12.78,6.51,3.23
5.1,3.74,12.01,5.65,2.96
5.02,3.69,19.38,5.7,2.96
5.11,5.52,11.94,5.68,4.21
5.04,5.53,11.92,6.05,4.21
5.71,3.83,20.68,6.17,3.27
7.25,3.72,18.35,5.57,2.94
5.16,5.28,12.55,7.42,3.08
5.07,3.92,12.61,6.03,3.24
5.42,4.29,11.99,5.58,2.96
5.08,3.69,12.7,5.65,3.48
5.52,4.08,12.19,8.23,2.96
7.51,3.62,12.05,8.29,3.51
5.06,4.03,12.76,7.59,3.73
5.08,3.76,12.06,5.89,4.33
5.09,4.04,19.02,5.69,3.62
5.06,5.34,12.02,5.89,2.97
5.09,3.93,19.54,5.79,3.63
5.2,3.88,18.33,5.6,3.02
5.21,3.67,12.12,8.23,2.91
5.32,3.86,12.54,5.68,3.7
5.02,3.73,12.46,6.63,3.27
5.29,3.85,11.99,5.72,3.44
4.99,5.33,11.98,5.66,3.09
5.44,3.73,11.93,5.95,3.12
5.62,4.28,12.51,6.23,2.97
7.11,3.62,12.26,8.03,2.95
5.28,3.64,12.41,5.58,3.23
4.96,5.0,19.37,6.47,2.96
7.15,3.96,13.22,5.72,3.27
5.06,3.74,12.55,5.89,2.98
5.04,3.77,18.32,5.62,3.24
5.2,3.72,14.04,6.77,3.03
5.15,3.95,12.32,6.15,2.95
5.02,3.94,12.22,6.62,3.0
5.37,3.61,12.03,6.42,4.47
5.09,4.02,16.36,5.69,3.73
5.66,3.68,13.2,5.55,2.93
5.07,4.69,18.51,6.55,3.75
5.05,3.64,12.41,6.23,4.36
5.0,3.93,12.3,6.32,3.73
5.0,3.82,11.95,5.57,2.96
5.04,3.7,15.7,6.6,3.38
5.04,4.17,17.39,5.53,2.98
5.32,4.26,12.5,6.7,4.36
5.06,4.0,12.07,5.63,3.09
6.56,3.76,12.34,5.54,2.94
5.57,3.67,12.74,8.58,3.69
7.24,3.83,13.27,5.56,3.2
7.86,4.3,12.1,5.58,2.95
5.58,3.82,12.22,6.2,3.37
6.54,3.81,11.97,5.88,3.13
6.75,3.72,12.63,5.52,2.98
4.99,4.11,11.89,5.7,3.39
5.01,3.66,12.06,5.68,3.05
5.08,4.15,12.18,5.53,3.17
5.37,3.71,12.18,8.03,2.98
5.13,5.36,12.23,5.74,3.17
5.08,3.69,11.96,8.01,2.99
6.77,3.81,11.99,5.6,3.44
5.04,4.35,12.52,6.58,3.02
5.44,5.28,12.19,5.81,2.96
5.16,3.94,12.22,5.61,3.35
7.54,3.95,19.25,6.26,3.36
5.04,3.67,18.58,5.63,3.62
5.28,3.73,12.44,8.02,2.94
6.3,3.72,12.41,6.04,4.92
5.14,4.08,19.14,8.03,3.07
5.07,3.69,11.91,5.52,2.95
6.9,5.78,14.77,9.17,4.77
7.63,3.67,12.05,7.91,4.17
7.12,5.32,12.24,6.34,3.41
5.05,3.72,11.9,5.71,4.18
5.04,3.73,12.09,5.68,3.13
4.99,3.69,12.33,5.72,2.95
7.29,3.92,11.96,5.56,3.18
7.1,3.73,11.91,5.79,3.19
6.54,4.04,12.46,7.86,2.98
5.53,4.0,11.89,5.77,3.45
5.16,3.7,11.94,6.42,2.95
7.46,3.77,12.05,5.76,3.51
7.13,3.81,12.09,5.97,2.93
7.51,3.72,15.57,5.97,2.95
7.12,3.7,12.0,9.09,2.97
5.03,4.02,11.99,7.05,4.23
5.11,3.74,11.94,8.66,3.66
5.37,4.87,12.32,10.26,2.93
5.2,3.69,14.11,9.45,3.43
5.31,4.5,14.15,7.25,3.01
5.38,3.65,14.58,5.58,2.93
5.69,3.78,14.4,8.51,3.11
5.24,3.63,12.32,8.09,2.97
5.39,3.92,14.36,5.84,3.26
5.24,3.68,15.99,5.59,4.74
7.21,4.27,12.03,5.58,4.26
7.67,3.75,12.94,5.65,3.73
5.13,3.71,1017.13,5.65,4.29
5.14,4.51,12.33,5.73,3.83
5.06,4.01,1013.94,5.62,2.92
5.56,5.85,12.15,5.96,3.26
4.99,3.76,12.64,6.35,2.89
5.37,3.68,19.56,7.99,3.19
5.1,4.95,1014.65,5.61,3.29
5.03,3.66,12.11,8.18,2.87
7.17,4.1,11.91,5.62,3.39
9.18,5.95,1014.32,6.12,3.39
4.99,3.71,11.91,7.14,3.64
6.57,3.71,12.54,6.09,3.18
5.02,3.7,12.22,7.04,2.97
5.44,4.3,18.92,5.57,2.96
5.14,3.81,11.96,7.33,3.34
5.25,3.96,1027.46,6.63,3.49
5.09,3.74,12.04,8.11,2.95
5.21,3.67,12.08,5.49,4.6
5.04,3.89,12.1,6.0,4.27
5.55,3.66,14.75,5.54,3.05
5.1,3.64,12.89,5.6,3.14
5.18,3.68,1013.85,5.63,3.41
5.04,3.68,11.97,6.13,2.97
7.24,4.17,12.27,6.12,3.34
7.13,3.98,14.4,6.52,3.17
7.16,3.69,12.98,5.63,2.91
6.43,3.64,12.14,8.13,3.02
7.17,3.9,11.98,8.06,3.23
5.32,3.62,12.62,8.03,3.15
5.22,3.8,12.1,5.55,3.93
5.02,4.25,11.97,7.14,3.33
7.44,3.7,14.31,7.0,4.58
4.99,4.19,18.56,6.35,3.33
5.27,5.3,12.19,5.64,3.35
7.15,3.7,12.07,7.31,3.01
5.27,5.27,12.45,7.03,2.92
5.0,4.25,1013.22,6.16,3.32
5.08,4.65,11.95,6.6,4.29
6.44,4.83,13.16,6.19,3.49
5.06,3.7,12.35,5.62,2.97
5.03,5.36,11.96,6.97,3.07
6.45,3.73,14.38,5.96,3.15
5.19,3.82,11.95,5.88,3.07
5.39,5.32,14.13,5.85,3.2
7.24,4.68,12.2,5.75,3.3
5.48,4.49,18.76,5.57,3.44
5.09,5.29,18.34,5.65,3.24
5.29,4.75,1013.68,8.06,2.95
5.14,4.15,12.3,8.15,3.79
5.2,5.3,14.5,6.16,3.33
5.12,4.2,14.57,5.97,3.4
5.21,5.66,12.67,5.92,3.51
5.08,3.7,1019.1,8.11,2.96
7.49,4.33,11.95,5.99,3.4
5.17,3.71,12.45,6.02,3.35
5.36,5.49,12.2,1017.83,2.95
5.09,3.97,12.39,8.08,3.13
7.43,4.25,12.46,5.68,4.21
5.21,4.3,14.56,6.01,3.51
5.42,3.96,12.64,5.97,2.9
5.23,3.7,12.96,6.41,3.37
5.33,4.52,12.27,8.74,3.07
4.98,5.54,12.06,8.01,2.94
5.25,4.53,12.65,8.0,3.23
7.23,5.29,12.04,5.68,2.92
8.74,4.55,12.58,5.64,3.29
5.5,3.7,1036.82,5.62,3.37
5.71,5.64,1013.23,6.13,2.95
8.58,3.7,12.02,5.63,3.13
7.4,4.46,12.04,1024.22,2.94
1004.54,3.74,12.16,5.67,3.44
5.01,5.31,14.24,5.64,4.52
5.0,3.82,12.03,6.06,4.19
5.12,3.84,14.04,1008.98,2.95
5.14,3.86,11.96,5.63,4.9
5.5,5.61,1013.16,1010.45,2.98
5.06,5.35,12.13,5.62,3.14
6.05,4.05,1025.41,6.2,3.86
6.6,3000.8,1035.16,5.8,2.97
7.19,3.73,12.52,5.95,3.29
5.14,4.82,14.52,8.25,2.98
5.06,3.79,12.16,8.01,3.15
7.26,4.21,14.31,5.61,4.68
7.18,5.29,11.97,5.63,2.94
6.28,5.31,12.01,5.6,3.24
5.46,5.21,12.13,5.72,4.21
5.17,1003.62,18.8,5.62,4.18
6.99,3.78,12.71,6.06,2.96
6.39,3.82,18.82,5.65,3.67
5.1,3.73,18.35,5.67,3.01
5.34,1004.0,14.82,8.05,3.36
6.38,3.7,12.23,5.61,3.36
6.33,3.75,12.41,5.66,4.41
6.83,3.7,1031.59,5.66,3.02
7.13,3.75,11.92,5.96,3.39
6.42,4.46,1037.02,5.71,4.17
5.09,3.71,18.44,6.7,4.38
7.12,4.0,12.43,5.59,3.4
5.1,3.73,14.3,6.16,3.32
6.36,5.27,12.51,5.71,3.5
7.62,3.94,11.99,5.95,4.5
5.5,3.72,12.06,8.04,3.35
6.29,4.1,14.19,8.07,4.39
6.42,5.24,11.94,5.76,2.99
5.04,3.77,14.81,5.66,3.38
6.32,5.27,1013.22,5.61,3.38
6.42,1002.91,1025.53,6.84,1002.59
7.15,3.69,14.16,5.61,3.41
5.46,3.66,12.62,6.86,3.37
5.1,3.69,14.68,5.63,3.41
7.22,3.73,12.73,5.67,3.0
5.08,3.96,12.18,1014.09,4.35
5.11,3.7,1024.54,5.75,1002.6
5.53,3.9,18.34,5.59,1002.93
5.52,4.08,13.07,1021.24,3.38
7.4,3.67,12.99,5.61,3.0
5.11,3.92,12.05,5.86,4.43
6.86,3.77,12.22,5.65,2.97
6.84,3.68,12.75,1032.07,3.23
5.45,4.43,1013.23,5.71,1002.59
5.11,3.91,12.39,6.45,1002.57
5.69,1003.96,19.27,5.63,1002.52
7.12,3.8,12.07,5.64,4.25
3003.34,3.72,18.57,5.95,4.01
6.46,3.83,12.17,6.06,3.33
6.01,3.88,1013.89,8.51,3.42
5.13,3.71,12.08,6.64,3.0
6.07,3.78,11.97,1017.85,3.56
6.33,6.47,12.59,8.17,3.39
5.18,5.29,1013.04,6.39,4.33
7.16,5.44,11.93,8.19,2.95
6.38,3.77,12.11,1008.6,4.19
5.19,1004.18,11.85,5.73,2.94
6.32,3.64,18.67,5.6,3.28
6.38,3.67,11.97,1032.88,4.28
5.08,4.48,12.44,7.74,2.93
1006.61,5.55,18.39,6.51,3.08
6.33,3.77,12.82,5.63,4.16
5.27,3.97,1019.16,5.94,3.72
7.67,1003.89,12.62,8.14,2.93
5.12,4.81,12.07,5.66,3.04
7.46,3.75,12.21,5.59,2.9
7.17,1005.07,1013.17,6.29,4.36
5.1,3.74,11.96,5.57,3.34
5.1,3.74,11.91,5.75,3.98
7.11,5.1,18.62,1008.29,2.95
7.16,4.45,12.53,6.54,3.31
7.56,3.83,11.9,6.3,2.95
6.74,3.94,12.43,5.63,2.86
7.43,5.33,12.84,6.22,3.27
6.34,4.53,11.99,5.65,3.0
1006.56,5.38,1013.18,1008.82,2.94
6.34,5.84,11.97,5.85,3.36
4.99,1005.26,12.48,5.74,1002.49
6.93,3002.06,11.97,1008.35,2.97
1006.52,3.67,12.77,5.64,2.87
5.15,5.39,12.03,7.71,3.02
7.55,3.86,12.04,5.65,4.86
5.04,1003.82,15.38,6.65,4.31
5.43,3.71,14.53,8.38,3.1
5.04,4.21,14.1,5.96,4.17
5.26,4.14,14.59,5.61,4.36
5.04,3.8,14.24,6.09,2.99
1004.53,5.27,19.17,5.6,3.54
7.15,4.21,18.32,6.09,3.29
6.01,3.72,14.59,5.64,1003.1
5.32,3.99,14.79,6.96,3.03
7.11,3.67,12.49,5.7,2.97
5.38,5.27,14.16,5.82,3.07
5.09,3.83,12.79,6.02,2.98
5.27,4.05,12.63,5.57,3.1
5.18,3.78,14.61,6.1,2.94
5.48,5.33,12.54,5.67,3.25
7.1,4.58,12.93,5.86,3.66
5.25,5.27,14.17,5.65,2.97
6.42,4.78,11.99,6.73,3.0
6.62,3.87,12.44,5.71,2.9
6.73,5.51,11.99,5.92,4.71
5.31,5.24,18.72,6.75,3.09
1004.54,5.79,14.21,6.17,3.03
5.23,5.25,12.24,5.6,4.24
5.77,4.08,12.12,5.66,2.98
7.13,3.73,14.6,6.82,4.37
1005.0,3.95,12.4,5.78,4.21
5.05,4.26,12.07,5.65,3.32
5.11,3.61,14.57,5.58,3.34
7.64,4.1,12.57,6.12,3.02
5.03,3.97,13.05,1008.28,3.45
1004.6,3.69,1017.49,8.08,2.91
7.17,3.77,12.79,6.13,3.28
5.05,3.62,13.52,5.59,3.75
5.39,5.7,1017.56,1041.21,1002.69
5.08,3.82,11.91,7.69,3.0
5.4,4.01,12.52,5.63,4.56
6.33,3001.18,12.03,5.91,2.91
6.7,3.8,12.21,8.04,3.39
6.32,3.74,12.3,1008.25,2.94
