P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.29,2.55,12.63,6.11,2.16
1.96,1.8,8.8,4.33,3.39
2.13,1.93,14.09,3.33,1.68
2.01,1.92,8.94,3.6,2.19
2.03,2.15,8.92,3.1,2.27
1.87,2.13,8.56,3.23,1.84
1.86,2.25,8.62,5.09,1.66
2.5,1.8,11.06,3.1,1.95
2.17,1.65,9.26,3.77,2.26
1.87,1.89,9.12,3.14,2.38
2.38,2.36,8.46,3.79,1.91
1.99,1.69,8.61,3.1,1.89
2.43,1.78,8.71,3.2,1.67
2.42,2.24,14.33,4.42,1.83
1.89,2.1,8.73,3.83,1.66
1.87,2.78,8.93,3.39,2.12
2.17,1.93,13.62,3.45,1.7
1.9,1.78,8.37,3.12,2.32
2.53,2.01,8.42,3.27,1.71
2.98,2.16,8.31,4.73,1.7
1.89,1.83,9.84,3.1,1.68
1.85,2.12,8.61,3.1,1.74
2.31,2.08,14.02,3.12,2.12
1.92,1.93,9.16,4.39,1.65
1.87,2.06,8.47,4.24,1.77
2.63,1.9,8.42,3.24,1.68
2.03,1.92,8.63,3.12,1.69
2.36,2.04,8.57,3.25,1.71
2.34,1.67,9.07,3.08,1.65
2.38,2.11,8.78,4.87,2.2
2.38,1.73,13.38,3.35,1.59
1.92,1.88,8.41,3.23,1.68
2.58,2.06,8.8,3.45,2.74
2.51,2.16,15.76,3.13,1.76
2.41,1.57,8.94,4.66,1.7
2.5,1.98,8.52,4.21,2.05
1.83,1.98,13.76,3.92,2.06
2.4,1.96,8.38,3.22,1.75
2.05,2.28,8.47,3.07,1.9
2.24,1.65,9.01,3.16,1.68
2.02,1.91,15.48,3.12,1.65
1.85,1.75,10.64,3.55,1.78
2.23,1.71,8.92,4.57,1.67
1.9,1.59,8.55,3.15,1.64
1.88,1.69,8.41,3.12,1.86
2.35,1.79,13.77,3.1,1.68
1.88,1.65,8.62,3.14,1.75
1.84,1.71,9.89,3.1,2.05
2.22,1.93,9.06,3.23,1.65
2.52,1.66,8.41,3.1,1.7
1.88,1.97,8.73,3.35,1.86
2.0,2.02,8.94,3.36,2.1
1.87,2.1,8.53,3.22,2.15
1.93,2.11,13.23,4.07,2.03
2.01,1.87,8.56,3.1,1.68
1.89,1.67,8.48,3.32,1.73
1.88,2.65,10.05,4.26,2.16
1.88,1.86,8.98,3.11,1.68
2.34,1.75,13.34,3.37,1.74
2.66,2.62,9.86,3.3,2.01
1.83,2.11,8.52,3.18,1.65
2.34,2.3,8.4,3.1,1.71
2.37,1.9,8.99,3.81,2.08
2.38,1.62,8.42,3.08,1.68
2.35,1.93,9.0,3.7,1.72
1.87,1.61,8.43,3.09,1.67
2.41,2.29,8.45,3.13,2.1
2.39,2.04,13.95,3.15,2.56
2.33,1.6,8.52,3.05,1.99
2.07,1.7,10.08,3.07,1.66
2.18,2.25,8.65,4.23,1.79
1.88,2.69,13.79,3.23,1.97
1.95,1.78,8.7,3.14,1.69
