procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 10879560 307732 7271564    0    0     0   768 13064 23785 69 21  8  2  0  0
17  2      0 10883236 307740 7267292    0    0     0  1560 9488 16938 48 14 19 19  0  0
 9  3      0 10882520 307740 7271500    0    0     0  2264 13387 23499 67 21  7  5  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  2      0 10903008 307740 7271624    0    0     0   584 8861 15902 50 14 19 17  0  0
 6 11      0 10925848 307752 7271288    0    0     0  2216 13338 23271 69 22  5  4  0  0
12  1      0 10928096 307752 7271460    0    0     0   852 13085 18228 75 22  1  3  0  0
 9  2      0 10932312 307764 7271500    0    0     0  1580 13627 22916 72 23  3  3  0  0
13  2      0 10899220 307768 7271436    0    0     0   592 13543 21851 70 24  4  3  0  0
 6  2      0 10885796 307780 7271856    0    0     0  1524 13265 21790 70 23  5  2  0  0
 7  2      0 10878944 307780 7271784    0    0     0  1912 11402 17915 63 19  8 10  0  0
 8  2      0 10899256 307788 7271932    0    0     0  2116 13604 22961 72 22  4  2  0  0
 7  1      0 10910352 307788 7271964    0    0     0   368 11062 19864 69 20  8  2  0  0
12  1      0 10886480 307788 7267808    0    0     0  1212 13409 24278 71 21  7  2  0  0
19  1      0 10870696 307804 7271960    0    0     0   564 13842 26108 66 21 10  3  0  0
 1 13      0 10896100 307820 7271916    0    0     0  2212 12101 20007 65 20  5 10  0  0
 9  2      0 10889896 307832 7271876    0    0     0  1208 11684 17488 63 20  5 11  0  0
 7  1      0 10888632 307832 7271924    0    0     0  1420 11560 19383 69 21  8  2  0  0
15  1      0 10886024 307840 7271940    0    0     0   956 13229 24111 70 22  7  1  0  0
 7  4      0 10884328 307856 7271956    0    0     0  1468 14296 26010 71 23  5  1  0  0
 8  4      0 10877140 307856 7271920    0    0     0  1252 11209 19995 69 20  8  2  0  0
 7  2      0 10874184 307856 7271932    0    0     0   820 13593 24738 71 21  6  2  0  0
 7  3      0 10872632 307868 7271556    0    0     0  1656 12275 19557 71 23  4  1  0  0
 9  1      0 10907896 307884 7271704    0    0     0   784 11994 21510 69 21  7  3  0  0
19  0      0 10888456 307884 7272108    0    0     0   416 13970 22649 73 24  2  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  3      0 10874860 307892 7272216    0    0     0  2260 15098 24932 74 21  2  3  0  0
 8  3      0 10869552 307892 7272188    0    0     0   700 11452 20078 69 21  8  2  0  0
10  1      0 10856572 307900 7268112    0    0     0  2244 12167 20001 70 22  7  2  0  0
 8  0      0 10854200 307916 7272208    0    0     0   640 11918 20881 69 21  8  2  0  0
14  1      0 10855044 307916 7272320    0    0     0   536 14106 24927 72 23  5  0  0  0
 9  3      0 10858456 307924 7268252    0    0     0  1968 12753 19670 74 23  2  1  0  0
20 13      0 10863676 307932 7268180    0    0     0   732 11220 19096 62 18  8 12  0  0
 8  2      0 10857008 307936 7268196    0    0     0  1864 13005 22132 70 21  7  2  0  0
12  1      0 10845096 307952 7272336    0    0     0   380 13383 22503 71 23  6  1  0  0
15  3      0 10841176 307964 7272432    0    0     0  2572 14472 23781 72 25  2  1  0  0
11  1      0 10871740 307964 7272508    0    0     0   600 10426 14625 63 18  5 14  0  0
10  1      0 10903600 307964 7272528    0    0     0  1396 12703 18942 75 22  3  0  0  0
13  2      0 10898244 307976 7272324    0    0     0  1072 14634 23401 75 24  1  0  0  0
 7  4      0 10887244 307992 7268448    0    0     0  1624 12755 21806 73 20  4  2  0  0
11  1      0 10868652 308000 7272520    0    0     0   684 13182 22365 72 23  4  2  0  0
14  1      0 10883368 308000 7272632    0    0     0  1880 12937 19251 75 24  1  0  0  0
14  1      0 10889872 308000 7272668    0    0     0  1300 12755 18904 75 23  2  0  0  0
 9  1      0 10871076 308008 7272620    0    0     0   500 14473 23583 76 21  2  0  0  0
12  2      0 10873304 308012 7272636    0    0     0  1060 14940 25836 73 25  1  1  0  0
 9  3      0 10892416 308036 7268544    0    0     0  1884 12859 19394 71 22  4  3  0  0
 8  3      0 10892604 308044 7272668    0    0     0  1452 12653 18965 74 23  2  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
24  0      0 10896076 308052 7268608    0    0     0  1052 12392 17365 80 18  2  0  0  0
18  0      0 10881584 308052 7272776    0    0     0   368 13728 22073 74 25  1  0  0  0
 9 12      0 10875444 308068 7272924    0    0     0  2584 15814 27916 75 23  2  0  0  0
12  3      0 10878952 308068 7272912    0    0     0  1076 11477 16041 67 20  4  9  0  0
11  2      0 10878468 308068 7272928    0    0     0  1364 13463 20506 75 22  2  1  0  0
 9  1      0 10880116 308076 7272932    0    0     0  1160 12173 17984 74 22  2  1  0  0
12  0      0 10870944 308080 7273236    0    0     0   336 13706 22327 74 23  2  1  0  0
16 11      0 10879256 308084 7272996    0    0     0  2708 13927 21971 74 25  1  0  0  0
12  3      0 10892696 308088 7268840    0    0     0   436 12584 19471 70 21  4  5  0  0
 8  3      0 10891516 308088 7268884    0    0     0  2352 14991 24707 74 25  1  1  0  0
 8  2      0 10892508 308088 7272764    0    0     0   900 12269 18532 75 24  1  0  0  0
16  0      0 10880128 308112 7273076    0    0     0   652 13695 20844 76 23  1  0  0  0
11  1      0 10896228 308116 7273232    0    0     0   508 14025 23474 75 23  2  0  0  0
 9  1      0 10884156 308124 7269172    0    0     0  2476 14282 23503 75 23  2  0  0  0
 9  1      0 10881568 308124 7269140    0    0     0  1176 13211 20257 76 23  1  1  0  0
24  0      0 10893736 308132 7273248    0    0     0   520 14380 23335 75 23  2  0  0  0
16  7      0 10864916 308136 7273288    0    0     0  1920 13848 21439 76 23  0  1  0  0
11  1      0 10869116 308152 7273680    0    0     0  1040 12354 19742 68 20  4  8  0  0
16  2      0 10869928 308152 7273452    0    0     0  2008 13307 21071 75 23  1  1  0  0
26  9      0 10868540 308160 7272880    0    0     0  1760 12928 19052 76 23  1  0  0  0
13  1      0 10856152 308160 7273240    0    0     0   168 13385 22051 76 23  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  3      0 10870436 308172 7272888    0    0     0  1208 13658 21561 74 23  2  1  0  0
13  3      0 10879248 308176 7273416    0    0     0  1368 13501 20833 75 23  2  0  0  0
 8  2      0 10858104 308176 7269412    0    0     0   392 12193 18281 74 22  3  1  0  0
17  1      0 10865656 308192 7273504    0    0     0   480 13320 20880 76 23  1  0  0  0
10  4      0 10867512 308196 7273648    0    0     0  2264 12806 19520 75 23  1  0  0  0
12  1      0 10871344 308196 7273672    0    0     0   228 16167 18359 76 24  0  0  0  0
13  1      0 10888340 308196 7273940    0    0     0   160 13357 19001 75 23  1  0  0  0
 1 26      0 10885620 308196 7273928    0    0     0  2208 13297 22164 70 21  2  7  0  0
10  2      0 10885360 308200 7269816    0    0     0   576 13243 20633 60 17  5 18  0  0
 9  3      0 10882760 308212 7273940    0    0     0  1096 12401 18494 73 25  1  1  0  0
 9  2      0 10873660 308216 7273844    0    0     0   576 11953 17243 75 23  2  1  0  0
11  1      0 10879080 308220 7269696    0    0     0   492 10496 17924 54 16 14 15  0  0
 8  3      0 10894408 308220 7269792    0    0     0  1196 12758 21541 70 22  7  1  0  0
11  2      0 10890584 308224 7269796    0    0     0  1460 12639 22776 69 21  7  4  0  0
10  3      0 10903908 308244 7269748    0    0     0  1092 13857 26024 69 21  7  2  0  0
 4  9      0 10892236 308260 7269780    0    0     0  1964 11076 18950 66 18 10  5  0  0
14  0      0 10870524 308276 7269808    0    0     0  1080 11892 20718 69 21  9  1  0  0
10  2      0 10876880 308288 7273548    0    0     0  1724 11939 20485 66 20 10  4  0  0
 6  3      0 10870728 308292 7273960    0    0     0  1908 11867 20795 63 20 14  3  0  0
 7  1      0 10883700 308312 7269888    0    0     0   840 11588 21122 61 20 16  3  0  0
12  3      0 10882076 308312 7269920    0    0     0  1688 12284 21556 70 22  6  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  1      0 10883036 308320 7269940    0    0     0  1156 12681 21522 71 21  8  1  0  0
 6  2      0 10891024 308328 7273992    0    0     0  1256 12583 22045 64 20 12  4  0  0
 6  2      0 10868556 308328 7274060    0    0     0  1048 11438 20802 62 20 14  4  0  0
11  1      0 10883436 308340 7269980    0    0     0   716 7904 14281 40 11 27 22  0  0
10  2      0 10864508 308348 7269924    0    0     0   556 13053 25086 64 19 13  4  0  0
19  5      0 10875760 308348 7274068    0    0     0  2144 16373 18218 67 21  9  3  0  0
 9 10      0 10874312 308348 7274092    0    0     0  1424 19930 18343 67 19 10  4  0  0
23  3      0 10865180 308360 7274036    0    0     0  1040 17529 19631 66 20 11  4  0  0
13  2      0 10899996 308364 7274088    0    0     0  1176 11315 18309 66 21 11  2  0  0
 5  2      0 10893420 308372 7274180    0    0     0  1008 12936 21912 62 20 12  6  0  0
 5  2      0 10897720 308376 7274200    0    0     0  2004 12145 23465 54 16 19 11  0  0
 6  1      0 10887220 308380 7270040    0    0     0   572 10601 19467 52 16 24  7  0  0
 9  5      0 10892168 308388 7270088    0    0     0  1288 12143 23006 62 19 14  5  0  0
 5  2      0 10915432 308388 7270028    0    0     0   412 10438 19255 52 17 22  9  0  0
18  2      0 10893232 308392 7274180    0    0     0  2448 12321 18894 64 19 12  4  0  0
15  2      0 10876428 308392 7274232    0    0     0   496 11693 21396 62 16 19  4  0  0
 6  1      0 10853620 308392 7274332    0    0     0   560 12250 23824 54 17 23  7  0  0
 6  4      0 10850524 308404 7274280    0    0     0  2352 12107 22960 61 19 14  6  0  0
 6  1      0 10850868 308408 7270140    0    0     0   816 11109 19510 63 19 15  4  0  0
12  1      0 10871692 308420 7274284    0    0     0   444 12292 22226 67 19 13  2  0  0
 6  1      0 10875144 308424 7274388    0    0     0   408 13251 25415 64 20 13  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  3      0 10874544 308432 7274320    0    0     0  2928 13008 23100 65 19 12  5  0  0
10  3      0 10879396 308432 7274328    0    0     0   544 10389 18611 61 18 16  5  0  0
 8  1      0 10885292 308440 7274368    0    0     0  1048 11175 19848 62 19 16  3  0  0
17  1      0 10886288 308448 7274500    0    0     0   612 12729 22550 65 21 12  2  0  0
 7  4      0 10874616 308456 7274664    0    0     0  2344 14841 25142 76 22  1  1  0  0
18  2      0 10854552 308468 7274680    0    0     0  1896 12710 19416 72 22  4  2  0  0
 7  3      0 10875968 308472 7274568    0    0     0  1880 11260 20234 64 19 12  6  0  0
 8  2      0 10880276 308484 7274608    0    0     0   380 11260 19556 62 19 15  5  0  0
 7  3      0 10884388 308488 7274708    0    0     0  1752 11517 20273 63 19 13  6  0  0
 7  4      0 10884376 308488 7270628    0    0     0   380 10645 19358 61 19 15  5  0  0
 6  4      0 10897688 308496 7270636    0    0     0  1360 13566 26838 61 20 15  4  0  0
 6  9      0 10913512 308500 7270660    0    0     0  2020 10529 18542 62 18 12  8  0  0
 2  6      0 10897596 308500 7270680    0    0     0   908 12369 23048 62 19 13  6  0  0
 6  1      0 10897164 308504 7274700    0    0     0  1108 11442 20355 62 18 15  5  0  0
 8  1      0 10876480 308504 7274800    0    0     0   172 12170 22247 63 20 14  3  0  0
11  2      0 10857228 308524 7274824    0    0     0   652 12310 21460 69 20  8  2  0  0
 8  4      0 10839348 308532 7275432    0    0     0  3064 12930 19986 74 23  2  1  0  0
 7  1      0 10867476 308536 7275448    0    0     0   336 11208 18906 69 21  7  4  0  0
 6  2      0 10876600 308536 7271228    0    0     0  1368 11917 21003 66 21  9  4  0  0
 6  3      0 10897176 308544 7271252    0    0     0   768 10133 18099 58 17 14 11  0  0
 7  9      0 10882392 308544 7275436    0    0     0  1428 11412 19970 62 19 13  6  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 10888104 308544 7271368    0    0     0  1284 10790 19238 51 15 18 16  0  0
15  1      0 10863096 308560 7271408    0    0     0   752 12816 24097 65 20 12  3  0  0
15  1      0 10878320 308564 7271440    0    0     0  2212 12186 19929 70 21  7  2  0  0
14  3      0 10869116 308564 7271380    0    0     0  1620 12483 20233 69 21  8  2  0  0
 1  7      0 10866092 308572 7275652    0    0     0   944 11300 16117 60 18 12 10  0  0
 7  4      0 10873964 308572 7275676    0    0     0  1176 11196 17819 66 21  9  4  0  0
 7  3      0 10863012 308580 7275780    0    0     0   824 11415 16175 72 23  3  2  0  0
 6  2      0 10857560 308584 7275720    0    0     0   292 10604 18753 62 19 12  7  0  0
 6  2      0 10860616 308588 7271604    0    0     0  1276 12309 22912 57 18 19  7  0  0
 6  2      0 10857156 308592 7271620    0    0     0  1464 10142 18422 52 16 19 14  0  0
 6  1      0 10873904 308604 7271628    0    0     0   624 10250 18979 53 16 22  9  0  0
 5  3      0 10872164 308604 7271564    0    0     0  1028 12123 23421 58 18 17  7  0  0
 5  4      0 10864944 308604 7271572    0    0     0   712 8996 16219 45 13 20 23  0  0
13  5      0 10858628 308616 7271520    0    0     0  1116 10532 17416 58 17 12 13  0  0
10  4      0 10882660 308616 7275616    0    0     0  1928 12109 18116 71 20  6  3  0  0
 7  2      0 10890660 308624 7275668    0    0     0  1096 9874 16242 51 14 20 15  0  0
 6  1      0 10883368 308628 7275788    0    0     0   404 11963 22461 54 17 23  5  0  0
 5  2      0 10892992 308648 7275652    0    0     0  1612 12802 25253 54 18 20  7  0  0
 6  5      0 10866644 308648 7271576    0    0     0  1876 10359 18650 53 16 17 14  0  0
12  3      0 10838268 308648 7271584    0    0     0  1276 12198 22758 54 16 22  7  0  0
 5  1      0 10876860 308664 7275696    0    0     0   772 10724 19391 53 16 24  7  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  1      0 10876208 308664 7275740    0    0     0   396 12303 23022 50 16 29  5  0  0
 5  2      0 10880928 308664 7271640    0    0     0   712 12670 24717 55 16 22  7  0  0
 5  2      0 10889056 308664 7271660    0    0     0  1380 10470 18981 52 16 25  7  0  0
 5  3      0 10887140 308668 7271668    0    0     0  1268 10293 19150 52 16 16 16  0  0
 5  2      0 10881168 308672 7271692    0    0     0   644 9935 17654 52 16 20 11  0  0
 4  2      0 10888732 308676 7271620    0    0     0  1260 11047 20044 51 17 25  8  0  0
 5  2      0 10879544 308680 7275836    0    0     0  1024 12240 22350 47 15 28 10  0  0
 4  2      0 10861532 308692 7275868    0    0     0  1460 10101 18102 39 11 30 20  0  0
 7  6      0 10857740 308696 7275880    0    0     0  1712 11761 22789 50 15 23 12  0  0
 8  1      0 10865672 308700 7275884    0    0     0   956 10635 19443 52 16 22 10  0  0
 5  1      0 10885216 308708 7275696    0    0     0   860 11624 21603 55 18 23  4  0  0
 9  1      0 10877788 308720 7275988    0    0     0  1900 12616 23865 59 19 18  4  0  0
 9  1      0 10879480 308724 7276068    0    0     0   832 11423 18462 65 20 10  4  0  0
 8  2      0 10879988 308732 7276108    0    0     0  1664 12608 19399 71 22  5  3  0  0
 3  5      0 10883336 308748 7276164    0    0     0  1064 11583 19863 60 17 15  8  0  0
 5  2      0 10863256 308748 7272156    0    0     0  1676 11373 20968 52 16 20 13  0  0
 8  2      0 10862548 308752 7272156    0    0     0   712 6732 11461 35  9 26 31  0  0
12  2      0 10897020 308764 7272180    0    0     0  1472 12951 27410 63 18 14  5  0  0
 6  1      0 10901612 308764 7272188    0    0     0  1192 10234 18059 58 17 16  8  0  0
 9  2      0 10906764 308764 7276304    0    0     0  1328 12907 24093 63 20 15  3  0  0
 5  2      0 10886444 308764 7276348    0    0     0  1000 12404 22864 55 18 20  7  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  3      0 10885916 308776 7276344    0    0     0  1660 11411 20980 56 15 16 14  0  0
17  0      0 10860620 308804 7276320    0    0     0   976 12387 22357 62 19 15  4  0  0
 2  9      0 10859096 308812 7276112    0    0     0  1892 11465 17057 68 19  6  7  0  0
 8  1      0 10882552 308816 7276144    0    0     0  1680 12017 20229 66 19 11  4  0  0
 6  1      0 10892324 308816 7276180    0    0     0   344 12188 23519 63 19 15  3  0  0
10  2      0 10843700 308816 7276388    0    0     0  1424 14217 28265 65 20 10  5  0  0
 7  3      0 10850252 308816 7272304    0    0     0  1428 10839 20242 62 18 13  7  0  0
 5  5      0 10859688 308816 7272388    0    0     0  1032 10719 19515 57 17 20  5  0  0
11  3      0 10859380 308820 7272408    0    0     0   944 10895 19602 60 18 17  5  0  0
 7  1      0 10866960 308828 7276500    0    0     0   616 11377 21219 64 19 13  4  0  0
 7  1      0 10797028 308828 7289864    0    0     0   208 13120 24377 68 20 10  2  0  0
 9  2      0 10798928 308844 7289920    0    0     0  2552 13063 21093 76 20  4  1  0  0
10  3      0 10834420 308844 7296016    0    0     0 20988 13000 20685 73 20  5  2  0  0
 6  1      0 10865980 308844 7272840    0    0     0  3360 11803 20539 66 20 10  4  0  0
 6  3      0 10859476 308844 7272668    0    0     0  2084 12981 24416 64 20 13  3  0  0
 7  1      0 10841880 308852 7272664    0    0     0   772 10508 19121 61 18 15  6  0  0
 6  1      0 10854000 308860 7276788    0    0     0   408 10668 19441 61 19 16  4  0  0
 5  1      0 10850292 308872 7272652    0    0     0   472 11760 22125 58 17 18  6  0  0
15  1      0 10853500 308876 7272656    0    0     0  1700 11895 22406 57 18 19  6  0  0
 6  2      0 10836320 308880 7272712    0    0     0  1184 12033 22347 62 17 12  9  0  0
 6  1      0 10844404 308900 7272732    0    0     0  1404 10974 19833 62 18 15  4  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1      0 10858796 308904 7276840    0    0     0  1060 11272 19794 63 18 15  3  0  0
 5  2      0 10849892 308912 7276884    0    0     0   548 12605 23387 58 19 18  4  0  0
 8  3      0 10858232 308912 7272828    0    0     0  1204 13603 26892 64 19 11  6  0  0
10  2      0 10843880 308912 7272860    0    0     0  1644 11324 17772 67 21  8  4  0  0
 6  1      0 10858488 308916 7272872    0    0     0  1676 11345 19781 63 19 11  7  0  0
12  0      0 10860272 308920 7277032    0    0     0   928 11907 21274 64 19 14  3  0  0
 8 11      0 10859500 308960 7277088    0    0     0  2444 14685 26970 68 21 10  1  0  0
10  2      0 10843068 308960 7277084    0    0     0   468 10641 18981 61 19 15  6  0  0
 6  2      0 10856892 308964 7277092    0    0     0  1572 11670 20688 63 19 12  5  0  0
14  1      0 10861800 308964 7272732    0    0     0   444 10791 19626 62 19 14  5  0  0
11  2      0 10864160 308980 7276788    0    0     0   804 10831 18213 55 17 16 12  0  0
 5  2      0 10875896 308984 7277064    0    0     0  1148 11302 17479 64 20 13  3  0  0
 5 10      0 10862980 308984 7277044    0    0     0  1300 12378 23462 55 17 23  6  0  0
 5  3      0 10856616 308984 7277092    0    0     0   560 10994 18118 60 19 15  6  0  0
12  1      0 10846480 309004 7277120    0    0     0   488 11743 19244 63 19 12  6  0  0
 6  2      0 10878200 309012 7273056    0    0     0  1436 11597 21637 61 19 15  4  0  0
 8  1      0 10863128 309016 7273044    0    0     0  1364 11783 22115 60 18 17  5  0  0
 5  2      0 10859772 309020 7272924    0    0     0  1832 11333 19995 55 16 22  8  0  0
