P-521,p521_mlkem1024,mlkem1024
5.4,12.29,4.39
5.13,18.26,4.45
5.29,12.84,3.22
5.26,14.75,3.18
4.93,12.21,3.24
7.4,14.61,3.15
5.15,11.91,5.02
7.47,12.36,3.13
5.33,12.32,4.04
5.15,13.35,3.12
4.94,12.39,3.18
4.97,18.84,3.11
4.95,12.06,3.15
4.93,18.67,3.14
4.95,18.68,3.24
5.34,18.43,3.4
7.02,12.0,4.53
5.23,16.22,3.22
5.17,13.29,3.41
7.06,12.25,3.24
5.03,11.92,3.06
5.0,11.96,3.39
4.86,11.79,3.14
5.48,18.69,3.88
6.1,13.57,3.17
5.46,11.91,4.63
7.13,14.06,3.11
5.04,19.31,3.36
4.98,14.4,3.39
5.07,18.35,3.39
5.29,18.88,4.67
4.93,18.29,3.57
5.7,16.21,3.39
4.97,15.39,3.14
5.79,12.06,3.55
4.92,12.07,3.72
5.23,14.68,3.46
5.0,11.78,3.5
5.0,1018.16,3.2
4.94,12.99,3.23
7.44,11.81,3.26
4.93,18.7,3.48
5.26,14.43,3.15
7.02,1026.63,3.78
4.96,11.79,3.19
4.92,11.94,3.11
4.93,11.8,3.58
4.97,11.97,4.42
7.03,1013.65,3.73
5.03,12.41,3.17
7.0,12.25,4.53
5.13,18.26,4.46
4.97,12.14,3.21
5.06,12.01,3.2
5.49,1013.33,3.15
5.0,1021.7,3.62
5.21,12.84,3.19
4.92,18.25,3.23
5.46,18.57,3.59
6.99,11.97,3.28
4.99,18.64,3.58
5.09,13.05,3.11
4.94,18.21,3.18
4.97,1034.95,3.27
5.09,11.95,3.58
4.92,1032.16,3.66
7.68,11.9,4.43
5.32,18.54,3.32
7.06,12.05,3.13
5.03,12.27,3.19
5.0,1013.22,4.95
5.02,11.92,3.2
5.01,12.41,3.2
5.0,11.95,3.16
5.2,12.34,4.62
5.04,12.0,3.29
5.04,18.15,3.6
4.95,12.22,3.73
4.93,1027.43,3.27
7.58,12.94,3.52
5.68,1019.23,3.12
6.7,18.67,3.55
5.74,12.0,3.32
5.31,11.95,3.11
5.09,12.15,3.73
4.96,18.18,3.55
4.96,12.56,3.25
5.61,18.22,3.54
5.84,12.61,3.13
5.24,11.85,3.26
5.07,11.8,4.6
4.98,1042.54,3.12
6.36,1019.11,3.15
5.03,12.01,3.69
5.22,17.8,3.2
5.47,12.09,3.3
4.99,1050.76,3.88
5.18,12.01,3.12
4.94,11.87,3.18
5.24,12.05,3.15
4.93,1012.02,3.23
5.23,11.91,3.12
5.0,12.13,3.47
5.02,11.96,3.59
5.22,1022.6,4.95
5.29,15.27,3.53
4.96,13.14,3.2
1004.5,11.96,3.29
3003.39,14.27,3.46
4.98,18.23,3.12
1004.59,11.85,3.54
5.04,12.59,3.34
1008.17,12.26,1030.07
4.98,11.89,1008.33
5.04,12.33,3.26
4.95,14.03,3.2
6.25,12.39,3.24
4.98,1042.98,4.77
5.03,18.16,3.18
1004.57,11.97,3.15
7.23,18.13,1013.17
4.97,12.45,1010.09
3002.74,11.94,3.29
3002.53,12.8,3.11
4.89,1013.07,1008.35
5.36,14.07,3.24
3002.55,12.87,3.29
4.98,12.65,3.16
5.02,11.95,3.14
5.0,1013.15,3.24
4.96,12.07,3.22
1004.65,1037.08,3.33
4.99,12.05,3.16
7.77,12.1,1030.58
3002.68,18.29,1008.4
1004.71,12.58,3.49
4.99,1013.87,3.17
7.03,11.95,3.13
4.94,12.38,3.57
6.93,12.39,1030.7
5.12,1013.23,3.31
7.07,12.64,3.15
5.04,14.0,3.2
1006.62,1021.81,1017.29
5.38,11.87,3.67
7.19,1012.04,3.58
4.93,12.1,1027.81
7.41,14.0,3.21
7.04,11.9,3.19
7.79,11.82,3.31
7.21,12.01,1008.39
5.13,12.37,1021.06
1006.59,11.83,3001.91
7.08,11.83,3.25
5.02,12.23,3.15
7.03,12.05,3.29
6.5,1037.01,3.18
4.92,11.88,3.33
1004.68,1034.88,1025.85
3004.0,12.46,1008.39
5.05,18.15,4.46
6.18,12.32,3.52
6.48,11.88,3.27
6.29,11.72,3.21
6.2,11.82,3.26
6.2,12.28,3.37
6.67,11.86,3.28
6.18,1032.4,4.47
5.59,12.07,3.18
1006.6,12.65,3.19
1004.6,11.92,1008.49
4.94,1044.51,3.17
5.65,12.29,3.18
1004.9,12.4,3.23
5.4,12.51,3.59
4.97,12.34,3.91
1004.6,11.88,3.14
4.93,12.34,5.04
4.95,11.81,3.12
5.72,11.91,3.24
5.39,12.18,3.2
7.09,12.74,3.32
5.08,11.89,3.15
5.03,1017.08,3.57
6.36,1013.15,3.17
4.95,11.87,3.79
5.37,1013.14,1030.08
4.94,1022.76,3.2
6999.83,1036.73,3.19
5.3,11.98,3.2
4.94,18.69,3.18
5.25,12.58,3.19
3002.67,1019.19,3.18
4.94,12.31,3.25
7.11,11.85,3.16
1004.31,12.96,1015.14
5.0,18.19,3.18
1006.7,18.59,3.18
4.97,12.87,3.19
6.36,12.28,3.16
4.95,18.34,4.87
1004.78,1037.82,1008.33
7.09,1038.8,3.19
1004.96,1013.86,3.6
4.97,1020.98,3.24
7.01,1012.32,4.5
1004.65,18.25,3.14
4.98,12.38,1008.42
7.74,13.16,1008.43
5.01,12.35,3.46
5.28,11.9,1031.34
4.93,11.8,3.29
5.36,1036.86,3.11
7.03,18.16,3.28
5.22,1021.54,3.88
5.47,1013.05,3.18
4.97,11.87,4.66
5.37,12.04,3.12
4.92,12.13,4.51
5.01,1011.72,4.42
4.95,1025.08,3.63
4.99,11.95,3.23
7.25,12.09,3.15
5.33,13.05,3.33
4.94,11.92,3.16
4.94,1090.9,3.13
5.2,13.96,3.23
5.31,1013.06,3.14
5.2,12.71,1038.53
5.23,11.83,3.26
5.02,12.59,3.24
1004.66,11.91,4.43
4.94,18.79,1027.79
1005.05,18.24,3.28
4.96,12.64,3.18
5.41,11.83,3.31
4.95,1013.06,3.4
5.2,11.85,3.24
4.94,12.05,1012.26
5.02,18.51,1009.57
5.03,11.84,3.3
7.45,12.54,3.16
5.37,11.84,3.27
4.99,1013.81,1031.34
4.95,13.17,3.17
5.01,12.0,3.22
5.22,18.35,3.29
4.99,13.6,4.49
4.88,1034.81,3.15
5.09,12.31,3.19
7.07,12.57,1019.68
5.62,18.17,4.54
4.94,12.33,4.45
3002.69,11.88,3.24
4.96,12.41,1009.42
5.73,12.28,3.16
4.97,1013.15,1007.4
1004.66,11.88,1009.46
1004.53,1032.65,3.19
5.0,11.98,3.15
7000.3,11.85,3.56
4.98,11.87,3.12
5.55,11.78,3.29
7.42,11.83,3.24
4.97,1014.13,3.2
5.02,11.94,3.54
4.94,13.56,4.44
1004.69,12.31,3.11
4.89,12.29,3.77
3003.75,11.78,3.14
1004.55,12.3,3.39
5.05,11.84,3.11
1004.84,12.56,3.66
4.99,12.01,3.28
4.95,3010.71,4.43
7.42,1022.38,3.19
4.98,11.72,3.11
4.91,1019.78,3.58
4.94,1013.52,3.3
1004.73,11.8,3.16
5.04,11.85,1029.9
1004.49,12.05,3.3
4.93,11.82,3.17
6.04,18.42,4.98
4.98,1023.26,3.06
5.0,11.94,1008.51
4.96,1035.93,4.47
5.48,11.88,5.3
7.0,11.9,3.09
4.9,1023.2,4.45
1004.57,11.97,3.16
4.97,11.76,4.46
4.94,12.92,3.44
4.9,11.9,4.42
5.21,12.17,3.1
5.86,11.82,4.45
7.22,12.35,3.17
5.19,12.04,3.72
4.96,12.35,1029.88
6.96,18.2,3.18
7.05,12.56,5.3
1004.62,1013.55,4.42
1004.31,13.66,3.23
4.94,18.52,3.14
1005.6,11.96,3.12
4.95,14.19,1008.48
7.09,11.84,3.09
4.95,12.6,4.11
7.11,12.43,3.12
1004.61,12.23,3.49
7.02,12.41,1007.63
8.32,12.34,3.3
4.94,12.28,5.1
1005.13,14.06,3.11
5.0,12.29,3.32
5.17,12.11,4.59
1006.69,11.99,1103.21
7.21,12.28,4.55
4.96,11.86,1008.43
1004.23,1095.12,3.27
5.01,11.84,1022.89
7000.67,12.39,3.15
4.97,11.92,5.62
7.12,11.82,3.16
5.0,11.88,3.17
7.15,18.64,3.13
3002.95,12.08,3.15
4.94,11.96,3.51
5.38,11.96,3.23
5.31,12.06,3.09
5.26,12.11,3.69
4.96,15.55,3.52
7.32,11.84,1030.17
3003.2,12.17,1008.54
1004.59,1203.65,3.29
5.02,11.83,3.2
1004.65,1037.09,3.16
5.01,12.05,1016.79
4.98,12.19,4.45
5.62,11.88,3.21
7.33,11.86,3.14
1004.48,12.2,3.07
1004.53,14.44,4.16
4.94,12.12,1008.99
5.27,12.19,1008.35
4.92,14.04,1014.06
5.16,1036.9,3.15
4.93,12.0,3.14
4.97,1013.09,4.65
4.97,11.89,3.59
5.08,12.23,3.61
3004.75,13.95,3.16
4.97,18.7,3.2
6.44,11.89,3.38
3002.66,1011.71,4.45
4.94,3019.27,3.19
1005.67,13.29,4.64
5.28,18.66,3.15
7.0,11.84,3.62
