P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.31,2.0,17.25,5.99,2.58
2.1,1.65,9.47,3.22,2.14
2.53,2.23,8.77,4.56,2.25
2.12,2.12,9.99,3.73,2.56
2.37,2.08,11.0,5.07,1.94
2.05,1.7,8.95,3.23,1.67
2.09,2.03,9.41,3.32,2.07
2.01,1.85,10.59,3.29,1.89
2.4,1.8,8.49,4.51,1.57
2.17,1.74,10.79,3.31,1.91
2.01,2.14,8.72,3.16,1.86
1.99,2.02,13.32,3.25,2.38
2.2,2.18,8.49,3.17,2.12
1.81,1.75,9.69,3.62,1.95
2.34,2.45,9.23,3.45,2.13
2.18,1.93,9.28,3.08,1.59
1.95,1.68,8.38,3.22,2.62
1.91,1.63,9.42,4.26,1.84
2.37,1.9,10.68,3.57,1.91
1.9,1.66,8.73,4.47,2.59
2.07,2.12,9.95,3.36,1.7
2.24,1.88,9.23,3.71,1.6
2.36,1.74,8.61,3.16,1.86
2.47,2.08,9.42,3.61,1.64
2.49,1.66,8.62,5.9,1.66
1.92,1.68,8.53,3.41,1.71
2.52,1.75,8.36,3.09,1.66
1.87,1.7,9.74,4.06,1.8
1.8,1.65,8.79,4.44,2.53
1.92,1.83,13.88,4.15,1.59
2.08,1.7,8.56,4.23,1.71
1.85,1.64,8.51,3.98,1.73
1.84,1.7,8.81,3.77,1.57
2.09,2.33,9.63,4.7,1.67
1.89,2.09,9.75,3.09,1.98
1.89,2.22,9.48,3.24,1.7
2.27,2.0,10.35,3.85,1.64
1.87,1.73,8.68,3.31,1.69
2.46,1.92,8.44,3.48,2.15
4.05,2.16,8.89,3.11,1.61
2.67,1.9,8.74,3.68,1.89
1.93,2.03,13.36,3.21,1.6
1.87,1.68,8.85,3.22,1.65
2.1,2.1,13.32,3.17,1.74
2.6,2.0,9.07,4.21,2.2
1.84,1.89,10.88,3.54,2.13
2.26,2.35,8.8,3.65,2.66
2.12,1.67,8.59,4.88,1.69
2.41,1.9,9.17,3.09,1.67
2.23,1.6,8.53,3.26,2.31
1.9,1.88,8.63,3.36,2.1
1.79,1.69,8.81,3.1,1.59
2.46,1.71,9.53,4.77,1.84
2.1,1.89,8.61,3.14,1.83
1.93,1.61,9.57,3.91,1.72
2.3,1.6,8.96,3.15,1.63
2.05,1.67,9.93,3.03,2.1
1.85,2.11,8.56,3.23,1.63
1.96,1.95,9.66,3.18,1.68
1.94,1.88,8.63,3.38,2.51
1.81,1.61,8.49,3.77,2.08
2.1,1.64,8.51,4.23,1.74
2.44,1.87,8.93,3.09,1.59
1.8,2.1,8.62,3.21,1.58
1.96,1.58,8.98,3.34,1.83
1.85,1.64,8.64,3.15,1.81
2.37,2.19,8.48,3.65,1.68
2.05,2.43,8.67,3.16,1.93
1.87,2.08,9.43,3.06,1.99
1.94,2.59,8.64,3.51,1.66
1.97,1.68,8.68,3.15,1.7
2.38,1.82,13.24,3.63,1.8
2.11,2.0,8.44,4.47,2.06
1.98,1.75,8.37,3.11,1.69
1.85,1.65,10.69,3.33,2.01
1.94,2.02,8.57,3.04,1.64
1.82,1.9,8.79,3.64,1.65
1.86,1.68,8.54,3.33,2.16
2.04,1.97,9.67,3.09,1.92
1.89,1.88,10.79,3.73,1.68
1.94,1.94,9.3,3.09,2.67
1.88,1.7,8.66,4.7,2.27
1.87,1.65,10.99,3.19,1.87
2.39,1.72,13.26,3.46,2.55
1.86,2.52,9.7,3.34,1.67
1.8,2.18,8.71,3.09,1.91
2.45,2.26,9.69,3.17,2.05
1.81,1.88,8.51,3.07,1.85
1.84,2.09,8.51,4.87,2.25
2.31,2.06,8.61,3.22,1.98
1.9,1.6,8.67,3.08,1.69
1.84,1.67,13.64,4.05,1.92
1.85,1.73,8.61,3.28,1.7
1.89,1.7,13.65,3.47,1.69
2.11,1.71,13.43,3.19,2.04
1.98,2.04,13.34,3.15,1.79
1.79,2.06,8.43,4.28,2.09
1.89,1.88,9.8,4.35,1.97
1.97,1.8,8.57,4.43,2.34
1.86,1.68,8.83,3.1,2.14
2.25,1.63,9.76,3.07,1.62
2.44,1.59,8.59,3.07,1.7
1.88,2.08,9.34,3.17,1.88
2.06,1.87,8.88,3.15,1.67
1.89,1.67,9.02,4.23,1.65
1.87,2.05,8.46,3.13,1.7
2.28,2.11,10.0,3.15,1.67
2.36,1.7,8.52,4.67,2.12
2.06,1.95,8.52,3.13,1.71
2.02,1.64,9.24,3.04,1.66
1.84,1.69,9.06,3.92,1.86
2.27,2.23,12.71,3.14,1.72
1.8,1.67,8.43,3.02,1.66
1.78,2.08,13.2,3.41,2.06
2.51,2.13,13.34,3.1,1.79
2.72,1.77,11.32,3.51,1.74
1.77,1.92,10.15,3.19,1.96
2.03,2.14,8.99,3.46,1.99
1.82,2.21,8.58,3.27,1.59
1.95,1.9,9.56,3.12,2.13
2.13,2.1,9.47,5.46,1.64
1.87,1.79,8.47,4.65,1.84
1.91,1.91,9.56,3.25,1.88
2.22,1.73,8.97,4.25,1.8
1.89,1.7,9.55,3.38,1.66
2.36,1.9,9.23,4.02,1.74
2.25,2.5,8.37,3.35,2.04
2.08,1.65,8.7,3.23,2.09
1.99,1.66,8.9,3.67,1.68
2.66,1.79,9.14,3.35,2.35
1.77,1.71,8.45,4.22,1.7
1.94,1.67,13.29,4.0,1.78
2.03,1.95,8.66,3.08,1.95
1.86,1.85,8.7,3.48,1.71
2.31,2.46,13.36,3.11,1.77
2.63,1.83,9.3,3.3,2.0
2.06,1.7,8.96,4.09,2.13
2.43,1.64,13.53,4.48,2.09
1.95,1.91,13.69,4.49,1.94
1.85,1.7,8.41,3.09,2.18
2.21,2.08,8.39,3.54,2.11
2.06,1.67,9.6,3.17,1.87
1.96,1.88,10.01,4.21,2.05
1.84,2.17,8.54,3.93,1.73
1.96,1.78,8.45,3.08,1.96
1.87,1.67,8.58,3.22,1.7
2.13,2.19,8.87,3.12,1.7
2.1,1.94,9.63,3.15,2.04
1.83,1.68,10.7,3.12,1.63
2.18,1.91,9.88,4.46,2.12
1.82,2.09,8.51,4.28,1.62
1.86,1.65,8.53,3.7,1.62
2.73,2.02,13.53,3.21,1.72
1.84,1.7,8.42,3.13,1.92
2.27,1.63,8.93,4.27,1.62
2.27,2.37,8.68,3.85,1.84
2.35,1.82,8.97,4.23,1.96
2.74,1.66,9.47,3.16,1.79
2.12,1.73,13.47,3.23,2.11
2.64,1.67,8.53,3.61,1.68
