timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-21T16:02:14+01:00,tls,single,ed25519,hqc128,unstable,server,125,1569247,12553.976,6488064,1,4,5001
2026-08-21T16:02:14+01:00,tls,single,ed25519,hqc128,unstable,client,125,4234126,33873.008,5844992,1,4,5001
2026-08-21T16:05:12+01:00,tls,single,ed25519,mlkem512,unstable,server,125,245668,1965.344,6684672,1,4,5001
2026-08-21T16:05:12+01:00,tls,single,ed25519,mlkem512,unstable,client,125,2793318,22346.544,5791744,1,4,5001
2026-08-21T16:07:43+01:00,tls,single,ed25519,x25519_mlkem512,unstable,server,125,319961,2559.688,6402048,1,4,5001
2026-08-21T16:07:43+01:00,tls,single,ed25519,x25519_mlkem512,unstable,client,125,2935647,23485.176,5832704,1,4,5001
2026-08-21T16:15:36+01:00,tls,single,mldsa87,P-521,unstable,server,125,484062,3872.496,6512640,1,4,5001
2026-08-21T16:15:36+01:00,tls,single,mldsa87,P-521,unstable,client,125,3338159,26705.272,5922816,1,4,5001
2026-08-21T16:20:25+01:00,tls,single,secp384r1,x448_hqc192,unstable,server,125,4196389,33571.112,6492160,1,4,5001
2026-08-21T16:20:25+01:00,tls,single,secp384r1,x448_hqc192,unstable,client,125,7415599,59324.792,5570560,1,4,5001
2026-08-21T16:29:19+01:00,tls,single,secp384r1,p384_hqc192,unstable,server,125,3834877,30679.016,6832128,1,4,5001
2026-08-21T16:29:19+01:00,tls,single,secp384r1,p384_hqc192,unstable,client,125,7760791,62086.328,6107136,1,4,5001
2026-08-21T16:38:16+01:00,tls,single,mldsa44,mlkem512,unstable,server,125,278739,2229.912,6496256,1,4,5001
2026-08-21T16:38:16+01:00,tls,single,mldsa44,mlkem512,unstable,client,125,3285529,26284.232,5763072,1,4,5001
2026-08-21T16:54:12+01:00,tls,single,mldsa87,p521_hqc256,unstable,server,125,5955061,47640.488,6971392,1,4,5001
2026-08-21T16:54:12+01:00,tls,single,mldsa87,p521_hqc256,unstable,client,125,11526289,92210.312,5652480,1,4,5001
2026-08-21T17:03:00+01:00,tls,single,mldsa44,p256_mlkem512,unstable,server,125,595616,4764.928,6799360,1,4,5001
2026-08-21T17:03:00+01:00,tls,single,mldsa44,p256_mlkem512,unstable,client,125,4122802,32982.416,5640192,1,4,5001
2026-08-21T17:08:10+01:00,tls,single,ed25519,p256_hqc128,unstable,server,125,1873417,14987.336,6762496,1,4,5001
2026-08-21T17:08:10+01:00,tls,single,ed25519,p256_hqc128,unstable,client,125,5418276,43346.208,5648384,1,4,5001
2026-08-21T17:24:27+01:00,tls,single,mldsa65,x448_hqc192,unstable,server,125,4042887,32343.096,6578176,1,4,5001
2026-08-21T17:24:27+01:00,tls,single,mldsa65,x448_hqc192,unstable,client,125,8035467,64283.736,5754880,1,4,5001
2026-08-21T17:29:24+01:00,tls,single,secp521r1,mlkem1024,unstable,server,125,347994,2783.952,6422528,1,4,5001
2026-08-21T17:29:24+01:00,tls,single,secp521r1,mlkem1024,unstable,client,125,3057662,24461.296,5849088,1,4,5001
2026-08-21T17:32:13+01:00,tls,single,secp384r1,P-384,unstable,server,125,515095,4120.760,6320128,1,4,5001
2026-08-21T17:32:13+01:00,tls,single,secp384r1,P-384,unstable,client,125,3596479,28771.832,5591040,1,4,5001
2026-08-21T17:39:40+01:00,tls,single,mldsa65,x448_mlkem768,unstable,server,125,560132,4481.056,6529024,1,4,5001
2026-08-21T17:39:40+01:00,tls,single,mldsa65,x448_mlkem768,unstable,client,125,3717818,29742.544,5406720,1,4,5001
2026-08-21T17:42:56+01:00,tls,single,secp384r1,mlkem768,unstable,server,125,341677,2733.416,6410240,1,4,5001
2026-08-21T17:42:56+01:00,tls,single,secp384r1,mlkem768,unstable,client,125,3401789,27214.312,6193152,1,4,5001
2026-08-21T17:52:30+01:00,tls,single,mldsa87,p521_mlkem1024,unstable,server,125,744124,5952.992,7139328,1,4,5001
2026-08-21T17:52:30+01:00,tls,single,mldsa87,p521_mlkem1024,unstable,client,125,4152724,33221.792,5357568,1,4,5001
2026-08-21T17:55:10+01:00,tls,single,ed25519,x25519,unstable,server,125,274298,2194.384,6590464,1,4,5001
2026-08-21T17:55:10+01:00,tls,single,ed25519,x25519,unstable,client,125,2892940,23143.520,5607424,1,4,5001
2026-08-21T18:03:25+01:00,tls,single,mldsa44,p256_hqc128,unstable,server,125,1910868,15286.944,7057408,1,4,5001
2026-08-21T18:03:25+01:00,tls,single,mldsa44,p256_hqc128,unstable,client,125,5582219,44657.752,5783552,1,4,5001
2026-08-21T18:10:58+01:00,tls,single,mldsa44,hqc128,unstable,server,125,1757647,14061.176,6250496,1,4,5001
2026-08-21T18:10:58+01:00,tls,single,mldsa44,hqc128,unstable,client,125,5006199,40049.592,5742592,1,4,5001
2026-08-21T18:13:52+01:00,tls,single,ed25519,P-256,unstable,server,125,269981,2159.848,6422528,1,4,5001
2026-08-21T18:13:52+01:00,tls,single,ed25519,P-256,unstable,client,125,2959475,23675.800,5197824,1,4,5001
2026-08-21T19:23:09+01:00,tls,single,mldsa65,hqc192,unstable,server,125,8785859,70286.872,6557696,1,4,5001
