Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

21:58:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:58:27     all    2,65    0,00    2,27   19,92    0,00    0,00    0,00    0,00    0,00   75,16
21:58:28     all    5,05    0,00    4,17   10,73    0,00    0,00    0,00    0,00    0,00   80,05
21:58:29     all    7,65    0,00    4,85   10,97    0,00    0,13    0,00    0,00    0,00   76,40
21:58:30     all    4,03    0,00    3,90    9,56    0,00    0,00    0,00    0,00    0,00   82,52
21:58:31     all    3,28    0,25    2,52   15,26    0,00    0,00    0,00    0,00    0,00   78,69
21:58:32     all    6,06    0,00    4,29   10,23    0,00    0,00    0,00    0,00    0,00   79,42
21:58:33     all    2,15    0,00    2,02    1,89    0,00    0,00    0,00    0,00    0,00   93,94
21:58:34     all    1,13    0,00    1,50    0,00    0,00    0,00    0,00    0,00    0,00   97,37
21:58:35     all    2,39    0,00    1,01    0,00    0,00    0,13    0,00    0,00    0,00   96,48
21:58:36     all    1,51    0,00    2,01    0,63    0,00    0,00    0,00    0,00    0,00   95,85
21:58:37     all    1,00    0,00    1,13    0,00    0,00    0,00    0,00    0,00    0,00   97,87
21:58:38     all    0,75    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   98,37
21:58:39     all    1,25    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   97,87
21:58:40     all    3,53    0,13    2,90   14,86    0,00    0,00    0,00    0,00    0,00   78,59
21:58:41     all    5,16    0,38    3,78    9,70    0,00    0,00    0,00    0,00    0,00   80,98
21:58:42     all    9,61    0,00    4,80   15,93    0,00    0,13    0,00    0,00    0,00   69,53
21:58:43     all   12,58    0,00    2,77    8,68    0,00    0,00    0,00    0,00    0,00   75,97
21:58:44     all   18,01    0,00    4,16   11,34    0,00    0,00    0,00    0,00    0,00   66,50
21:58:45     all   18,02    0,00    3,38   12,39    0,00    0,13    0,00    0,00    0,00   66,08
21:58:46     all   20,96    0,00    5,18   10,73    0,00    0,00    0,00    0,00    0,00   63,13
21:58:47     all   18,89    0,00    3,27   11,71    0,00    0,00    0,00    0,00    0,00   66,12
21:58:48     all   21,04    0,00    5,20   10,39    0,00    0,13    0,00    0,00    0,00   63,24
21:58:49     all   18,17    0,00    3,38   11,90    0,00    0,00    0,00    0,00    0,00   66,54
21:58:50     all   20,95    0,13    5,02    9,54    0,00    0,25    0,00    0,00    0,00   64,12
21:58:51     all   18,79    0,00    3,40   16,90    0,00    0,00    0,00    0,00    0,00   60,91
21:58:52     all   20,38    0,00    4,78    9,94    0,00    0,13    0,00    0,00    0,00   64,78
21:58:53     all   19,02    0,00    3,65   14,48    0,00    0,00    0,00    0,00    0,00   62,85
21:58:54     all   21,49    0,00    4,68    9,23    0,00    0,13    0,00    0,00    0,00   64,48
21:58:55     all   18,39    0,13    3,40   12,47    0,00    0,00    0,00    0,00    0,00   65,62
21:58:56     all   22,63    0,00    5,18    9,10    0,00    0,00    0,00    0,00    0,00   63,08
21:58:57     all   23,30    0,00    4,41   14,36    0,00    0,25    0,00    0,00    0,00   57,68
21:58:58     all   26,65    0,13    5,96    8,76    0,00    0,00    0,00    0,00    0,00   58,50
21:58:59     all   22,43    0,00    4,94   10,90    0,00    0,00    0,00    0,00    0,00   61,72
21:59:00     all   19,82    0,00    3,91   14,39    0,00    0,25    0,00    0,00    0,00   61,62
21:59:01     all   19,52    0,13    4,76    5,38    0,00    0,00    0,00    0,00    0,00   70,21
21:59:02     all   18,71    0,00    3,16    0,51    0,00    0,00    0,00    0,00    0,00   77,62
21:59:03     all   17,94    0,00    3,64    0,00    0,00    0,00    0,00    0,00    0,00   78,42
21:59:04     all   17,90    0,00    3,38    0,00    0,00    0,00    0,00    0,00    0,00   78,72
21:59:05     all   17,15    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   80,33
21:59:06     all   18,26    0,00    3,27    0,50    0,00    0,00    0,00    0,00    0,00   77,96
21:59:07     all   17,80    0,00    3,03    0,00    0,00    0,13    0,00    0,00    0,00   79,04
21:59:08     all   23,40    0,00    4,38    0,00    0,00    0,13    0,00    0,00    0,00   72,09
21:59:09     all   22,59    0,00    3,93    0,25    0,00    0,13    0,00    0,00    0,00   73,10
21:59:10     all   22,00    0,00    4,05    0,38    0,00    0,00    0,00    0,00    0,00   73,58
21:59:11     all   21,76    0,00    3,69    0,51    0,00    0,00    0,00    0,00    0,00   74,05
21:59:12     all   20,85    0,00    3,77    0,00    0,00    0,13    0,00    0,00    0,00   75,25
21:59:13     all   24,75    0,00    4,42    0,25    0,00    0,13    0,00    0,00    0,00   70,45
21:59:14     all   23,92    0,00    4,30    0,13    0,00    0,00    0,00    0,00    0,00   71,65
21:59:15     all   19,97    0,00    3,44    0,00    0,00    0,00    0,00    0,00    0,00   76,59
21:59:16     all   20,35    0,00    3,89    0,75    0,00    0,13    0,00    0,00    0,00   74,87
21:59:17     all   18,56    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   78,41
21:59:18     all   28,57    0,00    7,65    0,13    0,00    0,00    0,00    0,00    0,00   63,65
21:59:19     all   25,70    0,00    6,20    0,25    0,00    0,13    0,00    0,00    0,00   67,72
21:59:20     all   24,62    0,00    4,70    0,13    0,00    0,13    0,00    0,00    0,00   70,43
21:59:21     all   21,77    0,00    3,92    0,51    0,00    0,00    0,00    0,00    0,00   73,80
21:59:22     all   20,13    0,00    3,52    0,13    0,00    0,13    0,00    0,00    0,00   76,10
21:59:23     all   24,08    0,00    3,93    0,13    0,00    0,00    0,00    0,00    0,00   71,86
21:59:24     all   23,04    0,00    4,18    0,00    0,00    0,13    0,00    0,00    0,00   72,66
21:59:25     all   21,69    0,00    3,91    0,88    0,00    0,00    0,00    0,00    0,00   73,52
21:59:26     all   20,96    0,00    3,54    0,13    0,00    0,00    0,00    0,00    0,00   75,38
21:59:27     all   24,56    0,00    4,43    1,01    0,00    0,13    0,00    0,00    0,00   69,87
21:59:28     all   18,59    0,00    3,14    0,00    0,00    0,13    0,00    0,00    0,00   78,14
21:59:29     all   18,69    0,00    3,54    0,00    0,00    0,00    0,00    0,00    0,00   77,78
21:59:30     all   18,58    0,00    3,41    0,76    0,00    0,00    0,00    0,00    0,00   77,24
21:59:31     all   18,39    0,00    3,40    2,77    0,00    0,00    0,00    0,00    0,00   75,44
21:59:32     all   19,22    0,00    3,14    0,13    0,00    0,00    0,00    0,00    0,00   77,51
21:59:33     all   21,93    0,00    4,31    0,00    0,00    0,13    0,00    0,00    0,00   73,64
21:59:34     all   22,11    0,00    4,32    0,13    0,00    0,00    0,00    0,00    0,00   73,44
21:59:35     all   20,51    0,00    4,18    0,00    0,00    0,00    0,00    0,00    0,00   75,32
21:59:36     all   17,65    0,00    2,50    0,50    0,00    0,00    0,00    0,00    0,00   79,35
21:59:37     all   17,76    0,00    2,90    0,00    0,00    0,00    0,00    0,00    0,00   79,35
21:59:38     all   19,19    0,00    3,66    0,00    0,00    0,00    0,00    0,00    0,00   77,15
21:59:39     all   20,05    0,00    3,66    0,00    0,00    0,00    0,00    0,00    0,00   76,29
21:59:40     all   22,63    0,00    4,17    0,25    0,00    0,00    0,00    0,00    0,00   72,95
21:59:41     all   18,39    0,00    3,02    0,25    0,00    0,13    0,00    0,00    0,00   78,21
21:59:42     all   17,15    0,00    3,00    0,00    0,00    0,25    0,00    0,00    0,00   79,60
21:59:43     all   18,57    0,00    3,39    0,00    0,00    0,25    0,00    0,00    0,00   77,79
21:59:44     all   17,23    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,87
21:59:45     all   17,59    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,52
21:59:46     all   17,29    0,00    3,01    0,13    0,00    0,00    0,00    0,00    0,00   79,57
21:59:47     all   18,62    0,00    3,02    0,00    0,00    0,13    0,00    0,00    0,00   78,24
21:59:48     all   17,31    0,00    2,89    0,00    0,00    0,13    0,00    0,00    0,00   79,67
21:59:49     all   17,69    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,55
21:59:50     all   19,60    0,00    5,28    0,13    0,00    0,00    0,00    0,00    0,00   75,00
21:59:51     all   21,39    0,00    6,08    0,38    0,00    0,00    0,00    0,00    0,00   72,15
21:59:52     all   17,58    0,00    3,12    0,12    0,00    0,12    0,00    0,00    0,00   79,05
21:59:53     all   17,40    0,00    3,25    0,00    0,00    0,00    0,00    0,00    0,00   79,35
21:59:54     all   16,75    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   80,48
21:59:55     all   18,54    0,00    3,03    0,76    0,00    0,00    0,00    0,00    0,00   77,68
21:59:56     all   17,38    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   79,88
21:59:57     all   17,40    0,00    2,90    0,38    0,00    0,00    0,00    0,00    0,00   79,32
21:59:58     all   17,42    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,70
21:59:59     all   18,64    0,00    3,15    0,00    0,00    0,13    0,00    0,00    0,00   78,09
22:00:00     all   17,36    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,75
22:00:01     all   17,38    0,00    3,12    0,88    0,00    0,00    0,00    0,00    0,00   78,62
22:00:02     all   17,27    0,00    2,88    0,38    0,00    0,00    0,00    0,00    0,00   79,47
22:00:03     all   18,14    0,00    3,53    0,00    0,00    0,00    0,00    0,00    0,00   78,34
22:00:04     all   18,34    0,00    3,52    0,00    0,00    0,00    0,00    0,00    0,00   78,14
22:00:05     all   17,06    0,00    3,14    0,00    0,00    0,13    0,00    0,00    0,00   79,67
22:00:06     all   17,31    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,92
22:00:07     all   18,05    0,00    3,51    0,38    0,00    0,13    0,00    0,00    0,00   77,94
22:00:08     all   17,38    0,00    2,64    0,00    0,00    0,00    0,00    0,00    0,00   79,97
22:00:09     all   17,29    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   79,45
22:00:10     all   16,96    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   80,15
22:00:11     all   19,07    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   77,92
22:00:12     all   17,40    0,00    3,25    0,25    0,00    0,00    0,00    0,00    0,00   79,10
22:00:13     all   16,88    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   80,35
22:00:14     all   17,57    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   79,42
22:00:15     all   16,79    0,00    2,76    0,00    0,00    0,13    0,00    0,00    0,00   80,33
22:00:16     all   18,82    0,00    3,64    0,13    0,00    0,00    0,00    0,00    0,00   77,42
22:00:17     all   17,52    0,00    3,00    0,50    0,00    0,00    0,00    0,00    0,00   78,97
22:00:18     all   17,44    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   79,55
22:00:19     all   17,17    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   79,57
22:00:20     all   18,26    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   78,46
22:00:21     all   17,63    0,00    2,52    0,00    0,00    0,13    0,00    0,00    0,00   79,72
22:00:22     all   17,73    0,00    2,75    0,25    0,00    0,25    0,00    0,00    0,00   79,03
22:00:23     all   17,23    0,00    2,64    0,13    0,00    0,00    0,00    0,00    0,00   80,00
22:00:24     all   18,42    0,00    3,63    0,00    0,00    0,13    0,00    0,00    0,00   77,82
22:00:25     all   17,34    0,00    2,89    0,63    0,00    0,00    0,00    0,00    0,00   79,15
22:00:26     all   17,34    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   79,65
22:00:27     all   17,15    0,00    2,88    0,13    0,00    0,13    0,00    0,00    0,00   79,72
22:00:28     all   18,26    0,00    3,40    0,76    0,00    0,00    0,00    0,00    0,00   77,58
22:00:29     all   17,65    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   79,60
22:00:30     all   17,57    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,67
22:00:31     all   17,55    0,00    2,40    0,00    0,00    0,00    0,00    0,00    0,00   80,05
22:00:32     all   18,47    0,00    3,27    0,50    0,00    0,00    0,00    0,00    0,00   77,76
22:00:33     all   17,19    0,00    3,14    0,25    0,00    0,13    0,00    0,00    0,00   79,30
22:00:34     all   17,28    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   79,95
22:00:35     all   16,90    0,00    3,25    0,00    0,00    0,00    0,00    0,00    0,00   79,85
22:00:36     all   18,92    0,00    2,90    0,00    0,00    0,00    0,00    0,00    0,00   78,18
22:00:37     all   17,94    0,00    3,01    0,00    0,00    0,13    0,00    0,00    0,00   78,92
22:00:38     all   17,67    0,00    2,88    0,38    0,00    0,00    0,00    0,00    0,00   79,07
22:00:39     all   17,17    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,95
22:00:40     all   18,18    0,00    2,90    0,00    0,00    0,00    0,00    0,00    0,00   78,91
22:00:41     all   17,54    0,00    2,76    0,00    0,00    0,25    0,00    0,00    0,00   79,45
22:00:42     all   17,62    0,00    3,50    0,00    0,00    0,00    0,00    0,00    0,00   78,88
22:00:43     all   17,11    0,00    2,52    0,25    0,00    0,00    0,00    0,00    0,00   80,13
22:00:44     all   18,39    0,00    3,15    0,00    0,00    0,00    0,00    0,00    0,00   78,46
22:00:45     all   17,50    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   79,50
22:00:46     all   17,23    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   79,75
22:00:47     all   17,11    0,00    2,89    0,00    0,00    0,13    0,00    0,00    0,00   79,87
22:00:48     all   18,34    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   78,14
22:00:49     all   17,59    0,00    2,64    0,00    0,00    0,00    0,00    0,00    0,00   79,77
22:00:50     all   17,42    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   79,32
22:00:51     all   17,23    0,00    2,75    0,12    0,00    0,00    0,00    0,00    0,00   79,90
22:00:52     all   18,18    0,00    3,16    0,00    0,00    0,00    0,00    0,00    0,00   78,66
22:00:53     all   18,05    0,00    2,63    0,00    0,00    0,13    0,00    0,00    0,00   79,20
22:00:54     all   17,31    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,92
22:00:55     all   17,19    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   79,80
22:00:56     all   18,74    0,00    3,02    0,63    0,00    0,00    0,00    0,00    0,00   77,61
22:00:57     all   17,02    0,00    2,88    0,00    0,00    0,13    0,00    0,00    0,00   79,97
22:00:58     all   17,46    0,00    3,14    0,75    0,00    0,00    0,00    0,00    0,00   78,64
22:00:59     all   17,21    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   80,28
22:01:00     all   18,70    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   78,29
22:01:01     all   18,57    0,00    2,76    0,00    0,00    0,13    0,00    0,00    0,00   78,54
22:01:02     all   17,21    0,00    3,14    0,00    0,00    0,00    0,00    0,00    0,00   79,65
22:01:03     all   17,44    0,00    2,51    1,25    0,00    0,00    0,00    0,00    0,00   78,80
22:01:04     all   19,60    0,00    3,77    0,00    0,00    0,00    0,00    0,00    0,00   76,63
22:01:05     all   19,62    0,00    4,28    0,13    0,00    0,00    0,00    0,00    0,00   75,97
22:01:06     all   20,43    0,00    5,93    0,00    0,00    0,00    0,00    0,00    0,00   73,64
22:01:07     all   17,74    0,00    2,89    0,00    0,00    0,13    0,00    0,00    0,00   79,25
22:01:08     all   17,17    0,00    2,76    0,38    0,00    0,00    0,00    0,00    0,00   79,70
22:01:09     all   19,02    0,00    2,90    0,00    0,00    0,00    0,00    0,00    0,00   78,09
22:01:10     all   17,23    0,00    3,37    0,00    0,00    0,00    0,00    0,00    0,00   79,40
22:01:11     all   17,46    0,00    2,64    0,00    0,00    0,13    0,00    0,00    0,00   79,77
22:01:12     all   17,21    0,00    2,64    0,00    0,00    0,13    0,00    0,00    0,00   80,03
22:01:13     all   18,62    0,00    3,38    0,12    0,00    0,00    0,00    0,00    0,00   77,88
22:01:14     all   17,59    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,65
22:01:15     all   17,51    0,00    2,90    0,00    0,00    0,00    0,00    0,00    0,00   79,60
22:01:16     all   17,44    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,67
22:01:17     all   18,44    0,00    3,39    0,00    0,00    0,00    0,00    0,00    0,00   78,17
22:01:18     all   17,67    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,45
22:01:19     all   17,48    0,00    3,02    0,38    0,00    0,00    0,00    0,00    0,00   79,12
22:01:20     all   17,06    0,00    3,14    0,00    0,00    0,00    0,00    0,00    0,00   79,80
22:01:21     all   21,11    0,00    5,40    0,00    0,00    0,00    0,00    0,00    0,00   73,49
22:01:22     all   20,20    0,13    5,27   12,42    0,00    0,00    0,00    0,00    0,00   61,98
22:01:23     all   19,07    0,00    4,52    9,79    0,00    0,13    0,00    0,00    0,00   66,50
22:01:24     all   17,36    0,00    3,02    0,13    0,00    0,00    0,00    0,00    0,00   79,50
22:01:25     all   17,09    0,00    3,14    0,63    0,00    0,13    0,00    0,00    0,00   79,02
22:01:26     all   18,56    0,00    3,11    0,75    0,00    0,37    0,00    0,00    0,00   77,21
22:01:27     all   17,34    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,77
22:01:28     all   20,05    0,13    4,54    3,15    0,00    0,00    0,00    0,00    0,00   72,13
22:01:29     all   18,67    0,00    4,01    0,25    0,00    0,00    0,00    0,00    0,00   77,07
22:01:30     all   18,72    0,00    3,27    0,63    0,00    0,00    0,00    0,00    0,00   77,39
22:01:31     all   17,25    0,00    2,64    0,00    0,00    0,13    0,00    0,00    0,00   79,97
22:01:32     all   17,88    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,25
22:01:33     all   16,96    0,00    3,27    1,38    0,00    0,13    0,00    0,00    0,00   78,27
22:01:34     all   20,20    0,00    4,04   12,88    0,00    0,00    0,00    0,00    0,00   62,88
22:01:35     all   17,35    0,00    3,25    1,00    0,00    0,12    0,00    0,00    0,00   78,28
22:01:36     all   17,51    0,00    2,64    0,00    0,00    0,00    0,00    0,00    0,00   79,85
22:01:37     all   18,14    0,00    3,15    0,00    0,00    0,00    0,00    0,00    0,00   78,72
22:01:38     all   22,77    0,00    4,45    0,25    0,00    0,00    0,00    0,00    0,00   72,52
22:01:39     all   19,72    0,00    3,67    0,51    0,00    0,00    0,00    0,00    0,00   76,11
22:01:40     all   17,63    0,00    3,53    0,00    0,00    0,13    0,00    0,00    0,00   78,72
22:01:41     all   20,69    0,00    4,31    2,16    0,00    0,00    0,00    0,00    0,00   72,84
22:01:42     all   40,66    0,00    5,18    8,08    0,00    0,00    0,00    0,00    0,00   46,09
22:01:43     all   28,83    0,00    4,21    0,13    0,00    0,13    0,00    0,00    0,00   66,71
22:01:44     all   18,07    0,00    3,51    0,00    0,00    0,00    0,00    0,00    0,00   78,42
22:01:45     all   17,74    0,00    2,77    0,13    0,00    0,00    0,00    0,00    0,00   79,37
22:01:46     all   19,95    0,00    4,02    0,25    0,00    0,00    0,00    0,00    0,00   75,78
22:01:47     all   19,12    0,25    3,52    9,81    0,00    0,13    0,00    0,00    0,00   67,17
22:01:48     all   17,93    0,00    3,11    0,00    0,00    0,12    0,00    0,00    0,00   78,83
22:01:49     all   17,04    0,00    2,88    0,25    0,00    0,13    0,00    0,00    0,00   79,70
22:01:50     all   18,66    0,00    4,16    9,96    0,00    0,00    0,00    0,00    0,00   67,21
22:01:51     all   18,41    0,00    2,77    0,13    0,00    0,00    0,00    0,00    0,00   78,69
22:01:52     all   18,87    0,13    4,03    7,80    0,00    0,00    0,00    0,00    0,00   69,18
22:01:53     all   18,92    0,00    4,01    4,89    0,00    0,00    0,00    0,00    0,00   72,18
22:01:54     all   18,94    0,00    3,91    9,85    0,00    0,00    0,00    0,00    0,00   67,30
22:01:55     all   11,38    0,13    4,55   17,95    0,00    0,00    0,00    0,00    0,00   65,99
22:01:56     all    7,82    0,13    5,00   24,23    0,00    0,13    0,00    0,00    0,00   62,69
22:01:57     all   12,53    0,00    5,19    9,11    0,00    0,13    0,00    0,00    0,00   73,04
22:01:58     all    4,24    0,00    3,21    9,24    0,00    0,13    0,00    0,00    0,00   83,18
22:01:59     all    8,93    0,00    3,44   11,35    0,00    0,00    0,00    0,00    0,00   76,28
22:02:00     all    9,73    0,00    4,74    8,96    0,00    0,00    0,00    0,00    0,00   76,57
22:02:01     all    4,82    0,00    2,92   12,44    0,00    0,13    0,00    0,00    0,00   79,70
