run_id,duration_ms,success
1,2,1
2,3,1
3,3,1
4,2,1
5,3,1
6,2,1
7,2,1
8,2,1
9,2,1
10,2,1
11,3,1
12,3,1
13,3,1
14,3,1
15,3,1
16,2,1
17,2,1
18,2,1
19,2,1
20,2,1
21,3,1
22,2,1
23,3,1
24,2,1
25,3,1
26,2,1
27,3,1
28,2,1
29,2,1
30,3,1
31,3,1
32,2,1
33,3,1
34,2,1
35,4,1
36,2,1
37,2,1
38,2,1
39,3,1
40,2,1
41,2,1
42,2,1
43,2,1
44,2,1
45,2,1
46,2,1
47,2,1
48,2,1
49,2,1
50,2,1
51,2,1
52,2,1
53,2,1
54,2,1
55,2,1
56,2,1
57,2,1
58,2,1
59,2,1
60,2,1
61,2,1
62,2,1
63,2,1
64,2,1
65,1,1
66,2,1
67,2,1
68,2,1
69,2,1
70,2,1
71,2,1
72,2,1
73,2,1
74,2,1
75,2,1
76,3,1
77,2,1
78,2,1
79,2,1
80,2,1
81,1,1
82,2,1
83,2,1
84,2,1
85,3,1
86,2,1
87,2,1
88,3,1
89,1,1
90,2,1
91,2,1
92,2,1
93,1,1
94,2,1
95,2,1
96,2,1
97,2,1
98,3,1
99,2,1
100,2,1
101,3,1
102,3,1
103,3,1
104,2,1
105,3,1
106,2,1
107,3,1
108,3,1
109,3,1
110,3,1
111,2,1
112,2,1
113,3,1
114,3,1
115,3,1
116,2,1
117,3,1
118,2,1
119,2,1
120,2,1
121,2,1
122,3,1
123,2,1
124,2,1
125,2,1
126,2,1
127,2,1
128,3,1
129,2,1
130,2,1
131,2,1
132,2,1
133,2,1
134,2,1
135,2,1
136,2,1
137,2,1
138,2,1
139,2,1
140,2,1
141,3,1
142,3,1
143,2,1
144,2,1
145,2,1
146,2,1
147,3,1
148,2,1
149,2,1
150,2,1
151,2,1
152,3,1
153,2,1
154,2,1
155,2,1
156,2,1
157,2,1
158,2,1
159,2,1
160,2,1
161,2,1
162,2,1
163,2,1
164,2,1
165,2,1
166,2,1
167,2,1
168,3,1
169,2,1
170,2,1
171,3,1
172,2,1
173,2,1
174,1,1
175,1,1
176,2,1
177,1,1
178,2,1
179,2,1
180,1,1
181,2,1
182,1,1
183,2,1
184,2,1
185,1,1
186,1,1
187,1,1
188,2,1
189,2,1
190,1,1
191,1,1
192,2,1
193,2,1
194,2,1
195,2,1
196,2,1
197,2,1
198,2,1
199,1,1
200,2,1
201,2,1
202,1,1
203,2,1
204,2,1
205,2,1
206,2,1
207,1,1
208,1,1
209,1,1
210,2,1
211,1,1
212,2,1
213,2,1
214,1,1
215,2,1
216,2,1
217,2,1
218,1,1
219,2,1
220,2,1
221,2,1
222,2,1
223,1,1
224,2,1
225,1,1
226,1,1
227,1,1
228,1,1
229,2,1
230,2,1
231,2,1
232,1,1
233,2,1
234,1,1
235,2,1
236,2,1
237,2,1
238,2,1
239,1,1
240,2,1
241,1,1
242,2,1
243,2,1
244,2,1
245,2,1
246,2,1
247,2,1
248,1,1
249,2,1
250,1,1
251,1,1
252,1,1
253,1,1
254,2,1
255,1,1
256,1,1
257,1,1
258,2,1
259,2,1
260,1,1
261,2,1
262,2,1
263,1,1
264,1,1
265,1,1
266,2,1
267,1,1
268,1,1
269,2,1
270,1,1
271,1,1
272,1,1
273,2,1
274,2,1
275,1,1
276,1,1
277,2,1
278,1,1
279,1,1
280,2,1
281,1,1
282,1,1
283,2,1
284,1,1
285,1,1
286,1,1
287,2,1
288,1,1
289,2,1
290,2,1
291,2,1
292,1,1
293,2,1
294,2,1
295,1,1
296,1,1
297,1,1
298,2,1
299,2,1
300,2,1
301,1,1
302,2,1
303,1,1
304,2,1
305,2,1
306,2,1
307,2,1
308,2,1
309,2,1
310,1,1
311,2,1
312,1,1
313,1,1
314,2,1
315,1,1
316,2,1
317,1,1
318,1,1
319,2,1
320,2,1
321,1,1
322,1,1
323,2,1
324,2,1
325,1,1
326,1,1
327,1,1
328,1,1
329,2,1
330,2,1
331,1,1
332,2,1
333,2,1
334,2,1
335,1,1
336,1,1
337,2,1
338,2,1
339,2,1
340,1,1
341,1,1
342,2,1
343,2,1
344,1,1
345,1,1
346,2,1
347,2,1
348,1,1
349,1,1
350,2,1
351,2,1
352,2,1
353,1,1
354,1,1
355,1,1
356,2,1
357,2,1
358,2,1
359,1,1
360,1,1
361,1,1
362,2,1
363,2,1
364,2,1
365,2,1
366,2,1
367,1,1
368,1,1
369,1,1
370,2,1
371,2,1
372,1,1
373,3,1
374,2,1
375,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,1,1
381,1,1
382,1,1
383,2,1
384,2,1
385,2,1
386,1,1
387,1,1
388,1,1
389,1,1
390,1,1
391,1,1
392,2,1
393,2,1
394,2,1
395,1,1
396,1,1
397,1,1
398,1,1
399,1,1
400,1,1
401,2,1
402,2,1
403,1,1
404,2,1
405,2,1
406,1,1
407,1,1
408,1,1
409,1,1
410,1,1
411,1,1
412,1,1
413,1,1
414,1,1
415,1,1
416,1,1
417,1,1
418,1,1
419,2,1
420,2,1
421,1,1
422,1,1
423,1,1
424,2,1
425,1,1
426,1,1
427,1,1
428,1,1
429,1,1
430,2,1
431,2,1
432,2,1
433,2,1
434,1,1
435,1,1
436,1,1
437,2,1
438,2,1
439,2,1
440,1,1
441,1,1
442,1,1
443,1,1
444,1,1
445,1,1
446,1,1
447,1,1
448,1,1
449,2,1
450,2,1
451,2,1
452,1,1
453,1,1
454,2,1
455,2,1
456,2,1
457,2,1
458,1,1
459,1,1
460,1,1
461,1,1
462,2,1
463,2,1
464,1,1
465,2,1
466,2,1
467,2,1
468,2,1
469,2,1
470,2,1
471,1,1
472,1,1
473,2,1
474,2,1
475,2,1
476,2,1
477,2,1
478,2,1
479,2,1
480,2,1
481,2,1
482,1,1
483,1,1
484,1,1
485,1,1
486,2,1
487,2,1
488,1,1
489,1,1
490,1,1
491,1,1
492,1,1
493,1,1
494,2,1
495,2,1
496,1,1
497,1,1
498,2,1
499,1,1
500,1,1
