run_id,duration_ms,success,compress_negotiated
286,59,1,0
287,57,1,0
288,61,1,0
289,60,1,0
290,55,1,0
291,57,1,0
292,56,1,0
293,57,1,0
294,57,1,0
295,57,1,0
296,56,1,0
297,61,1,0
298,65,1,0
299,63,1,0
300,64,1,0
301,64,1,0
302,68,1,0
303,70,1,0
304,65,1,0
305,69,1,0
306,59,1,0
307,56,1,0
308,56,1,0
309,54,1,0
310,57,1,0
311,55,1,0
312,55,1,0
313,59,1,0
314,65,1,0
315,60,1,0
316,58,1,0
317,59,1,0
318,59,1,0
319,60,1,0
320,60,1,0
321,61,1,0
322,63,1,0
323,62,1,0
324,62,1,0
325,62,1,0
326,59,1,0
327,60,1,0
328,63,1,0
329,63,1,0
330,62,1,0
331,59,1,0
332,58,1,0
333,57,1,0
334,56,1,0
335,58,1,0
336,61,1,0
337,59,1,0
338,55,1,0
339,58,1,0
340,55,1,0
341,59,1,0
342,62,1,0
343,57,1,0
344,57,1,0
345,58,1,0
346,56,1,0
347,57,1,0
348,54,1,0
349,55,1,0
350,56,1,0
351,59,1,0
352,56,1,0
353,58,1,0
354,60,1,0
355,55,1,0
356,55,1,0
357,55,1,0
358,54,1,0
359,55,1,0
360,55,1,0
361,55,1,0
362,55,1,0
363,55,1,0
364,56,1,0
365,55,1,0
366,54,1,0
367,58,1,0
368,57,1,0
369,60,1,0
370,57,1,0
371,58,1,0
372,60,1,0
373,58,1,0
374,68,1,0
375,55,1,0
376,55,1,0
377,54,1,0
378,55,1,0
379,54,1,0
380,54,1,0
381,55,1,0
382,54,1,0
383,55,1,0
384,55,1,0
385,55,1,0
386,55,1,0
387,55,1,0
388,55,1,0
389,54,1,0
390,54,1,0
391,55,1,0
392,56,1,0
393,64,1,0
394,57,1,0
395,55,1,0
396,56,1,0
397,63,1,0
398,65,1,0
399,80,1,0
400,77,1,0
401,78,1,0
402,80,1,0
403,77,1,0
404,67,1,0
405,74,1,0
406,65,1,0
407,78,1,0
408,81,1,0
409,78,1,0
410,80,1,0
411,72,1,0
412,68,1,0
413,67,1,0
414,65,1,0
415,69,1,0
416,75,1,0
417,68,1,0
418,66,1,0
419,67,1,0
420,67,1,0
421,66,1,0
422,59,1,0
423,61,1,0
424,56,1,0
425,55,1,0
426,54,1,0
427,54,1,0
428,55,1,0
429,54,1,0
430,54,1,0
431,57,1,0
432,54,1,0
433,54,1,0
434,55,1,0
435,54,1,0
436,54,1,0
437,55,1,0
438,54,1,0
439,54,1,0
440,54,1,0
441,55,1,0
442,54,1,0
443,55,1,0
444,59,1,0
445,57,1,0
446,56,1,0
447,57,1,0
448,55,1,0
449,57,1,0
450,54,1,0
451,54,1,0
452,55,1,0
453,54,1,0
454,55,1,0
455,55,1,0
456,55,1,0
457,55,1,0
458,54,1,0
459,55,1,0
460,54,1,0
461,54,1,0
462,54,1,0
463,56,1,0
464,54,1,0
465,55,1,0
466,54,1,0
467,54,1,0
468,54,1,0
469,54,1,0
470,55,1,0
471,55,1,0
472,55,1,0
473,56,1,0
474,56,1,0
475,55,1,0
476,96,1,0
477,54,1,0
478,55,1,0
479,55,1,0
480,56,1,0
481,57,1,0
482,62,1,0
483,62,1,0
484,62,1,0
485,62,1,0
486,67,1,0
487,62,1,0
488,60,1,0
489,60,1,0
490,59,1,0
491,54,1,0
492,56,1,0
493,54,1,0
494,55,1,0
495,59,1,0
496,59,1,0
497,60,1,0
498,59,1,0
499,64,1,0
500,58,1,0
