timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-21T09:15:31+01:00,tls,single,ed25519,P-256,none,server,125,151066,1208.528,6393856,1,4,1001
2026-08-21T09:15:31+01:00,tls,single,ed25519,P-256,none,client,125,2070879,16567.032,5775360,1,4,1001
2026-08-21T09:15:54+01:00,tls,single,secp384r1,P-384,none,server,125,339763,2718.104,6467584,1,4,1001
2026-08-21T09:15:54+01:00,tls,single,secp384r1,P-384,none,client,125,2282879,18263.032,5529600,1,4,1001
2026-08-21T09:16:17+01:00,tls,single,secp521r1,P-521,none,server,125,290225,2321.800,6242304,1,4,1001
2026-08-21T09:16:17+01:00,tls,single,secp521r1,P-521,none,client,125,2145946,17167.568,5779456,1,4,1001
2026-08-21T09:16:44+01:00,tls,single,mldsa44,hqc128,none,server,125,1271476,10171.808,6332416,1,4,1001
2026-08-21T09:16:44+01:00,tls,single,mldsa44,hqc128,none,client,125,3657813,29262.504,5595136,1,4,1001
2026-08-21T09:17:08+01:00,tls,single,mldsa87,p521_mlkem1024,none,server,125,481669,3853.352,6598656,1,4,1001
2026-08-21T09:17:08+01:00,tls,single,mldsa87,p521_mlkem1024,none,client,125,2881879,23055.032,5582848,1,4,1001
2026-08-21T09:17:36+01:00,tls,single,mldsa65,hqc192,none,server,125,2925765,23406.120,6545408,1,4,1001
2026-08-21T09:17:36+01:00,tls,single,mldsa65,hqc192,none,client,125,5542929,44343.432,5885952,1,4,1001
2026-08-21T09:17:58+01:00,tls,single,mldsa65,x448,none,server,125,315190,2521.520,6500352,1,4,1001
2026-08-21T09:17:58+01:00,tls,single,mldsa65,x448,none,client,125,2128476,17027.808,5832704,1,4,1001
2026-08-21T09:18:23+01:00,tls,single,ed25519,p256_hqc128,none,server,125,1204357,9634.856,6762496,1,4,1001
2026-08-21T09:18:23+01:00,tls,single,ed25519,p256_hqc128,none,client,125,3710374,29682.992,5591040,1,4,1001
2026-08-21T09:18:45+01:00,tls,single,ed25519,x25519,none,server,125,136079,1088.632,6369280,1,4,1001
2026-08-21T09:18:45+01:00,tls,single,ed25519,x25519,none,client,125,1932831,15462.648,5574656,1,4,1001
2026-08-21T09:19:13+01:00,tls,single,mldsa65,x448_hqc192,none,server,125,2944064,23552.512,6610944,1,4,1001
2026-08-21T09:19:13+01:00,tls,single,mldsa65,x448_hqc192,none,client,125,5488577,43908.616,5656576,1,4,1001
2026-08-21T09:19:46+01:00,tls,single,mldsa87,hqc256,none,server,125,4879789,39038.312,6590464,1,4,1001
2026-08-21T09:19:46+01:00,tls,single,mldsa87,hqc256,none,client,125,8098278,64786.224,5844992,1,4,1001
2026-08-21T09:20:10+01:00,tls,single,mldsa44,mlkem512,none,server,125,163354,1306.832,6488064,1,4,1001
2026-08-21T09:20:10+01:00,tls,single,mldsa44,mlkem512,none,client,125,1888833,15110.664,5591040,1,4,1001
2026-08-21T09:20:32+01:00,tls,single,mldsa65,p384_mlkem768,none,server,125,446330,3570.640,7090176,1,4,1001
2026-08-21T09:20:32+01:00,tls,single,mldsa65,p384_mlkem768,none,client,125,2604206,20833.648,5623808,1,4,1001
2026-08-21T09:20:55+01:00,tls,single,mldsa44,x25519_mlkem512,none,server,125,168139,1345.112,6463488,1,4,1001
2026-08-21T09:20:55+01:00,tls,single,mldsa44,x25519_mlkem512,none,client,125,1912513,15300.104,5640192,1,4,1001
2026-08-21T09:21:18+01:00,tls,single,secp521r1,p521_mlkem1024,none,server,125,453842,3630.736,6758400,1,4,1001
2026-08-21T09:21:18+01:00,tls,single,secp521r1,p521_mlkem1024,none,client,125,2739356,21914.848,5816320,1,4,1001
2026-08-21T09:21:40+01:00,tls,single,mldsa65,P-384,none,server,125,248231,1985.848,6434816,1,4,1001
2026-08-21T09:21:40+01:00,tls,single,mldsa65,P-384,none,client,125,1922322,15378.576,5582848,1,4,1001
2026-08-21T09:22:01+01:00,tls,single,ed25519,mlkem512,none,server,125,125356,1002.848,6488064,1,4,1001
2026-08-21T09:22:01+01:00,tls,single,ed25519,mlkem512,none,client,125,1869764,14958.112,5443584,1,4,1001
2026-08-21T09:22:26+01:00,tls,single,ed25519,hqc128,none,server,125,1031166,8249.328,6479872,1,4,1001
2026-08-21T09:22:26+01:00,tls,single,ed25519,hqc128,none,client,125,3028935,24231.480,5554176,1,4,1001
2026-08-21T09:22:49+01:00,tls,single,ed25519,p256_mlkem512,none,server,125,290035,2320.280,6717440,1,4,1001
2026-08-21T09:22:49+01:00,tls,single,ed25519,p256_mlkem512,none,client,125,2527961,20223.688,5992448,1,4,1001
2026-08-21T09:23:12+01:00,tls,single,mldsa44,p256_mlkem512,none,server,125,304777,2438.216,7016448,1,4,1001
2026-08-21T09:23:12+01:00,tls,single,mldsa44,p256_mlkem512,none,client,125,2491532,19932.256,5312512,1,4,1001
2026-08-21T09:23:34+01:00,tls,single,mldsa65,mlkem768,none,server,125,158285,1266.280,6508544,1,4,1001
2026-08-21T09:23:34+01:00,tls,single,mldsa65,mlkem768,none,client,125,1871957,14975.656,5775360,1,4,1001
2026-08-21T09:24:03+01:00,tls,single,secp384r1,hqc192,none,server,125,2838996,22711.968,6459392,1,4,1001
2026-08-21T09:24:03+01:00,tls,single,secp384r1,hqc192,none,client,125,5444362,43554.896,5582848,1,4,1001
2026-08-21T09:24:28+01:00,tls,single,mldsa44,p256_hqc128,none,server,125,1209751,9678.008,6856704,1,4,1001
2026-08-21T09:24:28+01:00,tls,single,mldsa44,p256_hqc128,none,client,125,3710767,29686.136,5464064,1,4,1001
2026-08-21T09:24:51+01:00,tls,single,secp521r1,mlkem1024,none,server,125,179787,1438.296,6381568,1,4,1001
2026-08-21T09:24:51+01:00,tls,single,secp521r1,mlkem1024,none,client,125,2040369,16322.952,5832704,1,4,1001
2026-08-21T09:25:13+01:00,tls,single,ed25519,x25519_mlkem512,none,server,125,162649,1301.192,6422528,1,4,1001
2026-08-21T09:25:13+01:00,tls,single,ed25519,x25519_mlkem512,none,client,125,1879628,15037.024,6037504,1,4,1001
2026-08-21T09:25:47+01:00,tls,single,mldsa87,p521_hqc256,none,server,125,5080749,40645.992,6946816,1,4,1001
2026-08-21T09:25:47+01:00,tls,single,mldsa87,p521_hqc256,none,client,125,8655579,69244.632,5771264,1,4,1001
2026-08-21T09:26:12+01:00,tls,single,ed25519,x25519_hqc128,none,server,125,1061117,8488.936,6492160,1,4,1001
2026-08-21T09:26:12+01:00,tls,single,ed25519,x25519_hqc128,none,client,125,3026280,24210.240,5083136,1,4,1001
2026-08-21T09:26:35+01:00,tls,single,mldsa87,P-521,none,server,125,259459,2075.672,6520832,1,4,1001
2026-08-21T09:26:35+01:00,tls,single,mldsa87,P-521,none,client,125,1962584,15700.672,5644288,1,4,1001
2026-08-21T09:27:10+01:00,tls,single,secp521r1,p521_hqc256,none,server,125,5110621,40884.968,7249920,1,4,1001
2026-08-21T09:27:10+01:00,tls,single,secp521r1,p521_hqc256,none,client,125,8855404,70843.232,5795840,1,4,1001
2026-08-21T09:27:32+01:00,tls,single,mldsa87,mlkem1024,none,server,125,167744,1341.952,6594560,1,4,1001
2026-08-21T09:27:32+01:00,tls,single,mldsa87,mlkem1024,none,client,125,1904067,15232.536,5386240,1,4,1001
2026-08-21T09:27:54+01:00,tls,single,mldsa65,x448_mlkem768,none,server,125,265788,2126.304,6434816,1,4,1001
2026-08-21T09:27:54+01:00,tls,single,mldsa65,x448_mlkem768,none,client,125,1988191,15905.528,5582848,1,4,1001
2026-08-21T09:28:23+01:00,tls,single,secp384r1,x448_hqc192,none,server,125,2999484,23995.872,6512640,1,4,1001
2026-08-21T09:28:23+01:00,tls,single,secp384r1,x448_hqc192,none,client,125,5667670,45341.360,5828608,1,4,1001
2026-08-21T09:28:49+01:00,tls,single,mldsa44,x25519_hqc128,none,server,125,1040965,8327.720,6774784,1,4,1001
2026-08-21T09:28:49+01:00,tls,single,mldsa44,x25519_hqc128,none,client,125,2788552,22308.416,5910528,1,4,1001
2026-08-21T09:29:13+01:00,tls,single,secp384r1,x448,none,server,125,202753,1622.024,6348800,1,4,1001
2026-08-21T09:29:13+01:00,tls,single,secp384r1,x448,none,client,125,1872406,14979.248,5713920,1,4,1001
2026-08-21T09:29:46+01:00,tls,single,secp521r1,hqc256,none,server,125,4571787,36574.296,6647808,1,4,1001
2026-08-21T09:29:46+01:00,tls,single,secp521r1,hqc256,none,client,125,7579803,60638.424,5693440,1,4,1001
2026-08-21T09:30:09+01:00,tls,single,mldsa44,x25519,none,server,125,134711,1077.688,6529024,1,4,1001
2026-08-21T09:30:09+01:00,tls,single,mldsa44,x25519,none,client,125,1652091,13216.728,5615616,1,4,1001
2026-08-21T09:30:40+01:00,tls,single,secp384r1,p384_hqc192,none,server,125,3142002,25136.016,7073792,1,4,1001
2026-08-21T09:30:40+01:00,tls,single,secp384r1,p384_hqc192,none,client,125,6229782,49838.256,5578752,1,4,1001
2026-08-21T09:31:10+01:00,tls,single,mldsa65,p384_hqc192,none,server,125,3237619,25900.952,6623232,1,4,1001
2026-08-21T09:31:10+01:00,tls,single,mldsa65,p384_hqc192,none,client,125,6404421,51235.368,5582848,1,4,1001
2026-08-21T09:31:33+01:00,tls,single,secp384r1,x448_mlkem768,none,server,125,284066,2272.528,6688768,1,4,1001
2026-08-21T09:31:33+01:00,tls,single,secp384r1,x448_mlkem768,none,client,125,2173788,17390.304,5611520,1,4,1001
