P-521,p521_mlkem1024,mlkem1024
7.36,26.25,9.38
7.34,27.77,5.76
9.22,17.82,6.8
11.83,20.87,1127.2
15.13,27.46,4.7
9.79,18.93,5.73
12.98,1025.37,5.32
7.64,1043.23,4.84
9.25,21.06,6.76
8.47,17.66,4.67
13.58,19.24,1031.71
7.98,21.24,4.67
11.04,21.77,6.64
7.69,19.29,1005.5
7.53,25.86,4.72
10.56,22.47,4.77
10.51,19.72,5.01
10.66,1041.02,1003.81
7.22,26.76,1016.22
7005.12,18.11,6.48
1011.09,1042.03,4.72
7002.29,19.44,4.93
7.15,19.68,1003.77
9.15,27.43,4.63
10.79,20.56,5.74
10.35,28.01,4.79
10.68,19.09,6.67
8.07,27.63,6.89
9.55,18.86,4.8
8.75,21.36,4.75
7.53,26.79,5.58
8.98,17.97,4.88
11.4,20.27,4.71
8.84,17.69,4.82
7.57,19.0,4.75
8.43,19.07,5.33
7.87,23.84,6.72
7.6,1018.4,1005.58
7.88,18.04,5.65
12.86,17.8,4.72
8.75,17.82,4.99
1006.6,18.9,4.62
7.8,17.7,4.65
9.69,18.17,4.71
3007.66,19.14,5.0
3005.67,1026.72,1087.52
7.23,18.8,1010.38
12.2,1097.27,4.51
7.57,1022.18,5.61
7.92,1034.76,4.78
14.67,19.09,4.66
8.06,18.94,6.49
7.73,3021.6,6.83
8.62,26.8,6.58
7.8,26.73,4.56
7.79,19.01,5.07
8.33,17.39,4.97
1009.0,1026.4,4.8
8.07,17.36,4.69
21.89,18.44,4.79
10.87,18.63,1018.14
12.97,19.66,6.54
1010.78,22.86,4.79
11.17,23.15,4.57
9.65,21.26,7.45
7.09,18.85,4.64
13.43,17.43,4.74
7.64,1024.0,1012.77
1008.56,18.61,4.59
1007.33,21.32,4.78
10.89,18.08,4.69
7.58,20.41,1136.67
1008.08,22.09,4.91
8.26,1026.35,4.54
7.33,1017.55,5.61
9.16,17.82,4.66
9.48,21.98,4.69
7.61,18.86,6.58
8.56,30.57,1003.8
1007.41,17.69,1037.76
12.03,19.11,4.57
8.96,1042.89,5.04
7001.47,18.29,4.64
9.86,18.38,4.74
3007.5,21.05,4.49
7.37,3015.52,4.55
7.72,17.39,5.19
8.7,17.7,4.73
8.36,26.77,4.78
7.51,1026.46,1010.77
1009.88,17.66,4.62
7.3,19.22,1003.82
1007.43,17.69,1010.36
7.57,20.95,4.52
7.94,1017.03,4.73
10.65,27.04,4.68
8.11,17.67,4.73
7.84,18.79,6.58
1007.08,17.85,4.99
11.17,22.08,4.62
7.49,18.05,1005.74
3005.98,18.21,6.2
7.3,22.12,5.75
9.15,22.44,4.74
7.42,17.37,1004.01
8.34,27.68,4.58
7.82,18.99,4.6
7.63,18.98,4.77
1009.67,1017.82,5.64
1006.66,27.07,4.94
7.43,3025.6,4.83
7.66,17.58,4.86
7.59,17.61,1088.1
7.24,1028.64,4.62
8.92,18.45,4.76
7.42,27.19,4.64
9.33,19.1,4.61
7.71,1050.67,4.62
1009.89,27.22,4.7
8.11,17.83,4.72
7.48,17.66,4.74
7.72,17.83,4.6
10.74,18.81,4.76
11.42,19.3,4.55
9.35,18.18,5.43
8.18,1032.21,1025.06
7.56,18.4,3002.87
7.39,17.61,4.62
1006.87,19.19,1010.5
1010.67,17.44,1017.92
10.48,17.88,4.46
9.35,18.3,4.5
3006.87,1042.26,4.68
7.14,17.31,1003.81
9.92,17.82,4.64
7.54,17.52,4.59
10.73,18.63,4.91
10.48,18.28,4.52
7.69,18.86,4.76
7.56,1424.84,4.71
8.4,18.55,6.77
7.6,26.12,1010.46
9.42,17.25,4.69
7.6,20.29,5.27
9.3,18.94,4.79
7.62,19.05,4.69
8.52,17.35,6.87
7.42,18.87,5.3
7.44,18.32,4.74
7.82,17.7,6.01
9.48,1017.47,5.0
7.6,1017.85,6.68
9.5,3016.13,4.93
7.42,17.15,3034.07
8.96,17.32,8.07
3007.7,18.48,1003.85
7.81,17.86,4.58
1006.99,1042.11,1008.36
1006.81,1033.08,6.22
7.46,17.61,4.89
10.6,1017.58,4.93
9.52,18.75,1003.76
7.57,17.2,4.63
7002.39,1026.38,4.67
9.39,18.04,4.94
7.59,21.42,4.84
7.44,1071.0,4.77
7.63,20.67,4.58
1007.94,17.33,4.57
7.25,18.08,1005.61
7.57,27.04,5.43
10.34,21.31,1011.22
7.87,26.14,6.22
7.46,1018.55,4.5
7.34,19.33,4.64
9.86,18.55,4.72
14.61,17.71,4.52
1007.8,17.77,5.0
7.49,18.57,4.61
7.6,27.37,3002.97
9.56,28.58,4.64
7.42,18.61,5.58
7.46,28.08,4.61
7.38,28.27,4.8
7.34,29.27,4.71
1007.7,26.22,4.55
7.58,27.61,5.4
1007.37,18.33,6.29
7.79,1046.86,4.81
7.56,20.29,4.45
11.54,25.77,4.89
15.31,20.08,1005.61
10.61,29.6,6.58
7.69,26.51,1032.24
8.18,23.22,4.6
9.59,17.36,5.12
7.54,23.17,1032.06
8.54,1048.37,4.59
10.62,29.41,5.68
7.82,1044.53,4.77
9.47,21.38,4.76
7.51,1046.89,4.79
10.89,17.47,7.45
7.92,17.14,4.77
10.4,17.38,4.72
8.23,18.23,4.7
7.98,17.88,1004.48
7.96,18.38,4.52
11.9,28.28,5.02
7.63,3051.88,4.89
3005.38,25.66,1011.02
10.29,20.05,5.7
10.48,19.95,6.77
8.34,1016.72,4.77
10.83,18.37,4.59
3005.4,21.14,1031.29
10.53,18.44,6.71
7.35,18.42,4.75
7.54,17.22,4.56
7.62,1017.13,4.93
1009.04,17.65,5.81
7.33,27.29,4.57
7.33,21.38,4.85
7.23,17.52,4.57
11.74,26.93,5.31
7.79,17.71,4.72
7.4,18.47,5.04
1009.85,17.44,4.84
7.56,29.38,4.73
11.28,17.84,5.17
1010.27,18.52,4.98
10.4,27.3,5.28
10.52,20.85,1032.21
1007.51,1019.1,4.69
1009.92,18.58,5.13
7.53,18.05,1003.75
7.66,34.69,6.36
,1056.74,5.45
8.07,20.12,5.63
7.71,26.77,4.49
7.61,17.81,1003.6
7.68,20.89,4.73
1006.93,27.19,1010.97
7.3,18.77,6.57
1007.1,1017.28,1026.57
7.5,18.36,1010.76
8.05,21.47,4.6
7.56,18.11,4.66
7.43,19.13,1031.62
7.53,28.32,4.62
7.59,1041.5,4.47
8.32,16.8,6.63
10.71,17.59,4.36
7.46,1016.9,7.2
10.64,18.19,4.77
7.38,17.77,5.73
3006.5,20.73,4.65
10.48,19.0,4.64
8.71,1019.21,1010.83
7.44,1017.28,4.51
1009.91,17.29,4.57
10.78,18.38,5.26
7.59,28.26,1010.25
7.5,28.17,1003.66
7.54,1016.64,6.41
7.96,1034.95,6.5
7.25,18.29,1008.37
7.61,18.54,4.71
7.48,18.54,6.84
1007.1,17.99,4.61
7.38,17.16,4.65
7.54,1017.37,3002.94
9.86,18.19,4.42
7.64,1018.22,4.43
7.5,18.27,1010.62
7.56,26.64,4.63
7.32,25.98,4.77
1006.98,1048.94,6.72
7.51,17.05,4.56
1006.9,1017.08,4.77
7.48,17.99,4.79
8.08,17.78,5.37
7.49,17.41,4.76
7.52,26.66,5.15
7.57,21.66,1005.59
7.62,17.08,4.69
7.45,1018.45,4.73
7.71,26.11,4.72
9.83,3024.43,5.54
11.05,20.48,4.81
7.57,16.88,4.69
11.14,17.55,4.55
10.44,24.0,4.63
,1016.84,5.75
10.28,18.39,6.83
1007.55,18.17,4.64
1007.94,20.73,4.64
9.53,18.69,4.58
1006.63,16.93,5.49
7.34,18.06,4.8
7.79,17.6,6.53
7.31,17.53,6.22
7.45,1016.52,4.74
7.31,18.75,7.16
8.35,17.29,4.64
7.78,17.33,4.75
7.3,18.71,5.7
8.73,17.75,6.16
7.53,18.89,4.62
8.13,20.74,4.84
10.8,21.08,1003.98
8.0,27.14,1032.23
7.56,20.79,4.63
7.42,18.1,4.81
1007.75,26.25,5.33
7.62,25.89,6.84
1006.75,27.02,4.82
10.94,21.61,6.35
1008.84,17.54,6.76
7.54,21.56,4.63
8.04,1017.15,4.69
7.54,19.14,6.16
3005.96,18.17,5.2
7.63,17.97,6.52
7.53,26.96,4.65
7.47,17.4,5.07
10.69,19.35,4.67
1007.13,26.72,5.51
7.5,17.75,4.77
7.43,1044.86,4.66
7.52,17.62,5.13
10.38,18.78,4.71
8.12,17.84,5.33
9.7,17.47,4.86
1008.47,19.52,4.79
1007.01,17.89,4.76
7.25,1018.06,4.58
7.42,1015.92,6.33
10.55,17.04,6.78
1006.97,26.92,1005.64
7.45,18.84,4.74
9.54,18.46,5.46
7.67,17.1,3031.28
8.22,18.0,4.64
7.61,18.33,5.11
10.89,17.43,4.84
7.66,20.76,4.94
7.87,18.07,4.78
7.48,1017.07,4.7
1007.25,1045.91,5.57
7002.91,16.94,1031.51
8.93,17.57,4.57
10.96,17.89,4.58
7.57,1018.34,6.42
10.6,17.44,4.39
10.31,1026.51,4.8
7.3,17.34,5.13
11.66,18.38,4.7
7.86,17.42,3010.53
7.37,17.88,4.54
7.83,17.46,5.73
8.5,26.97,6.6
7.75,1042.51,4.59
12.63,27.22,4.89
7.79,17.92,5.51
