timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-22T07:02:41+01:00,tls,single,mldsa44,x25519,simple,server,125,395011,3160.088,6750208,1,4,2001
2026-08-22T07:02:41+01:00,tls,single,mldsa44,x25519,simple,client,125,3591989,28735.912,5578752,1,4,2001
2026-08-22T07:03:43+01:00,tls,single,secp521r1,p521_mlkem1024,simple,server,125,1228826,9830.608,6766592,1,4,2001
2026-08-22T07:03:43+01:00,tls,single,secp521r1,p521_mlkem1024,simple,client,125,5642185,45137.480,5394432,1,4,2001
2026-08-22T07:05:15+01:00,tls,single,secp521r1,p521_hqc256,simple,server,125,7593997,60751.976,6942720,1,4,2001
2026-08-22T07:05:15+01:00,tls,single,secp521r1,p521_hqc256,simple,client,125,10911554,87292.432,5480448,1,4,2001
2026-08-22T07:06:23+01:00,tls,single,ed25519,hqc128,simple,server,125,2913929,23311.432,6483968,1,4,2001
2026-08-22T07:06:23+01:00,tls,single,ed25519,hqc128,simple,client,125,5924303,47394.424,5844992,1,4,2001
2026-08-22T07:07:50+01:00,tls,single,mldsa65,p384_hqc192,simple,server,125,5817573,46540.584,6877184,1,4,2001
2026-08-22T07:07:50+01:00,tls,single,mldsa65,p384_hqc192,simple,client,125,10872639,86981.112,6230016,1,4,2001
2026-08-22T07:08:56+01:00,tls,single,ed25519,p256_hqc128,simple,server,125,3351330,26810.640,6774784,1,4,2001
2026-08-22T07:08:56+01:00,tls,single,ed25519,p256_hqc128,simple,client,125,6480380,51843.040,5419008,1,4,2001
2026-08-22T07:10:18+01:00,tls,single,mldsa65,hqc192,simple,server,125,5716318,45730.544,6545408,1,4,2001
2026-08-22T07:10:18+01:00,tls,single,mldsa65,hqc192,simple,client,125,10003999,80031.992,5779456,1,4,2001
2026-08-22T07:11:21+01:00,tls,single,mldsa65,p384_mlkem768,simple,server,125,1182231,9457.848,6803456,1,4,2001
2026-08-22T07:11:21+01:00,tls,single,mldsa65,p384_mlkem768,simple,client,125,5276332,42210.656,5459968,1,4,2001
2026-08-22T07:12:31+01:00,tls,single,secp384r1,x448_hqc192,simple,server,125,5611866,44894.928,6516736,1,4,2001
2026-08-22T07:12:31+01:00,tls,single,secp384r1,x448_hqc192,simple,client,125,8246321,65970.568,5554176,1,4,2001
2026-08-22T07:14:02+01:00,tls,single,mldsa87,p521_hqc256,simple,server,125,7430846,59446.768,6938624,1,4,2001
2026-08-22T07:14:02+01:00,tls,single,mldsa87,p521_hqc256,simple,client,125,11132005,89056.040,6045696,1,4,2001
2026-08-22T07:15:07+01:00,tls,single,ed25519,x25519_hqc128,simple,server,125,3109628,24877.024,6488064,1,4,2001
2026-08-22T07:15:07+01:00,tls,single,ed25519,x25519_hqc128,simple,client,125,5969917,47759.336,5439488,1,4,2001
2026-08-22T07:16:24+01:00,tls,single,mldsa87,p521_mlkem1024,simple,server,125,1219941,9759.528,6889472,1,4,2001
2026-08-22T07:16:24+01:00,tls,single,mldsa87,p521_mlkem1024,simple,client,125,5273267,42186.136,6098944,1,4,2001
2026-08-22T07:17:25+01:00,tls,single,mldsa44,mlkem512,simple,server,125,363585,2908.680,6483968,1,4,2001
2026-08-22T07:17:25+01:00,tls,single,mldsa44,mlkem512,simple,client,125,3768840,30150.720,5660672,1,4,2001
2026-08-22T07:18:31+01:00,tls,single,mldsa87,P-521,simple,server,125,713383,5707.064,6471680,1,4,2001
2026-08-22T07:18:31+01:00,tls,single,mldsa87,P-521,simple,client,125,4093244,32745.952,5468160,1,4,2001
2026-08-22T07:19:30+01:00,tls,single,ed25519,P-256,simple,server,125,371126,2969.008,6340608,1,4,2001
2026-08-22T07:19:30+01:00,tls,single,ed25519,P-256,simple,client,125,3905848,31246.784,5648384,1,4,2001
2026-08-22T07:20:32+01:00,tls,single,secp384r1,x448_mlkem768,simple,server,125,801021,6408.168,6402048,1,4,2001
2026-08-22T07:20:32+01:00,tls,single,secp384r1,x448_mlkem768,simple,client,125,4729399,37835.192,5840896,1,4,2001
2026-08-22T07:21:57+01:00,tls,single,mldsa65,x448_hqc192,simple,server,125,5625976,45007.808,6553600,1,4,2001
2026-08-22T07:21:57+01:00,tls,single,mldsa65,x448_hqc192,simple,client,125,10179930,81439.440,5603328,1,4,2001
2026-08-22T07:22:58+01:00,tls,single,ed25519,p256_mlkem512,simple,server,125,811703,6493.624,6733824,1,4,2001
2026-08-22T07:22:58+01:00,tls,single,ed25519,p256_mlkem512,simple,client,125,5008354,40066.832,5529600,1,4,2001
2026-08-22T07:23:59+01:00,tls,single,secp521r1,P-521,simple,server,125,788989,6311.912,6361088,1,4,2001
2026-08-22T07:23:59+01:00,tls,single,secp521r1,P-521,simple,client,125,4574152,36593.216,5234688,1,4,2001
2026-08-22T07:25:02+01:00,tls,single,mldsa65,x448_mlkem768,simple,server,125,751315,6010.520,6508544,1,4,2001
2026-08-22T07:25:02+01:00,tls,single,mldsa65,x448_mlkem768,simple,client,125,4193810,33550.480,5484544,1,4,2001
2026-08-22T07:26:03+01:00,tls,single,mldsa65,mlkem768,simple,server,125,417570,3340.560,6512640,1,4,2001
2026-08-22T07:26:03+01:00,tls,single,mldsa65,mlkem768,simple,client,125,3866208,30929.664,5869568,1,4,2001
2026-08-22T07:27:10+01:00,tls,single,mldsa44,x25519_hqc128,simple,server,125,3063385,24507.080,6443008,1,4,2001
2026-08-22T07:27:10+01:00,tls,single,mldsa44,x25519_hqc128,simple,client,125,5861781,46894.248,5599232,1,4,2001
2026-08-22T07:28:08+01:00,tls,single,ed25519,x25519,simple,server,125,378447,3027.576,6381568,1,4,2001
2026-08-22T07:28:08+01:00,tls,single,ed25519,x25519,simple,client,125,3744196,29953.568,5484544,1,4,2001
2026-08-22T07:29:09+01:00,tls,single,secp384r1,x448,simple,server,125,681567,5452.536,6361088,1,4,2001
2026-08-22T07:29:09+01:00,tls,single,secp384r1,x448,simple,client,125,4576599,36612.792,5836800,1,4,2001
2026-08-22T07:30:11+01:00,tls,single,secp521r1,mlkem1024,simple,server,125,518519,4148.152,6426624,1,4,2001
2026-08-22T07:30:11+01:00,tls,single,secp521r1,mlkem1024,simple,client,125,4647483,37179.864,5435392,1,4,2001
2026-08-22T07:31:11+01:00,tls,single,mldsa65,x448,simple,server,125,604294,4834.352,6438912,1,4,2001
2026-08-22T07:31:11+01:00,tls,single,mldsa65,x448,simple,client,125,4249454,33995.632,5582848,1,4,2001
2026-08-22T07:32:15+01:00,tls,single,ed25519,x25519_mlkem512,simple,server,125,416782,3334.256,6529024,1,4,2001
2026-08-22T07:32:15+01:00,tls,single,ed25519,x25519_mlkem512,simple,client,125,4263051,34104.408,5767168,1,4,2001
2026-08-22T07:33:48+01:00,tls,single,mldsa87,hqc256,simple,server,125,7450476,59603.808,6672384,1,4,2001
2026-08-22T07:33:48+01:00,tls,single,mldsa87,hqc256,simple,client,125,10617553,84940.424,5738496,1,4,2001
2026-08-22T07:34:57+01:00,tls,single,mldsa44,hqc128,simple,server,125,2905234,23241.872,6500352,1,4,2001
2026-08-22T07:34:57+01:00,tls,single,mldsa44,hqc128,simple,client,125,5833713,46669.704,5578752,1,4,2001
2026-08-22T07:36:04+01:00,tls,single,mldsa44,p256_hqc128,simple,server,125,3346179,26769.432,6795264,1,4,2001
2026-08-22T07:36:04+01:00,tls,single,mldsa44,p256_hqc128,simple,client,125,6746963,53975.704,5611520,1,4,2001
2026-08-22T07:37:06+01:00,tls,single,secp384r1,mlkem768,simple,server,125,438063,3504.504,6397952,1,4,2001
2026-08-22T07:37:06+01:00,tls,single,secp384r1,mlkem768,simple,client,125,4445153,35561.224,5382144,1,4,2001
2026-08-22T07:38:08+01:00,tls,single,mldsa44,x25519_mlkem512,simple,server,125,478496,3827.968,6742016,1,4,2001
2026-08-22T07:38:08+01:00,tls,single,mldsa44,x25519_mlkem512,simple,client,125,4171526,33372.208,5222400,1,4,2001
2026-08-22T07:39:10+01:00,tls,single,mldsa44,P-256,simple,server,125,426292,3410.336,6410240,1,4,2001
2026-08-22T07:39:10+01:00,tls,single,mldsa44,P-256,simple,client,125,4186051,33488.408,5644288,1,4,2001
2026-08-22T07:40:27+01:00,tls,single,mldsa87,mlkem1024,simple,server,125,449645,3597.160,6569984,1,4,2001
2026-08-22T07:40:27+01:00,tls,single,mldsa87,mlkem1024,simple,client,125,3935362,31482.896,5640192,1,4,2001
2026-08-22T07:41:29+01:00,tls,single,mldsa65,P-384,simple,server,125,706796,5654.368,6475776,1,4,2001
2026-08-22T07:41:29+01:00,tls,single,mldsa65,P-384,simple,client,125,4549448,36395.584,5427200,1,4,2001
2026-08-22T07:42:30+01:00,tls,single,secp384r1,P-384,simple,server,125,752892,6023.136,6373376,1,4,2001
2026-08-22T07:42:30+01:00,tls,single,secp384r1,P-384,simple,client,125,4823218,38585.744,5488640,1,4,2001
2026-08-22T07:43:59+01:00,tls,single,secp521r1,hqc256,simple,server,125,7302187,58417.496,6631424,1,4,2001
2026-08-22T07:43:59+01:00,tls,single,secp521r1,hqc256,simple,client,125,10305924,82447.392,5984256,1,4,2001
