procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
23  1      0 10189872 291784 7266512    0    0     0  1232 15548 27854 73 24  2  1  0  0
11  0      0 10179932 291784 7266668    0    0     0   576 17899 33313 72 26  2  0  0  0
 9  0      0 10159904 291784 7266696    0    0     0     0 12822 19311 75 23  1  0  0  0
13  0      0 10169572 291784 7262616    0    0     0     0 18058 33564 77 22  2  0  0  0
10  3      0 10176652 291784 7262520    0    0     0  1292 19121 36362 75 23  1  0  0  0
19  0      0 10189140 291800 7262524    0    0     0  1276 15119 27607 73 24  3  1  0  0
10  0      0 10194672 291800 7262552    0    0     0     4 13721 22905 74 23  4  0  0  0
11  0      0 10202496 291800 7262580    0    0     0     0 17633 36339 72 23  5  0  0  0
10  0      0 10213864 291800 7262596    0    0     0     0 12393 18842 74 22  4  0  0  0
 9  2      0 10196616 291804 7262604    0    0     0   140 17560 31943 75 22  3  0  0  0
 7  2      0 10204820 291808 7262516    0    0     0  1836 19389 37677 74 23  3  0  0  0
15  0      0 10204180 291816 7262532    0    0     0   416 15135 30533 70 22  8  1  0  0
 9  0      0 10218212 291816 7262552    0    0     0     0 12866 22097 72 20  8  0  0  0
 9  0      0 10230452 291816 7262572    0    0     0     0 16905 36001 69 22  9  0  0  0
19  0      0 10232984 291816 7262520    0    0     0   128 12353 22654 67 21 11  1  0  0
16  0      0 10215164 291828 7262536    0    0     0  1980 16327 30558 71 22  5  2  0  0
12  0      0 10205660 291828 7262548    0    0     0     0 14640 28530 67 18 14  0  0  0
 6  0      0 10196100 291828 7262564    0    0     0    88 14835 33393 66 19 14  1  0  0
 5  2      0 10194744 291828 7262492    0    0     0  1668 15712 33002 61 21 16  2  0  0
 6  0      0 10195768 291840 7262536    0    0     0   328 12177 25337 53 17 27  3  0  0
11  1      0 10199500 291840 7262528    0    0     0   136 10790 20337 51 16 31  2  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1      0 10204016 291860 7262452    0    0     0  1816 15330 27595 59 19 18  4  0  0
 4  0      0 10200692 291860 7262476    0    0     0    64 15944 30851 66 13 21  0  0  0
 4  0      0 10182220 291860 7262504    0    0     0   460 12306 30906 44 14 42  0  0  0
 4  2      0 10188076 291876 7262416    0    0     0  1976 12997 26766 40 14 38  8  0  0
 3  0      0 10204040 291884 7262440    0    0     0   296 11786 24954 34 11 47  8  0  0
 1  1      0 10204604 291892 7262392    0    0     0  1224 10206 14393 28  8 53 11  0  0
13  1      0 10227892 291896 7262312    0    0     0  1468 11411 22698 27  6 55 12  0  0
 1  1      0 10228008 291940 7266384    0    0     0   980 10603 18682 19  4 67 10  0  0
 1  1      0 10227416 291956 7262200    0    0     0   964 8053 20993 15  3 71 11  0  0
 2  1      0 10257564 291980 7262148    0    0     0   952 8667 24430 16  3 70 11  0  0
 1  2      0 10284064 291992 7266108    0    0     0  2244 6913 9516 14  6 70 11  0  0
 0  1      0 10299344 292016 7261932    0    0     0   628 12514 31215 16  5 67 12  0  0
