run_id,handshake_type,duration_ms,success
989,resumed,72.12,1
990,resumed,72.10,1
991,resumed,72.09,1
992,resumed,72.20,1
993,resumed,72.10,1
994,resumed,72.09,1
995,resumed,72.08,1
996,resumed,72.25,1
997,resumed,72.20,1
998,resumed,72.10,1
999,resumed,72.08,1
1000,resumed,72.12,1
