procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  2      0 13336468 221636 5939444    0    0     0   896 17052 22525 28 20 35 17  0  0
 3  1      0 13328248 221664 5939396    0    0     0  1596 20222 20761 29 20 41 10  0  0
 5  3      0 13318224 221696 5939320    0    0     0   880 22859 30255 31 21 40  8  0  0
 0  8      0 13324484 221700 5939324    0    0     0  1992 10354 15399 26 19 37 18  0  0
 6  1      0 13335712 221752 5939324    0    0     0  1328 11831 20312 26 20 44 10  0  0
 6  5      0 13336708 221780 5938748    0    0     0  1072 22686 28769 30 20 41  8  0  0
 8  3      0 13336256 221800 5938888    0    0     0  1788 19738 21242 33 19 29 19  0  0
 7  1      0 13342364 221860 5938824    0    0     0  1272 19395 17687 28 20 43 10  0  0
 7  2      0 13333332 221864 5938868    0    0     0   948 21415 21716 27 17 45 10  0  0
11  1      0 13326612 221884 5938916    0    0     0  1460 20927 23949 29 20 36 15  0  0
 7  2      0 13324888 221912 5939000    0    0     0  1428 19792 18669 29 19 42 10  0  0
 5  3      0 13329804 221932 5939056    0    0     0  1636 20613 23362 27 15 42 15  0  0
10  1      0 13343556 221968 5938880    0    0     0   936 19426 19359 21 15 49 15  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1      0 13329604 221996 5938888    0    0     0  1684 19482 18792 25 18 40 17  0  0
 6  5      0 13338704 222012 5939032    0    0     0  1536 20878 20288 23 15 45 16  0  0
 7  1      0 13340804 222040 5939160    0    0     0   776 19032 17695 22 15 46 18  0  0
 6  1      0 13321448 222048 5939200    0    0     0  1508 19315 16799 30 19 40 11  0  0
 9  2      0 13321936 222068 5939104    0    0     0  1192 20052 18543 29 19 44  9  0  0
 5  2      0 13321888 222072 5939208    0    0     0  1484 18101 16668 21 15 46 17  0  0
 6  1      0 13311460 222096 5939228    0    0     0   760 10990 19546 19 15 47 18  0  0
 6  1      0 13328584 222116 5934960    0    0     0  1368 9918 16158 26 19 39 16  0  0
 7  2      0 13346752 222152 5934924    0    0     0  1124 8342 12016 19 14 46 22  0  0
 3  5      0 13359252 222160 5935020    0    0     0  1468 9130 12886 17 13 50 20  0  0
 8  3      0 13372076 222216 5934988    0    0     0  1876 10109 17988 21 17 46 16  0  0
 9  1      0 13356148 222224 5939320    0    0     0   872 15275 16003 28 20 39 14  0  0
15  4      0 13348344 222248 5939168    0    0     0   888 20163 20125 23 15 49 14  0  0
 7  2      0 13333968 222272 5939272    0    0     0  1140 17628 14433 18 12 44 25  0  0
11  5      0 13343500 222324 5939788    0    0     0  2304 20402 20507 26 18 42 14  0  0
 9  1      0 13333428 222328 5939532    0    0     0   448 19215 16155 29 19 38 14  0  0
 6  2      0 13340236 222356 5939492    0    0     0  1164 12330 18357 21 15 46 18  0  0
 4  2      0 13327924 222368 5939564    0    0     0  1324 10470 15631 24 18 44 15  0  0
13  1      0 13335396 222396 5939612    0    0     0   856 10941 19805 22 16 51 12  0  0
 4  3      0 13344332 222416 5939552    0    0     0  1428 9262 13231 18 14 49 19  0  0
 4  1      0 13346648 222436 5939564    0    0     0  1496 9972 14870 18 14 51 16  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 13329208 222468 5939472    0    0     0   660 17859 18019 23 15 53  8  0  0
 3  3      0 13334504 222484 5939512    0    0     0  1856 20652 21842 25 17 45 13  0  0
 4  3      0 13341168 222488 5939512    0    0     0   284 17307 12205 17 13 50 19  0  0
 9  1      0 13330460 222504 5939520    0    0     0   832 18273 13907 18 14 48 20  0  0
 3  1      0 13314932 222552 5939536    0    0     0  1348 18227 15276 19 14 57 11  0  0
 4  2      0 13308096 222560 5939600    0    0     0   636 20576 23859 19 14 55 11  0  0
 4  1      0 13302596 222588 5939616    0    0     0  2088 17554 12497 18 14 49 19  0  0
 3  1      0 13311100 222636 5939640    0    0     0  1116 17782 11421 18 14 55 13  0  0
 8  1      0 13309308 222652 5939760    0    0     0  1212 20920 23390 24 17 53  6  0  0
 4  2      0 13317608 222664 5939636    0    0     0  1640 19082 16429 21 15 43 21  0  0
 5  1      0 13333572 222696 5939768    0    0     0  1500 16694 12161 21 15 51 13  0  0
11  1      0 13332948 222740 5940336    0    0     0   900 14540 24387 25 17 52  7  0  0
 4  1      0 13311160 222748 5940420    0    0     0  1512 10491 17585 26 19 44 10  0  0
 7  1      0 13319336 222780 5940468    0    0     0  1064 11910 22788 28 21 45  6  0  0
 6  3      0 13335524 222800 5940776    0    0     0  1844 11546 21790 26 18 43 13  0  0
10  2      0 13348628 222824 5934068    0    0     0  1704 10235 16518 29 20 39 12  0  0
12  2      0 13343192 222852 5933988    0    0     0  1172 17886 18975 25 19 46 11  0  0
 4  3      0 13344960 222856 5934072    0    0     0  1332 14898 17427 21 15 48 15  0  0
 4  1      0 13364384 222900 5925764    0    0     0  1308 18175 20180 21 16 47 17  0  0
 4  2      0 13362480 222916 5925792    0    0     0  1264 10837 15832 23 17 44 16  0  0
 1  8      0 13367572 222916 5925804    0    0     0  1396 15341 15561 19 14 47 19  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  2      0 13365312 222936 5929860    0    0     0   876 17069 13325 19 13 47 22  0  0
 1  2      0 13386956 222944 5929900    0    0     0  1028 19031 17651 15 11 57 17  0  0
 1  2      0 13392004 222956 5929668    0    0     0  1108 15694 10496 10  8 58 24  0  0
 2  3      0 13387448 222980 5929708    0    0     0  1536 19225 18808 19 13 55 13  0  0
 2  2      0 13378960 222992 5929716    0    0     0   988 15996 13396 18 13 55 14  0  0
 1  1      0 13390764 223012 5930112    0    0     0   564 16411 18895 18 13 58 11  0  0
 0 10      0 13385976 223024 5930008    0    0     0  1636 18169 18624 16 11 52 21  0  0
 1  1      0 13371132 223064 5930016    0    0     0  1308 11871 14537 17 13 53 17  0  0
 2  1      0 13382024 223092 5930016    0    0     0  1160 16732 15713 19 14 54 13  0  0
 3  1      0 13364444 223100 5930200    0    0     0   540 17630 23388 23 16 54  7  0  0
 3  1      0 13360436 223116 5926200    0    0     0  1672 11792 15954 26 20 46  8  0  0
 2  2      0 13354568 223120 5926072    0    0     0  1296 10101 15429 17 14 47 21  0  0
 0 10      0 13363640 223124 5930256    0    0     0  1172 8628 11310 18 13 45 24  0  0
 3  1      0 13378796 223156 5930860    0    0     0   532 16669 15842 17 13 50 20  0  0
 3  1      0 13381892 223172 5930676    0    0     0  1704 15276 19304 26 18 48  7  0  0
 3  1      0 13372712 223180 5930308    0    0     0   980 16209 18767 20 16 52 13  0  0
 2  1      0 13363664 223208 5930348    0    0     0  1188 13722 13609 18 14 58 10  0  0
 4  1      0 13386356 223224 5930444    0    0     0   736 12212 23416 23 17 52  8  0  0
 6  2      0 13372688 223236 5930200    0    0     0  1708 10710 16512 28 19 38 16  0  0
 2  6      0 13376688 223236 5929864    0    0     0  2328 10564 15674 24 16 41 18  0  0
 3  1      0 13373972 223276 5929600    0    0     0   524 10067 18193 23 14 41 22  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 13377116 223296 5929944    0    0     0   584 11637 22233 22 16 55  7  0  0
 3  2      0 13382776 223316 5932448    0    0     0  3804 9101 12961 19 15 36 30  0  0
14  2      0 13378304 223316 5939176    0    0     0  7044 8469 9306 21 15 42 22  0  0
 4  1      0 13377704 223352 5942676    0    0     0  4524 9828 15098 30 16 31 23  0  0
 2  1      0 13397144 223368 5930320    0    0     0  4780 11085 18120 26 18 45 10  0  0
 4  2      0 13387716 223392 5930288    0    0     0  1296 11133 20606 22 17 51 10  0  0
 2  2      0 13391904 223400 5930168    0    0     0  1464 10453 16417 26 18 36 20  0  0
 2  3      0 13399588 223420 5930188    0    0     0  1496 8928 9735 20 15 49 16  0  0
 2  1      0 13399004 223444 5930180    0    0     0   980 8850 11405 16 14 53 16  0  0
 6  0      0 13401304 223492 5930552    0    0     0   732 11998 20553 31 20 42  6  0  0
15  7      0 13386660 223504 5930284    0    0     0  2012 11527 21966 23 16 49 12  0  0
 3  4      0 13392776 223504 5930252    0    0     0   756 9106 12590 17 14 47 21  0  0
 2  1      0 13391408 223528 5930280    0    0     0  1048 9282 12833 17 14 49 20  0  0
 1  1      0 13387924 223564 5930532    0    0     0   676 10667 17405 18 14 59 10  0  0
 3  5      0 13395800 223568 5930532    0    0     0   844 10214 17570 21 15 36 28  0  0
 1  4      0 13399900 223584 5930532    0    0     0  2224 9178 12766 16 12 44 27  0  0
 3  1      0 13391460 223612 5930564    0    0     0  1136 9455 13711 20 14 46 19  0  0
 2  1      0 13390312 223648 5930824    0    0     0   784 11387 19441 27 19 47  8  0  0
 4  7      0 13377680 223660 5930904    0    0     0  3860 11456 25751 24 15 44 16  0  0
 2  6      0 13364116 223680 5930836    0    0     0  2068 9527 13992 18 14 41 28  0  0
 5  3      0 13357792 223696 5930836    0    0     0  1224 9402 12778 16 14 48 22  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  2      0 13382532 223712 5930636    0    0     0   936 9478 13693 15 12 54 19  0  0
 1  2      0 13388880 223740 5930648    0    0     0   968 6817 8146  9  7 59 25  0  0
 0  2      0 13388008 223748 5930684    0    0     0  1028 7550 11244 11  8 61 21  0  0
 1  4      0 13378884 223756 5926680    0    0     0   688 7785 10969 10  8 66 17  0  0
 0  5      0 13388800 223776 5926628    0    0     0   464 6869 9108  7  6 65 22  0  0
 1  4      0 13403476 223788 5926640    0    0     0  1148 8213 13664 11  8 56 25  0  0
 1  5      0 13392672 223788 5926652    0    0     0  1132 7501 10002  9  8 57 26  0  0
 1  3      0 13393748 223792 5926660    0    0     0   468 4258 5558  5  4 57 34  0  0
 1  1      0 13415124 223816 5926640    0    0     0   712 6757 7986  9  7 66 17  0  0
 1  1      0 13410828 223828 5930808    0    0     0   432 8190 11441 10  8 72 10  0  0
 2  1      0 13388044 223836 5930872    0    0     0  1056 9793 17829 14 11 65  9  0  0
 4  1      0 13370236 223844 5926780    0    0     0  1480 12354 11985 17 13 49 21  0  0
 2  1      0 13395964 223868 5930824    0    0     0  1012 13325 13497 15 11 58 16  0  0
 1  3      0 13401184 223876 5930636    0    0     0  1432 10121 11647 10  7 56 26  0  0
 2  1      0 13396340 223908 5930616    0    0     0   912 9863 11081  9  7 58 26  0  0
 3  2      0 13384380 223920 5930660    0    0     0  1520 15002 17239 18 14 50 18  0  0
 2  1      0 13398264 223932 5930672    0    0     0  2576 15317 13447 17 13 54 16  0  0
 3  1      0 13372056 223956 5931036    0    0     0   564 24586 18558 21 14 56  8  0  0
 2  3      0 13368924 223980 5931016    0    0     0  1904 15650 21015 23 16 46 15  0  0
 4  2      0 13372780 223988 5931008    0    0     0   488 12267 11485 18 13 50 18  0  0
 3  1      0 13369276 224024 5931008    0    0     0  1444 14253 13416 20 13 51 17  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 13373864 224040 5931328    0    0     0   772 15602 21530 22 14 55  9  0  0
 3  1      0 13375584 224056 5931348    0    0     0  2076 14547 15824 27 18 44 11  0  0
 2  3      0 13360996 224064 5931300    0    0     0  1208 13466 16603 21 14 48 17  0  0
 3  3      0 13364680 224084 5931332    0    0     0   988 9818 11333 17 11 48 24  0  0
 2  1      0 13362628 224112 5931364    0    0     0   824 11651 14112 18 13 50 19  0  0
 3  2      0 13360844 224160 5931324    0    0     0  1576 13021 21102 23 15 51 11  0  0
 2  2      0 13370124 224172 5931356    0    0     0  1084 9111 10677 16 10 44 30  0  0
 4  2      0 13378988 224184 5931364    0    0     0   952 8487 9754 15 10 45 30  0  0
10  0      0 13382000 224204 5931360    0    0     0   924 11145 15909 25 16 47 12  0  0
 2  2      0 13389068 224232 5931412    0    0     0   684 12357 21794 25 17 47 11  0  0
 1  4      0 13384472 224252 5931440    0    0     0  2344 9252 11156 19 13 41 27  0  0
 4  1      0 13385996 224284 5931448    0    0     0  1264 8880 12167 14 10 52 24  0  0
 2  1      0 13377040 224312 5931452    0    0     0   532 10239 15978 19 14 59  8  0  0
 5  3      0 13386736 224332 5931508    0    0     0  1788 11097 20963 25 18 45 12  0  0
 2  2      0 13386416 224332 5931444    0    0     0   560 9488 13327 17 13 49 21  0  0
 2  1      0 13384876 224360 5931604    0    0     0  1556 9892 14813 19 14 56 11  0  0
 5  1      0 13379596 224372 5931568    0    0     0   684 11898 22824 23 17 53  7  0  0
 3  1      0 13373560 224388 5931616    0    0     0  1528 9976 16767 26 19 44 11  0  0
 4  4      0 13367580 224396 5931572    0    0     0  1532 10136 14602 17 15 48 20  0  0
 2  1      0 13370472 224428 5931456    0    0     0   884 9009 12460 16 14 51 19  0  0
 2  2      0 13373384 224432 5931704    0    0     0  1420 12667 26071 24 18 50  8  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  2      0 13381424 224440 5931652    0    0     0   824 9148 13652 21 13 45 21  0  0
 2  1      0 13376776 224468 5927572    0    0     0  1436 9939 15117 20 14 51 16  0  0
 3  1      0 13372012 224480 5931844    0    0     0   652 10726 17859 20 15 57  8  0  0
 2  2      0 13377968 224484 5931756    0    0     0  1660 10678 19282 21 16 46 17  0  0
 2  3      0 13389648 224492 5934040    0    0     0  2040 9683 14427 19 14 48 20  0  0
 2  1      0 13383324 224508 5936328    0    0     0  4700 9469 15545 23 14 42 21  0  0
 2  1      0 13374564 224540 5931980    0    0     0  4908 10705 18090 20 15 53 13  0  0
 3  2      0 13368764 224556 5931704    0    0     0   896 11142 20517 19 14 54 13  0  0
 2  1      0 13361932 224568 5931788    0    0     0  2424 10199 14639 28 19 34 18  0  0
 3  1      0 13362972 224576 5931876    0    0     0  1308 10053 14684 26 16 47 12  0  0
 5  1      0 13377744 224592 5931980    0    0     0   576 11087 18040 24 17 51  7  0  0
 2  1      0 13385128 224624 5931948    0    0     0  2312 13201 22541 37 24 29  9  0  0
 4  2      0 13374528 224640 5931988    0    0     0   956 7053 10383 13 11 50 27  0  0
 2  2      0 13376020 224660 5931988    0    0     0  1336 8973 11771 18 13 55 13  0  0
 3  1      0 13375576 224688 5932016    0    0     0   712 11394 22234 22 16 54  7  0  0
 3  1      0 13375576 224716 5932060    0    0     0  1628 9662 14808 25 20 44 11  0  0
 4  2      0 13371144 224716 5927924    0    0     0  1700 10935 17919 20 15 48 18  0  0
 0  4      0 13366868 224752 5932048    0    0     0  1136 8766 11979 15 13 50 22  0  0
 3  1      0 13385228 224780 5932124    0    0     0  1772 12243 23143 20 15 52 13  0  0
 9  2      0 13384080 224788 5932116    0    0     0   568 9501 14093 23 17 46 15  0  0
 2  2      0 13379860 224796 5932092    0    0     0  1604 9498 12987 19 14 44 22  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 13385008 224832 5932128    0    0     0   792 8930 11943 17 13 48 22  0  0
 3  1      0 13378604 224848 5932244    0    0     0   588 11648 22478 23 17 54  7  0  0
 0  5      0 13381868 224864 5932252    0    0     0  1576 8393 10478 18 14 32 35  0  0
 2  2      0 13379572 224872 5932204    0    0     0  1796 10052 13978 18 14 48 20  0  0
 2  1      0 13377764 224880 5932272    0    0     0   632 10315 16752 18 15 56 11  0  0
 4  2      0 13371896 224904 5932344    0    0     0  2232 10771 19130 23 18 51  9  0  0
 2  2      0 13374556 224908 5932296    0    0     0   480 9876 15869 21 16 51 12  0  0
 3  3      0 13369924 224924 5928204    0    0     0  1748 9091 12616 18 14 48 20  0  0
 2  3      0 13358500 224964 5937248    0    0     0  4848 9589 15374 21 14 50 15  0  0
 0  4      0 13369432 224988 5950288    0    0     0 13136 10122 14521 19 14 49 18  0  0
11  3      0 13393876 225028 5933144    0    0     0  5380 8980 14574 19 13 48 21  0  0
 2  3      0 13382532 225064 5933164    0    0     0  2356 9577 13135 21 15 40 24  0  0
 3  1      0 13380584 225084 5933180    0    0     0  1212 8949 12094 16 12 57 15  0  0
 2  2      0 13385488 225104 5933292    0    0     0   528 10376 16778 19 15 55 11  0  0
 2  3      0 13395240 225116 5933276    0    0     0   620 15202 18644 18 14 54 15  0  0
 3  4      0 13384948 225132 5933228    0    0     0  1956 10383 10701 13  9 48 30  0  0
 2  2      0 13391352 225132 5933240    0    0     0   328 13514 11426 16 13 48 23  0  0
 2  1      0 13408484 225148 5933260    0    0     0   544 11153 9126 13 11 54 23  0  0
 2  1      0 13393284 225172 5933364    0    0     0   916 15889 16524 19 15 57  8  0  0
 3  3      0 13398724 225192 5933328    0    0     0  1748 17217 21600 21 15 51 13  0  0
 2  2      0 13384724 225200 5933320    0    0     0   504 14082 12515 17 13 46 24  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 13386840 225200 5933340    0    0     0   620 14097 12066 17 13 51 18  0  0
 1  3      0 13389780 225216 5933268    0    0     0   692 12364 11576 13 11 44 32  0  0
 1  2      0 13388896 225220 5933340    0    0     0   984 9489 8372  9  7 58 26  0  0
 1  3      0 13397224 225244 5933476    0    0     0  1300 9134 8469 10  8 55 28  0  0
 1  2      0 13389128 225268 5933436    0    0     0   960 9645 10863  9  8 56 28  0  0
 1  2      0 13398188 225272 5933456    0    0     0   548 11254 17871 11  8 66 15  0  0
 2  5      0 13397384 225284 5933472    0    0     0  1852 8751 8229 10  7 52 31  0  0
 1  1      0 13403880 225308 5933496    0    0     0   816 8883 7932  9  6 63 21  0  0
 1  1      0 13413180 225348 5933596    0    0     0   888 10496 12698 13  8 70  9  0  0
 2  2      0 13406840 225420 5933648    0    0     0  1964 12400 17110 16 11 62 11  0  0
 4  1      0 13406912 225464 5933620    0    0     0   836 11209 12010 18 12 59 11  0  0
 2  1      0 13399680 225488 5933924    0    0     0   556 12003 16084 20 13 58  8  0  0
 5  2      0 13388780 225556 5933916    0    0     0  1776 13416 21809 26 17 48  9  0  0
 2  3      0 13386952 225568 5934840    0    0     0  1292 10599 14300 20 13 45 23  0  0
 2  2      0 13379596 225588 5936048    0    0     0  1624 10511 13425 21 13 45 22  0  0
 2  2      0 13362552 225604 5935932    0    0     0  1628 9598 11670 19 12 47 22  0  0
 2  4      0 13368908 225608 5935868    0    0     0   244 9123 11521 16 11 57 16  0  0
 1  3      0 13380912 225672 5936056    0    0     0  1876 9913 14199 13  8 59 20  0  0
 3  1      0 13389180 225684 5936076    0    0     0   616 7334 9226  9  7 61 23  0  0
 0  3      0 13392824 225736 5936080    0    0     0  1488 9749 16761 15 12 52 21  0  0
 3  4      0 13389268 225764 5936072    0    0     0   540 8451 12106 10  8 63 19  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 13396852 225776 5936028    0    0     0  1296 6651 7458 10  7 59 24  0  0
 1  1      0 13392212 225800 5936300    0    0     0   632 7308 8927  9  7 73 11  0  0
 2  2      0 13386000 225852 5936088    0    0     0  1704 11506 22073 22 13 58  8  0  0
 2  1      0 13385228 225884 5936104    0    0     0   568 9410 13993 17 13 58 12  0  0
 3  1      0 13376344 225928 5936180    0    0     0   876 15213 16817 21 14 55 11  0  0
 3  2      0 13372576 225976 5936152    0    0     0   816 16006 20880 21 14 56 10  0  0
 3  2      0 13380396 226004 5936524    0    0     0  1824 14240 16382 25 13 42 20  0  0
 3  1      0 13384108 226040 5932556    0    0     0  1044 10700 9652 16 11 58 15  0  0
 4  1      0 13383800 226092 5936836    0    0     0   712 15240 17409 25 15 52  7  0  0
 6  1      0 13394336 226160 5936932    0    0     0  1596 15455 20006 29 17 43 11  0  0
 2  2      0 13380040 226224 5936956    0    0     0  1132 13938 17367 24 14 47 14  0  0
 3  2      0 13370648 226244 5937060    0    0     0  1812 13221 15329 22 14 48 16  0  0
 3  2      0 13383452 226328 5937080    0    0     0  1804 14074 19694 23 16 51 11  0  0
 2  2      0 13390012 226376 5937128    0    0     0  1036 13134 15510 27 18 46 10  0  0
 2  3      0 13377400 226412 5937180    0    0     0  1552 13729 18314 21 14 49 16  0  0
 3  1      0 13367896 226440 5937212    0    0     0   636 10176 11434 16 12 50 22  0  0
 5  1      0 13359384 226500 5937288    0    0     0  1464 14202 21354 28 18 37 18  0  0
 4  2      0 13372076 226536 5937272    0    0     0  1140 12619 19207 30 15 42 13  0  0
 2  2      0 13413408 226552 5937308    0    0     0  1404 9108 10400 20 11 44 25  0  0
 5  0      0 13417164 226580 5937360    0    0     0  1040 11658 16633 19 13 47 21  0  0
 3  2      0 13395136 226648 5937412    0    0     0  1716 12608 20833 26 16 40 18  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  4      0 13397252 226684 5937360    0    0     0   828 11222 16251 22 13 49 16  0  0
 2  1      0 13411288 226716 5937452    0    0     0  1272 9513 14052 22 11 50 17  0  0
 3  1      0 13411128 226788 5937492    0    0     0   844 13507 24954 25 16 51  7  0  0
 2  2      0 13409500 226800 5937508    0    0     0  1440 10167 14286 22 16 44 19  0  0
 3  2      0 13417328 226840 5937516    0    0     0  1448 8995 10168 18 13 51 18  0  0
 2  1      0 13422348 226872 5937564    0    0     0   652 11032 16061 19 14 58  9  0  0
 3  2      0 13403688 226944 5937644    0    0     0  1788 11419 21048 25 18 49  7  0  0
 2  2      0 13412132 226948 5937652    0    0     0   300 9723 14348 21 15 50 15  0  0
 1  1      0 13409276 227004 5937652    0    0     0  1752 10312 14010 19 13 55 13  0  0
 4  1      0 13397868 227056 5937752    0    0     0   708 12366 24111 21 16 56  7  0  0
 2  2      0 13401016 227116 5937796    0    0     0  1596 10382 16936 23 17 45 16  0  0
 0  6      0 13398788 227160 5937880    0    0     0  1608 9990 14126 18 12 49 20  0  0
 2  1      0 13411336 227204 5937900    0    0     0   628 8989 13896 16 12 51 21  0  0
 3  3      0 13404496 227276 5938012    0    0     0  1876 11407 21833 25 18 48  9  0  0
 3  9      0 13413692 227312 5937952    0    0     0   772 10038 14515 18 14 49 18  0  0
 2  1      0 13404932 227336 5937980    0    0     0  1340 8930 11480 17 14 53 16  0  0
 4  1      0 13412760 227372 5937520    0    0     0   784 12092 22511 23 16 53  8  0  0
 4  2      0 13415960 227440 5937540    0    0     0  1620 9791 16084 26 19 38 17  0  0
 1  3      0 13427936 227468 5937472    0    0     0  1440 10047 15522 19 15 52 15  0  0
 2  1      0 13437448 227492 5937520    0    0     0   792 8696 11719 17 13 50 20  0  0
 2  1      0 13427656 227520 5937680    0    0     0   636 11182 19295 21 15 56  8  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  3      0 13427408 227600 5937644    0    0     0  2292 11492 20878 21 15 47 16  0  0
 2  1      0 13428020 227644 5937600    0    0     0   728 9162 12542 16 13 52 18  0  0
 3  2      0 13439076 227676 5937624    0    0     0   988 8725 12068 16 14 52 17  0  0
 1  2      0 13450936 227712 5937700    0    0     0  1336 9946 16497 14 10 57 18  0  0
 1  2      0 13454204 227716 5937712    0    0     0  1012 7139 10222 10  7 60 22  0  0
 2  1      0 13449936 227800 5937692    0    0     0  1356 10217 17545 17 13 56 14  0  0
 2  1      0 13456056 227868 5937620    0    0     0   888 10759 17293 19 15 58  8  0  0
 3  6      0 13450216 227952 5937796    0    0     0  1300 11120 19773 21 16 50 13  0  0
 2  3      0 13443036 227956 5937840    0    0     0  1612 9080 12925 18 14 44 24  0  0
 2  1      0 13443708 227976 5937844    0    0     0   960 8582 11749 15 12 54 19  0  0
 2  1      0 13444784 228020 5937956    0    0     0   560 10138 16694 19 15 58  8  0  0
 4  2      0 13447900 228080 5937964    0    0     0  1728 10842 20571 25 20 46  9  0  0
12  2      0 13445844 228140 5938004    0    0     0  1052 10745 18993 26 20 47  8  0  0
 2  4      0 13442664 228156 5938128    0    0     0  1576 11068 17329 20 15 45 19  0  0
 3  1      0 13453728 228188 5938048    0    0     0   816 9842 17521 17 13 48 21  0  0
 2  2      0 13451768 228224 5938028    0    0     0  1292 9636 14664 20 16 46 19  0  0
