config_id,cell_id,sweep_position,handshake_duration_ms
mldsa44|hqc128,quic|single|unstable,3,1240.377886178862
mldsa44|hqc128,tls|mutual|none,33,37.5499
mldsa44|hqc128,tls|mutual|simple_loss1.3_delay62.51ms,39,363.8645
mldsa44|hqc128,tls|mutual|simple_loss1.5833_delay83.52ms,2,471.36670000000004
mldsa44|hqc128,tls|mutual|stable,21,485.53528
mldsa44|hqc128,tls|mutual|unstable,25,4197.801290322581
mldsa44|hqc128,tls|single|none,4,18.23264
mldsa44|hqc128,tls|single|simple_loss1.3_delay62.51ms,29,335.84105999999997
mldsa44|hqc128,tls|single|simple_loss1.5833_delay83.52ms,34,424.80328000000003
mldsa44|hqc128,tls|single|stable,28,351.48386
mldsa44|hqc128,tls|single|unstable,19,3617.0631863727453
mldsa44|mlkem512,quic|single|none,5,2.08602
mldsa44|mlkem512,quic|single|simple_loss1.3_delay62.51ms,33,264.35844000000003
mldsa44|mlkem512,quic|single|simple_loss1.5833_delay83.52ms,12,378.36718
mldsa44|mlkem512,quic|single|stable,12,411.1941
mldsa44|mlkem512,quic|single|unstable,10,1233.0760950413223
mldsa44|mlkem512,tls|mutual|none,24,23.564580000000003
mldsa44|mlkem512,tls|mutual|simple_loss1.3_delay62.51ms,35,331.31804
mldsa44|mlkem512,tls|mutual|simple_loss1.5833_delay83.52ms,1,435.8654
mldsa44|mlkem512,tls|mutual|stable,20,458.39536
mldsa44|mlkem512,tls|mutual|unstable,9,3331.9175855130784
mldsa44|mlkem512,tls|single|none,12,1.61972
mldsa44|mlkem512,tls|single|simple_loss1.3_delay62.51ms,13,276.47666
mldsa44|mlkem512,tls|single|simple_loss1.5833_delay83.52ms,24,376.20082
mldsa44|mlkem512,tls|single|stable,29,384.28656
mldsa44|mlkem512,tls|single|unstable,7,3170.999738955823
mldsa44|p256_hqc128,quic|single|none,26,25.54048
mldsa44|p256_hqc128,quic|single|simple_loss1.3_delay62.51ms,2,294.7697
mldsa44|p256_hqc128,quic|single|simple_loss1.5833_delay83.52ms,7,390.54414
mldsa44|p256_hqc128,quic|single|stable,33,184.48092000000003
mldsa44|p256_hqc128,quic|single|unstable,2,1105.8336032388665
mldsa44|p256_hqc128,tls|mutual|none,5,43.20928
mldsa44|p256_hqc128,tls|mutual|simple_loss1.3_delay62.51ms,37,389.44612
mldsa44|p256_hqc128,tls|mutual|simple_loss1.5833_delay83.52ms,11,490.22373999999996
mldsa44|p256_hqc128,tls|mutual|stable,17,576.58250501002
mldsa44|p256_hqc128,tls|mutual|unstable,39,3996.015633802817
mldsa44|p256_hqc128,tls|single|none,23,22.650119999999998
mldsa44|p256_hqc128,tls|single|simple_loss1.3_delay62.51ms,30,345.1293
mldsa44|p256_hqc128,tls|single|simple_loss1.5833_delay83.52ms,40,423.44635999999997
mldsa44|p256_hqc128,tls|single|stable,35,472.92086
mldsa44|p256_hqc128,tls|single|unstable,18,4499.2213
mldsa44|p256_mlkem512,quic|single|none,39,9.96688
mldsa44|p256_mlkem512,quic|single|simple_loss1.3_delay62.51ms,1,294.48176
mldsa44|p256_mlkem512,quic|single|simple_loss1.5833_delay83.52ms,10,378.9341
mldsa44|p256_mlkem512,quic|single|stable,20,283.07854
mldsa44|p256_mlkem512,quic|single|unstable,37,1285.4540650406504
mldsa44|p256_mlkem512,tls|mutual|none,4,29.51778
mldsa44|p256_mlkem512,tls|mutual|simple_loss1.3_delay62.51ms,38,347.82223999999997
mldsa44|p256_mlkem512,tls|mutual|simple_loss1.5833_delay83.52ms,17,452.63658000000004
mldsa44|p256_mlkem512,tls|mutual|stable,9,396.91166
mldsa44|p256_mlkem512,tls|mutual|unstable,35,4141.667615230461
mldsa44|p256_mlkem512,tls|single|none,20,7.492979999999999
mldsa44|p256_mlkem512,tls|single|simple_loss1.3_delay62.51ms,40,302.08076
mldsa44|p256_mlkem512,tls|single|simple_loss1.5833_delay83.52ms,9,395.8573
mldsa44|p256_mlkem512,tls|single|stable,3,330.71506
mldsa44|p256_mlkem512,tls|single|unstable,9,3014.572957746479
mldsa44|x25519,quic|single|none,20,2.10108
mldsa44|x25519,quic|single|simple_loss1.3_delay62.51ms,41,275.2712
mldsa44|x25519,quic|single|simple_loss1.5833_delay83.52ms,26,374.62122
mldsa44|x25519,quic|single|stable,39,402.65354709418835
mldsa44|x25519,quic|single|unstable,19,1130.0787941787942
mldsa44|x25519,tls|mutual|none,34,21.92574
mldsa44|x25519,tls|mutual|simple_loss1.3_delay62.51ms,36,340.08426000000003
mldsa44|x25519,tls|mutual|simple_loss1.5833_delay83.52ms,38,424.07862
mldsa44|x25519,tls|mutual|stable,33,406.11271999999997
mldsa44|x25519,tls|mutual|unstable,40,3347.571348088531
mldsa44|x25519,tls|single|none,36,1.54456
mldsa44|x25519,tls|single|simple_loss1.3_delay62.51ms,1,288.3261
mldsa44|x25519,tls|single|simple_loss1.5833_delay83.52ms,39,377.66178
mldsa44|x25519,tls|single|stable,40,328.91716
mldsa44|x25519,tls|single|unstable,25,2802.07426
mldsa44|x25519_hqc128,quic|single|none,28,19.18592
mldsa44|x25519_hqc128,quic|single|simple_loss1.3_delay62.51ms,34,300.61832
mldsa44|x25519_hqc128,quic|single|simple_loss1.5833_delay83.52ms,37,401.93982
mldsa44|x25519_hqc128,quic|single|stable,16,150.27344
mldsa44|x25519_hqc128,quic|single|unstable,26,1049.774523326572
mldsa44|x25519_hqc128,tls|mutual|none,13,38.3239
mldsa44|x25519_hqc128,tls|mutual|simple_loss1.3_delay62.51ms,13,395.26244
mldsa44|x25519_hqc128,tls|mutual|simple_loss1.5833_delay83.52ms,35,457.66718
mldsa44|x25519_hqc128,tls|mutual|stable,1,540.98378
mldsa44|x25519_hqc128,tls|mutual|unstable,23,4642.262298387097
mldsa44|x25519_hqc128,tls|single|none,33,17.092560000000002
mldsa44|x25519_hqc128,tls|single|simple_loss1.3_delay62.51ms,22,332.47302
mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,432.46514
mldsa44|x25519_hqc128,tls|single|stable,10,356.02492
mldsa44|x25519_hqc128,tls|single|unstable,29,5244.554328657315
mldsa44|x25519_mlkem512,quic|single|none,40,3.63198
mldsa44|x25519_mlkem512,quic|single|simple_loss1.3_delay62.51ms,28,290.79186
mldsa44|x25519_mlkem512,quic|single|simple_loss1.5833_delay83.52ms,40,371.0684
mldsa44|x25519_mlkem512,quic|single|stable,21,300.20279999999997
mldsa44|x25519_mlkem512,quic|single|unstable,1,1408.0296098562628
mldsa44|x25519_mlkem512,tls|mutual|none,30,23.48648
mldsa44|x25519_mlkem512,tls|mutual|simple_loss1.3_delay62.51ms,41,332.87408
mldsa44|x25519_mlkem512,tls|mutual|simple_loss1.5833_delay83.52ms,16,440.15616
mldsa44|x25519_mlkem512,tls|mutual|stable,12,377.77034000000003
mldsa44|x25519_mlkem512,tls|mutual|unstable,32,2997.357802419355
mldsa44|x25519_mlkem512,tls|single|none,14,2.06428
mldsa44|x25519_mlkem512,tls|single|simple_loss1.3_delay62.51ms,32,290.75376
mldsa44|x25519_mlkem512,tls|single|simple_loss1.5833_delay83.52ms,35,375.65176
mldsa44|x25519_mlkem512,tls|single|stable,13,306.42271999999997
mldsa44|x25519_mlkem512,tls|single|unstable,39,2505.4639558232934
mldsa65|P-384,quic|single|none,14,4.60342
mldsa65|P-384,quic|single|simple_loss1.3_delay62.51ms,29,286.52946000000003
mldsa65|P-384,quic|single|simple_loss1.5833_delay83.52ms,13,400.83132
mldsa65|P-384,quic|single|stable,14,648.8145325203252
mldsa65|P-384,quic|single|unstable,40,1453.4583039647575
mldsa65|P-384,tls|mutual|none,31,33.01948
mldsa65|P-384,tls|mutual|simple_loss1.3_delay62.51ms,17,362.61202000000003
mldsa65|P-384,tls|mutual|simple_loss1.5833_delay83.52ms,12,466.30426
mldsa65|P-384,tls|mutual|stable,28,474.25942
mldsa65|P-384,tls|mutual|unstable,10,3273.393627254509
mldsa65|P-384,tls|single|none,16,3.00004
mldsa65|P-384,tls|single|simple_loss1.3_delay62.51ms,35,291.57597999999996
mldsa65|P-384,tls|single|simple_loss1.5833_delay83.52ms,27,391.06644
mldsa65|P-384,tls|single|stable,37,382.37402000000003
mldsa65|P-384,tls|single|unstable,40,9255.454477911646
mldsa65|hqc192,quic|single|none,13,47.901160000000004
mldsa65|hqc192,quic|single|simple_loss1.3_delay62.51ms,11,342.76152
mldsa65|hqc192,quic|single|simple_loss1.5833_delay83.52ms,6,449.46320000000003
mldsa65|hqc192,quic|single|stable,19,162.62804
mldsa65|hqc192,quic|single|unstable,6,861.3793914807302
mldsa65|hqc192,tls|mutual|none,12,75.56284
mldsa65|hqc192,tls|mutual|simple_loss1.3_delay62.51ms,40,541.28868
mldsa65|hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,22,681.5909
mldsa65|hqc192,tls|mutual|stable,41,534.0160999999999
mldsa65|hqc192,tls|mutual|unstable,17,5913.030484848485
mldsa65|hqc192,tls|single|none,6,46.968199999999996
mldsa65|hqc192,tls|single|simple_loss1.3_delay62.51ms,7,460.24586
mldsa65|hqc192,tls|single|simple_loss1.5833_delay83.52ms,4,608.89258
mldsa65|hqc192,tls|single|stable,42,448.8933
mldsa65|hqc192,tls|single|unstable,21,4786.746767676767
mldsa65|mlkem768,quic|single|none,9,2.25058
mldsa65|mlkem768,quic|single|simple_loss1.3_delay62.51ms,10,301.74703999999997
mldsa65|mlkem768,quic|single|simple_loss1.5833_delay83.52ms,4,382.19872
mldsa65|mlkem768,quic|single|stable,18,473.6237875751503
mldsa65|mlkem768,quic|single|unstable,31,1404.2897107438016
mldsa65|mlkem768,tls|mutual|none,3,31.734060000000003
mldsa65|mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,15,372.42126
mldsa65|mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,13,462.89274
mldsa65|mlkem768,tls|mutual|stable,34,489.59036
mldsa65|mlkem768,tls|mutual|unstable,19,4430.255891783567
mldsa65|mlkem768,tls|single|none,21,1.7301
mldsa65|mlkem768,tls|single|simple_loss1.3_delay62.51ms,21,289.19648
mldsa65|mlkem768,tls|single|simple_loss1.5833_delay83.52ms,7,392.2052
mldsa65|mlkem768,tls|single|stable,20,395.20162
mldsa65|mlkem768,tls|single|unstable,32,4745.58172
mldsa65|p384_hqc192,quic|single|none,32,59.06546
mldsa65|p384_hqc192,quic|single|simple_loss1.3_delay62.51ms,37,360.24938000000003
mldsa65|p384_hqc192,quic|single|simple_loss1.5833_delay83.52ms,25,453.62784000000005
mldsa65|p384_hqc192,quic|single|stable,23,164.09006012024048
mldsa65|p384_hqc192,quic|single|unstable,30,766.0130505050505
mldsa65|p384_hqc192,tls|mutual|none,18,83.92192
mldsa65|p384_hqc192,tls|mutual|simple_loss1.3_delay62.51ms,2,546.1173
mldsa65|p384_hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,14,693.47574
mldsa65|p384_hqc192,tls|mutual|stable,8,551.9835400000001
mldsa65|p384_hqc192,tls|mutual|unstable,1,6360.526773547094
mldsa65|p384_hqc192,tls|single|none,38,54.1608
mldsa65|p384_hqc192,tls|single|simple_loss1.3_delay62.51ms,5,480.23178
mldsa65|p384_hqc192,tls|single|simple_loss1.5833_delay83.52ms,18,630.8778199999999
mldsa65|p384_hqc192,tls|single|stable,41,517.09144
mldsa65|p384_hqc192,tls|single|unstable,38,6319.634415322581
mldsa65|p384_mlkem768,quic|single|none,24,12.69966
mldsa65|p384_mlkem768,quic|single|simple_loss1.3_delay62.51ms,32,292.53862
mldsa65|p384_mlkem768,quic|single|simple_loss1.5833_delay83.52ms,30,394.99503999999996
mldsa65|p384_mlkem768,quic|single|stable,11,428.29658
mldsa65|p384_mlkem768,quic|single|unstable,8,1460.1496516393443
mldsa65|p384_mlkem768,tls|mutual|none,27,38.12858
mldsa65|p384_mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,8,359.52458
mldsa65|p384_mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,36,455.63658000000004
mldsa65|p384_mlkem768,tls|mutual|stable,38,389.03216
mldsa65|p384_mlkem768,tls|mutual|unstable,26,4322.4724144869215
mldsa65|p384_mlkem768,tls|single|none,13,9.38656
mldsa65|p384_mlkem768,tls|single|simple_loss1.3_delay62.51ms,8,301.19766
mldsa65|p384_mlkem768,tls|single|simple_loss1.5833_delay83.52ms,22,412.89926
mldsa65|p384_mlkem768,tls|single|stable,38,288.3084
mldsa65|p384_mlkem768,tls|single|unstable,28,3647.9808416833666
mldsa65|x448,quic|single|none,11,3.14354
mldsa65|x448,quic|single|simple_loss1.3_delay62.51ms,16,290.1492
mldsa65|x448,quic|single|simple_loss1.5833_delay83.52ms,22,388.17952
mldsa65|x448,quic|single|stable,9,635.1198196392785
mldsa65|x448,quic|single|unstable,24,1590.5818736842104
mldsa65|x448,tls|mutual|none,29,31.12038
mldsa65|x448,tls|mutual|simple_loss1.3_delay62.51ms,1,363.55985999999996
mldsa65|x448,tls|mutual|simple_loss1.5833_delay83.52ms,31,438.5308
mldsa65|x448,tls|mutual|stable,15,432.40188
mldsa65|x448,tls|mutual|unstable,31,3612.151686746988
mldsa65|x448,tls|single|none,7,2.6079
mldsa65|x448,tls|single|simple_loss1.3_delay62.51ms,26,287.03984
mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,380.31486
mldsa65|x448,tls|single|stable,9,362.89153999999996
mldsa65|x448,tls|single|unstable,34,2586.1810441767066
mldsa65|x448_hqc192,quic|single|none,8,52.21304
mldsa65|x448_hqc192,quic|single|simple_loss1.3_delay62.51ms,19,350.89118
mldsa65|x448_hqc192,quic|single|simple_loss1.5833_delay83.52ms,23,430.68634000000003
mldsa65|x448_hqc192,quic|single|stable,26,178.98922
mldsa65|x448_hqc192,quic|single|unstable,34,710.4971138211382
mldsa65|x448_hqc192,tls|mutual|none,25,76.29402
mldsa65|x448_hqc192,tls|mutual|simple_loss1.3_delay62.51ms,31,520.99932
mldsa65|x448_hqc192,tls|mutual|simple_loss1.5833_delay83.52ms,25,655.32426
mldsa65|x448_hqc192,tls|mutual|stable,30,656.71172
mldsa65|x448_hqc192,tls|mutual|unstable,38,8650.943717171716
mldsa65|x448_hqc192,tls|single|none,10,48.244339999999994
mldsa65|x448_hqc192,tls|single|simple_loss1.3_delay62.51ms,17,477.49584000000004
mldsa65|x448_hqc192,tls|single|simple_loss1.5833_delay83.52ms,20,609.01966
mldsa65|x448_hqc192,tls|single|stable,33,429.10708
mldsa65|x448_hqc192,tls|single|unstable,11,5262.529235412474
mldsa65|x448_mlkem768,quic|single|none,3,5.3683000000000005
mldsa65|x448_mlkem768,quic|single|simple_loss1.3_delay62.51ms,20,277.6953
mldsa65|x448_mlkem768,quic|single|simple_loss1.5833_delay83.52ms,42,366.75914
mldsa65|x448_mlkem768,quic|single|stable,15,550.2069
mldsa65|x448_mlkem768,quic|single|unstable,33,1500.045954825462
mldsa65|x448_mlkem768,tls|mutual|none,23,33.9332
mldsa65|x448_mlkem768,tls|mutual|simple_loss1.3_delay62.51ms,25,360.30036
mldsa65|x448_mlkem768,tls|mutual|simple_loss1.5833_delay83.52ms,21,453.83376
mldsa65|x448_mlkem768,tls|mutual|stable,40,437.3602
mldsa65|x448_mlkem768,tls|mutual|unstable,3,3814.3025651302605
mldsa65|x448_mlkem768,tls|single|none,31,3.3366599999999997
mldsa65|x448_mlkem768,tls|single|simple_loss1.3_delay62.51ms,20,297.43
mldsa65|x448_mlkem768,tls|single|simple_loss1.5833_delay83.52ms,15,390.50982
mldsa65|x448_mlkem768,tls|single|stable,24,373.47956
mldsa65|x448_mlkem768,tls|single|unstable,14,3665.97988
mldsa87|P-521,quic|single|none,37,4.4132
mldsa87|P-521,quic|single|simple_loss1.3_delay62.51ms,14,291.90362
mldsa87|P-521,quic|single|simple_loss1.5833_delay83.52ms,18,382.28224
mldsa87|P-521,quic|single|stable,8,719.384859437751
mldsa87|P-521,quic|single|unstable,38,1506.021150442478
mldsa87|P-521,tls|mutual|none,41,43.47056
mldsa87|P-521,tls|mutual|simple_loss1.3_delay62.51ms,19,521.8094199999999
mldsa87|P-521,tls|mutual|simple_loss1.5833_delay83.52ms,40,605.91748
mldsa87|P-521,tls|mutual|stable,18,491.58594
mldsa87|P-521,tls|mutual|unstable,18,4565.244348697395
mldsa87|P-521,tls|single|none,28,3.03924
mldsa87|P-521,tls|single|simple_loss1.3_delay62.51ms,14,309.32102000000003
mldsa87|P-521,tls|single|simple_loss1.5833_delay83.52ms,41,400.7843
mldsa87|P-521,tls|single|stable,25,406.85940000000005
mldsa87|P-521,tls|single|unstable,4,3563.26751503006
mldsa87|hqc256,quic|single|none,41,84.62782000000001
mldsa87|hqc256,quic|single|simple_loss1.3_delay62.51ms,21,738.6699
mldsa87|hqc256,quic|single|simple_loss1.5833_delay83.52ms,33,952.8639599999999
mldsa87|hqc256,quic|single|stable,38,204.79618
mldsa87|hqc256,quic|single|unstable,16,903.2428542510121
mldsa87|hqc256,tls|mutual|none,32,126.20372
mldsa87|hqc256,tls|mutual|simple_loss1.3_delay62.51ms,32,638.6084599999999
mldsa87|hqc256,tls|mutual|simple_loss1.5833_delay83.52ms,10,789.4239399999999
mldsa87|hqc256,tls|mutual|stable,7,691.34246
mldsa87|hqc256,tls|mutual|unstable,42,8111.95910750507
mldsa87|hqc256,tls|single|none,11,83.79364
mldsa87|hqc256,tls|single|simple_loss1.3_delay62.51ms,28,543.68772
mldsa87|hqc256,tls|single|simple_loss1.5833_delay83.52ms,28,708.32646
mldsa87|hqc256,tls|single|stable,4,594.9280799999999
mldsa87|hqc256,tls|single|unstable,41,7713.211792260692
mldsa87|mlkem1024,quic|single|none,23,2.341
mldsa87|mlkem1024,quic|single|simple_loss1.3_delay62.51ms,27,281.4366
mldsa87|mlkem1024,quic|single|simple_loss1.5833_delay83.52ms,5,379.99956
mldsa87|mlkem1024,quic|single|stable,5,540.0978313253013
mldsa87|mlkem1024,quic|single|unstable,27,1829.7522315789474
mldsa87|mlkem1024,tls|mutual|none,28,43.416
mldsa87|mlkem1024,tls|mutual|simple_loss1.3_delay62.51ms,3,488.50232
mldsa87|mlkem1024,tls|mutual|simple_loss1.5833_delay83.52ms,39,609.52778
