handshake_duration_ms,config_id,cell_id,sweep_position,block_index,n_blocks
375.46,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.75,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
377.47,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.75,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
390.33,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.88,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.17,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
370.73,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.61,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
531.75,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.73,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
389.03,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
363.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.92,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
362.82,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
379.38,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.69,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.76,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.22,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
362.74,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
373.45,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
378.19,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.67,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
389.83,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
380.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.82,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.77,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.76,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
378.16,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.33,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.64,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.47,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.13,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
390.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.97,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
388.06,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
374.46,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.96,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
378.62,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.67,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.97,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.66,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.41,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
383.74,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
1036.66,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
366.1,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
389.92,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
374.35,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
375.45,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
389.53,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
379.47,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
377.52,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.75,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
387.88,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
376.14,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,2,4
510.27,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.49,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
344.23,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.09,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.24,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.9,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.24,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.94,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.6,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.07,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.94,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.57,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.42,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.17,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
339.68,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.14,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.98,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.98,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.9,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.35,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.8,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.24,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
1683.24,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.13,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.38,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.67,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
344.46,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.69,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.39,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.81,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.79,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.0,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.29,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.31,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.45,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.62,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.86,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.93,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.3,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.88,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.02,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.62,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.85,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.23,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.26,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.1,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
552.59,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.67,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.19,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.65,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.96,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.81,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.09,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.73,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.61,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.23,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.09,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.05,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.38,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
340.38,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.32,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.48,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
337.3,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
506.51,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
553.76,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
337.98,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
337.05,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.09,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.2,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.41,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.21,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.79,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.14,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.69,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.7,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.48,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.07,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.33,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
340.15,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.98,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.68,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.53,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.0,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.18,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.55,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.19,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.49,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.1,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.47,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.39,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.16,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.5,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.03,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.74,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.94,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.36,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.82,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.28,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.0,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.6,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.71,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.87,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.14,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.6,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.16,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.07,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.16,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.37,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.91,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.46,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
337.41,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
343.53,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.41,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.39,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.82,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.43,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.98,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
341.97,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.78,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.59,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.29,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
552.66,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.15,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
340.78,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
342.45,mldsa65|x448,tls|single|simple_loss1.5833_delay83.52ms,8,4,4
531.93,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
388.58,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
378.03,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
532.61,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
393.55,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.36,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
388.8,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
363.15,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.01,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
1386.22,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.66,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.62,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
375.55,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
380.0,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.94,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
363.17,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
383.86,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.43,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.06,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.98,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
378.53,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.64,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
375.8,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.3,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.43,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
373.34,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.51,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
375.65,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.96,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
364.08,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
388.85,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
365.72,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
374.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
529.36,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.36,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
394.7,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
1022.81,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
380.24,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
394.53,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
395.55,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
1902.81,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
374.9,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.11,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.68,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.83,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.01,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
382.17,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.27,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
1892.98,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
392.49,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
388.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
357.47,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.29,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.56,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
363.02,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.17,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
1040.93,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.56,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.25,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.93,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.97,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
542.89,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.73,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.14,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.01,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.24,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.09,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.12,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.86,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
363.4,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
352.32,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
544.05,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
380.72,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
380.92,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
378.19,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.03,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.37,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
371.22,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.98,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
363.29,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.08,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.01,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
361.8,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.72,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
392.63,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.62,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
377.57,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.24,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
362.03,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
388.64,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.94,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.41,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
390.82,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.44,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.51,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
373.25,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
563.19,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.76,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.62,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.95,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
375.18,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
376.44,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.22,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
392.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.94,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
362.89,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
389.42,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
560.78,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
379.1,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
392.77,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
365.71,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
391.09,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
393.19,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
380.33,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
393.36,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
378.46,mldsa44|x25519_hqc128,tls|single|simple_loss1.5833_delay83.52ms,42,4,4
