P-384,x448,hqc192,p384_hqc192,x448_hqc192
8.73,5.66,75.49,59.01,52.44
8.82,5.87,84.24,57.05,50.18
6.54,5.41,70.99,55.02,47.71
6.67,4.09,69.09,55.26,51.76
6.95,5.28,68.77,79.28,49.31
6.33,4.13,70.66,54.08,64.56
6.28,4.01,67.95,53.86,49.37
6.49,3.92,89.83,66.96,47.06
6.45,5.99,88.38,56.17,47.05
7.23,4.14,72.24,58.41,47.72
6.5,5.22,67.24,55.54,48.73
6.18,4.04,65.7,60.45,46.74
6.44,4.24,69.73,77.36,46.8
5.79,4.84,83.37,55.7,49.82
6.37,5.08,88.98,54.62,49.45
6.02,5.08,85.91,54.85,48.44
8.7,4.61,66.32,55.19,47.2
7.78,3.96,91.18,63.95,48.1
7.48,3.67,73.86,55.87,47.52
6.18,3.76,86.77,56.7,47.45
7.83,4.57,67.47,68.99,47.08
6.88,3.94,65.21,64.41,49.97
8.15,3.89,75.16,55.75,46.82
6.67,5.0,107.3,66.41,48.22
8.18,4.93,113.76,55.92,49.66
6.43,5.25,113.47,53.68,72.22
7.59,3.75,94.74,78.03,64.8
8.75,4.92,126.8,56.21,49.24
7.86,4.66,103.22,64.3,47.05
7.14,5.07,100.49,77.38,48.0
6.18,5.11,91.09,68.45,48.4
6.08,4.28,77.08,66.92,46.72
8.8,4.27,85.35,66.57,46.95
7.86,7.37,126.67,65.37,47.0
8.21,4.7,93.22,65.42,58.26
6.0,5.91,71.48,63.38,51.61
6.03,4.5,69.2,75.22,64.22
6.33,4.14,72.79,77.08,46.76
6.09,4.14,185.6,65.47,61.47
7.88,5.79,109.92,95.54,47.85
5.87,8.36,191.18,80.01,46.84
5.96,5.0,114.78,67.63,56.96
6.13,3.97,104.11,70.11,60.65
7.62,4.04,85.04,103.29,65.03
6.41,4.46,97.12,89.27,48.4
6.24,4.0,87.81,74.01,49.98
7.03,3.77,120.83,81.33,49.5
7.24,4.75,93.93,84.33,48.6
6.78,4.52,139.67,64.57,48.14
7.18,3.81,307.8,77.4,47.55
7.54,4.0,82.17,65.62,51.43
7.86,3.99,87.76,77.35,56.18
8.51,3.92,114.49,70.22,47.28
6.93,4.52,76.35,65.69,47.09
7.26,4.94,68.73,86.2,46.98
6.2,6.48,126.62,69.59,48.32
7.67,5.9,80.17,66.12,47.84
6.25,4.89,75.71,96.56,46.84
6.06,5.06,90.65,74.11,50.35
8.04,4.11,91.22,67.81,46.73
9.44,5.73,75.97,83.99,48.45
6.1,4.47,67.47,66.62,48.39
8.59,5.19,74.94,95.32,52.96
7.89,5.32,108.93,164.96,47.33
7.69,3.99,82.57,76.03,49.76
7.59,5.74,235.24,70.27,51.18
6.04,4.16,65.86,71.23,48.42
6.16,4.85,129.93,178.89,56.11
7.22,4.51,68.47,70.93,47.95
5.93,4.36,73.99,149.54,48.09
6.04,5.68,84.86,143.79,47.52
7.5,4.25,66.54,76.54,47.58
6.03,3.68,1072.66,68.42,52.92
8.88,5.04,85.71,225.8,48.31
5.96,3.76,126.84,77.07,48.22
7.74,3.88,103.33,86.1,46.74
7.38,3.84,89.63,60.66,46.95
7.07,4.8,90.58,295.25,49.22
5.98,3.99,94.77,66.98,48.67
8.62,4.06,273.15,64.98,52.36
5.91,5.26,515.31,117.24,49.64
6.66,3.9,82.57,55.55,52.81
6.32,4.81,75.26,72.93,46.47
6.28,3.68,75.77,59.01,49.47
6.54,3.93,1181.52,55.92,47.74
6.68,4.07,1116.58,78.89,63.69
6.46,5.08,73.03,59.41,47.45
6.17,6.79,98.2,56.86,53.47
6.5,4.13,76.37,108.55,48.47
5.88,4.3,71.35,1045.9,47.42
6.62,5.05,164.7,67.07,47.13
8.97,4.39,66.42,60.76,53.04
6.5,3.92,81.09,1038.55,47.55
5.97,3.86,153.71,55.38,47.25
9.06,3.9,82.47,68.95,48.92
9.01,4.72,84.24,54.58,47.2
9.96,4.19,71.28,53.34,49.49
7.52,4.27,66.01,1082.76,51.69
6.54,5.07,67.1,54.64,47.07
8.26,3.86,124.2,185.57,47.08
7.55,4.16,294.93,77.73,51.41
6.81,4.21,72.89,101.76,49.31
46.0,4.13,76.74,54.01,52.59
7.42,3.94,71.67,55.96,119.32
7.6,3.94,74.52,3799.52,46.89
3028.9,3.76,446.61,53.73,48.38
92.8,5.08,68.98,61.61,46.72
5.93,3.69,1108.04,250.39,56.9
3002.49,4.91,81.49,53.24,46.75
7056.24,4.0,65.84,60.15,49.15
5.71,3.78,83.33,66.88,63.94
6.19,3.65,175.43,67.13,47.03
6.12,4.44,364.67,54.18,61.34
6.01,3.93,277.67,53.37,53.9
3033.27,5.52,229.61,103.0,68.33
10.13,3.72,507.71,104.64,48.89
6.01,4.17,228.19,1036.72,47.58
6.07,3.9,401.12,95.02,50.93
3001.62,4.64,429.51,55.41,47.43
93.76,4.1,481.79,67.68,50.45
5.56,5.35,377.21,1024.35,49.16
7075.06,4.37,347.5,54.25,48.05
5.76,3.85,314.67,69.43,48.95
6.21,3.94,242.81,219.79,47.29
5.79,5.75,221.47,55.4,46.66
66.01,4.23,191.65,55.16,47.43
6.14,4.15,532.38,54.61,48.68
6.34,4.07,230.05,53.8,48.41
6.25,4.88,245.34,527.0,48.23
6.97,4.7,253.09,54.78,61.03
6.11,3.93,167.63,65.85,62.48
6.38,4.14,403.54,54.67,61.92
7129.42,4.18,219.51,137.38,65.18
7.29,5.75,350.02,53.48,47.97
6.41,4.85,296.51,162.57,48.26
7.83,4.79,291.68,515.83,49.98
8.58,3.61,180.18,71.62,48.43
35.57,4.96,205.65,52.96,47.22
5.91,3.87,181.14,63.6,57.04
8.76,3.91,192.79,65.87,48.26
7.74,4.21,201.08,61.91,48.8
36.12,4.01,324.92,203.7,49.7
40.08,5.13,213.73,106.41,51.12
3001.89,4.09,277.96,533.31,48.99
34.13,4.94,442.27,55.95,49.86
5.87,4.38,307.03,257.73,50.2
6.13,8.4,183.01,77.29,230.79
38.42,6.13,170.32,105.88,231.21
6.68,6.31,235.5,54.47,57.62
6.14,9.65,292.15,53.92,129.64
6.17,4.56,221.0,56.92,87.0
6.32,6.14,206.66,65.05,48.14
121.3,4.02,349.43,53.97,63.58
7.61,4.03,299.89,218.26,247.92
5.97,4.89,277.62,69.03,50.81
38.56,3.96,172.49,103.59,47.4
6.74,4.11,170.17,106.8,65.97
10.08,3.92,175.29,55.94,46.66
8.52,5.84,1123.62,53.84,47.91
6.07,4.19,275.84,60.99,49.21
6.18,3.9,1126.31,253.06,79.04
3031.13,4.17,164.22,60.26,51.55
5.86,5.17,168.27,55.06,67.54
3033.66,4.02,170.28,55.3,152.8
7.52,4.63,514.81,53.36,47.7
8.36,5.18,162.41,64.5,1076.21
3001.84,4.34,166.35,53.8,48.71
3002.79,4.02,172.92,74.04,117.95
7073.98,5.08,169.47,65.62,50.06
3001.8,3.97,161.62,55.13,64.43
7.48,5.13,152.26,55.09,50.61
6.53,4.88,165.15,232.44,48.09
7.92,5.01,277.49,58.21,230.96
6.1,4.01,1102.62,53.24,134.41
7072.86,3.95,156.27,68.58,48.95
6.15,5.18,276.44,56.63,49.01
5.84,4.37,198.32,168.4,52.95
45.82,4.25,200.56,65.11,96.1
5.89,4.18,184.81,53.62,54.31
8.67,4.9,219.3,53.44,58.15
6.53,3.96,496.64,55.23,55.22
6.44,4.84,205.81,54.27,83.45
37.24,4.39,181.18,66.3,1045.53
3001.05,4.79,171.15,94.88,279.51
3001.62,7.76,765.36,112.78,1118.25
5.84,4.25,309.1,196.2,95.07
3002.36,4.82,285.42,54.35,48.73
3031.11,4.39,202.82,53.32,52.92
7.66,5.49,212.89,53.13,58.76
6.01,4.44,204.39,54.39,69.19
5.94,6.43,284.58,54.25,510.91
94.12,6.03,223.49,101.62,55.67
3001.88,4.08,190.56,148.71,55.73
5.82,5.18,817.38,170.01,67.83
3032.28,35.37,181.31,589.73,142.55
5.94,5.98,171.4,66.98,53.98
6.86,31.62,323.9,57.44,158.99
6.06,32.66,179.77,57.06,90.69
3001.9,4.07,189.7,68.54,114.4
5.53,5.02,229.94,72.59,59.65
6.34,4.81,566.72,3034.69,72.05
8.61,31.49,189.1,85.77,225.15
7074.45,3000.8,264.99,138.73,60.5
7.33,3.73,367.87,63.01,69.44
7073.59,4.95,164.87,54.33,63.85
6.17,31.71,236.82,53.82,97.97
3001.59,4.09,246.08,78.8,55.96
91.8,4.4,153.44,353.8,71.94
5.86,4.35,187.51,54.44,125.52
7.96,3.91,208.07,102.18,57.53
5.98,3.95,186.42,54.56,141.25
3000.92,3001.8,417.66,52.92,52.1
5.94,3.89,165.73,136.91,340.25
7075.2,5.16,273.07,55.43,126.67
6.09,5.27,164.86,77.28,51.4
6.02,3001.37,1175.42,54.39,55.64
5.88,4.76,223.74,54.1,121.56
94.74,3.93,392.23,136.11,52.73
3001.74,3.92,361.25,60.92,64.58
7.96,33.12,250.33,1090.02,57.38
6.7,4.89,272.89,137.04,56.9
3001.86,34.19,186.5,53.45,56.45
5.93,89.35,256.61,74.35,77.67
7.51,3.89,161.46,108.21,53.29
94.15,4.83,257.44,53.07,50.29
3002.26,4.94,273.69,53.41,50.95
6.07,4.29,189.77,53.72,53.23
