P-384,x448,hqc192,p384_hqc192,x448_hqc192
7.87,7.26,67.88,138.38,231.69
10.85,7.6,69.82,117.36,192.52
7.66,1012.01,1067.48,130.97,236.65
3005.4,8.55,72.8,144.8,213.49
1010.0,8.44,78.0,119.44,187.69
7.23,17.68,87.86,131.21,249.91
1008.9,20.26,87.54,119.52,186.87
10.28,13.25,83.26,111.85,138.87
10.25,10.3,74.58,113.11,112.61
9.5,20.28,97.84,173.66,92.16
7.6,16.8,71.09,241.4,98.14
3005.93,16.2,71.24,174.37,83.93
7.47,14.88,129.58,169.98,88.05
7.62,8.37,72.43,212.67,81.74
7.7,1020.23,73.86,184.72,86.09
7.71,24.36,72.5,180.1,83.45
7.55,1017.17,86.21,145.96,99.73
8.25,1019.67,70.0,261.58,82.64
8.11,8.83,80.93,174.41,89.52
7.72,1006.83,69.33,141.44,100.2
7.72,1006.48,73.62,186.78,113.59
10.71,3004.23,84.9,150.09,82.66
1009.96,6.02,73.05,139.35,94.77
9.79,6.65,91.63,118.27,108.83
9.32,11.81,269.31,116.29,100.92
7.36,1014.92,96.63,178.05,84.57
7.43,17.72,74.69,221.97,85.84
10.2,1019.75,80.49,197.89,99.55
7.75,7.03,82.63,209.7,83.16
8.38,9.14,95.71,107.62,93.94
9.74,9.71,131.7,106.52,83.58
7.88,6.31,117.33,143.33,87.27
8.3,6.21,135.31,141.53,91.62
8.59,7.69,311.82,107.89,81.9
10.15,8.8,80.91,115.7,98.36
1009.85,10.98,96.89,117.05,82.39
3008.13,12.21,107.44,103.65,84.47
9.24,14.55,96.28,104.27,82.34
9.09,1025.83,123.35,118.74,83.37
11.42,19.8,155.02,130.02,94.63
8.23,15.31,238.37,104.53,84.41
7.92,7.68,173.84,98.65,86.61
12.65,13.16,126.25,109.12,82.07
1009.62,8.81,91.31,96.35,89.76
11.44,14.58,93.22,93.49,85.31
7.76,1013.92,98.4,95.56,83.29
7.79,7.2,83.38,97.42,81.77
1007.31,9.45,83.57,95.77,85.26
7.51,8.57,111.85,97.99,124.98
1006.89,9.58,110.48,95.38,107.35
7.32,7.12,95.5,95.38,106.59
7.42,7.48,102.55,95.25,95.12
7.5,11.59,77.62,93.34,152.17
7.64,3008.35,164.95,94.96,145.72
7.71,6.36,89.52,95.8,201.53
10.99,9.77,127.86,152.61,151.49
7.7,9.91,137.19,125.41,203.9
7.54,6.21,101.0,133.13,176.82
8.36,6.77,111.08,130.9,101.04
7.74,8.57,90.24,113.64,120.83
7.39,7.03,79.07,112.35,97.97
7.7,1018.2,91.92,123.37,149.68
7.19,14.33,109.02,115.08,171.23
7.4,24.16,126.33,114.74,245.28
10.73,24.65,114.58,190.29,192.67
1007.02,25.75,89.35,253.4,205.16
1007.23,23.29,217.65,180.24,191.29
1007.04,21.6,104.48,120.08,220.63
7.38,27.84,87.48,115.8,156.1
7.45,21.89,84.84,114.59,210.77
10.0,25.99,85.55,129.46,114.04
9.19,18.27,89.66,109.37,112.6
7.09,14.8,102.43,113.3,97.45
7001.95,16.35,109.91,116.6,160.59
7.45,18.17,92.61,145.96,133.22
7.43,14.76,88.93,151.52,147.31
7.94,11.04,90.02,242.04,93.31
8.67,16.06,75.61,144.67,111.5
7.73,15.47,75.11,109.41,119.97
7.7,23.6,73.21,119.29,97.16
7.65,12.9,72.53,102.36,80.53
10.86,3008.72,78.73,115.39,83.1
3005.63,6.35,87.36,127.56,99.62
