P-521,hqc256,p521_hqc256
3005.54,95.74,1530.23
5.15,300.82,89.28
5.16,1054.58,89.2
1004.62,80.64,89.63
1006.71,1108.4,1054.84
8.03,80.74,116.91
1004.65,188.08,91.73
5.04,293.77,270.12
5.84,1108.2,250.85
4.95,1814.61,89.82
5.61,258.8,89.08
5.14,80.67,1054.82
5.24,80.88,91.2
5.0,473.27,503.18
6.22,80.5,88.9
5.15,80.61,937.72
7000.15,3064.86,3101.64
4.98,2404.16,1762.32
7.05,99.21,198.57
4.93,80.89,384.99
7.03,80.79,195.95
1006.97,80.9,116.99
4.96,80.95,90.25
1006.71,80.95,1059.39
5.6,157.88,100.85
1004.53,161.93,293.39
7000.51,81.08,118.83
1004.6,86.38,141.56
3003.63,1062.88,7052.07
4.98,88.88,89.15
4.96,80.44,474.99
4.98,80.98,3053.32
5.72,80.53,365.89
7.09,81.58,92.27
5.2,627.75,90.5
1004.64,92.18,172.97
5.0,80.87,2231.69
4.96,80.87,190.12
5.15,81.06,1950.12
7.14,81.24,1294.43
5.17,81.47,431.85
3003.5,483.7,234.66
5.0,1054.25,89.51
1006.72,80.4,220.79
5.0,530.75,119.96
4.95,1047.61,468.87
1004.72,107.94,99.98
1006.54,108.36,89.47
1004.23,1081.38,102.57
1005.08,80.58,112.55
1004.65,80.47,1054.98
3003.73,80.92,1224.83
5.07,81.01,3217.36
1004.88,80.57,142.49
4.98,291.7,89.21
4.98,80.31,662.72
5.01,1089.17,91.41
4.96,82.48,89.3
1004.78,81.09,115.08
4.94,1191.45,1069.54
1004.63,80.64,90.79
3005.79,244.24,112.08
1004.25,82.88,89.78
1004.59,101.96,88.88
4.96,769.96,300.41
5.15,204.79,2967.48
5.13,206.6,225.4
3003.4,80.91,89.43
6.31,92.68,139.38
1005.45,298.2,89.48
5.07,80.76,238.12
6.26,101.44,925.44
5.5,133.62,3071.41
7002.86,81.85,1456.69
5.2,189.63,1508.49
4.96,1350.13,91.96
5.14,111.9,92.38
7.01,1110.16,89.02
5.19,97.44,89.07
1004.66,97.69,1558.56
7000.7,299.58,1084.83
3002.72,146.09,99.38
7000.8,104.2,641.29
5.87,530.41,89.15
7.08,1207.21,4065.57
5.0,472.49,1288.31
6.7,80.77,101.4
7.4,80.26,90.48
7.02,311.16,167.44
1004.64,82.73,89.26
5.19,2576.09,225.16
4.97,5104.1,97.39
5.39,3081.58,579.74
4.96,105.91,90.06
5.1,178.18,89.22
5.04,81.39,3338.07
3003.71,1107.97,1089.33
1006.51,943.05,117.89
5.11,467.0,115.39
5.34,80.81,98.57
7.06,301.95,197.7
5.09,80.26,89.58
5.0,248.69,92.12
5.09,80.39,90.14
6.06,108.4,89.26
1006.26,81.19,92.01
5.01,135.47,145.56
5.01,1163.26,1054.28
3003.1,217.45,223.16
5.01,80.78,136.24
5.03,216.46,89.34
5.89,131.07,189.43
4.9,234.34,1226.72
5.02,98.77,1135.93
5.35,80.6,89.86
3003.6,164.97,323.04
4.97,80.66,100.53
4.95,7082.24,1089.58
3004.02,1050.19,695.73
5.55,1078.84,300.88
6999.26,83.36,3289.31
7.05,80.84,7353.49
4.9,848.04,307.03
7000.68,82.63,89.27
5.1,164.86,3064.61
7000.81,480.98,165.96
6998.79,4337.22,1059.24
6.32,1056.35,1124.16
4.95,80.27,269.1
1004.23,456.23,1836.34
5.0,154.09,117.03
3002.52,80.54,2340.8
5.01,100.76,1110.59
8.52,269.75,123.44
3003.69,80.51,144.96
4.94,1047.52,210.26
1004.51,80.94,2367.64
5.04,80.56,3087.79
4.98,914.97,243.75
1004.79,1477.87,138.88
3002.69,80.5,91.92
4.98,80.53,229.44
1004.59,343.12,100.97
7.08,428.94,1081.73
4.94,80.3,89.4
5.37,92.12,89.94
4.95,105.09,488.47
5.49,80.15,89.49
1004.91,88.59,142.13
4.97,222.93,91.22
4.88,80.65,1136.03
1004.83,80.38,119.31
1004.59,111.65,169.96
1005.25,80.77,119.2
4.99,105.01,89.16
5.0,503.4,234.92
5.47,80.68,205.38
8004.03,80.94,3088.11
5.11,80.83,271.42
4.93,100.59,91.53
7.4,81.43,834.8
1004.59,1048.42,298.11
1004.44,163.35,89.56
5.03,80.48,142.46
4.97,81.71,89.7
4.91,3244.58,233.99
5.57,3086.91,162.38
1004.81,1451.01,116.57
1006.54,3796.7,596.21
7.04,81.23,3205.42
1005.57,347.22,89.76
1004.64,80.95,236.73
6.24,593.52,494.05
5.23,80.82,89.43
3002.97,1047.55,271.61
5.24,1170.26,89.79
1006.06,107.99,153.91
5.02,82.39,1091.56
6.23,292.82,1066.24
6.53,174.83,190.11
1004.61,482.62,412.4
1005.68,82.03,3116.74
5.01,3301.8,90.47
5.28,80.53,1059.14
1004.93,332.81,90.21
7000.58,105.84,422.86
5.08,100.02,310.98
5.24,3059.66,171.71
1004.38,80.62,89.09
6.24,150.25,147.24
1006.65,82.46,534.09
4.99,81.01,2640.36
6.26,284.81,139.53
1006.72,80.62,89.36
4.98,483.23,171.42
1004.17,1047.23,239.11
4.97,120.45,91.03
1005.04,80.27,89.83
8044.04,80.36,106.87
1005.45,80.53,89.43
1004.6,108.11,90.18
7.02,230.96,493.79
7.14,178.0,89.22
3002.49,80.4,930.33
1005.44,1047.76,171.03
7.41,163.06,89.28
7.86,791.08,89.32
8.29,80.37,7051.33
7.04,80.46,3129.4
3003.62,147.79,1599.55
1004.87,91.5,116.34
3002.62,2376.32,7233.93
5.12,123.42,92.94
5.89,1524.34,106.06
1004.83,80.38,92.19
3002.62,80.41,100.28
6.24,100.21,89.66
1005.25,626.85,89.47
6.43,81.48,443.35
3004.53,111.59,1089.24
1004.95,133.3,89.66
5.34,189.47,89.62
1004.66,1237.17,89.55
7000.65,1047.62,170.56
1004.5,177.54,492.09
5.03,1207.41,91.74
1004.55,196.84,89.37
,181.26,88.93
,128.76,104.84
,102.92,101.23
,508.25,90.03
,95.99,1100.81
,1090.53,189.91
,372.01,188.88
,903.42,473.19
,81.37,351.44
,246.54,602.87
,2300.08,1193.62
,161.42,128.37
,80.63,821.88
,80.59,1056.07
,122.11,1089.37
,1047.55,209.44
,521.68,89.2
,129.98,99.3
,3267.54,91.53
,302.49,
,1356.96,
