P-384,x448,hqc192,p384_hqc192,x448_hqc192
5.15,4.16,45.44,3062.36,60.34
5.11,3.72,49.2,54.09,48.48
5.38,3.82,1053.43,54.84,61.19
5.47,3.74,1107.07,54.58,48.07
5.06,3.75,93.03,53.9,48.47
6.57,3.78,45.19,78.97,47.95
5.16,3.85,111.38,79.4,48.34
5.26,5.56,45.36,1046.12,53.59
5.03,3.72,188.55,3474.46,50.2
5.18,4.33,1227.51,3054.3,52.57
5.08,4.89,64.28,54.52,48.83
5.27,4.63,94.64,1096.64,51.54
4.99,3.79,60.99,54.28,48.09
5.4,4.19,45.25,93.63,50.03
5.29,4.01,45.37,82.43,47.94
5.15,3.73,7067.98,587.92,50.18
5.38,3.96,58.42,1480.62,430.14
5.09,3.73,46.84,1060.18,47.98
5.17,4.91,1087.88,77.32,57.77
5.53,4.77,1035.95,3056.99,48.2
5.69,5.31,45.21,1063.51,3036.09
4.98,3.77,69.06,54.31,56.67
5.32,3.95,82.61,1059.97,47.49
5.04,4.59,50.16,293.51,47.81
5.95,4.08,56.3,3161.92,47.77
5.11,3.67,64.95,54.98,503.37
5.26,4.23,62.38,54.21,47.7
5.52,3.77,47.34,65.05,59.71
7.0,3.65,46.57,228.89,48.49
7.57,3.86,47.17,54.32,1056.21
7.15,4.33,48.46,54.44,1031.36
5.08,5.36,172.0,1745.21,58.56
5.1,4.31,45.03,53.96,47.95
5.23,3.72,45.1,54.35,1145.11
5.12,4.25,1215.2,54.59,48.14
5.06,3.77,45.11,54.12,47.95
5.06,3.91,489.43,1092.38,1048.36
5.17,3.91,112.71,1037.22,108.42
5.02,3.75,45.25,1129.71,63.77
5.45,3.74,45.54,1071.39,118.82
5.29,3.77,45.3,2048.0,233.56
5.37,3.85,57.66,54.49,48.12
5.16,3.71,4149.67,413.67,66.36
5.31,3.82,60.38,54.34,112.28
5.22,3.79,45.23,54.0,47.94
5.33,3.83,55.6,103.73,50.41
5.06,3.9,60.05,54.76,1186.7
5.02,3.88,7120.51,1497.99,48.69
7.37,3.76,57.06,55.37,65.54
5.46,5.55,60.17,53.77,68.36
5.25,4.2,45.31,56.1,1062.58
5.14,3.67,45.91,72.06,48.29
5.17,4.14,45.23,62.32,59.98
5.18,3.66,45.33,54.65,58.11
5.26,4.2,55.26,54.47,58.89
7.28,3.81,1029.89,1144.4,47.89
4.98,3.77,1438.02,3036.03,1128.49
5.63,5.39,95.8,7682.93,60.52
5.03,3.97,45.36,57.15,48.37
5.2,3.74,1081.23,3802.81,48.2
4.97,3.77,45.07,55.78,47.99
7.54,3.7,7043.3,1229.44,47.77
4.98,3.81,3052.29,54.15,7028.54
5.2,3.79,45.03,4210.01,47.83
5.09,3.79,397.01,54.29,47.7
5.33,5.42,45.03,130.59,213.79
5.17,4.42,3052.5,55.06,3041.69
5.35,3.75,45.4,54.16,1423.39
4.97,3.77,45.34,3936.51,48.2
5.58,4.3,121.91,1060.3,298.36
6.07,3.76,45.06,53.88,50.65
5.03,3.98,47.34,661.36,48.2
5.09,3.66,45.06,54.14,48.62
5.65,5.57,55.06,54.01,86.11
5.21,5.47,45.68,3310.04,57.41
5.14,5.37,193.61,1043.33,323.97
5.45,3.73,108.66,1065.78,56.95
5.29,3.88,45.12,54.69,425.01
5.2,3.76,7431.64,2937.36,47.68
5.22,4.19,45.3,54.11,78.4
7.15,3.79,45.38,54.33,47.87
5.18,5.32,45.47,378.78,48.66
7.36,5.51,146.88,102.53,48.21
5.01,3.83,56.7,53.98,47.78
5.18,3.68,45.27,54.63,47.71
7.17,4.02,3065.79,54.47,48.79
5.62,4.43,60.17,54.5,282.83
5.03,4.48,1053.62,1060.28,50.08
5.31,5.56,227.84,54.26,63.42
5.08,4.43,45.62,54.1,47.81
5.4,4.27,45.22,65.5,93.36
7.14,4.05,1053.61,79.64,48.08
7.97,5.69,45.44,55.72,86.68
5.59,3.73,45.14,68.16,48.39
5.8,3.79,190.99,286.73,47.66
5.89,3.88,55.68,741.68,7079.06
6.02,4.5,58.66,302.24,47.73
5.72,4.97,3055.11,1045.56,164.89
6.0,3.72,1197.68,1048.47,7130.61
8.08,3.87,1066.12,72.5,47.78
5.86,3.85,569.07,53.92,1506.27
5.02,5.76,45.4,7102.61,1031.71
7.76,5.29,93.19,75.22,1055.02
7.16,4.3,3137.05,72.39,47.74
5.04,3.7,58.72,64.37,47.78
5.2,3.76,45.25,56.77,48.08
5.43,3.74,47.46,54.04,47.94
6.43,3.81,58.26,85.68,47.95
5.11,3.74,45.16,55.99,152.54
6.43,3.79,45.42,7057.58,47.76
6.99,3.81,7033.84,54.61,60.31
7.1,5.37,45.94,1071.26,1060.34
5.28,3.77,45.65,55.31,1031.76
5.19,3.83,173.41,55.19,244.56
5.08,3.7,61.0,1053.05,98.42
7.19,4.58,2134.33,76.85,56.76
5.08,3.96,45.23,53.96,67.63
5.22,4.96,1058.7,54.02,67.36
5.49,3.72,60.87,100.53,63.65
6.71,3.95,1104.07,65.14,57.82
5.52,5.3,45.14,676.41,184.5
7.11,3.98,45.7,56.32,3438.35
6.34,5.55,45.4,1045.54,51.69
5.47,5.35,209.68,1087.86,48.02
5.11,3.78,3052.11,55.91,219.68
7.36,5.45,158.32,55.37,3081.72
5.02,3.84,45.32,1074.68,60.26
5.26,5.36,2287.1,53.87,48.13
5.03,4.64,7048.0,2136.47,58.92
5.04,4.88,45.48,54.58,49.6
5.1,4.02,271.66,1060.16,298.33
5.01,3.94,45.29,54.61,3770.89
7.17,5.02,64.95,54.64,48.76
5.01,3.74,45.52,1123.82,48.13
5.24,4.31,45.54,63.03,336.46
5.07,3.77,1109.62,510.27,1553.38
5.17,3.84,45.25,72.85,48.12
7.3,5.47,60.76,91.29,48.01
5.21,5.4,55.21,3046.91,47.72
5.39,4.12,45.39,54.13,1033.38
5.07,4.72,45.23,3038.99,47.93
5.03,5.41,45.55,1061.46,53.06
5.03,4.57,45.44,54.32,63.52
5.26,3.76,1418.92,7121.97,48.46
5.09,4.78,45.62,69.28,48.06
5.12,3.8,214.32,54.09,237.77
5.46,3.97,45.44,57.08,2244.51
5.12,4.2,45.79,3037.62,48.24
5.15,5.29,45.27,140.21,3031.87
7.31,3.71,45.55,54.04,47.98
5.23,4.54,1055.35,54.46,47.81
7.31,3.99,45.79,54.93,48.14
5.33,3.7,56.16,54.35,1111.59
5.26,5.58,45.15,263.02,1051.67
7.13,3.74,1115.39,8137.96,166.35
5.09,3.82,248.3,54.12,1128.55
5.04,4.62,45.12,54.27,48.17
5.18,4.19,47.3,765.25,48.11
5.16,4.5,1053.63,54.15,65.11
5.48,3.74,1043.3,54.23,1225.46
5.64,3.7,45.24,54.06,3140.06
7.11,4.18,45.18,1081.85,47.92
5.35,3.82,45.25,54.02,82.06
5.0,4.27,58.2,54.32,48.0
5.0,3.75,45.51,54.48,48.01
5.04,4.27,45.03,73.44,48.02
5.04,4.06,45.08,54.15,193.51
7.17,3.73,1213.3,54.81,49.56
7.22,3.96,45.7,1053.12,47.96
7.45,4.5,3497.59,1047.97,163.86
7.13,3.77,60.1,55.91,3060.71
7.14,3.7,45.38,1294.04,47.86
4.97,3.81,328.82,54.39,47.66
5.46,4.49,1220.04,54.81,64.87
5.07,3.72,67.18,54.23,47.95
5.04,5.31,513.28,54.24,47.84
5.09,3.81,56.71,54.66,108.22
5.07,3.75,61.06,72.47,73.5
5.42,4.6,2364.84,83.7,48.04
5.13,4.47,1223.59,66.21,75.86
5.2,4.35,56.73,81.47,1128.75
5.23,5.29,83.3,1031.88,48.32
7.48,3.96,238.37,3549.51,1037.07
5.1,3.75,45.08,54.4,60.18
6.72,3.88,92.2,54.26,1493.6
5.06,4.36,55.58,54.24,60.07
6.37,4.51,1054.49,54.69,147.28
5.22,3.98,1106.9,54.43,48.3
5.18,3.76,530.91,1061.97,163.87
5.17,3.85,60.88,74.83,47.74
6.42,3.77,1036.05,54.26,48.22
5.39,4.27,45.09,54.17,47.76
5.22,3.7,1031.12,54.31,1819.05
5.11,3.86,45.32,54.21,47.7
5.45,4.03,62.05,54.04,80.5
5.04,5.33,1113.89,62.14,301.39
5.13,4.1,1061.15,54.15,3397.8
5.06,3.72,72.67,63.98,52.97
7.2,3.86,80.51,1060.33,96.02
5.09,3.73,117.28,70.33,63.31
5.05,3.95,76.1,72.62,59.64
5.13,3.85,45.66,69.53,48.42
5.08,3.85,95.45,54.64,47.8
5.05,3.88,45.44,54.37,65.87
5.32,3.99,1366.85,63.69,52.62
5.29,4.55,45.27,54.57,151.49
5.27,3.98,127.92,742.78,1133.19
5.42,5.46,140.63,83.67,48.37
5.25,4.19,1046.9,109.92,48.7
5.45,3.74,144.75,63.28,1075.05
5.54,3.91,2318.22,54.05,48.02
5.34,3.75,46.14,1037.83,60.57
5.24,3.99,3432.13,1608.36,48.12
5.08,5.41,45.69,54.05,110.93
5.38,5.32,58.97,179.03,3036.88
5.3,4.59,174.46,57.75,3053.4
5.5,3.73,93.79,79.83,50.46
5.05,4.32,45.07,193.88,48.74
5.43,3.81,50.86,129.89,61.43
5.26,3.7,1031.79,83.83,50.52
5.22,4.0,46.03,55.37,1493.12
5.05,4.08,45.25,78.58,48.07
5.76,3.78,1058.83,346.98,48.0
5.42,5.36,46.53,1060.37,58.88
5.15,3.75,3030.47,54.36,50.33
5.1,3.87,45.3,54.42,851.84
5.49,3.83,47.61,1729.43,49.15
7.46,3.73,45.59,1075.97,58.51
5.03,4.57,45.65,54.33,49.63
5.19,3.72,55.86,54.37,63.5
5.14,3.7,1140.74,3059.31,48.59
5.36,3.76,93.19,431.15,922.8
7.12,3.75,1110.47,54.16,3038.2
5.06,4.7,656.73,1059.45,47.97
7.15,5.34,45.51,1060.51,3031.99
5.12,4.73,243.58,54.41,47.98
5.08,4.03,1053.57,65.51,1037.64
5.02,3.74,1795.83,54.96,276.72
5.41,5.49,1032.84,54.55,377.71
5.01,4.07,49.87,136.89,47.86
5.4,4.01,1029.9,72.83,47.8
5.07,4.27,53.17,72.76,3898.93
5.28,3.8,336.56,54.41,3035.49
5.07,5.11,1092.88,54.34,48.77
5.58,3.7,45.02,3048.91,57.37
5.14,4.02,79.41,3043.47,55.89
7.38,3.71,60.59,3137.24,275.12
5.15,3.89,45.31,54.14,1073.44
5.35,4.13,45.36,3105.58,1837.18
5.07,3.77,45.26,54.36,1040.07
7.14,4.15,1053.8,3036.61,77.43
7.2,3.71,45.21,1037.02,162.68
5.25,3.69,92.43,66.15,52.82
8.2,4.12,45.55,54.77,781.02
7.51,4.33,1358.45,75.06,48.14
7.86,5.29,61.22,54.7,1056.67
8.96,4.04,45.17,1037.5,48.09
5.77,4.11,60.68,54.28,1036.66
5.15,3.71,68.5,54.26,49.17
5.82,3.75,1060.35,593.37,48.75
5.37,3.73,242.97,54.36,47.82
5.16,5.39,55.54,1059.91,47.85
5.82,4.25,52.58,115.4,48.17
7.22,3.77,45.24,54.77,63.22
5.02,3.71,45.29,80.23,1031.54
7.82,3.74,45.12,54.6,1036.34
5.1,4.73,1215.15,1058.63,59.71
7.49,5.09,1140.38,494.66,66.34
5.7,7.3,45.23,54.18,48.91
5.22,7.2,295.87,54.31,174.6
5.46,4.29,57.79,74.28,47.71
5.16,4.75,1111.28,69.44,1053.48
5.38,4.03,44.94,68.31,64.36
5.11,5.04,45.2,84.59,1535.7
5.52,4.21,45.31,64.31,48.04
5.07,3.76,45.84,1452.45,3425.23
5.72,3.71,1059.22,3036.62,3061.28
5.15,4.73,1126.91,1414.35,3128.0
5.22,3.91,4757.51,54.01,48.81
5.13,3.76,56.87,54.0,47.85
5.05,3.7,45.01,54.09,47.85
6.42,3.73,44.95,7039.39,47.8
5.02,3.86,56.98,451.12,47.78
5.05,3001.11,45.31,54.02,2680.74
5.12,1003.64,1081.36,1053.22,1197.89
6.34,5.5,3051.73,2069.57,66.34
7.16,3001.53,45.05,63.7,1116.25
7.18,1004.56,1243.25,54.27,465.6
5.01,1002.94,45.09,403.99,49.76
6.33,3.77,45.63,1153.53,47.65
5.28,1003.23,57.47,3038.79,66.44
5.38,3.74,7122.2,53.92,116.9
7.34,1005.76,55.8,69.31,58.31
5.07,7000.06,59.88,80.21,64.99
7.34,10149.84,45.07,54.82,49.22
5.09,3.76,45.96,1089.88,48.14
5.04,4.53,56.09,3487.07,64.53
5.07,3.71,1193.76,1135.19,61.59
5.14,4.13,420.89,56.72,64.98
5.12,3.75,56.99,300.16,48.31
5.06,5.4,45.57,72.4,47.8
5.82,3.71,44.93,54.84,47.86
4.96,3001.39,1065.88,63.83,56.83
5.06,3.69,60.59,54.02,1111.86
5.53,4.09,1053.65,566.29,1250.51
4.97,3.75,45.65,54.74,61.88
5.73,3.7,92.86,1061.08,47.94
4.99,5.45,1056.08,4323.51,101.17
5.62,6999.72,70.98,430.14,58.15
5.03,1003.9,56.85,72.78,57.64
5.53,3000.93,45.56,54.55,92.77
7.27,5.77,45.16,54.27,1129.9
5.08,5.33,46.27,55.24,47.76
5.51,3002.07,547.43,1064.1,749.74
5.05,3.78,45.1,54.23,48.81
6.09,3002.29,45.62,54.27,48.65
5.12,5.5,58.1,63.05,48.38
5.62,3002.02,1053.71,54.65,1787.4
5.02,1003.75,208.4,324.45,1077.23
5.46,3.78,72.94,54.48,484.75
4.99,1002.9,45.15,153.89,1046.09
5.19,3000.95,50.35,185.42,48.63
5.39,3002.53,86.5,54.59,134.03
4.96,3.76,50.07,54.14,50.16
5.12,6.17,56.66,118.67,614.47
7.12,3.72,45.46,54.35,47.73
5.07,4.16,59.09,57.92,2099.89
5.41,3.99,1049.42,7346.19,48.82
5.05,3.7,45.43,54.73,61.39
5.88,4.27,45.5,1060.47,131.67
5.14,5.26,45.21,1036.45,1873.8
5.04,5.44,1049.8,1044.73,472.5
5.37,3.97,45.7,283.54,610.81
5.01,10996.97,45.65,1374.8,1034.28
7.17,3002.01,45.35,54.22,47.61
7.75,3.75,798.79,288.29,1056.35
9.39,3000.99,1112.6,54.9,48.54
7.24,3.71,1036.29,54.27,116.53
5.19,5.34,45.05,54.47,48.86
5.43,3.81,7117.62,1062.04,48.51
5.22,5.33,53.48,54.47,47.67
6.38,3.81,62.17,54.23,57.02
5.78,5.01,2226.88,54.17,1056.14
5.18,1003.24,63.15,3219.35,47.91
5.08,3.76,75.36,1060.39,47.87
7.09,3.72,49.5,716.62,1073.28
5.35,1002.93,55.77,54.2,48.82
7.18,3.77,94.35,203.14,1032.7
5.39,3.78,57.77,54.61,1064.18
7.23,3002.14,65.99,230.09,50.7
5.23,3002.17,220.01,198.72,47.83
1004.76,5.38,45.05,54.33,1037.04
3004.21,5.68,4403.03,55.51,280.62
6999.74,3.78,129.09,116.9,48.08
5.21,1005.47,45.17,54.46,1056.58
5.04,3.74,104.36,54.49,47.73
1004.64,5.17,45.52,1136.99,47.74
5.13,3.75,1340.73,54.08,47.72
1005.12,3001.95,60.76,54.64,1287.87
5.1,3.7,45.49,7039.31,48.07
1004.71,3004.13,47.94,921.1,47.69
5.12,3.87,60.23,628.62,64.88
1005.07,7000.53,45.94,55.15,48.17
5.28,3003.06,45.44,509.13,719.31
1005.7,3.75,45.9,1095.02,48.95
6.04,3.78,45.02,1129.12,1317.01
6.24,1004.3,7094.35,98.03,3055.53
5.96,1002.89,46.94,54.11,94.57
5.96,1003.08,674.47,54.12,47.82
1005.88,5.34,91.97,1037.55,206.37
1006.56,4.12,1582.58,54.16,48.33
1005.99,7000.05,59.01,54.41,1037.06
6.15,1003.95,1037.95,65.58,145.99
3006.28,3.74,58.79,125.94,63.43
5.27,1003.88,45.62,61.23,3252.78
3003.44,3.73,1300.0,54.2,47.94
5.05,1003.69,45.46,98.41,62.47
5.17,1003.39,45.44,203.53,160.44
1005.75,3.79,165.6,53.89,47.89
5.12,3.7,1037.89,54.04,726.25
1006.27,4.56,531.1,54.6,47.73
1005.4,4.56,45.42,57.98,617.26
3003.77,4.16,45.39,132.54,47.86
5.06,1003.96,45.4,201.85,58.46
5.21,3.79,45.35,54.01,232.12
7.17,1003.71,45.55,54.57,47.83
5.18,5.12,45.47,4092.27,122.4
6.12,3.81,45.46,3086.47,3055.52
5.03,3.96,56.73,54.38,75.49
1004.69,3.8,53.27,54.51,52.61
5.12,4.26,45.49,56.11,53.0
5.42,3.79,45.31,60.13,1036.84
7001.28,3.79,46.13,1222.58,47.99
6.41,3.94,569.18,1077.47,47.76
6.5,1003.32,45.35,117.35,48.16
6.5,4.04,362.23,62.94,4502.28
5.13,3.9,45.89,1485.94,49.52
5.05,5.31,148.68,64.67,48.3
5.66,3.79,3051.66,53.96,172.74
1004.73,1004.14,45.3,54.86,48.08
3003.2,3.74,228.81,745.12,48.78
1005.05,4.04,47.48,363.02,49.34
5.08,7000.22,45.27,54.27,47.8
3006.2,3.81,46.35,56.28,1858.84
5.13,3.7,194.99,1063.92,47.78
5.81,3.73,60.19,54.35,48.67
6.37,3.65,1171.26,54.22,1033.2
7.2,3.72,60.47,54.42,48.77
5.16,1003.92,45.59,54.19,1131.91
5.41,5.03,1596.76,54.25,1062.08
1006.75,1003.88,50.12,54.09,48.39
5.68,1002.92,151.75,54.5,192.22
5.35,1003.93,170.71,865.75,63.11
5.13,3.74,118.4,1114.62,63.14
5.63,3.71,45.6,79.34,58.37
5.34,3.75,45.54,54.57,47.53
7000.2,,5446.17,116.32,58.25
7001.12,,45.71,1420.02,1081.12
5.05,,49.7,58.48,63.61
5.41,,45.35,1031.58,50.29
5.09,,1284.59,54.03,172.45
5.08,,64.53,54.08,47.63
5.07,,7067.3,54.26,4028.54
5.13,,3031.93,54.73,59.68
,,1030.88,54.06,48.44
,,45.36,1051.0,350.88
,,,98.12,359.78
