timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-22T12:24:47+01:00,tls,mutual,mldsa44,mlkem512,simple,server,125,672395,5379.160,7073792,1,4,3002
2026-08-22T12:24:47+01:00,tls,mutual,mldsa44,mlkem512,simple,client,125,16683545,133468.360,5730304,1,4,3002
2026-08-22T12:26:19+01:00,tls,mutual,mldsa44,hqc128,simple,server,125,4229636,33837.088,6606848,1,4,3002
2026-08-22T12:26:19+01:00,tls,mutual,mldsa44,hqc128,simple,client,125,18419357,147354.856,6029312,1,4,3002
2026-08-22T12:27:51+01:00,tls,mutual,ed25519,p256_hqc128,simple,server,125,4854060,38832.480,6860800,1,4,3002
2026-08-22T12:27:51+01:00,tls,mutual,ed25519,p256_hqc128,simple,client,125,16095747,128765.976,6000640,1,4,3002
2026-08-22T12:29:12+01:00,tls,mutual,ed25519,P-256,simple,server,125,873433,6987.464,6500352,1,4,3002
2026-08-22T12:29:12+01:00,tls,mutual,ed25519,P-256,simple,client,125,9205643,73645.144,6045696,1,4,3002
2026-08-22T12:30:54+01:00,tls,mutual,secp384r1,p384_hqc192,simple,server,125,12464755,99718.040,6828032,1,4,3002
2026-08-22T12:30:54+01:00,tls,mutual,secp384r1,p384_hqc192,simple,client,125,20467644,163741.152,5906432,1,4,3002
2026-08-22T12:32:16+01:00,tls,mutual,secp384r1,P-384,simple,server,125,1894104,15152.832,7221248,1,4,3002
2026-08-22T12:32:16+01:00,tls,mutual,secp384r1,P-384,simple,client,125,10705500,85644.000,5885952,1,4,3002
2026-08-22T12:34:10+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,server,125,1581590,12652.720,6930432,1,4,3002
2026-08-22T12:34:10+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,client,125,22458285,179666.280,5812224,1,4,3002
2026-08-22T12:35:32+01:00,tls,mutual,secp384r1,x448_mlkem768,simple,server,125,1976023,15808.184,6959104,1,4,3002
2026-08-22T12:35:32+01:00,tls,mutual,secp384r1,x448_mlkem768,simple,client,125,10836111,86688.888,5648384,1,4,3002
2026-08-22T12:36:53+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,server,125,997899,7983.192,7163904,1,4,3002
2026-08-22T12:36:53+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,client,125,9465728,75725.824,5431296,1,4,3002
2026-08-22T12:39:16+01:00,tls,mutual,mldsa87,hqc256,simple,server,125,16536759,132294.072,7077888,1,4,3002
2026-08-22T12:39:16+01:00,tls,mutual,mldsa87,hqc256,simple,client,125,31490302,251922.416,5591040,1,4,3002
2026-08-22T12:40:49+01:00,tls,mutual,mldsa44,p256_hqc128,simple,server,125,4812209,38497.672,6930432,1,4,3002
2026-08-22T12:40:49+01:00,tls,mutual,mldsa44,p256_hqc128,simple,client,125,19467885,155743.080,5844992,1,4,3002
2026-08-22T12:42:24+01:00,tls,mutual,mldsa65,P-384,simple,server,125,1129513,9036.104,6864896,1,4,3002
2026-08-22T12:42:24+01:00,tls,mutual,mldsa65,P-384,simple,client,125,17074877,136599.016,5640192,1,4,3002
2026-08-22T12:43:56+01:00,tls,mutual,mldsa65,mlkem768,simple,server,125,691391,5531.128,6840320,1,4,3002
2026-08-22T12:43:56+01:00,tls,mutual,mldsa65,mlkem768,simple,client,125,18171843,145374.744,5627904,1,4,3002
2026-08-22T12:46:01+01:00,tls,mutual,mldsa65,p384_hqc192,simple,server,125,12051541,96412.328,7200768,1,4,3002
2026-08-22T12:46:01+01:00,tls,mutual,mldsa65,p384_hqc192,simple,client,125,31824928,254599.424,5607424,1,4,3002
2026-08-22T12:47:43+01:00,tls,mutual,secp384r1,x448_hqc192,simple,server,125,11993429,95947.432,6688768,1,4,3002
2026-08-22T12:47:43+01:00,tls,mutual,secp384r1,x448_hqc192,simple,client,125,19241504,153932.032,6033408,1,4,3002
2026-08-22T12:49:13+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,server,125,810357,6482.856,7196672,1,4,3002
2026-08-22T12:49:13+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,client,125,16393619,131148.952,5926912,1,4,3002
2026-08-22T12:50:44+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,server,125,1254530,10036.240,6856704,1,4,3002
2026-08-22T12:50:44+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,client,125,17771551,142172.408,5681152,1,4,3002
2026-08-22T12:52:10+01:00,tls,mutual,ed25519,hqc128,simple,server,125,4322239,34577.912,6680576,1,4,3002
2026-08-22T12:52:10+01:00,tls,mutual,ed25519,hqc128,simple,client,125,13768463,110147.704,5890048,1,4,3002
2026-08-22T12:53:31+01:00,tls,mutual,secp521r1,mlkem1024,simple,server,125,1759695,14077.560,7081984,1,4,3002
2026-08-22T12:53:31+01:00,tls,mutual,secp521r1,mlkem1024,simple,client,125,10868292,86946.336,5750784,1,4,3002
2026-08-22T12:55:49+01:00,tls,mutual,secp521r1,hqc256,simple,server,125,17297460,138379.680,6656000,1,4,3002
2026-08-22T12:55:49+01:00,tls,mutual,secp521r1,hqc256,simple,client,125,23603338,188826.704,5844992,1,4,3002
2026-08-22T12:57:20+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,server,125,1123373,8986.984,7823360,1,4,3002
2026-08-22T12:57:20+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,client,125,18085164,144681.312,5509120,1,4,3002
2026-08-22T12:59:22+01:00,tls,mutual,mldsa65,hqc192,simple,server,125,11082241,88657.928,6803456,1,4,3002
2026-08-22T12:59:22+01:00,tls,mutual,mldsa65,hqc192,simple,client,125,29692125,237537.000,5926912,1,4,3002
2026-08-22T13:00:51+01:00,tls,mutual,mldsa44,P-256,simple,server,125,808696,6469.568,7278592,1,4,3002
