run_id,duration_ms,success,compress_negotiated
152,14,1,0
153,13,1,0
154,14,1,0
155,14,1,0
156,14,1,0
157,14,1,0
158,14,1,0
159,14,1,0
160,13,1,0
161,13,1,0
162,14,1,0
163,15,1,0
164,15,1,0
165,13,1,0
166,13,1,0
167,14,1,0
168,14,1,0
169,14,1,0
170,13,1,0
171,13,1,0
172,13,1,0
173,14,1,0
174,13,1,0
175,13,1,0
176,13,1,0
177,14,1,0
178,13,1,0
179,13,1,0
180,15,1,0
181,17,1,0
182,14,1,0
183,13,1,0
184,13,1,0
185,13,1,0
186,14,1,0
187,15,1,0
188,14,1,0
189,14,1,0
190,14,1,0
191,13,1,0
192,14,1,0
193,15,1,0
194,14,1,0
195,13,1,0
196,14,1,0
197,13,1,0
198,15,1,0
199,13,1,0
200,14,1,0
201,13,1,0
202,14,1,0
203,14,1,0
204,15,1,0
205,14,1,0
206,14,1,0
207,14,1,0
208,15,1,0
209,14,1,0
210,14,1,0
211,13,1,0
212,13,1,0
213,13,1,0
214,15,1,0
215,13,1,0
216,13,1,0
217,17,1,0
218,13,1,0
219,14,1,0
220,13,1,0
221,14,1,0
222,15,1,0
223,14,1,0
224,13,1,0
225,14,1,0
226,14,1,0
227,14,1,0
228,13,1,0
229,14,1,0
230,13,1,0
231,13,1,0
232,14,1,0
233,14,1,0
234,15,1,0
235,13,1,0
236,13,1,0
237,13,1,0
238,14,1,0
239,14,1,0
240,13,1,0
241,13,1,0
242,13,1,0
243,13,1,0
244,13,1,0
245,15,1,0
246,13,1,0
247,13,1,0
248,14,1,0
249,14,1,0
250,15,1,0
251,13,1,0
252,13,1,0
253,14,1,0
254,13,1,0
255,16,1,0
256,14,1,0
257,15,1,0
258,14,1,0
259,14,1,0
260,15,1,0
261,15,1,0
262,14,1,0
263,14,1,0
264,16,1,0
265,14,1,0
266,14,1,0
267,14,1,0
268,14,1,0
269,13,1,0
270,14,1,0
271,14,1,0
272,13,1,0
273,13,1,0
274,15,1,0
275,15,1,0
276,14,1,0
277,14,1,0
278,14,1,0
279,14,1,0
280,14,1,0
281,15,1,0
282,13,1,0
283,13,1,0
284,13,1,0
285,14,1,0
286,15,1,0
287,13,1,0
288,14,1,0
289,13,1,0
290,13,1,0
291,13,1,0
292,14,1,0
293,13,1,0
294,13,1,0
295,13,1,0
296,13,1,0
297,13,1,0
298,13,1,0
299,13,1,0
300,13,1,0
301,13,1,0
302,13,1,0
303,13,1,0
304,14,1,0
305,13,1,0
306,12,1,0
307,12,1,0
308,13,1,0
309,13,1,0
310,12,1,0
311,13,1,0
312,14,1,0
313,13,1,0
314,13,1,0
315,12,1,0
316,13,1,0
317,14,1,0
318,12,1,0
319,13,1,0
320,14,1,0
321,13,1,0
322,16,1,0
323,17,1,0
324,14,1,0
325,14,1,0
326,15,1,0
327,14,1,0
328,15,1,0
329,15,1,0
330,14,1,0
331,14,1,0
332,15,1,0
333,15,1,0
334,15,1,0
335,16,1,0
336,13,1,0
337,13,1,0
338,13,1,0
339,16,1,0
340,17,1,0
341,15,1,0
342,15,1,0
343,17,1,0
344,16,1,0
345,15,1,0
346,16,1,0
347,15,1,0
348,15,1,0
349,17,1,0
350,14,1,0
351,14,1,0
352,17,1,0
353,14,1,0
354,14,1,0
355,21,1,0
356,15,1,0
357,15,1,0
358,21,1,0
359,15,1,0
360,14,1,0
361,13,1,0
362,13,1,0
363,14,1,0
364,13,1,0
365,15,1,0
366,15,1,0
367,13,1,0
368,16,1,0
369,13,1,0
370,14,1,0
371,16,1,0
372,14,1,0
373,14,1,0
374,13,1,0
375,14,1,0
376,14,1,0
377,14,1,0
378,16,1,0
379,13,1,0
380,14,1,0
381,17,1,0
382,13,1,0
383,15,1,0
384,14,1,0
385,13,1,0
386,14,1,0
387,14,1,0
388,18,1,0
389,19,1,0
390,15,1,0
391,15,1,0
392,15,1,0
393,16,1,0
394,15,1,0
395,15,1,0
396,14,1,0
397,21,1,0
398,16,1,0
399,14,1,0
400,14,1,0
401,15,1,0
402,13,1,0
403,14,1,0
404,17,1,0
405,13,1,0
406,15,1,0
407,14,1,0
408,15,1,0
409,14,1,0
410,14,1,0
411,14,1,0
412,14,1,0
413,15,1,0
414,14,1,0
415,15,1,0
416,16,1,0
417,15,1,0
418,15,1,0
419,15,1,0
420,15,1,0
421,14,1,0
422,13,1,0
423,14,1,0
424,13,1,0
425,14,1,0
426,16,1,0
427,13,1,0
428,14,1,0
429,13,1,0
430,14,1,0
431,14,1,0
432,13,1,0
433,13,1,0
434,12,1,0
435,13,1,0
436,15,1,0
437,13,1,0
438,12,1,0
439,16,1,0
440,14,1,0
441,15,1,0
442,14,1,0
443,13,1,0
444,14,1,0
445,14,1,0
446,13,1,0
447,13,1,0
448,14,1,0
449,13,1,0
450,13,1,0
451,16,1,0
452,15,1,0
453,14,1,0
454,14,1,0
455,14,1,0
456,14,1,0
457,14,1,0
458,14,1,0
459,14,1,0
460,13,1,0
461,14,1,0
462,13,1,0
463,14,1,0
464,13,1,0
465,13,1,0
466,13,1,0
467,13,1,0
468,14,1,0
469,13,1,0
470,13,1,0
471,13,1,0
472,13,1,0
473,13,1,0
474,13,1,0
475,12,1,0
476,13,1,0
477,14,1,0
478,13,1,0
479,13,1,0
480,13,1,0
481,13,1,0
482,13,1,0
483,13,1,0
484,13,1,0
485,13,1,0
486,13,1,0
487,13,1,0
488,12,1,0
489,13,1,0
490,13,1,0
491,13,1,0
492,13,1,0
493,14,1,0
494,13,1,0
495,13,1,0
496,14,1,0
497,13,1,0
498,13,1,0
499,13,1,0
500,13,1,0
