P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
2875.05,1217.4,1234.47,1216.11,1214.26
817.92,811.66,825.06,2260.69,812.64
818.88,816.96,833.31,815.26,812.92
817.04,2934.91,834.62,814.82,813.67
817.76,814.66,832.23,815.09,815.47
1822.02,814.72,825.98,814.8,813.48
816.82,811.84,826.68,814.81,812.39
815.8,815.63,833.72,814.83,818.17
816.42,811.0,832.56,814.25,809.76
817.26,809.83,833.69,815.17,813.74
816.28,805.98,822.61,814.97,814.84
817.9,816.81,820.03,818.28,2868.57
817.37,810.29,825.51,815.01,811.91
1830.38,1839.19,824.67,812.88,811.1
816.76,1840.7,834.83,815.75,813.33
816.19,809.7,2283.82,816.31,812.77
822.49,810.34,2884.2,818.08,2230.95
813.63,817.81,824.54,815.07,813.31
818.16,814.62,833.25,813.07,813.1
816.2,818.34,830.17,812.0,812.58
821.46,1859.87,839.06,812.09,813.18
819.1,812.96,833.68,814.66,813.49
815.37,814.07,835.26,815.01,810.69
822.52,812.7,824.32,814.55,812.78
817.09,812.53,826.5,813.02,812.02
822.63,814.02,842.48,812.12,2015.59
821.49,809.14,834.37,813.41,812.53
817.6,809.48,831.53,816.47,813.27
822.29,811.51,847.39,815.08,814.37
816.63,812.51,836.75,811.67,812.56
817.75,813.89,824.37,818.18,813.46
811.39,814.24,825.24,814.54,812.59
818.58,816.1,841.31,2070.5,812.72
817.81,814.9,828.12,817.38,814.54
820.72,816.29,830.85,818.35,813.56
816.67,814.19,834.1,817.92,813.17
822.05,816.52,834.58,817.38,812.85
817.76,814.63,825.9,817.79,814.92
816.28,812.46,834.79,817.31,810.03
1859.35,813.25,829.72,818.07,2265.23
817.94,814.0,834.71,814.86,814.69
1887.17,813.53,829.53,818.66,815.49
816.77,1858.82,828.14,814.23,813.19
817.6,812.02,824.56,818.18,808.3
816.64,816.22,833.54,812.83,811.56
816.33,813.43,822.75,815.45,813.68
822.79,814.22,832.68,814.7,811.56
822.36,813.47,830.55,817.27,811.97
816.59,811.68,2098.0,814.17,2866.1
817.81,1832.62,823.71,812.59,811.78
822.96,816.21,2228.63,814.06,813.08
817.44,816.49,820.68,813.82,812.89
817.49,813.85,820.72,813.03,812.83
817.91,808.35,825.44,816.52,812.95
817.52,809.04,847.92,817.31,814.2
821.91,815.31,854.2,2856.47,814.19
824.33,806.79,2255.1,811.37,812.97
822.27,814.32,848.43,813.34,812.74
812.72,814.73,853.15,810.71,812.62
815.86,813.82,846.85,814.85,815.33
816.96,814.43,2260.74,815.05,816.01
1868.12,813.59,823.28,814.91,815.73
822.8,813.95,826.87,813.23,815.45
826.64,814.68,821.18,3299.36,812.61
824.26,810.6,820.0,2054.83,808.58
824.97,807.01,842.01,814.89,814.0
817.76,806.25,822.7,815.17,813.21
1859.12,1871.48,830.72,812.94,811.25
817.82,2835.89,831.33,814.96,814.81
