P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1208.4,1206.91,1230.74,1210.09,1210.62
806.66,806.71,828.12,808.34,804.86
1862.03,806.59,829.02,808.47,808.65
806.53,1846.68,2860.62,807.56,1840.07
807.04,805.66,824.93,807.94,806.72
806.82,807.43,825.88,807.61,804.45
2864.0,804.26,2256.98,808.19,806.1
805.75,806.5,824.3,806.47,807.68
806.9,807.69,825.8,807.61,807.15
808.37,806.88,826.03,807.52,1840.6
806.85,1818.6,825.47,808.54,805.32
806.98,806.41,824.7,808.9,1818.33
803.59,807.39,824.69,808.75,806.99
1842.01,807.37,827.15,808.88,806.71
806.98,1814.87,827.78,808.38,806.94
1812.83,806.27,824.81,1819.45,806.6
806.39,807.22,831.63,1835.56,807.23
807.08,807.03,2883.35,811.03,807.24
806.16,1850.13,831.36,810.65,1819.03
2859.41,808.25,831.04,811.81,807.75
804.13,806.67,829.19,808.3,1851.97
804.84,807.02,824.38,808.69,807.72
807.59,808.7,825.34,807.53,1817.48
806.74,806.36,827.15,807.75,807.84
806.66,807.13,826.36,808.23,1864.66
808.86,806.1,2236.98,809.42,806.68
807.67,807.36,816.6,808.3,808.69
806.68,808.78,825.71,808.33,806.55
805.87,1818.84,824.85,808.28,803.47
805.83,805.81,2885.76,3069.17,805.51
805.49,806.31,824.13,1814.6,804.2
806.21,805.74,824.77,808.67,806.3
807.17,806.31,824.46,1872.69,806.49
804.85,807.82,827.59,808.8,806.69
803.04,806.94,825.36,807.88,807.94
805.93,807.01,825.79,809.47,1812.4
806.67,806.87,824.36,808.42,1851.75
806.44,1860.08,825.43,807.78,807.37
806.5,806.33,825.74,808.43,1831.05
809.82,1810.02,824.73,807.93,806.67
808.62,806.27,825.47,812.41,806.17
807.57,807.31,825.69,808.56,4031.59
807.03,806.94,830.98,808.03,806.88
809.35,1844.46,827.35,808.26,805.77
807.41,806.88,825.45,809.42,803.82
810.66,806.61,826.93,1863.45,805.48
807.34,806.68,825.09,1818.86,1828.8
806.16,806.83,825.62,1868.61,808.97
806.83,806.98,828.17,808.17,807.16
808.06,807.1,831.1,1866.44,806.5
807.55,807.38,825.17,808.86,806.51
1847.81,806.68,2050.2,808.16,806.85
807.61,808.0,2243.7,811.84,806.4
807.3,804.74,832.75,809.29,807.99
806.01,805.75,837.93,810.23,808.47
808.33,806.99,827.8,808.04,807.16
807.0,806.33,827.53,810.05,806.91
807.47,806.77,834.17,1826.96,1835.11
807.27,806.99,828.32,808.82,807.86
808.13,1819.78,827.93,808.08,806.29
807.36,807.29,829.66,807.19,1870.85
807.18,806.86,828.44,806.7,806.89
806.91,1808.68,832.31,1813.09,3067.41
806.66,1860.37,2260.88,1837.98,807.37
807.16,806.54,829.13,808.88,806.74
1840.26,806.99,2232.85,808.72,1814.17
807.55,806.46,828.87,806.74,1826.21
807.36,807.62,827.98,807.14,1820.34
806.83,804.67,832.3,1849.44,809.27
806.66,2872.68,830.63,3871.29,807.34
808.34,806.97,828.51,806.03,806.94
806.63,807.12,829.18,807.13,807.07
807.94,807.6,831.03,807.61,807.1
807.91,807.63,2887.8,806.38,807.3
806.48,806.71,829.22,809.49,1821.08
1823.37,806.93,831.98,808.08,806.83
807.24,803.18,830.15,808.6,808.07
806.76,805.02,2871.55,808.02,807.49
807.45,809.18,829.41,806.38,1840.41
806.93,803.88,2264.97,1840.8,806.82
807.08,1826.78,829.41,804.19,806.96
808.12,1811.81,828.28,809.1,807.85
806.8,3080.76,828.47,807.82,1862.01
807.62,802.87,829.79,807.94,807.12
806.85,806.63,829.24,807.8,806.52
808.45,1854.0,829.34,807.88,807.15
806.73,803.52,828.66,809.28,808.82
811.37,803.81,2237.36,1846.6,1844.15
807.01,803.62,829.47,809.43,805.73
806.85,1828.57,824.91,1848.04,807.22
807.36,802.95,832.04,1861.86,807.18
807.5,1837.51,829.73,1824.15,1815.12
808.53,1859.62,828.45,808.35,808.16
807.72,804.01,828.42,1826.08,807.54
806.72,804.53,827.73,809.9,809.07
1844.32,1821.38,829.05,809.89,805.7
806.54,806.36,826.26,806.25,1822.8
807.29,807.2,829.5,808.35,806.21
806.45,807.79,828.43,810.29,806.33
807.21,1826.47,835.11,1862.61,807.18
806.81,811.83,831.22,811.15,806.57
1856.55,813.2,2220.26,1842.23,807.02
806.25,812.03,827.74,2819.7,806.8
3067.21,813.4,829.83,807.67,806.99
807.46,809.62,2877.74,809.43,806.59
808.03,806.96,828.8,807.19,807.49
807.76,803.88,2873.59,807.87,807.3
807.09,805.53,830.47,807.26,807.15
806.57,807.0,829.0,807.57,1817.61
807.52,804.9,829.14,808.07,807.03
807.11,3074.26,828.06,3050.71,807.08
807.43,806.77,2223.65,807.22,805.15
808.88,808.11,827.99,807.87,803.04
807.03,806.91,829.12,1871.68,1873.01
807.46,806.88,829.69,808.42,806.49
806.74,807.97,832.58,811.49,806.88
808.45,805.22,828.96,807.62,806.81
2879.3,804.03,834.78,1824.21,807.01
806.83,1824.08,828.8,808.37,804.79
1811.95,1865.92,831.94,807.85,807.78
807.17,1821.91,2234.9,808.17,807.16
807.3,806.52,834.55,809.09,806.83
1831.24,807.47,828.47,810.16,807.19
806.79,807.06,833.05,807.87,806.6
806.88,806.42,2225.47,1836.95,804.43
806.61,806.78,831.81,807.7,806.05
808.87,804.46,829.34,1870.01,806.76
805.75,1845.94,831.56,807.79,806.95
806.96,1816.29,838.1,809.98,1809.74
807.68,1854.84,830.6,808.76,1821.14
807.97,807.31,829.57,809.01,805.96
1840.55,807.54,831.66,808.7,807.46
808.32,807.41,2233.1,1817.25,810.04
806.84,810.05,828.4,1808.2,808.84
1864.84,806.35,829.37,1865.57,806.93
807.08,807.5,828.27,808.82,807.06
808.03,1871.28,828.4,808.61,804.15
808.28,1816.26,828.88,810.02,808.41
807.21,808.06,828.53,809.48,807.27
806.69,1833.93,2245.98,806.4,1826.48
806.04,807.32,828.62,2871.76,807.62
806.7,806.34,829.21,808.16,806.01
806.69,1839.95,828.83,807.94,807.41
807.52,806.33,829.67,811.34,807.28
807.3,806.6,835.52,808.27,805.35
806.48,806.59,828.26,808.58,807.52
807.47,809.21,831.12,808.04,807.32
807.21,1822.0,830.63,1863.84,1857.47
806.42,1869.63,831.08,808.16,1852.17
807.35,807.5,824.95,808.5,806.94
1862.98,805.57,828.86,1862.33,806.54
806.73,806.53,829.84,808.6,806.35
805.63,1841.87,828.27,809.0,806.91
807.03,806.53,1831.97,1852.83,807.07
803.64,807.1,828.66,805.62,1842.52
806.82,806.8,2848.08,2834.57,806.56
804.45,807.64,828.03,809.89,806.55
1828.96,806.66,829.31,806.08,806.28
806.92,806.48,829.32,1861.08,806.98
804.51,806.84,2267.22,1814.08,807.59
805.51,806.37,2063.9,808.18,804.91
807.06,807.84,829.86,809.99,806.27
806.39,1863.24,829.52,808.7,1860.12
1860.15,806.52,834.02,808.99,805.62
806.1,807.16,832.35,808.25,806.78
806.95,808.46,829.7,1828.96,806.61
806.3,807.37,828.01,1839.35,809.59
808.8,806.74,830.5,806.2,806.49
806.12,807.43,828.35,805.75,806.43
1819.05,807.41,2258.84,1864.49,1808.88
806.65,1807.16,3269.2,1835.65,1864.43
807.04,808.23,829.79,809.36,807.38
806.74,806.57,828.48,808.52,806.14
806.09,807.5,828.16,808.94,806.16
806.69,1843.45,827.69,808.3,804.87
1817.44,806.14,828.79,1816.26,803.78
805.97,807.11,834.32,808.48,803.39
806.33,808.43,829.74,807.94,1860.32
1816.23,806.61,828.92,809.07,1827.55
805.94,805.6,830.85,809.22,807.19
805.15,808.08,2250.96,808.76,806.71
1810.88,806.85,828.69,808.32,1812.79
1833.53,807.03,3286.46,807.41,807.46
806.04,806.7,828.76,808.18,806.4
1821.1,806.79,831.13,1819.55,807.86
806.18,806.57,829.17,810.24,1841.38
806.65,806.66,827.71,809.02,1845.82
806.18,807.38,827.67,808.77,806.95
806.37,806.68,829.06,805.57,806.76
1863.93,807.07,828.25,805.31,811.02
807.23,806.69,828.25,808.2,3043.84
806.9,807.1,828.55,807.4,807.65
807.26,3055.64,828.09,808.53,807.24
804.56,806.87,828.43,1853.74,806.7
806.01,806.75,830.21,807.64,807.15
1853.82,1858.99,832.97,809.28,1815.16
806.44,806.38,2867.55,806.56,806.34
805.35,806.17,828.9,808.38,807.31
806.87,807.42,2262.01,810.25,1808.99
1865.38,1817.34,828.11,810.98,808.24
3043.55,1857.2,828.0,809.0,806.14
806.6,806.59,828.73,807.93,807.78
807.76,806.73,828.09,1836.16,805.8
807.37,807.94,828.24,1819.49,809.84
809.01,1844.54,835.6,1812.04,807.61
806.64,806.33,5306.21,1813.78,807.37
808.1,806.69,2094.71,808.51,804.51
2816.77,803.23,1835.1,809.04,804.6
1840.64,806.84,829.73,807.91,808.49
1817.91,807.22,829.59,808.49,812.45
807.41,806.49,2264.99,808.23,2880.88
807.17,806.53,828.94,809.94,1817.06
807.27,807.18,832.19,807.25,806.19
808.04,805.69,828.35,808.61,3027.75
807.07,808.19,828.39,1834.62,1840.18
806.78,806.83,830.55,808.18,807.18
807.68,806.26,2228.29,1845.59,806.42
806.76,806.9,827.86,808.17,806.69
807.24,805.41,828.37,809.61,807.89
807.38,806.22,828.22,809.75,806.7
811.47,806.27,829.07,808.36,1850.11
807.7,807.45,827.96,808.28,806.86
808.3,2836.87,828.16,808.83,807.19
806.84,805.47,825.14,809.65,806.87
807.48,1815.68,829.36,806.7,808.38
807.21,806.62,829.0,807.89,807.47
1873.07,1806.85,833.44,809.5,1834.09
806.58,1840.82,828.4,808.43,1826.48
805.4,804.13,831.32,808.47,807.06
806.93,804.66,832.49,808.0,807.37
806.51,1846.92,2905.08,808.96,806.33
806.37,806.51,833.44,1823.27,805.9
1810.16,806.89,2261.4,1819.36,806.59
806.62,807.41,2875.39,807.57,806.39
804.7,806.23,829.77,805.51,806.85
806.06,806.26,829.47,1818.73,806.03
807.01,806.97,829.63,810.7,806.37
806.47,806.93,3272.19,808.56,2851.8
806.69,807.47,1830.75,808.0,807.41
806.78,806.63,2237.53,808.15,805.53
806.18,806.32,828.39,809.17,806.02
