P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
7.64,3.67,38.75,3.29,3.21
6.51,5.57,40.02,2.52,2.87
5.06,5.47,29.71,2.59,3.02
3.27,5.71,28.69,2.61,3.26
3.1,5.33,27.62,2.76,3.1
2.71,4.44,27.63,2.76,2.43
4.81,4.92,27.49,2.71,2.75
5.04,4.97,13.78,4.54,2.08
6.22,4.52,12.15,7.67,2.66
8.69,4.54,10.37,9.83,3.03
7.62,5.37,11.92,6.84,2.62
5.19,6.55,17.04,7.03,2.46
4.5,7.46,21.23,7.75,2.93
5.34,6.4,22.48,6.99,3.28
4.75,7.62,20.81,7.01,3.33
2.81,6.2,21.54,7.4,2.93
2.22,5.24,14.18,7.41,4.0
2.15,6.38,13.38,7.84,3.97
2.35,5.75,9.62,8.41,6.38
2.17,5.25,11.92,6.94,5.2
2.12,5.32,15.18,7.34,5.88
2.7,5.0,23.01,7.7,5.45
3.53,3.17,24.07,2.82,5.98
3.16,3.65,31.51,2.72,7.89
2.94,2.53,24.88,4.07,8.75
4.44,2.33,25.17,2.94,7.24
3.23,2.16,24.89,2.44,6.62
3.42,2.71,26.86,2.48,7.52
3.19,4.6,26.72,2.83,6.53
3.36,4.55,27.0,2.85,6.73
3.42,5.27,25.38,4.51,5.56
3.27,2.57,27.05,4.18,5.78
2.94,2.21,27.39,5.68,6.08
3.0,3.02,24.78,6.22,6.48
3.45,2.89,32.33,5.56,2.9
3.0,3.05,24.72,6.32,2.33
3.75,2.78,25.72,5.39,2.44
2.98,3.28,30.58,5.57,2.14
2.86,3.09,23.16,6.56,2.41
3.31,2.77,29.92,6.29,2.33
3.16,6.85,23.41,6.26,2.42
2.81,4.54,25.53,3.37,2.65
4.88,6.23,23.79,2.8,2.18
4.22,4.59,24.38,2.95,2.13
6.08,4.51,22.96,2.49,2.27
5.66,6.4,24.48,3.39,3.76
5.01,5.14,14.39,2.61,3.31
8.95,5.0,10.03,3.38,4.14
5.89,3.5,11.71,3.68,5.18
8.6,2.26,11.4,3.18,5.15
6.58,2.36,12.19,3.42,5.21
6.92,2.2,11.54,2.79,5.19
5.17,2.72,11.04,3.76,5.09
5.6,2.74,11.36,3.29,3.5
7.17,2.65,13.15,2.83,3.26
5.17,2.6,11.6,3.26,2.44
6.1,2.03,13.38,3.56,2.43
5.46,2.31,16.17,2.66,3.28
4.57,2.7,13.14,3.11,4.57
2.55,2.73,13.14,3.15,4.5
2.63,4.31,15.03,3.26,4.42
2.48,4.46,12.87,3.39,4.46
2.87,4.1,13.49,3.0,4.77
3.21,4.68,16.24,3.09,5.06
3.46,4.13,10.98,3.1,5.37
4.83,1.88,12.63,2.98,4.56
3.75,2.33,13.15,3.43,3.32
4.08,2.97,13.86,3.54,3.37
4.04,4.55,17.02,3.46,3.31
6.1,5.68,12.5,3.7,3.85
7.92,4.23,10.63,3.58,3.26
6.14,3.61,14.93,3.76,3.66
5.45,4.66,13.84,3.86,5.35
8.65,5.02,14.88,3.7,3.1
4.82,5.25,14.54,4.04,3.73
4.81,4.74,14.33,4.08,3.5
4.2,4.47,12.13,4.01,3.9
4.6,4.61,18.21,3.72,3.15
3.48,4.82,10.52,4.83,3.17
4.4,5.81,14.55,3.79,2.35
3.71,7.34,13.46,3.62,2.16
3.95,5.68,13.42,3.53,2.16
2.55,5.97,16.88,4.13,3.24
2.74,4.78,22.96,4.16,2.16
4.83,5.3,27.14,3.97,1.96
4.11,4.81,24.76,3.77,2.11
3.12,4.57,10.07,3.6,2.01
3.97,5.13,15.64,4.61,2.21
2.63,5.74,14.52,3.83,2.24
4.43,4.69,16.76,3.14,2.3
3.87,6.64,23.85,2.58,2.16
3.62,4.81,33.03,3.06,2.35
3.25,4.54,35.34,2.46,2.23
2.64,5.24,32.64,2.47,2.08
2.47,4.63,25.19,2.61,2.19
3.23,4.83,29.63,2.96,2.25
4.1,4.62,24.43,3.83,2.75
7.22,4.8,25.64,3.71,2.74
5.85,4.71,25.49,2.69,2.9
6.98,5.28,26.31,3.0,2.54
5.51,5.24,26.17,4.1,2.61
7.17,4.73,32.19,3.66,2.98
5.44,4.76,24.69,2.7,2.59
5.07,5.49,26.12,2.88,2.76
6.0,5.75,23.32,2.77,3.51
5.76,7.68,23.19,3.83,2.18
5.91,8.33,23.32,3.47,2.44
5.76,4.83,24.3,3.4,2.82
7.88,5.49,25.16,3.42,2.47
5.27,4.77,29.43,3.12,2.23
5.1,5.43,26.55,3.24,2.28
4.88,4.61,25.27,2.73,2.13
5.31,4.98,25.76,3.98,2.59
7.18,4.4,26.51,3.56,2.02
5.31,4.92,29.79,3.26,2.25
6.13,5.4,23.23,2.5,2.48
7.67,5.08,24.78,2.67,1.92
6.42,4.55,23.64,3.37,2.26
5.68,5.49,27.02,2.99,2.17
4.96,5.62,23.37,2.75,1.9
6.0,5.07,23.72,2.85,2.54
5.02,4.47,26.2,3.13,2.58
6.79,3.21,26.61,2.71,3.02
5.92,3.13,24.3,3.35,3.83
5.19,2.91,25.22,2.96,4.15
5.29,2.33,24.84,2.78,4.26
5.6,2.92,28.06,2.69,5.02
5.89,3.37,24.38,2.77,5.21
5.66,2.69,21.55,2.33,4.47
3.58,3.01,21.98,2.47,4.41
2.71,3.47,22.21,3.63,4.98
2.66,5.21,23.42,5.81,4.54
2.63,4.98,12.75,6.59,5.26
3.23,4.83,11.73,5.47,4.43
4.4,5.2,11.21,5.5,5.07
3.98,5.33,11.29,6.03,4.46
3.03,8.15,11.83,5.52,4.46
3.4,4.76,21.39,5.65,4.59
2.67,1.98,24.91,6.76,4.6
3.62,1.98,24.41,5.79,4.89
2.84,2.02,25.45,5.55,4.83
2.87,2.41,23.92,5.42,2.56
3.0,4.8,26.26,5.75,2.1
5.52,5.21,25.09,5.66,2.15
