P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
216.9,215.76,231.5,217.82,215.85
147.31,145.54,159.82,146.0,145.47
146.31,145.61,159.97,215.87,145.83
146.22,146.53,161.97,145.82,146.53
145.94,145.85,163.19,147.68,143.73
146.73,146.42,160.01,147.22,145.1
146.93,146.97,159.69,148.19,146.18
146.47,146.1,164.23,148.8,145.55
147.77,145.94,161.04,146.56,145.98
146.56,143.04,154.79,147.18,146.13
149.92,145.06,149.02,147.22,146.2
146.3,146.01,153.55,146.76,146.5
143.09,145.62,149.29,146.88,145.52
144.25,145.72,160.15,147.04,145.8
146.8,145.41,161.78,146.57,145.78
146.73,146.44,162.03,147.7,145.95
146.73,146.19,151.48,147.25,146.12
147.51,146.38,149.94,218.47,146.31
146.98,146.02,157.66,146.45,146.01
146.96,146.73,159.13,215.71,146.37
146.62,146.08,1194.42,146.81,1222.09
1169.08,146.93,231.79,146.75,145.34
147.26,236.1,159.43,146.5,145.9
146.51,235.89,159.89,143.45,146.31
146.24,146.31,314.62,142.96,145.77
144.73,146.55,161.64,147.57,145.78
146.81,146.42,156.38,147.83,145.87
146.24,145.78,158.22,146.72,216.34
145.68,145.7,148.89,145.36,146.55
146.45,147.8,151.16,214.28,146.1
146.83,146.12,159.64,148.35,145.97
146.69,146.6,163.4,144.26,146.33
146.98,145.74,160.54,142.36,146.37
146.95,145.93,161.75,142.13,146.2
142.89,146.2,161.56,145.47,146.19
144.32,217.54,154.0,142.75,146.42
144.97,146.59,149.17,146.1,145.78
146.04,146.18,149.52,147.65,146.4
217.54,146.48,157.93,145.44,147.64
147.48,146.46,162.26,147.36,146.18
237.18,147.78,1360.53,147.55,145.81
144.29,145.75,149.11,147.09,145.6
145.85,146.07,150.47,147.21,146.29
147.03,146.8,154.1,147.16,146.31
146.61,142.91,159.6,145.51,146.41
145.57,142.42,163.52,146.24,146.47
146.31,144.22,158.0,146.57,145.56
145.02,146.12,151.19,146.73,145.5
146.26,146.8,237.43,145.37,146.0
1313.67,145.97,157.25,146.16,306.98
633.73,146.04,158.87,147.6,377.54
146.17,146.17,153.13,142.99,146.05
147.11,143.55,157.31,143.13,146.61
145.94,145.77,159.19,147.07,146.15
709.63,146.03,161.37,146.37,145.97
145.06,146.81,161.3,147.4,145.69
430.14,145.76,164.27,147.42,146.17
146.58,145.99,160.56,147.66,146.36
146.63,143.2,154.17,147.08,146.96
147.34,146.55,160.24,145.4,146.38
146.71,146.54,223.35,142.23,146.42
150.57,146.12,156.04,147.47,146.39
146.36,145.95,165.56,146.45,145.78
146.45,145.56,157.0,146.48,145.52
146.12,147.13,161.69,147.99,146.37
146.22,146.4,158.71,147.01,217.39
146.85,145.96,162.73,148.25,145.92
144.75,146.03,162.41,146.18,145.55
147.08,146.14,162.51,148.32,146.42
146.43,147.41,156.37,288.8,146.07
146.25,146.24,159.53,146.39,145.43
146.84,144.13,159.68,146.86,147.02
146.29,146.25,501.98,147.58,145.92
146.39,145.91,155.28,147.88,145.59
147.21,145.28,158.55,147.95,146.14
146.84,145.0,159.99,147.27,147.37
146.37,145.73,151.13,146.64,306.73
146.9,145.95,312.0,147.09,145.52
145.92,146.09,163.23,1293.35,145.78
146.19,145.6,164.17,146.85,304.99
146.62,146.21,161.59,146.98,146.35
236.71,143.94,149.4,146.71,145.83
146.17,145.68,156.98,147.29,145.79
144.86,146.39,152.07,147.57,145.78
145.82,146.24,150.23,147.07,145.58
146.29,145.58,312.18,148.1,146.09
146.75,146.5,158.98,147.15,145.54
146.31,143.55,160.13,147.28,147.27
146.53,145.7,155.49,147.25,146.12
148.38,146.05,160.56,147.2,146.18
648.07,235.82,156.34,146.96,146.01
146.5,146.42,162.65,148.02,145.87
146.59,145.12,162.54,147.58,146.22
146.5,146.11,160.57,146.69,145.83
146.65,146.02,161.21,147.41,145.72
146.82,146.71,160.16,147.86,146.54
146.59,145.65,164.37,147.35,491.62
146.37,145.84,154.71,147.12,145.27
1169.08,145.75,151.1,147.16,146.18
146.53,146.3,1161.55,147.93,143.38
146.24,146.53,154.95,147.01,143.77
146.49,146.5,149.6,147.48,145.9
146.29,145.7,158.4,147.91,147.34
146.47,142.1,505.16,147.77,145.93
146.21,145.6,164.01,146.69,146.54
146.36,143.86,164.13,148.25,146.24
145.98,145.83,162.69,147.2,146.31
145.93,145.98,151.68,147.22,145.93
145.65,145.78,147.96,148.19,146.14
215.94,433.31,149.67,145.35,146.31
145.97,146.57,149.26,146.84,146.15
147.11,146.39,151.61,149.49,146.24
147.11,146.22,217.25,306.11,146.13
147.57,234.74,149.52,146.33,145.9
235.0,235.79,492.99,147.25,145.97
146.36,146.12,155.14,147.83,145.62
217.54,216.49,149.24,1298.12,146.25
146.78,146.48,497.75,146.53,145.93
146.35,145.12,162.47,147.06,145.85
146.04,146.24,503.44,147.04,146.94
146.51,145.89,156.27,147.96,146.6
146.76,235.54,162.52,147.55,145.76
217.66,145.76,160.72,147.75,145.85
145.89,145.64,162.82,144.87,146.01
146.49,146.32,162.8,146.74,146.64
143.32,146.56,149.93,147.12,146.84
146.56,146.34,161.47,147.24,145.83
146.3,146.16,153.62,147.6,145.22
145.99,146.37,160.3,146.29,142.03
147.4,145.33,158.86,145.76,145.32
146.64,1172.99,156.33,147.43,144.3
