P-521,p521_mlkem1024,mlkem1024
77.01,97.42,14.43
25.08,47.12,14.43
26.14,46.05,14.67
26.11,58.8,12.38
27.68,74.59,12.22
27.71,98.41,31.85
38.3,98.05,32.78
54.31,99.6,23.43
49.88,99.16,14.49
49.66,51.91,14.72
32.23,39.77,15.46
25.78,36.7,13.69
27.3,36.03,24.05
27.81,39.09,15.61
56.69,88.63,12.82
54.25,92.28,14.39
56.38,89.74,14.99
64.53,87.12,13.68
55.23,91.94,12.73
58.58,88.63,13.22
55.31,72.41,24.55
54.3,40.16,27.24
50.41,39.75,31.65
53.67,41.91,30.87
53.06,77.53,27.24
53.22,86.88,26.79
49.72,87.61,28.25
49.62,90.08,24.66
66.27,88.55,24.77
63.83,87.78,25.15
53.97,112.9,28.3
54.15,39.66,27.2
50.69,43.73,28.44
52.98,86.8,42.38
54.84,90.15,31.08
55.37,86.05,28.55
55.23,86.72,28.5
55.63,81.81,29.47
61.63,45.91,27.02
54.0,57.55,25.78
54.12,57.29,28.55
58.6,58.12,26.34
53.89,55.5,25.93
50.04,82.59,27.56
50.25,82.18,26.44
50.03,34.24,27.09
49.13,35.29,31.87
53.2,40.47,26.96
57.5,81.83,29.77
55.53,87.73,26.75
54.29,88.04,29.72
55.99,87.3,18.25
55.32,97.23,21.99
67.56,61.24,23.09
49.12,60.32,26.75
56.01,85.53,22.23
53.34,81.44,19.94
49.92,35.17,14.24
53.92,35.69,21.38
53.21,36.11,14.8
58.99,53.76,14.2
49.87,89.9,14.7
49.86,84.19,13.68
52.39,57.24,14.06
55.29,58.16,13.36
67.23,78.92,16.93
48.98,78.41,18.04
50.2,34.58,18.76
52.3,36.56,15.98
58.41,46.04,15.73
54.68,37.72,13.64
51.16,34.9,20.86
51.25,43.77,19.32
50.86,82.37,16.14
49.6,89.21,21.58
61.28,87.6,22.09
53.74,90.06,16.19
49.9,88.59,27.29
71.43,84.62,22.21
53.06,60.44,21.38
51.6,66.22,20.9
59.46,104.4,22.35
53.62,77.63,14.28
50.22,90.77,14.16
57.51,97.31,16.46
51.29,88.69,20.08
56.92,90.28,15.39
55.8,92.86,19.58
50.03,89.0,18.4
32.97,89.57,18.5
72.56,87.37,18.28
54.15,87.35,15.1
54.9,57.98,23.73
54.51,51.96,24.55
31.28,46.99,22.55
33.26,46.1,22.23
53.01,36.04,21.2
53.11,39.36,14.55
50.03,58.84,22.63
49.07,35.73,18.8
49.65,63.91,20.24
51.4,94.33,14.63
52.24,34.54,20.88
72.86,34.8,21.08
30.53,45.47,22.22
34.59,69.02,24.74
50.14,38.95,22.03
58.82,43.51,16.61
50.69,48.76,15.61
53.53,47.85,17.38
55.75,55.3,16.42
53.99,72.66,16.25
53.31,42.36,15.92
62.58,48.4,18.12
59.1,79.3,15.37
54.55,81.35,14.88
63.78,78.1,15.86
31.8,79.38,17.2
25.94,87.53,16.95
24.64,79.23,17.41
43.88,35.22,13.62
58.89,34.68,24.33
59.73,39.98,32.52
58.95,48.53,27.78
61.48,78.12,34.27
60.68,86.95,31.5
61.81,86.15,46.42
44.91,86.77,34.2
26.23,88.44,16.19
27.68,102.19,17.0
32.46,58.89,17.78
33.24,41.63,16.8
31.69,42.48,18.63
31.56,79.59,18.07
45.82,81.67,16.64
60.64,39.32,16.06
59.94,53.06,16.59
60.63,87.5,14.51
61.44,86.08,14.76
59.75,88.9,18.28
54.92,92.79,20.88
61.18,44.49,15.28
61.44,45.63,16.35
67.74,43.88,18.8
61.32,78.44,15.19
61.63,87.39,29.31
61.22,87.73,34.14
60.71,87.64,33.45
61.35,86.88,34.01
60.75,86.43,38.88
61.55,110.03,28.0
68.29,87.93,28.05
57.0,87.55,28.61
34.04,89.97,27.06
41.29,86.98,14.25
28.41,86.02,15.01
28.0,92.17,14.44
28.72,94.14,15.0
33.77,103.23,15.2
30.18,86.57,14.06
29.09,92.68,14.5
28.26,99.21,19.44
27.43,97.69,20.87
38.35,99.12,23.61
60.84,97.31,25.24
60.32,99.2,25.27
62.41,124.65,25.81
61.29,43.42,33.56
62.84,42.63,28.22
61.25,43.52,46.34
68.1,71.24,29.24
54.41,98.25,31.26
60.34,98.78,29.82
60.76,101.06,30.24
54.83,100.26,28.33
54.85,124.98,28.7
59.84,42.98,29.07
55.07,39.12,27.61
56.45,55.64,29.44
60.72,100.57,29.05
61.23,89.76,34.66
79.3,40.79,25.7
33.29,54.62,12.59
32.49,91.81,15.96
33.28,91.28,15.78
33.73,71.93,13.42
47.31,35.27,15.18
61.42,41.07,22.35
67.17,105.19,22.18
60.62,40.99,13.22
27.73,46.88,13.39
24.84,86.04,16.06
26.44,87.0,13.63
42.17,90.59,12.66
60.1,54.16,14.07
54.74,38.0,17.27
57.16,42.09,15.33
55.1,44.46,14.12
54.22,54.21,15.01
54.83,49.05,18.43
58.01,49.49,12.65
54.17,56.72,13.21
58.18,88.61,16.8
61.21,87.24,28.03
55.62,87.03,19.91
55.03,87.42,20.04
55.05,89.52,27.58
71.46,94.84,19.77
55.07,86.12,30.64
58.13,59.85,32.86
58.25,86.09,26.56
58.51,89.77,25.91
56.25,87.92,36.38
59.62,94.18,21.74
55.39,87.7,15.36
54.54,94.76,18.74
51.0,114.69,18.75
58.76,72.77,23.68
55.08,93.05,24.13
69.58,98.19,20.88
32.17,97.68,17.6
30.39,96.88,16.79
56.46,97.58,13.82
55.27,105.29,12.42
54.75,102.81,17.92
53.7,97.46,14.7
53.08,97.14,13.53
55.92,98.22,15.55
56.23,101.14,14.19
55.51,53.59,14.19
54.38,50.17,14.73
61.67,51.88,14.39
57.93,57.21,14.67
54.21,49.17,15.98
55.31,50.02,15.05
56.52,51.15,13.69
56.99,81.04,13.55
52.02,87.22,12.82
55.41,92.4,13.79
56.95,82.71,13.31
58.13,36.05,14.23
54.4,53.39,13.88
54.7,92.45,36.32
61.98,104.98,17.28
48.83,90.06,14.84
49.48,88.77,14.74
55.2,88.23,15.42
54.36,86.95,15.94
49.48,87.45,17.14
49.39,94.67,17.05
49.43,87.42,14.23
49.5,34.74,17.6
49.53,51.95,16.73
56.31,46.17,16.34
55.85,46.34,14.9
53.21,70.6,15.13
58.03,84.5,18.23
50.78,45.77,14.31
50.18,50.7,14.34
58.27,87.47,14.04
59.45,88.15,13.54
69.32,104.66,19.53
44.75,92.93,15.45
24.69,83.38,13.96
27.98,34.76,14.27
26.01,35.87,14.47
26.91,35.91,15.8
26.99,45.2,14.68
25.85,94.0,13.17
26.07,83.41,13.55
52.59,35.27,14.81
62.05,35.04,15.91
57.25,37.23,25.51
54.39,37.47,33.66
50.5,76.78,28.79
50.5,88.42,27.89
50.63,84.07,28.33
25.21,87.1,27.75
24.71,87.51,30.93
43.26,87.55,24.86
49.58,88.58,25.33
54.72,90.52,25.38
55.13,94.09,24.72
54.29,87.92,25.49
49.59,86.79,26.73
69.29,66.63,26.44
30.41,91.8,31.65
29.54,96.77,28.68
33.04,99.83,14.91
56.9,97.26,21.84
53.97,101.13,27.37
53.21,97.74,28.32
50.18,93.46,28.61
49.72,49.06,26.53
50.83,40.27,25.03
55.13,45.88,27.15
56.36,58.36,27.74
49.86,56.39,27.02
53.5,56.5,25.88
48.98,56.95,26.56
51.12,56.65,26.0
49.11,88.56,26.75
55.44,91.42,27.14
53.55,100.12,26.44
55.46,88.32,24.7
50.11,89.28,25.25
49.92,87.3,25.23
49.95,93.73,36.54
59.07,93.53,25.07
54.64,87.94,26.49
54.24,34.9,26.66
72.45,42.26,26.6
33.24,100.26,30.21
41.26,97.61,26.57
52.55,88.61,26.18
55.35,86.38,24.8
52.71,86.58,24.95
55.05,90.36,14.25
55.41,87.81,12.7
50.88,92.06,13.74
51.39,92.32,24.15
55.43,90.87,31.59
55.19,87.53,27.04
59.34,89.81,26.51
55.73,80.53,26.42
50.3,34.25,25.83
51.15,35.57,37.87
49.07,35.16,27.32
49.06,35.0,26.51
51.77,58.08,31.92
54.87,88.36,14.78
53.99,99.06,13.77
54.93,86.12,14.15
58.71,81.66,20.26
55.11,47.82,21.02
55.8,46.87,22.9
46.57,74.44,22.19
30.25,93.56,22.62
31.43,88.02,21.37
35.9,91.0,20.48
51.63,93.52,22.21
54.8,95.97,20.51
51.31,75.85,22.1
56.77,36.39,21.76
56.19,36.77,28.69
54.25,35.95,20.91
50.95,44.39,21.11
51.02,55.73,20.66
50.22,89.46,29.73
57.67,91.74,12.94
49.19,88.46,12.24
56.61,88.31,12.9
56.92,104.41,17.43
53.34,89.67,25.68
49.45,89.29,26.18
49.47,87.0,29.53
53.54,88.94,26.04
49.57,90.32,26.32
48.9,80.8,27.75
52.41,48.99,28.64
49.81,63.27,29.27
55.02,73.85,27.55
88.76,66.45,26.57
53.98,65.5,27.49
54.76,97.92,27.68
54.88,98.58,26.57
53.98,97.53,24.95
50.76,98.71,26.17
52.96,98.54,35.53
53.76,79.01,27.53
52.7,43.72,26.05
56.64,74.18,24.89
59.97,96.8,25.64
51.57,100.04,25.1
76.5,98.6,25.09
59.17,99.26,28.18
54.48,99.19,28.62
53.54,108.65,26.36
49.27,98.57,29.7
53.94,96.86,28.52
56.24,99.73,25.4
56.33,97.62,27.18
51.45,98.11,24.68
53.3,99.67,27.1
54.81,100.61,26.89
68.06,105.33,29.48
59.36,99.94,26.68
54.24,99.13,25.17
55.72,99.98,25.33
54.33,99.79,25.36
55.47,98.02,24.73
57.55,100.51,25.15
55.47,113.74,24.89
55.17,83.84,28.37
49.96,36.78,28.55
52.03,36.55,24.96
49.12,38.02,32.02
68.27,59.04,25.08
57.87,98.27,28.18
54.33,98.61,24.89
56.34,102.43,24.98
49.18,98.57,26.33
52.68,73.08,25.09
54.82,79.15,25.54
53.59,99.36,27.34
