P-521,p521_mlkem1024,mlkem1024
1222.72,2626.74,3634.96
1221.29,3062.3,1204.29
821.98,1227.98,1605.38
1323.61,3049.2,2259.46
820.82,1224.02,6256.44
2266.97,1226.11,1203.74
822.92,2856.62,1204.34
813.24,1225.52,1205.91
829.15,1625.72,1204.61
3483.81,1227.11,1606.44
1223.97,1641.98,1203.71
1217.51,2856.88,1204.38
826.46,1638.81,3235.91
2273.83,1225.92,1605.16
1216.63,1226.45,2252.49
1217.73,1232.82,1204.71
816.46,1224.16,3660.04
1316.87,2840.58,1205.22
823.15,1625.49,1202.82
826.62,1220.79,3023.65
3795.0,1223.94,1604.75
826.54,1223.75,1204.13
820.88,1235.74,1203.96
2533.05,1626.83,1205.23
1220.11,1223.46,1605.47
1227.58,1224.39,1605.22
2130.04,1223.34,5398.52
820.72,2027.25,2224.18
2877.11,2233.26,2115.89
2129.63,2235.15,1204.62
825.51,7107.67,2004.67
1821.53,3061.65,1207.37
821.21,1232.92,1204.35
1219.77,1222.13,1205.52
3500.96,1228.7,1204.18
1222.05,1239.03,1604.78
820.49,1625.38,1206.62
1324.33,1222.41,1606.63
823.89,1230.34,1205.22
5280.27,1223.32,1204.32
821.52,1223.62,1204.15
823.1,1637.7,3832.81
1634.71,1627.14,1606.8
824.45,3038.31,1203.46
1323.21,1222.23,1606.6
1220.06,1223.66,1205.68
811.69,1226.53,3830.31
3019.45,3797.21,2460.35
825.71,1226.03,1204.4
1225.75,1223.98,1204.17
823.27,4430.89,1204.37
3442.7,1637.37,3030.22
1220.0,1223.62,1204.29
819.34,1224.53,1204.67
1213.01,5973.84,1204.52
1219.26,1238.59,1204.21
826.67,2024.47,1204.12
824.38,3073.18,3044.53
819.2,1623.92,1203.86
820.89,1223.65,1204.93
1220.89,4253.29,1203.98
819.6,2282.22,1205.2
2124.39,1641.59,1605.01
1217.99,2227.16,1205.39
2878.41,2233.76,1203.52
1217.94,1224.49,1206.59
1219.33,1221.53,1604.79
1217.82,2833.65,1204.07
1215.33,1232.78,1205.54
821.69,1224.14,1204.38
2232.52,1226.42,1203.92
2550.07,2039.33,2850.25
2228.65,1227.12,1204.64
1216.67,6239.85,1715.37
3053.02,1734.32,1204.22
820.85,1224.01,1605.41
820.04,1222.2,1204.68
1726.35,2246.68,1203.99
826.65,3266.44,1203.82
819.02,1222.9,1203.82
3038.08,1221.94,4357.53
819.67,1623.77,1203.93
818.89,2837.66,3056.03
821.71,1223.86,1203.98
819.99,2430.31,2005.42
1217.73,1626.28,2005.78
1720.31,3065.64,1206.78
820.75,1628.59,1206.11
3044.21,1626.64,1203.72
3472.48,1224.81,1205.12
819.66,1226.13,1603.39
1230.95,1226.59,1203.3
824.28,1229.79,3662.65
1718.77,1623.85,1203.72
822.47,1225.86,1203.45
822.11,2861.42,1205.53
1722.48,1224.78,1603.81
1218.05,3453.57,3030.37
824.41,3030.37,3460.92
1220.65,1221.27,4360.16
1213.76,1225.83,1204.42
815.16,1227.22,2221.02
840.03,1225.22,1207.73
1219.52,1225.1,1204.33
1221.08,1223.91,1205.69
1214.74,1231.9,1204.61
1224.48,1228.33,1606.32
821.22,1224.27,1205.36
820.07,1635.06,1605.94
824.42,2269.93,1604.62
2469.92,1626.84,2851.22
2273.91,1234.02,1204.35
3481.65,2285.63,2006.08
826.94,4147.32,1204.32
829.12,3079.83,1205.79
1220.4,3860.47,1604.92
1325.48,1226.8,1606.37
1226.25,1221.59,1204.42
1215.93,1227.68,1204.66
1826.24,3449.67,1205.3
822.87,1224.39,1204.23
2247.98,1226.34,1205.54
823.01,1232.66,1204.34
2224.03,1223.53,1605.87
825.12,1225.43,1204.26
1225.37,1225.55,1205.99
3030.18,1225.25,1604.84
5303.63,1223.64,1605.47
818.27,1233.01,1203.99
2871.38,1223.52,1204.24
823.84,3030.68,2810.39
1222.25,1222.47,1204.04
823.68,1223.89,6768.17
1330.27,1625.34,1606.3
1218.51,4374.18,1606.81
3043.1,1224.92,3020.4
1327.68,1222.69,1604.73
821.67,1625.73,1206.02
821.64,1642.33,1603.96
822.1,1224.3,1206.47
816.34,2961.28,1204.78
2280.38,2030.38,1605.82
1620.55,1224.01,3257.33
1324.95,2271.28,1204.25
820.58,1222.24,1203.82
3042.77,1231.55,1204.23
2849.01,2029.15,1206.34
823.1,1222.05,1204.72
826.0,2270.97,1204.37
823.95,3077.64,1203.83
2271.2,1232.49,1205.8
2225.49,1623.09,1204.81
1223.16,1222.22,1205.81
1623.08,1226.3,1605.66
1836.24,5710.59,2005.65
821.88,4378.93,1204.52
822.22,3875.52,1605.08
4227.34,1225.24,2425.72
821.13,1226.06,1204.21
821.05,1232.37,1203.96
2283.09,1223.58,1204.35
826.93,1233.5,1604.73
824.56,3032.88,1605.78
1218.49,1630.3,2005.96
822.57,1224.77,1204.78
2450.7,1237.18,1603.8
819.97,1222.65,1203.53
825.16,5288.7,1206.37
821.53,1234.58,1204.83
1220.38,1231.09,1205.66
1216.99,2229.61,1204.16
817.4,1226.23,1204.0
822.02,1224.93,1204.18
824.7,1222.11,1207.06
2832.74,1223.24,1204.95
