P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
216.49,214.73,230.32,219.39,218.33
146.86,142.47,159.01,147.63,147.15
146.38,146.78,158.89,147.66,146.38
147.07,146.49,157.43,143.06,147.21
145.92,144.72,158.95,147.12,147.12
147.38,145.98,153.26,150.3,146.86
145.9,142.59,158.72,147.48,145.86
146.23,145.66,148.45,147.62,146.64
142.71,142.62,154.04,147.09,147.86
146.5,143.09,156.63,147.36,147.49
147.41,143.32,152.54,142.88,146.27
146.07,145.52,150.1,142.56,146.52
146.88,145.61,159.94,144.31,147.18
146.75,145.95,170.1,148.26,148.16
146.37,142.64,167.71,148.44,146.54
146.9,142.26,161.74,148.06,146.36
147.69,142.01,160.51,147.92,146.22
147.27,145.32,155.19,147.13,146.55
146.72,147.19,155.15,420.43,146.39
147.0,148.63,161.2,146.98,146.26
1154.6,143.59,158.96,145.44,146.23
146.99,145.69,161.25,143.62,147.45
147.14,143.32,169.7,148.21,146.97
146.75,142.42,160.21,148.69,146.84
146.76,145.58,163.55,143.24,146.93
146.85,143.81,158.72,145.76,146.84
146.37,142.11,159.91,147.41,146.39
147.78,143.54,161.46,147.56,146.2
147.0,145.68,162.19,147.8,146.55
146.9,146.91,163.33,147.98,146.64
146.43,145.87,164.28,148.2,147.34
147.59,143.75,156.03,147.78,146.1
147.11,142.02,163.47,146.05,146.66
147.31,142.43,157.44,142.74,146.56
146.58,143.34,164.5,143.2,147.26
147.51,142.04,159.84,147.43,146.37
147.2,142.26,162.08,148.72,146.52
146.75,142.35,163.72,146.82,145.98
146.71,142.34,160.1,147.81,146.77
147.17,142.25,162.73,146.78,147.73
147.66,142.34,163.68,147.43,146.15
147.08,145.53,161.71,145.56,147.16
147.5,142.41,157.21,147.72,146.64
146.77,142.32,159.87,147.73,143.35
146.78,146.68,161.08,147.77,147.71
147.81,146.01,161.75,147.5,145.99
146.62,143.24,159.93,148.29,147.09
147.56,145.64,165.5,147.99,147.47
147.07,142.73,152.22,148.84,146.55
146.78,142.36,161.75,146.99,146.47
147.61,143.32,159.22,147.62,143.86
146.46,145.6,159.88,148.08,143.39
146.92,147.05,162.16,146.9,143.41
146.94,142.37,161.95,147.37,143.02
147.71,144.24,161.72,143.93,697.26
147.24,145.98,159.87,144.34,146.54
142.63,146.22,150.21,145.88,147.01
143.31,146.34,158.05,147.65,146.17
147.21,146.05,161.16,147.35,147.24
146.72,146.5,159.65,147.35,146.99
147.61,146.06,163.06,144.25,146.12
146.51,144.97,159.81,145.61,146.63
147.0,146.28,160.03,148.09,147.19
147.63,142.88,161.1,147.84,146.24
147.41,145.97,161.29,148.23,147.84
147.1,146.86,160.49,147.09,419.44
146.68,146.82,579.92,147.78,148.3
147.24,1149.66,158.97,148.33,145.22
147.54,146.64,159.5,423.82,146.8
148.64,146.15,164.71,146.69,146.22
146.76,142.03,159.51,147.82,147.38
147.0,145.12,159.49,147.47,146.63
146.68,147.25,159.39,147.33,146.1
147.04,146.09,166.21,147.62,146.62
146.9,146.87,161.48,147.7,146.81
1165.44,146.2,162.59,148.11,147.12
146.84,147.48,150.04,147.19,146.47
144.54,146.25,148.32,147.31,145.85
146.98,146.48,159.81,147.46,147.5
146.98,147.34,163.9,147.89,147.5
148.49,145.0,159.89,147.18,147.38
147.01,145.93,160.49,147.4,146.07
146.47,146.69,160.87,148.26,147.08
147.49,146.52,166.1,146.85,146.65
147.37,146.65,577.01,147.44,146.28
147.11,145.0,159.49,150.3,146.69
147.05,147.16,160.41,142.54,147.17
146.73,147.66,162.64,146.6,147.96
147.15,147.2,170.43,147.21,418.99
147.64,143.84,156.46,143.64,146.86
147.03,144.56,152.39,142.69,146.41
146.47,146.73,159.01,142.54,147.41
147.57,146.83,162.53,147.08,147.35
147.15,146.71,164.31,148.13,146.03
147.06,146.48,150.61,147.96,146.23
148.32,146.43,160.1,146.85,146.69
147.74,146.76,164.65,147.74,147.34
147.18,146.09,160.14,147.32,147.86
146.74,146.08,162.72,148.18,146.36
146.59,147.03,162.71,147.8,146.29
145.9,146.27,161.32,150.72,146.48
147.26,147.07,163.04,147.1,147.57
146.87,146.06,161.44,1177.33,146.97
147.5,146.73,159.66,148.06,146.26
147.41,423.31,160.13,147.45,148.04
146.39,144.98,157.16,148.67,145.89
146.97,142.62,160.0,147.43,147.25
143.58,142.82,160.84,148.11,147.06
146.57,146.79,162.79,147.4,147.22
146.61,144.31,162.64,147.9,1165.88
147.24,146.99,161.97,146.92,145.77
146.42,146.39,165.07,147.71,146.23
146.36,146.62,152.53,148.51,146.37
147.45,1172.61,155.75,148.19,146.61
147.51,146.03,158.97,146.96,144.41
147.13,147.37,163.1,148.51,147.41
147.17,146.88,166.1,147.64,145.98
147.09,146.6,163.76,147.77,146.12
145.88,146.57,1226.78,148.11,148.74
146.35,146.37,159.47,417.14,143.65
146.38,146.16,165.0,147.42,145.84
146.61,145.53,165.75,147.46,147.25
147.44,146.87,163.05,148.63,146.32
147.15,146.43,160.23,147.52,146.55
146.3,146.36,159.74,425.82,147.29
146.19,146.82,161.12,147.09,143.6
1159.01,146.41,164.27,147.36,143.06
145.62,146.4,161.42,147.36,144.68
146.23,146.82,160.53,147.48,148.09
146.61,146.94,163.92,144.82,147.68
146.87,147.24,159.29,146.96,146.52
147.15,146.29,163.27,147.56,146.44
146.85,147.12,164.79,147.07,146.21
146.63,425.96,162.58,147.65,142.42
147.22,146.29,152.79,147.61,142.22
146.95,146.5,160.31,147.5,146.08
146.83,147.49,162.04,148.48,146.5
146.61,145.67,165.61,148.61,147.11
1163.33,147.03,165.26,148.18,147.3
146.75,146.17,152.09,148.63,147.08
146.67,147.13,161.76,148.21,146.86
147.28,146.44,162.33,148.44,146.87
1158.44,146.07,162.24,146.71,146.8
422.45,146.25,1251.53,150.61,147.78
146.16,146.37,164.35,145.92,147.72
146.77,146.25,162.52,142.6,1155.03
147.17,146.79,161.38,143.12,145.84
147.01,147.29,163.9,148.53,146.47
146.75,146.93,161.4,148.41,147.4
421.38,146.11,157.69,147.51,146.34
146.66,146.06,163.13,147.3,143.51
422.22,147.15,161.12,147.5,146.98
146.72,146.42,161.38,147.66,146.34
146.46,146.41,160.61,147.19,147.77
146.75,146.91,164.88,147.65,147.0
147.14,146.56,161.72,147.4,147.09
147.19,146.42,162.83,148.31,147.12
