P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
23.23,7.46,37.89,8.3,4.89
21.38,8.54,37.28,8.19,6.04
16.01,8.0,34.16,8.98,5.13
14.72,7.95,19.96,9.57,6.13
13.75,7.87,20.14,8.79,4.78
13.52,7.6,27.17,8.85,4.76
18.82,7.26,43.76,8.49,2.49
19.54,8.46,39.66,8.82,2.58
18.07,7.25,42.09,8.94,2.59
19.32,8.22,41.49,8.96,4.96
19.84,7.99,44.44,8.06,5.83
20.51,8.69,19.09,8.07,4.79
19.18,8.32,20.31,8.71,4.82
20.82,7.57,36.17,8.77,5.44
23.43,8.32,38.24,8.11,5.73
19.14,7.59,39.02,8.93,4.67
28.79,7.47,40.43,8.4,4.43
22.92,8.55,41.95,8.11,4.32
14.47,7.34,40.7,8.33,4.36
15.02,7.51,40.13,8.7,4.37
14.09,8.24,40.54,8.5,4.24
14.13,8.31,40.12,9.53,4.77
9.81,7.68,38.88,8.96,4.89
9.15,5.13,41.42,8.79,4.48
8.65,4.68,47.84,8.69,4.88
9.43,3.94,39.93,9.01,6.0
9.22,6.13,42.72,8.89,5.58
8.27,7.89,43.99,8.83,4.66
8.07,7.33,38.31,8.95,6.24
10.87,7.59,40.81,8.76,5.22
11.82,7.53,40.06,8.93,5.28
9.03,7.53,44.68,8.14,5.6
10.01,4.37,38.79,8.81,5.79
8.19,3.87,38.99,8.95,5.73
7.77,3.92,37.55,8.77,5.73
8.58,4.48,37.34,8.51,4.82
8.16,4.55,39.06,8.05,5.96
9.43,3.87,38.08,8.06,5.12
13.33,4.68,40.51,8.07,4.95
15.11,7.84,41.05,8.69,4.88
14.26,8.32,42.88,8.66,6.27
21.02,7.98,37.24,9.6,5.35
21.79,8.11,38.05,8.59,6.2
31.27,4.21,75.67,8.72,4.75
31.35,3.29,46.95,8.65,5.6
23.01,3.32,49.36,8.23,4.88
25.31,3.51,45.46,8.71,5.8
20.86,4.17,44.85,8.93,5.07
21.91,5.88,50.22,8.7,5.17
27.67,5.49,50.15,8.49,5.29
9.47,5.39,49.6,8.11,5.64
25.09,5.83,43.66,8.74,5.72
27.98,6.05,44.73,8.89,6.77
21.57,8.41,55.52,8.44,5.03
22.01,7.68,55.29,8.42,4.95
23.59,8.2,41.23,8.84,5.59
22.7,7.67,39.94,8.9,6.62
19.08,5.31,36.7,8.65,5.06
16.8,3.21,43.27,8.69,5.16
9.92,3.15,45.69,8.72,6.62
7.7,3.61,40.61,8.94,5.17
8.35,3.22,20.47,8.54,4.75
8.03,3.97,24.0,8.05,4.81
12.16,4.01,22.03,8.72,4.87
17.32,4.39,39.44,8.76,5.12
23.62,4.42,40.3,8.31,6.22
26.66,3.55,41.57,8.91,5.39
22.02,4.33,46.84,9.01,4.97
13.41,8.92,44.76,8.7,6.62
10.23,7.21,39.51,8.19,2.62
10.19,8.07,38.73,8.66,2.13
9.63,7.53,42.47,8.97,2.21
8.98,7.69,36.3,8.93,2.0
9.47,7.74,24.66,8.09,2.02
9.04,8.01,21.69,8.88,2.02
15.74,7.61,24.11,8.9,2.02
18.76,7.58,26.93,8.96,2.51
19.2,8.44,40.45,8.68,3.64
19.65,7.41,43.59,8.52,5.89
22.54,7.61,45.68,12.11,5.34
22.88,7.42,41.63,8.83,5.44
29.05,7.49,43.07,8.64,4.72
19.52,8.33,53.12,9.33,5.0
18.71,7.36,52.7,8.59,6.44
18.96,9.19,70.3,10.13,5.93
18.74,8.1,34.09,8.86,4.98
18.76,7.68,32.62,8.2,5.26
19.68,7.77,25.31,9.67,5.72
21.27,8.17,32.74,9.24,5.1
25.09,8.48,25.19,7.98,4.9
27.79,7.47,21.98,8.72,5.76
22.91,7.42,39.6,8.58,5.16
25.93,7.85,41.63,8.85,4.97
21.33,7.8,39.44,8.35,4.88
23.52,7.31,49.14,8.6,4.8
22.71,8.49,31.06,8.04,4.8
20.95,7.31,21.39,8.47,4.72
21.08,7.26,19.71,8.86,5.64
22.36,7.73,21.3,8.66,5.26
19.73,7.5,20.63,8.79,4.89
20.2,8.97,18.37,8.6,5.99
23.52,9.09,17.58,7.97,5.93
