P-521,p521_mlkem1024,mlkem1024
203.26,175.7,172.77
197.7,218.0,171.82
185.01,218.0,170.94
1196.78,197.07,171.85
203.69,211.16,177.5
204.76,191.31,171.16
205.72,197.15,173.14
201.27,215.21,170.98
204.77,192.14,171.12
200.34,179.9,181.91
201.88,168.36,171.24
201.08,182.86,171.66
196.57,186.41,172.52
200.65,173.53,171.35
208.63,194.88,168.82
204.83,201.55,1243.92
201.44,174.27,171.49
191.44,184.1,149.3
201.21,201.96,170.95
202.82,177.52,169.31
206.38,213.57,171.46
462.74,189.41,152.47
201.33,190.93,170.91
199.88,195.59,171.65
201.41,215.5,170.9
190.04,199.91,170.76
191.47,202.53,171.42
204.74,189.57,171.12
206.4,200.71,171.32
186.88,181.04,170.36
200.44,170.86,166.41
204.32,1309.76,171.79
201.3,215.11,163.02
172.58,212.22,173.23
174.16,217.86,171.09
201.34,196.96,168.93
1177.89,198.01,170.67
196.16,217.64,171.66
204.35,169.37,161.41
196.8,215.35,171.5
207.59,221.48,160.89
184.92,208.51,174.23
202.53,220.23,170.93
185.25,206.47,161.55
196.25,226.27,170.84
189.1,218.54,170.08
177.9,206.35,170.21
193.37,212.23,171.71
202.1,216.72,171.31
205.7,205.41,171.58
202.18,209.82,171.9
201.37,211.31,172.41
202.01,207.23,171.88
194.53,1296.96,172.2
201.88,193.84,171.41
183.05,206.31,167.19
202.44,217.54,171.47
193.61,192.67,171.67
200.91,181.29,171.69
202.71,181.07,170.78
194.53,180.84,182.19
202.29,178.13,170.55
190.41,181.3,171.16
199.1,180.91,165.0
185.96,179.0,170.89
201.75,184.13,171.23
167.32,181.35,171.97
173.94,605.1,171.57
160.07,178.92,171.8
200.4,182.51,172.03
212.62,177.54,176.69
185.87,172.63,171.97
167.18,236.05,172.44
208.7,241.38,172.2
200.32,192.37,171.27
203.19,200.29,171.98
201.1,186.57,170.74
207.54,215.44,172.28
201.06,218.61,170.2
201.62,199.06,171.69
471.79,203.65,180.59
204.21,181.54,170.99
202.98,206.69,171.52
185.7,191.81,171.43
214.53,188.58,171.31
200.78,208.3,161.03
200.78,214.05,171.54
184.65,197.1,170.83
201.12,194.06,171.54
186.9,214.12,171.86
204.64,221.75,175.19
203.22,215.44,171.56
205.54,221.18,171.49
201.45,175.59,171.23
204.97,170.48,173.64
202.12,174.15,174.98
184.44,191.43,176.99
184.03,194.14,171.82
179.28,209.59,170.99
167.17,209.22,170.81
200.23,194.59,171.13
202.86,196.39,171.25
202.53,197.05,171.78
167.01,172.74,171.8
158.13,212.96,593.02
200.45,208.35,172.16
1180.84,205.71,156.15
201.29,202.33,148.29
199.5,219.79,154.46
203.75,190.9,171.06
200.69,219.2,173.16
200.83,201.72,172.0
207.9,175.83,170.74
202.89,169.8,171.25
203.17,186.76,153.26
197.34,193.64,1253.34
207.9,224.05,168.57
178.52,177.93,162.84
201.98,183.02,173.27
201.76,195.37,171.79
200.25,203.88,167.03
199.42,216.84,171.28
170.67,213.78,170.94
197.07,191.88,162.56
203.31,184.33,161.68
208.74,205.47,171.85
199.74,231.96,170.89
201.24,1255.36,170.76
201.41,195.1,167.39
189.21,226.38,157.13
203.55,209.78,171.19
186.43,218.31,170.84
206.86,216.48,170.81
203.69,217.14,171.77
204.13,218.82,169.23
204.9,180.68,170.88
201.76,197.77,171.34
200.61,221.38,173.02
201.25,206.85,170.81
187.26,223.59,174.61
183.23,199.53,171.84
201.29,207.82,171.55
203.69,205.91,171.56
200.76,214.25,171.71
205.73,209.68,164.52
200.42,209.28,170.64
203.19,193.83,171.66
205.94,219.64,171.46
183.9,209.99,172.03
212.88,226.09,158.36
200.3,224.3,168.76
204.41,202.84,172.59
202.82,207.69,171.91
200.36,203.49,171.41
183.75,209.89,179.56
201.26,190.28,170.7
182.85,216.3,173.68
210.71,216.72,171.48
201.37,218.93,171.52
1209.94,223.33,178.27
207.7,219.39,171.84
204.83,207.42,170.85
202.8,203.01,171.95
169.37,194.49,169.94
200.07,175.44,171.69
191.91,171.39,171.63
199.51,422.77,172.28
1194.25,179.2,172.19
183.42,183.41,172.13
196.33,220.45,179.17
200.33,213.61,171.83
201.4,214.65,171.44
198.35,195.54,171.2
202.23,213.87,1257.88
210.2,217.09,163.76
187.84,199.49,171.17
203.5,1279.98,171.81
188.95,219.51,179.82
202.39,195.37,172.09
186.1,208.1,165.51
200.72,228.29,170.39
201.44,195.03,171.42
199.99,209.87,171.67
201.7,209.37,1176.97
204.32,217.09,164.66
186.87,203.52,170.69
160.43,216.89,171.53
201.06,216.87,172.08
203.03,200.94,170.76
201.46,204.8,170.48
168.81,219.51,172.32
193.32,190.62,172.73
203.27,214.93,170.66
205.0,199.62,172.35
202.47,199.48,165.76
202.88,206.19,171.1
207.31,202.33,172.55
204.08,224.24,1177.97
200.61,206.09,170.46
204.85,201.14,152.76
179.53,215.8,171.18
200.42,218.52,171.72
201.29,215.45,170.96
203.29,197.72,170.47
200.9,215.1,172.87
201.04,216.91,172.68
201.9,214.16,581.36
200.34,220.81,171.59
204.28,218.25,172.55
182.56,208.76,171.04
202.3,213.43,170.76
463.15,218.25,170.98
178.96,215.96,171.39
203.25,207.91,165.13
204.2,224.95,171.24
204.97,218.79,172.35
200.74,176.24,172.19
190.91,619.43,172.02
199.46,209.77,171.28
195.05,208.43,1172.77
201.69,227.22,170.69
200.32,213.29,181.03
203.29,621.94,171.29
200.43,204.84,173.5
203.71,217.51,171.15
202.09,217.94,382.32
189.95,223.25,170.53
199.5,198.23,165.29
1208.19,209.45,171.45
194.0,206.2,171.77
199.96,176.69,171.03
169.36,217.18,170.69
200.59,213.59,153.44
203.45,223.32,375.98
202.86,206.81,166.73
203.65,205.56,170.33
201.23,189.76,159.43
