procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
27  2      0 15450948 239724 5646340    0    0     0  1576 13273 16699 88 10  0  1  0  0
18  4      0 15434672 239748 5646368    0    0     0  1364 12792 16386 89 11  0  0  0  0
11  3      0 15435592 239748 5646376    0    0     0  1344 12432 15593 89 10  0  0  0  0
18  0      0 15442052 239752 5648492    0    0     0   516 11976 13789 90 10  0  0  0  0
15  1      0 15457516 239764 5648480    0    0     0   944 13150 16924 88 12  0  0  0  0
22  1      0 15449452 239776 5646508    0    0     0  1256 12849 18001 90 10  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
37  0      0 15446532 239792 5648688    0    0     0  1232 13391 17976 88 11  0  0  0  0
14  3      0 15464064 239796 5648476    0    0     0   656 16128 26548 87 13  0  0  0  0
15  2      0 15483780 239804 5646456    0    0     0  1580 11908 13776 89 11  0  0  0  0
18  4      0 15481368 239808 5646476    0    0     0  1712 13143 19383 89 10  0  0  0  0
11  3      0 15484612 239844 5646444    0    0     0   956 12680 16236 90 10  0  0  0  0
20  4      0 15500084 239852 5646452    0    0     0  1852 12158 14413 89 11  0  0  0  0
19  1      0 15492180 239884 5648548    0    0     0   952 11717 13318 90 10  0  0  0  0
14  1      0 15490880 239888 5648596    0    0     0   580 13221 17761 89 11  0  0  0  0
17  1      0 15485340 239896 5646628    0    0     0  1820 12187 14806 89 10  0  0  0  0
17  1      0 15485696 239904 5646660    0    0     0  1312 11900 13545 90 10  0  0  0  0
13  1      0 15454452 239920 5648844    0    0     0   528 13522 18419 88 12  0  0  0  0
13  1      0 15451244 239940 5648864    0    0     0  1604 12603 16661 89 10  0  0  0  0
15  1      0 15455092 239952 5648900    0    0     0  1560 11456 12336 90 10  0  0  0  0
20  1      0 15468964 239956 5649020    0    0     0   336 12809 16240 88 12  0  0  0  0
18  1      0 15463100 239968 5649080    0    0     0  1048 14837 20980 89 11  0  0  0  0
22 18      0 15444124 239976 5647116    0    0     0  1396 12191 14294 90  9  0  0  0  0
10  1      0 15454252 240004 5649208    0    0     0  1268 12302 15207 89 11  0  0  0  0
16  1      0 15446192 240024 5649276    0    0     0   428 13153 17522 88 12  0  0  0  0
27  2      0 15438388 240040 5647108    0    0     0  1520 13648 18332 89 10  0  0  0  0
30  1      0 15450336 240048 5647132    0    0     0   628 14016 18868 89 11  0  0  0  0
17  3      0 15459712 240048 5647152    0    0     0  2144 12386 15611 89 11  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  1      0 15467976 240080 5649216    0    0     0   820 12217 15193 90 10  0  0  0  0
14  0      0 15465388 240096 5649344    0    0     0   368 12865 16004 88 12  0  0  0  0
26  3      0 15466728 240108 5647160    0    0     0  1632 14469 21904 88 12  0  0  0  0
26  3      0 15489760 240116 5647036    0    0     0   544 13966 19413 89 11  0  0  0  0
21 16      0 15531600 240116 5646652    0    0     0   900 12672 15577 88 12  0  0  0  0
22  3      0 15520856 240132 5646648    0    0     0  2200 11102 11449 90  9  0  0  0  0
11  2      0 15517520 240164 5648612    0    0     0   916 11548 12930 90 10  0  0  0  0
13  7      0 15513740 240172 5648956    0    0     0  1436 11230 12402 90 10  0  0  0  0
10  3      0 15507384 240176 5646948    0    0     0   796 13375 14531 86  9  0  5  0  0
23  4      0 15509240 240184 5647024    0    0     0  1276 10990 13786 77 10  0 13  0  0
25  2      0 15504296 240204 5647052    0    0     0   616 10863 11458 91  9  0  0  0  0
15  2      0 15514164 240228 5646884    0    0     0  1852 12525 16054 90 10  0  0  0  0
10  5      0 15509404 240236 5646908    0    0     0   916 11900 14601 91  9  0  0  0  0
12  0      0 15473824 240252 5649244    0    0     0  1212 12797 14458 90 10  0  0  0  0
16  1      0 15435608 240256 5649472    0    0     0   396 13465 18418 88 12  0  0  0  0
21  1      0 15450640 240260 5649508    0    0     0  1852 12400 16114 89 11  0  0  0  0
19  2      0 15433320 240272 5647480    0    0     0  1604 11937 14474 89 10  0  0  0  0
31  0      0 15440628 240288 5649628    0    0     0   352 13647 18896 89 11  0  0  0  0
15  8      0 15446520 240300 5649692    0    0     0  1956 12463 14333 90 10  0  0  0  0
15  1      0 15452212 240316 5647652    0    0     0  1032 12951 17910 89 11  0  0  0  0
16  0      0 15440892 240348 5650016    0    0     0   828 12373 15906 90 10  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  1      0 15436580 240348 5649944    0    0     0   684 13209 17031 89 11  0  0  0  0
22  2      0 15417232 240352 5647900    0    0     0  1292 12097 15399 90 11  0  0  0  0
18  1      0 15409060 240364 5647900    0    0     0  1108 11104 11474 89 11  0  0  0  0
24  1      0 15414800 240376 5650008    0    0     0   520 12464 14821 89 11  0  0  0  0
15  4      0 15446340 240404 5648080    0    0     0  1016 16500 28127 87 13  0  0  0  0
20  3      0 15471992 240412 5647760    0    0     0  1564 11978 14695 89 11  0  0  0  0
18  2      0 15479216 240412 5647780    0    0     0   844 11767 13842 86  9  1  4  0  0
18  3      0 15478424 240412 5647800    0    0     0  1676 12127 13759 89 11  0  0  0  0
13 10      0 15473184 240432 5647808    0    0     0   700 10497 10744 83  9  1  8  0  0
14  4      0 15460416 240440 5647832    0    0     0   828 10893 11151 91  9  0  0  0  0
35  1      0 15470864 240464 5647804    0    0     0   484 11232 12282 91  9  0  0  0  0
20  5      0 15474144 240468 5649868    0    0     0  1184 11751 12807 89 11  0  0  0  0
13  4      0 15468604 240468 5647824    0    0     0   820 10856 10710 91  9  0  0  0  0
11  5      0 15488224 240476 5647820    0    0     0   804 10810 11542 90  9  0  1  0  0
14  1      0 15453604 240496 5647932    0    0     0   788 12561 16222 89 11  0  0  0  0
12  2      0 15458028 240508 5647964    0    0     0  1784 12929 17292 89 11  0  0  0  0
18  1      0 15454264 240512 5647980    0    0     0  1316 11382 12062 89 11  0  0  0  0
12  1      0 15453912 240520 5650088    0    0     0   496 12436 14834 89 11  0  0  0  0
17  4      0 15436572 240536 5648140    0    0     0  1900 13926 20579 89 11  0  0  0  0
23  3      0 15450140 240536 5648164    0    0     0     4 11508 13575 90 10  0  0  0  0
12  2      0 15447940 240540 5648108    0    0     0   388 11297 12260 91  9  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  2      0 15460376 240552 5648112    0    0     0  1988 11612 12307 90 10  0  0  0  0
18  1      0 15462768 240564 5650256    0    0     0   416 12892 17496 88 12  0  0  0  0
13  4      0 15466256 240612 5650288    0    0     0  1900 12595 15725 89 11  0  0  0  0
25  2      0 15458888 240612 5648280    0    0     0   484 11375 11865 91  8  0  0  0  0
13  1      0 15481248 240636 5650344    0    0     0  1368 11147 12078 90 10  0  0  0  0
19  0      0 15462112 240660 5650448    0    0     0   412 14199 21147 88 11  0  0  0  0
12  2      0 15480048 240676 5648184    0    0     0  1600 12696 16580 89 11  0  0  0  0
14  2      0 15499632 240676 5648112    0    0     0  1368 12625 15860 89 11  0  0  0  0
23  0      0 15501740 240688 5650128    0    0     0   700 13111 16712 90 10  0  0  0  0
16  2      0 15490292 240708 5648192    0    0     0  1916 12820 16144 87 12  0  0  0  0
20  7      0 15493852 240724 5648200    0    0     0  1696 14476 20596 89 11  0  0  0  0
17  1      0 15485300 240724 5648236    0    0     0  1336 12190 14224 90 10  0  0  0  0
24  0      0 15468124 240748 5650348    0    0     0   524 12968 17166 89 11  0  0  0  0
15  2      0 15479380 240768 5648412    0    0     0  1940 12953 16403 89 11  0  0  0  0
18 28      0 15483180 240776 5648448    0    0     0   540 13187 18847 90 10  0  0  0  0
19  0      0 15468868 240796 5650520    0    0     0  1236 11910 14439 89 11  0  0  0  0
29  0      0 15451684 240836 5650632    0    0     0   680 14242 20506 88 12  0  0  0  0
11  1      0 15463488 240844 5648688    0    0     0  1548 11212 11210 91  9  0  0  0  0
11  1      0 15455052 240860 5650744    0    0     0  1384 11424 12186 89 11  0  0  0  0
17  0      0 15444172 240872 5650956    0    0     0   460 13806 18339 88 12  0  0  0  0
16  1      0 15452824 240892 5649004    0    0     0  1536 12101 15887 90 10  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  2      0 15448280 240912 5648940    0    0     0  1600 12419 14934 89 11  0  0  0  0
17  2      0 15433096 240932 5650952    0    0     0  1772 13428 18510 88 12  0  0  0  0
25  1      0 15459064 240948 5650828    0    0     0   672 13422 18586 88 12  0  0  0  0
23  2      0 15472280 240948 5650872    0    0     0   780 12232 15375 89 11  0  0  0  0
26  4      0 15479880 240960 5650896    0    0     0  1948 11934 12788 90 10  0  0  0  0
23  4      0 15482728 240968 5650876    0    0     0  1180 14142 20538 90 10  0  0  0  0
22  4      0 15481008 241008 5650888    0    0     0  1456 12316 15304 89 11  0  0  0  0
26  1      0 15473268 241024 5648580    0    0     0   828 11753 13469 89 11  0  0  0  0
19  0      0 15457928 241032 5650836    0    0     0   520 12335 14536 89 11  0  0  0  0
18  2      0 15462572 241056 5651164    0    0     0  1172 14516 22478 88 12  0  0  0  0
19  2      0 15437856 241064 5649064    0    0     0  1252 12291 15085 89 11  0  0  0  0
24  3      0 15434388 241076 5649360    0    0     0  1808 12677 15540 88 12  0  0  0  0
15  2      0 15430944 241120 5649376    0    0     0  1148 11458 12108 91  9  0  0  0  0
13  2      0 15432024 241132 5651472    0    0     0  1304 11870 13897 89 10  0  0  0  0
13  1      0 15422788 241156 5649516    0    0     0   540 13359 18042 89 11  0  0  0  0
15 15      0 15417972 241180 5649560    0    0     0  1708 12242 15109 89 11  0  0  0  0
31  1      0 15416548 241184 5649580    0    0     0  1364 13910 19557 90 10  0  0  0  0
15  1      0 15416316 241252 5651824    0    0     0   852 12369 15983 89 11  0  0  0  0
18  1      0 15430444 241264 5651788    0    0     0   564 14839 21946 89 11  0  0  0  0
17  2      0 15418924 241288 5651824    0    0     0  1644 11096 11192 90 10  0  0  0  0
23  1      0 15430996 241316 5651828    0    0     0  1576 12197 14438 89 11  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 15421440 241328 5651792    0    0     0   272 13573 18806 88 12  0  0  0  0
17  2      0 15413520 241352 5651984    0    0     0  1280 13689 18832 88 11  0  0  0  0
21  2      0 15430328 241364 5649924    0    0     0  1560 11504 13431 90 10  0  0  0  0
18  2      0 15410220 241376 5649928    0    0     0  1396 11417 11861 90 10  0  0  0  0
21  1      0 15413428 241416 5651984    0    0     0   948 11444 13235 89 10  0  0  0  0
14  1      0 15414004 241428 5652116    0    0     0   404 13289 16804 89 11  0  0  0  0
13  1      0 15418880 241456 5650128    0    0     0  1692 12078 14072 90 10  0  0  0  0
24  1      0 15437512 241460 5649928    0    0     0   580 14503 22571 88 12  0  0  0  0
15  4      0 15444904 241472 5649964    0    0     0  2268 13111 17732 88 12  0  0  0  0
21  4      0 15476596 241488 5651812    0    0     0  1232 13744 15221 88 11  1  0  0  0
19  3      0 15465400 241512 5649776    0    0     0  1092 11653 12890 91  8  0  0  0  0
17  2      0 15475400 241528 5649740    0    0     0  1212 12864 16081 89 11  0  0  0  0
15  2      0 15476824 241540 5649832    0    0     0  1392 11276 12307 90 10  0  0  0  0
15  3      0 15472300 241544 5649852    0    0     0  1364 12199 14703 89 11  0  0  0  0
15  2      0 15472364 241568 5649848    0    0     0  1596 12048 13470 89 11  0  0  0  0
22  1      0 15458008 241580 5649824    0    0     0  1416 11221 12071 90 10  0  0  0  0
15 19      0 15464292 241588 5649840    0    0     0   840 10662 10825 92  9  0  0  0  0
20  1      0 15474712 241608 5649836    0    0     0   352 11332 12096 89 10  0  0  0  0
16  1      0 15482192 241636 5649876    0    0     0   680 12474 16428 90 10  0  0  0  0
19  1      0 15482616 241640 5649900    0    0     0  1312 11744 13998 91  9  0  0  0  0
12  1      0 15502400 241668 5651944    0    0     0   812 11513 12090 89 11  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  1      0 15495540 241672 5651960    0    0     0   444 13443 18236 88 12  0  0  0  0
12  1      0 15475652 241676 5650060    0    0     0  1636 13308 18034 90 10  0  0  0  0
21  1      0 15460460 241692 5650088    0    0     0  1488 11876 13658 90 10  0  0  0  0
15  1      0 15460968 241716 5652188    0    0     0   588 13571 19084 88 12  0  0  0  0
19  5      0 15448404 241732 5650228    0    0     0  1804 12375 14821 89 11  0  0  0  0
14  1      0 15467368 241740 5650268    0    0     0  1312 13361 17722 90 10  0  0  0  0
23  1      0 15443020 241748 5652324    0    0     0   432 11377 12211 90 10  0  0  0  0
15  1      0 15439360 241760 5652444    0    0     0   484 13860 19695 90 11  0  0  0  0
20  1      0 15456760 241784 5650456    0    0     0  2012 12060 15005 89 11  0  0  0  0
15  1      0 15458708 241800 5650084    0    0     0  1528 11571 12090 90 10  0  0  0  0
16  1      0 15460644 241800 5652188    0    0     0   360 12707 15913 89 11  0  0  0  0
16  2      0 15454592 241812 5652304    0    0     0  1904 14266 20622 89 12  0  0  0  0
13  1      0 15447488 241828 5652296    0    0     0  1304 12608 16073 90 10  0  0  0  0
21  0      0 15476060 241840 5652340    0    0     0   516 12278 15874 89 10  0  0  0  0
26  0      0 15470684 241848 5652464    0    0     0   512 13154 17153 89 11  0  0  0  0
17  1      0 15466432 241868 5650448    0    0     0  1568 12173 16010 90 10  0  0  0  0
17  1      0 15458032 241868 5650472    0    0     0  1304 12092 14979 90 10  0  0  0  0
29  1      0 15460772 241876 5652548    0    0     0   548 13188 17318 89 11  0  0  0  0
18  2      0 15460432 241896 5650912    0    0     0  2064 12825 16022 90 11  0  0  0  0
15  2      0 15466288 241900 5650684    0    0     0   652 11400 11948 90 10  0  0  0  0
18  0      0 15439520 241912 5652752    0    0     0  1244 14322 21402 89 11  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  1      0 15409324 241924 5652892    0    0     0   512 13985 20091 89 11  0  0  0  0
20  1      0 15399084 241932 5650920    0    0     0  1776 12454 15616 89 11  0  0  0  0
16  1      0 15416480 241956 5650924    0    0     0  1372 11322 11687 91  9  0  0  0  0
14  1      0 15414848 241960 5653116    0    0     0   308 13257 16946 88 12  0  0  0  0
11  7      0 15404204 241988 5651172    0    0     0  1856 13746 19806 89 10  0  0  0  0
17  2      0 15425876 242008 5650948    0    0     0  1772 12252 15542 90 10  0  0  0  0
17  1      0 15428104 242032 5653016    0    0     0   548 11622 13502 90 10  0  0  0  0
14  1      0 15351560 242044 5653972    0    0     0   436 13596 19728 87 13  0  0  0  0
16  2      0 15363636 242048 5651800    0    0     0  1924 11753 13336 90 10  0  0  0  0
22  2      0 15359248 242056 5651824    0    0     0  1004 14193 20347 89 11  0  0  0  0
15  1      0 15346016 242056 5653924    0    0     0   564 13417 17827 89 11  0  0  0  0
14  7      0 15352724 242080 5654052    0    0     0  1852 13325 19126 89 11  0  0  0  0
13  1      0 15365656 242084 5652084    0    0     0   328 10978 11968 90 10  0  0  0  0
13  2      0 15365616 242096 5652128    0    0     0  1360 11012 11351 91  9  0  0  0  0
20  1      0 15359396 242132 5654508    0    0     0   864 14282 22170 88 12  0  0  0  0
20  3      0 15351524 242160 5652328    0    0     0  2012 12619 15922 89 11  0  0  0  0
20  2      0 15360284 242168 5652384    0    0     0   548 13153 17868 89 11  0  0  0  0
22  2      0 15366572 242168 5652348    0    0     0  1976 11675 13072 88 12  0  0  0  0
36  2      0 15415280 242184 5652324    0    0     0   432 11409 13969 84 11  0  4  0  0
19  1      0 15383344 242192 5654392    0    0     0  1632 13512 17981 90 10  0  0  0  0
16  3      0 15382300 242204 5652448    0    0     0   892 13355 18599 88 12  0  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  1      0 15376672 242204 5652272    0    0     0   256 13813 20175 89 11  0  0  0  0
16  3      0 15417740 242208 5652284    0    0     0  1080 12457 16926 86 10  0  4  0  0
17  3      0 15399020 242208 5652292    0    0     0  1648 12391 15934 90 10  0  0  0  0
19 11      0 15397948 242208 5652320    0    0     0   932 10830 12080 88 10  0  2  0  0
26  4      0 15404928 242224 5652312    0    0     0  1008 11107 11513 91  9  0  0  0  0
15  1      0 15399392 242272 5652316    0    0     0  1276 11113 11315 90 10  0  0  0  0
21  2      0 15409276 242272 5652296    0    0     0   848 12592 15977 88 12  0  0  0  0
10 11      0 15426764 242296 5652228    0    0     0  1632 13852 20377 89 11  0  0  0  0
15  5      0 15417212 242316 5654240    0    0     0  1568 11539 13310 90 10  0  0  0  0
13  3      0 15417556 242328 5654328    0    0     0  1444 12048 14263 90 10  0  0  0  0
20  5      0 15408712 242340 5654400    0    0     0  1348 12383 15569 88 12  0  0  0  0
15  2      0 15402040 242352 5654432    0    0     0  1252 11311 12210 91  9  0  0  0  0
16  2      0 15399780 242376 5654456    0    0     0  1748 12979 16424 90 10  0  0  0  0
17  2      0 15417348 242384 5654480    0    0     0  1476 12144 15079 90 10  0  0  0  0
20  0      0 15420200 242412 5654196    0    0     0   400 10986 11487 90 10  0  0  0  0
17  1      0 15420220 242412 5654420    0    0     0   176 12596 15395 89 11  0  0  0  0
13  2      0 15425596 242424 5652600    0    0     0   460 15641 24489 89 11  0  0  0  0
12 17      0 15430760 242440 5652348    0    0     0  2532 12195 15266 89 11  0  0  0  0
18  3      0 15427248 242440 5652356    0    0     0  1084 11601 12812 89 11  0  0  0  0
25  3      0 15430944 242452 5652680    0    0     0  1300 18272 12873 89 11  0  0  0  0
 9  2      0 15423020 242484 5652452    0    0     0  1696 18577 12985 89 11  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
