--- 2026-06-04_07:40:43 ---
--- 2026-06-04_07:40:45 ---
--- 2026-06-04_07:40:47 ---
--- 2026-06-04_07:40:49 ---
--- 2026-06-04_07:40:51 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   99.61%    4.305MiB / 23.32GiB   0.02%
--- 2026-06-04_07:40:54 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.07%   3.852MiB / 23.32GiB   0.02%
--- 2026-06-04_07:40:57 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   100.16%   3.84MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   72.96%    5.039MiB / 23.32GiB   0.02%
servidor_hqc   130.89%   7.199MiB / 23.32GiB   0.03%
cliente_hqc2   70.96%    5.324MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:06 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   69.26%    4.117MiB / 23.32GiB   0.02%
cliente_hqc2   72.71%    4.938MiB / 23.32GiB   0.02%
cliente_hqc1   66.28%    5.148MiB / 23.32GiB   0.02%
servidor_hqc   187.11%   9.43MiB / 23.32GiB    0.04%
cliente_hqc4   65.58%    5.062MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:11 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   68.65%    4.895MiB / 23.32GiB   0.02%
cliente_hqc4   68.82%    4.953MiB / 23.32GiB   0.02%
cliente_hqc3   69.92%    4.293MiB / 23.32GiB   0.02%
cliente_hqc2   66.40%    4.715MiB / 23.32GiB   0.02%
cliente_hqc1   65.20%    4.5MiB / 23.32GiB     0.02%
servidor_hqc   233.76%   9.617MiB / 23.32GiB   0.04%
--- 2026-06-04_07:41:15 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc6   62.57%    4.27MiB / 23.32GiB    0.02%
cliente_hqc5   62.90%    4.48MiB / 23.32GiB    0.02%
cliente_hqc4   64.56%    4.469MiB / 23.32GiB   0.02%
cliente_hqc3   67.32%    4.871MiB / 23.32GiB   0.02%
cliente_hqc2   66.80%    4.551MiB / 23.32GiB   0.02%
cliente_hqc1   65.73%    4.691MiB / 23.32GiB   0.02%
servidor_hqc   274.21%   10.61MiB / 23.32GiB   0.04%
cliente_hqc7   66.97%    4.691MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:19 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc8   53.23%    1.641MiB / 23.32GiB   0.01%
cliente_hqc7   47.14%    4.668MiB / 23.32GiB   0.02%
cliente_hqc6   50.74%    4.879MiB / 23.32GiB   0.02%
cliente_hqc5   51.10%    5.035MiB / 23.32GiB   0.02%
cliente_hqc4   53.45%    4.516MiB / 23.32GiB   0.02%
cliente_hqc3   59.01%    4.809MiB / 23.32GiB   0.02%
cliente_hqc2   58.07%    4.566MiB / 23.32GiB   0.02%
cliente_hqc1   55.37%    4.871MiB / 23.32GiB   0.02%
servidor_hqc   275.28%   11.38MiB / 23.32GiB   0.05%
cliente_hqc9   52.42%    2.992MiB / 23.32GiB   0.01%
--- 2026-06-04_07:41:24 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc10   44.62%    4.469MiB / 23.32GiB   0.02%
cliente_hqc9    53.13%    4.18MiB / 23.32GiB    0.02%
cliente_hqc8    41.63%    4.562MiB / 23.32GiB   0.02%
cliente_hqc7    45.98%    4.508MiB / 23.32GiB   0.02%
cliente_hqc6    46.34%    4.785MiB / 23.32GiB   0.02%
cliente_hqc5    35.88%    4.414MiB / 23.32GiB   0.02%
cliente_hqc4    31.60%    4.512MiB / 23.32GiB   0.02%
cliente_hqc3    56.56%    4.258MiB / 23.32GiB   0.02%
cliente_hqc2    48.40%    3.691MiB / 23.32GiB   0.02%
cliente_hqc1    33.21%    4.172MiB / 23.32GiB   0.02%
servidor_hqc    283.89%   12.71MiB / 23.32GiB   0.05%
cliente_hqc11   41.60%    4.285MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:29 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc12   37.81%    4.078MiB / 23.32GiB   0.02%
cliente_hqc11   25.56%    4.215MiB / 23.32GiB   0.02%
cliente_hqc10   45.39%    4.316MiB / 23.32GiB   0.02%
cliente_hqc9    43.48%    4.32MiB / 23.32GiB    0.02%
cliente_hqc8    31.93%    4.059MiB / 23.32GiB   0.02%
cliente_hqc7    38.97%    3.719MiB / 23.32GiB   0.02%
cliente_hqc6    41.52%    4.461MiB / 23.32GiB   0.02%
cliente_hqc5    35.25%    4.172MiB / 23.32GiB   0.02%
cliente_hqc4    31.08%    2.062MiB / 23.32GiB   0.01%
cliente_hqc3    33.73%    4.434MiB / 23.32GiB   0.02%
cliente_hqc2    35.64%    4.254MiB / 23.32GiB   0.02%
cliente_hqc1    45.11%    1.32MiB / 23.32GiB    0.01%
servidor_hqc    275.52%   13.03MiB / 23.32GiB   0.05%
cliente_hqc13   37.15%    4.285MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:35 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc14   24.70%    3.332MiB / 23.32GiB   0.01%
cliente_hqc13   29.47%    4.141MiB / 23.32GiB   0.02%
cliente_hqc12   33.66%    4.414MiB / 23.32GiB   0.02%
cliente_hqc11   35.57%    4.434MiB / 23.32GiB   0.02%
cliente_hqc10   39.54%    4.359MiB / 23.32GiB   0.02%
cliente_hqc9    33.73%    4.184MiB / 23.32GiB   0.02%
cliente_hqc8    32.74%    4.52MiB / 23.32GiB    0.02%
cliente_hqc7    23.90%    3.473MiB / 23.32GiB   0.01%
cliente_hqc6    29.40%    4.266MiB / 23.32GiB   0.02%
cliente_hqc5    37.18%    3.992MiB / 23.32GiB   0.02%
cliente_hqc4    41.17%    1.715MiB / 23.32GiB   0.01%
cliente_hqc3    36.03%    4.289MiB / 23.32GiB   0.02%
cliente_hqc2    25.30%    1.887MiB / 23.32GiB   0.01%
cliente_hqc1    45.28%    4.223MiB / 23.32GiB   0.02%
servidor_hqc    260.16%   15.23MiB / 23.32GiB   0.06%
cliente_hqc15   46.10%    4.156MiB / 23.32GiB   0.02%
--- 2026-06-04_07:41:40 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc16   38.51%    4.207MiB / 23.32GiB   0.02%
cliente_hqc15   23.52%    4.309MiB / 23.32GiB   0.02%
cliente_hqc14   19.56%    4.387MiB / 23.32GiB   0.02%
cliente_hqc13   35.95%    4.078MiB / 23.32GiB   0.02%
cliente_hqc12   11.78%    4.16MiB / 23.32GiB    0.02%
cliente_hqc11   22.83%    4.07MiB / 23.32GiB    0.02%
cliente_hqc10   26.26%    3.34MiB / 23.32GiB    0.01%
cliente_hqc9    37.71%    3.656MiB / 23.32GiB   0.02%
cliente_hqc8    29.66%    3.934MiB / 23.32GiB   0.02%
cliente_hqc7    20.55%    3.945MiB / 23.32GiB   0.02%
cliente_hqc6    47.65%    4.762MiB / 23.32GiB   0.02%
cliente_hqc5    33.74%    4.297MiB / 23.32GiB   0.02%
cliente_hqc4    28.18%    4.32MiB / 23.32GiB    0.02%
cliente_hqc3    26.28%    4.289MiB / 23.32GiB   0.02%
cliente_hqc2    33.17%    4.48MiB / 23.32GiB    0.02%
