Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	04/06/2026 	_x86_64_	(8 CPU)

07:40:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:40:44     all    3,75    0,13    2,63   17,52    0,00    0,13    0,00    0,00    0,00   75,84
07:40:45     all    3,92    0,00    2,41   10,38    0,00    0,00    0,00    0,00    0,00   83,29
07:40:46     all    7,95    0,00    4,67   10,35    0,00    0,13    0,00    0,00    0,00   76,89
07:40:47     all    2,91    0,00    3,03    9,73    0,00    0,00    0,00    0,00    0,00   84,32
07:40:48     all    9,22    0,00    9,34    0,00    0,00    0,00    0,00    0,00    0,00   81,44
07:40:49     all    4,17    0,25    4,30    7,96    0,00    0,00    0,00    0,00    0,00   83,31
07:40:50     all    4,04    0,00    3,41   10,61    0,00    0,00    0,00    0,00    0,00   81,94
07:40:51     all    8,91    0,13    3,51    4,77    0,00    0,00    0,00    0,00    0,00   82,69
07:40:52     all   13,03    0,00    1,13    0,25    0,00    0,00    0,00    0,00    0,00   85,59
07:40:53     all   13,17    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   86,20
07:40:54     all   13,39    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   85,61
07:40:55     all   13,38    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   85,88
07:40:56     all   12,78    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   86,34
07:40:57     all   13,34    0,00    0,87    0,37    0,00    0,00    0,00    0,00    0,00   85,41
07:40:58     all   14,21    0,00    1,76    4,15    0,00    0,00    0,00    0,00    0,00   79,87
07:40:59     all   13,38    0,00    1,12   13,88    0,00    0,12    0,00    0,00    0,00   71,50
07:41:00     all   17,21    0,00    2,64   11,18    0,00    0,00    0,00    0,00    0,00   68,97
07:41:01     all   25,44    0,00    2,64   18,77    0,00    0,00    0,00    0,00    0,00   53,15
07:41:02     all   26,73    0,00    4,02   10,04    0,00    0,00    0,00    0,00    0,00   59,22
07:41:03     all   35,97    0,13    4,03   12,20    0,00    0,13    0,00    0,00    0,00   47,55
07:41:04     all   36,18    0,00    4,02    9,92    0,00    0,00    0,00    0,00    0,00   49,87
07:41:05     all   42,52    0,00    5,41    6,67    0,00    0,25    0,00    0,00    0,00   45,16
07:41:06     all   47,43    0,00    5,02   11,17    0,00    0,25    0,00    0,00    0,00   36,14
07:41:07     all   49,18    0,13    6,54    9,06    0,00    0,00    0,00    0,00    0,00   35,09
07:41:08     all   55,37    0,00    6,32    8,60    0,00    0,00    0,00    0,00    0,00   29,71
07:41:09     all   57,76    0,00    6,18    7,19    0,00    0,00    0,00    0,00    0,00   28,88
07:41:10     all   60,98    0,00    7,45    4,80    0,00    0,00    0,00    0,00    0,00   26,77
07:41:11     all   71,36    0,00    8,42    3,39    0,00    0,00    0,00    0,00    0,00   16,83
07:41:12     all   69,79    0,00    8,24    2,75    0,00    0,37    0,00    0,00    0,00   18,85
07:41:13     all   75,41    0,13    8,83    3,03    0,00    0,00    0,00    0,00    0,00   12,61
07:41:14     all   80,33    0,00    7,82    2,02    0,00    0,13    0,00    0,00    0,00    9,71
07:41:15     all   80,73    0,00    9,39    1,25    0,00    0,13    0,00    0,00    0,00    8,51
07:41:16     all   86,02    0,00    8,44    1,39    0,00    0,00    0,00    0,00    0,00    4,16
07:41:17     all   87,04    0,00   10,06    0,25    0,00    0,13    0,00    0,00    0,00    2,52
07:41:18     all   86,34    0,00    9,77    0,88    0,00    0,00    0,00    0,00    0,00    3,01
07:41:19     all   89,71    0,00    8,66    0,00    0,00    0,13    0,00    0,00    0,00    1,51
07:41:20     all   87,48    0,13   10,01    0,50    0,00    0,13    0,00    0,00    0,00    1,75
07:41:21     all   88,85    0,00    9,52    0,25    0,00    0,25    0,00    0,00    0,00    1,13
07:41:22     all   88,81    0,12    9,45    0,37    0,00    0,25    0,00    0,00    0,00    1,00
07:41:23     all   89,21    0,00    9,41    0,25    0,00    0,13    0,00    0,00    0,00    1,00
07:41:24     all   90,12    0,00    9,38    0,00    0,00    0,12    0,00    0,00    0,00    0,38
07:41:25     all   87,62    0,00    9,62    0,12    0,00    0,12    0,00    0,00    0,00    2,50
07:41:26     all   90,59    0,13    8,91    0,00    0,00    0,13    0,00    0,00    0,00    0,25
07:41:27     all   89,22    0,00   10,53    0,00    0,00    0,13    0,00    0,00    0,00    0,13
07:41:28     all   88,38    0,12   10,88    0,00    0,00    0,00    0,00    0,00    0,00    0,62
07:41:29     all   90,36    0,00    8,89    0,00    0,00    0,00    0,00    0,00    0,00    0,75
07:41:30     all   88,10    0,00   11,53    0,13    0,00    0,13    0,00    0,00    0,00    0,13
07:41:31     all   90,00    0,12    9,25    0,00    0,00    0,38    0,00    0,00    0,00    0,25
07:41:32     all   89,89    0,00    9,99    0,12    0,00    0,00    0,00    0,00    0,00    0,00
07:41:33     all   88,26    0,00   11,24    0,00    0,00    0,37    0,00    0,00    0,00    0,12
07:41:34     all   89,91    0,12    9,46    0,25    0,00    0,12    0,00    0,00    0,00    0,12
07:41:35     all   89,57    0,00   10,05    0,00    0,00    0,13    0,00    0,00    0,00    0,25
07:41:36     all   88,11    0,13   11,76    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:41:37     all   90,01    0,00    9,86    0,00    0,00    0,12    0,00    0,00    0,00    0,00
07:41:38     all   89,21    0,00   10,79    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:41:39     all   89,15    0,12    9,98    0,12    0,00    0,12    0,00    0,00    0,00    0,50
07:41:40     all   89,64    0,00    9,61    0,12    0,00    0,25    0,00    0,00    0,00    0,37
07:41:41     all   87,64    0,12   11,86    0,00    0,00    0,12    0,00    0,00    0,00    0,25
07:41:42     all   89,88    0,00    9,75    0,00    0,00    0,38    0,00    0,00    0,00    0,00
07:41:43     all   87,83    0,00   11,92    0,00    0,00    0,13    0,00    0,00    0,00    0,13
07:41:44     all   89,62    0,12    9,75    0,12    0,00    0,12    0,00    0,00    0,00    0,25
07:41:45     all   88,75    0,12   10,88    0,00    0,00    0,12    0,00    0,00    0,00    0,12
07:41:46     all   88,89    0,00   10,49    0,00    0,00    0,37    0,00    0,00    0,00    0,25
07:41:47     all   89,74    0,00   10,26    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:41:48     all   88,86    0,13   11,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:41:49     all   88,89    0,00   10,61    0,12    0,00    0,25    0,00    0,00    0,00    0,12
07:41:50     all   90,10    0,00    9,40    0,00    0,00    0,25    0,00    0,00    0,00    0,25
07:41:51     all   88,15    0,12   11,35    0,00    0,00    0,25    0,00    0,00    0,00    0,12
07:41:52     all   89,11    0,00   10,64    0,00    0,00    0,00    0,00    0,00    0,00    0,25
07:41:53     all   88,90    0,12   10,85    0,00    0,00    0,00    0,00    0,00    0,00    0,12
07:41:54     all   87,78    0,00   11,97    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:41:55     all   90,14    0,00    9,61    0,00    0,00    0,12    0,00    0,00    0,00    0,12
07:41:56     all   89,46    0,00   10,29    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:41:57     all   87,52    0,00   12,23    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:41:58     all   89,99    0,00   10,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:41:59     all   90,11    0,25    9,51    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:00     all   87,88    0,12   12,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:01     all   90,73    0,00    9,15    0,00    0,00    0,00    0,00    0,00    0,00    0,13
07:42:02     all   88,79    0,00   10,71    0,00    0,00    0,50    0,00    0,00    0,00    0,00
07:42:03     all   86,95    0,13   12,92    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:04     all   89,12    0,12   10,62    0,00    0,00    0,00    0,00    0,00    0,00    0,12
07:42:05     all   89,17    0,00   10,21    0,00    0,00    0,50    0,00    0,00    0,00    0,12
07:42:06     all   89,97    0,13    9,90    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:07     all   88,89    0,00   11,11    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:08     all   89,50    0,00   10,25    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:42:09     all   88,21    0,00   11,67    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:10     all   88,60    0,00   11,28    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:11     all   87,80    0,12   12,08    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:12     all   88,11    0,00   11,51    0,13    0,00    0,13    0,00    0,00    0,00    0,13
07:42:13     all   89,49    0,00    8,89    1,38    0,00    0,13    0,00    0,00    0,00    0,13
07:42:14     all   89,69    0,00    9,94    0,00    0,00    0,25    0,00    0,00    0,00    0,13
07:42:15     all   89,14    0,00   10,49    0,00    0,00    0,12    0,00    0,00    0,00    0,25
07:42:16     all   89,79    0,12    9,59    0,00    0,00    0,37    0,00    0,00    0,00    0,12
07:42:17     all   88,35    0,00   11,65    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:18     all   88,50    0,00   10,88    0,12    0,00    0,12    0,00    0,00    0,00    0,38
07:42:19     all   89,38    0,25   10,38    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:20     all   87,39    0,25   11,99    0,00    0,00    0,25    0,00    0,00    0,00    0,12
07:42:21     all   88,97    0,00   10,90    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:22     all   87,77    0,00    9,99    1,50    0,00    0,12    0,00    0,00    0,00    0,62
07:42:23     all   89,15    0,12   10,60    0,00    0,00    0,12    0,00    0,00    0,00    0,00
07:42:24     all   89,74    0,00    9,76    0,25    0,00    0,25    0,00    0,00    0,00    0,00
07:42:25     all   90,00    0,00    9,88    0,00    0,00    0,12    0,00    0,00    0,00    0,00
07:42:26     all   88,50    0,12   11,25    0,00    0,00    0,00    0,00    0,00    0,00    0,12
07:42:27     all   90,00    0,00   10,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00
07:42:28     all   88,50    0,12   11,00    0,00    0,00    0,25    0,00    0,00    0,00    0,12
07:42:29     all   86,89    0,00   12,73    0,00    0,00    0,12    0,00    0,00    0,00    0,25
07:42:30     all   88,30    0,00   11,57    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:31     all   90,40    0,12    9,23    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:42:32     all   89,61    0,00   10,14    0,00    0,00    0,13    0,00    0,00    0,00    0,13
07:42:33     all   88,86    0,00   10,89    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:42:34     all   89,76    0,00    9,86    0,25    0,00    0,12    0,00    0,00    0,00    0,00
07:42:35     all   88,68    0,12   10,82    0,00    0,00    0,25    0,00    0,00    0,00    0,12
07:42:36     all   89,64    0,00    9,86    0,00    0,00    0,25    0,00    0,00    0,00    0,25
07:42:37     all   89,21    0,13   10,41    0,00    0,00    0,13    0,00    0,00    0,00    0,13
07:42:38     all   88,49    0,00   11,39    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:39     all   89,15    0,12   10,47    0,00    0,00    0,25    0,00    0,00    0,00    0,00
07:42:40     all   89,66    0,00    9,59    0,00    0,00    0,00    0,00    0,00    0,00    0,75
07:42:41     all   88,74    0,13   11,01    0,00    0,00    0,13    0,00    0,00    0,00    0,00
07:42:42     all   89,75    0,00   10,25    0,00    0,00    0,00    0,00    0,00    0,00    0,00
