--- 2026-06-03_22:56:30 ---
--- 2026-06-03_22:56:32 ---
--- 2026-06-03_22:56:34 ---
--- 2026-06-03_22:56:36 ---
--- 2026-06-03_22:56:38 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.902MiB / 23.32GiB   0.01%
--- 2026-06-03_22:56:41 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   0.00%     2.82MiB / 23.32GiB   0.01%
--- 2026-06-03_22:56:44 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   0.00%     2.82MiB / 23.32GiB   0.01%
--- 2026-06-03_22:56:47 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   51.01%    3.82MiB / 23.32GiB    0.02%
servidor_hqc   41.52%    4.039MiB / 23.32GiB   0.02%
cliente_hqc2   52.14%    3.746MiB / 23.32GiB   0.02%
--- 2026-06-03_22:56:51 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   27.59%    4.082MiB / 23.32GiB   0.02%
cliente_hqc2   27.57%    3.602MiB / 23.32GiB   0.02%
cliente_hqc1   27.79%    3.645MiB / 23.32GiB   0.02%
servidor_hqc   50.06%    4.094MiB / 23.32GiB   0.02%
cliente_hqc4   26.98%    3.949MiB / 23.32GiB   0.02%
--- 2026-06-03_22:56:56 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   15.33%    3.48MiB / 23.32GiB    0.01%
cliente_hqc4   16.69%    3.926MiB / 23.32GiB   0.02%
cliente_hqc3   19.53%    3.531MiB / 23.32GiB   0.01%
cliente_hqc2   19.18%    4.125MiB / 23.32GiB   0.02%
cliente_hqc1   19.58%    3.684MiB / 23.32GiB   0.02%
servidor_hqc   49.57%    3.844MiB / 23.32GiB   0.02%
cliente_hqc6   15.37%    3.539MiB / 23.32GiB   0.01%
--- 2026-06-03_22:57:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   15.25%    3.352MiB / 23.32GiB   0.01%
cliente_hqc6   11.57%    3.004MiB / 23.32GiB   0.01%
cliente_hqc5   11.53%    3.145MiB / 23.32GiB   0.01%
cliente_hqc4   11.47%    3.492MiB / 23.32GiB   0.01%
cliente_hqc3   11.89%    3.297MiB / 23.32GiB   0.01%
cliente_hqc2   15.34%    3.395MiB / 23.32GiB   0.01%
cliente_hqc1   12.30%    3.34MiB / 23.32GiB    0.01%
servidor_hqc   50.56%    4.066MiB / 23.32GiB   0.02%
cliente_hqc8   13.15%    3.422MiB / 23.32GiB   0.01%
--- 2026-06-03_22:57:04 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc9    10.71%    2.934MiB / 23.32GiB   0.01%
cliente_hqc8    7.70%     2.918MiB / 23.32GiB   0.01%
cliente_hqc7    9.74%     3.402MiB / 23.32GiB   0.01%
cliente_hqc6    13.29%    3.02MiB / 23.32GiB    0.01%
