Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

22:56:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:56:31     all    3,79    0,00    2,90   14,02    0,00    0,00    0,00    0,00    0,00   79,29
22:56:32     all    8,86    0,13    4,05   10,76    0,00    0,00    0,00    0,00    0,00   76,20
22:56:33     all    6,43    0,00    4,79   11,73    0,00    0,13    0,00    0,00    0,00   76,92
22:56:34     all    5,55    0,00    5,30    6,05    0,00    0,00    0,00    0,00    0,00   83,10
22:56:35     all    4,82    0,13    4,44   11,91    0,00    0,00    0,00    0,00    0,00   78,71
22:56:36     all    7,22    0,00    5,19    9,87    0,00    0,00    0,00    0,00    0,00   77,72
22:56:37     all    2,38    0,00    2,51    4,14    0,00    0,00    0,00    0,00    0,00   90,97
22:56:38     all    0,75    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   97,23
22:56:39     all    1,38    0,00    1,50    0,63    0,00    0,13    0,00    0,00    0,00   96,37
22:56:40     all    1,00    0,00    1,75    0,00    0,00    0,00    0,00    0,00    0,00   97,24
22:56:41     all    0,75    0,00    0,88    2,01    0,00    0,00    0,00    0,00    0,00   96,37
22:56:42     all    1,39    0,00    1,64    0,00    0,00    0,00    0,00    0,00    0,00   96,97
22:56:43     all    1,00    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,76
22:56:44     all    2,90    0,13    2,40    9,09    0,00    0,00    0,00    0,00    0,00   85,48
22:56:45     all    3,03    0,00    2,14   13,11    0,00    0,00    0,00    0,00    0,00   81,72
22:56:46     all    8,86    0,13    5,44    8,99    0,00    0,00    0,00    0,00    0,00   76,58
22:56:47     all   12,44    0,00    2,39   15,58    0,00    0,00    0,00    0,00    0,00   69,60
22:56:48     all   14,99    0,00    3,53    9,70    0,00    0,00    0,00    0,00    0,00   71,79
22:56:49     all   18,34    0,00    3,39   15,58    0,00    0,13    0,00    0,00    0,00   62,56
22:56:50     all   20,00    0,00    4,30    9,87    0,00    0,00    0,00    0,00    0,00   65,82
22:56:51     all   19,12    0,00    3,65   14,84    0,00    0,00    0,00    0,00    0,00   62,39
22:56:52     all   19,25    0,13    3,65   10,69    0,00    0,13    0,00    0,00    0,00   66,16
22:56:53     all   20,78    0,00    4,28   10,45    0,00    0,13    0,00    0,00    0,00   64,36
