procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1      0 16638968 121704 5018816    0    0     0  1364 9114 16786 21  4 63 11  0  0
17  1      0 16635328 121748 5018968    0    0     0  1020 8759 13762 22  6 64  9  0  0
 9  2      0 16625900 121792 5019328    0    0     0  1536 8316 11927 20  5 60 15  0  0
 7  1      0 16623320 121816 5017328    0    0     0   872 7304 10264 19  4 66 11  0  0
 4  1      0 16607864 121848 5019720    0    0     0   656 9582 15475 21  5 66  8  0  0
 6  1      0 16608092 121884 5019760    0    0     0  1528 6827 5787 19  4 62 15  0  0
 4  1      0 16589192 121924 5020128    0    0     0   872 11270 21378 24  6 60  9  0  0
 4  2      0 16589608 121972 5020264    0    0     0  1588 8856 16107 20  5 57 19  0  0
 5  1      0 16587596 122012 5018292    0    0     0  1076 7431 11284 19  4 66 11  0  0
 4  1      0 16595480 122048 5020724    0    0     0   644 9766 16385 21  5 66  8  0  0
 4  1      0 16600328 122080 5020772    0    0     0  1988 6475 5573 19  4 58 19  0  0
 4  1      0 16599384 122124 5020848    0    0     0  1184 9715 17014 22  5 60 12  0  0
 5  1      0 16586588 122156 5021236    0    0     0  1052 10427 20650 22  6 62 10  0  0
 5  1      0 16582520 122172 5021268    0    0     0  1224 7351 11189 19  4 63 14  0  0
 4  1      0 16575792 122236 5021496    0    0     0   764 8327 11173 23  5 60 12  0  0
 4  5      0 16574412 122280 5021700    0    0     0  1684 8057 11676 19  5 55 21  0  0
 4  1      0 16571056 122308 5019668    0    0     0   900 9576 17574 21  4 59 15  0  0
 5  1      0 16549208 122372 5022196    0    0     0   868 10613 21663 22  6 63 10  0  0
 5  1      0 16559376 122396 5022256    0    0     0  1452 7189 11890 19  4 58 18  0  0
 6  1      0 16558688 122432 5022316    0    0     0  1096 6925 6705 19  4 66 11  0  0
 4  3      0 16557624 122476 5022744    0    0     0  1568 9678 15249 21  6 64  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 16559164 122496 5020768    0    0     0   944 9503 16855 22  5 64 10  0  0
10  0      0 16555832 122556 5023260    0    0     0   872 9247 16255 22  5 64  9  0  0
 2  1      0 16550084 122588 5023368    0    0     0  1304 8480 17182 20  5 60 16  0  0
 4  1      0 16565188 122620 5023440    0    0     0  1120 7068 6661 19  4 66 11  0  0
 2  6      0 16557276 122660 5023856    0    0     0  1564 9739 15165 22  6 63 10  0  0
 3  1      0 16541776 122664 5023884    0    0     0   580 9313 17282 21  4 56 19  0  0
 2  1      0 16532176 122716 5024324    0    0     0  1056 9251 16525 22  6 61 11  0  0
 4  1      0 16534612 122760 5024596    0    0     0  1492 8910 17930 20  5 63 12  0  0
 2  1      0 16540876 122800 5022604    0    0     0  1108 6837 5762 19  4 66 12  0  0
 2  1      0 16541528 122836 5024984    0    0     0   712 9607 16052 21  5 65  9  0  0
13  1      0 16533128 122864 5025032    0    0     0  1444 6936 6697 20  4 63 13  0  0
 4  1      0 16527768 122908 5025444    0    0     0  1004 10458 20369 24  6 62  8  0  0
 2  2      0 16512880 122952 5025768    0    0     0  1600 9042 17698 21  5 62 12  0  0
 2  1      0 16510264 122980 5023760    0    0     0  1088 8023 13433 20  5 64 12  0  0
 4  1      0 16521064 123032 5026196    0    0     0   728 9581 14745 21  6 64 10  0  0
 3  1      0 16527944 123052 5026240    0    0     0  1436 6494 5720 19  4 60 17  0  0
 3  1      0 16529240 123092 5026548    0    0     0   956 11773 22898 25  7 61  8  0  0
 1  2      0 16502284 123136 5026796    0    0     0  1644 9521 18592 21  6 62 12  0  0
 4  1      0 16489368 123156 5026896    0    0     0  1064 7818 13461 20  5 62 13  0  0
 3  1      0 16488956 123192 5027256    0    0     0   684 9825 16332 21  5 64  9  0  0
 4  2      0 16480660 123212 5027448    0    0     0  1196 6622 5268 19  4 54 23  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 16479588 123228 5025380    0    0     0   888 10132 18554 24  5 61  9  0  0
 3  1      0 16470888 123268 5027768    0    0     0   608 9266 16866 21  6 64  8  0  0
 4  1      0 16470812 123312 5027912    0    0     0  1540 9450 19607 21  5 60 14  0  0
 1  1      0 16460924 123332 5025928    0    0     0  1108 6719 5849 19  4 65 12  0  0
 3  1      0 16461232 123360 5028360    0    0     0   716 9590 15943 21  6 64  9  0  0
 1  2      0 16462864 123396 5028508    0    0     0  1496 10959 20801 23  5 44 27  0  0
 4  1      0 16469836 123452 5028576    0    0     0  1248 8499 14611 20  5 61 13  0  0
 5  2      0 16452856 123496 5029036    0    0     0  1720 11015 23836 23  7 57 14  0  0
 4  1      0 16465300 123516 5029068    0    0     0   792 6561 5662 19  4 62 15  0  0
 3  1      0 16446260 123552 5029496    0    0     0   788 8473 10822 21  5 64  9  0  0
 6  5      0 16449724 123568 5029516    0    0     0  1572 10143 20098 23  5 49 23  0  0
 3  1      0 16453448 123572 5027632    0    0     0   776 8010 11107 20  4 64 12  0  0
 2  1      0 16455644 123604 5029584    0    0     0   528 9283 16861 21  6 65  9  0  0
 2  0      0 16465500 123620 5029668    0    0     0   388 8260 15146 19  4 70  7  0  0
 1  0      0 16473460 123620 5029692    0    0     0     4 5575 3938 18  3 78  2  0  0
 2  0      0 16473584 123620 5027628    0    0     0     0 10169 20848 21  4 74  0  0  0
 2  0      0 16473088 123620 5027624    0    0     0     0 7071 11799 18  3 79  0  0  0
 2  0      0 16485744 123620 5027628    0    0     0     0 7544 13281 19  4 78  0  0  0
 1  0      0 16483528 123624 5027660    0    0     0    64 5589 3483 17  3 78  1  0  0
 1  0      0 16479820 123624 5027692    0    0     0     0 9431 18860 22  4 74  0  0  0
 1  0      0 16481976 123624 5027708    0    0     0     0 6600 11588 18  4 78  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16490212 123624 5027732    0    0     0     0 6922 12675 18  4 78  0  0  0
 1  0      0 16482188 123624 5027748    0    0     0   152 5498 3562 18  3 79  1  0  0
 2  0      0 16480880 123632 5027744    0    0     0    24 9105 19124 22  4 72  2  0  0
 2  0      0 16467844 123632 5027624    0    0     0     0 6690 11611 18  3 79  0  0  0
 2  0      0 16459964 123632 5027616    0    0     0     0 6971 12876 18  4 78  0  0  0
 1  0      0 16468084 123632 5027632    0    0     0     0 5344 3429 17  3 80  0  0  0
15  0      0 16420156 123632 5027924    0    0     0     0 9858 19593 23  5 72  0  0  0
 2  0      0 16406584 123640 5028084    0    0     0    52 5687 4366 18  3 77  2  0  0
 2  0      0 16400584 123640 5028084    0    0     0     0 6459 11438 18  3 79  0  0  0
 2  0      0 16398300 123640 5028112    0    0     0     0 6961 12912 18  4 78  0  0  0
 1  0      0 16412428 123640 5028124    0    0     0     0 5289 3330 17  3 79  0  0  0
 2  0      0 16416220 123640 5028168    0    0     0     0 9735 20781 22  4 74  0  0  0
 2  0      0 16431328 123648 5028188    0    0     0    24 6788 11675 18  4 76  2  0  0
 1  0      0 16428332 123648 5028196    0    0     0     0 6902 12782 18  4 78  0  0  0
 1  1      0 16427948 123656 5028208    0    0     0    40 5550 3612 17  3 78  2  0  0
 1  0      0 16436792 123680 5028216    0    0     0   116 9919 20482 22  4 73  1  0  0
 1  0      0 16422772 123680 5028284    0    0     0     0 6713 11328 18  4 79  0  0  0
 1  0      0 16415188 123696 5028296    0    0     0    80 7299 13168 19  4 75  3  0  0
 2  0      0 16415392 123696 5028304    0    0     0     0 5606 3715 17  3 79  0  0  0
 4  0      0 16417700 123696 5028328    0    0     0     0 9794 20192 22  4 74  0  0  0
 2  0      0 16427528 123696 5028340    0    0     0     0 6442 11716 19  4 78  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16413856 123696 5028644    0    0     0   520 8288 16339 21  4 74  1  0  0
 2  0      0 16413764 123724 5031000    0    0     0  1284 6494 7397 18  3 74  5  0  0
 5  0      0 16400772 123724 5029356    0    0     0    52 9443 19751 22  4 74  0  0  0
 2  0      0 16398160 123724 5029360    0    0     0     0 6214 5297 18  3 79  0  0  0
 2  0      0 16395852 123724 5029372    0    0     0     0 6966 12683 18  4 78  0  0  0
 2  0      0 16413828 123724 5029408    0    0     0     0 7582 14111 18  4 78  0  0  0
 1  0      0 16421548 123728 5029428    0    0     0   116 5735 4494 17  3 78  1  0  0
 2  0      0 16419536 123728 5029432    0    0     0     0 9670 19414 22  4 74  0  0  0
 2  0      0 16416376 123728 5029500    0    0     0     0 7192 12626 18  4 78  0  0  0
 2  0      0 16436796 123728 5029488    0    0     0     0 7180 13860 18  4 78  0  0  0
 1  0      0 16433316 123728 5029524    0    0     0     0 5700 4346 18  3 79  0  0  0
 2  1      0 16436600 123732 5029548    0    0     0    24 9410 19034 22  4 73  1  0  0
 2  0      0 16418132 123732 5029536    0    0     0   196 6908 12647 18  4 77  1  0  0
 2  0      0 16418844 123732 5029592    0    0     0     0 7392 13611 19  4 78  0  0  0
 1  0      0 16417988 123732 5029616    0    0     0     0 5694 3652 17  3 80  0  0  0
 3  0      0 16418608 123732 5029652    0    0     0     0 10172 20479 22  5 73  0  0  0
 1  0      0 16426796 123740 5029648    0    0     0    84 7353 12144 19  4 75  2  0  0
 2  0      0 16438164 123740 5029692    0    0     0     0 7123 13293 18  4 78  0  0  0
 1  0      0 16441672 123740 5029680    0    0     0     0 5779 4103 18  4 78  0  0  0
 5  0      0 16440868 123740 5029704    0    0     0     0 9516 18143 22  4 74  0  0  0
 1  0      0 16441420 123740 5029692    0    0     0     0 6112 4491 18  3 79  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16434684 123748 5029712    0    0     0    68 6564 11247 18  4 76  3  0  0
 2  0      0 16442616 123748 5029716    0    0     0   160 6847 13052 18  4 78  0  0  0
 1  0      0 16428464 123748 5029628    0    0     0     0 5689 3943 18  3 80  0  0  0
 2  0      0 16427532 123756 5029648    0    0     0   132 9507 20604 22  4 72  2  0  0
 2  0      0 16431476 123764 5029700    0    0     0    60 6831 11831 18  4 77  2  0  0
 1  0      0 16447612 123772 5029712    0    0     0    80 7216 13024 18  4 76  3  0  0
 1  0      0 16449536 123772 5029708    0    0     0     0 5504 3795 17  3 80  0  0  0
 2  0      0 16429168 123772 5029724    0    0     0     0 9170 18846 22  4 74  0  0  0
 2  0      0 16418820 123772 5029744    0    0     0     0 6941 12709 19  3 77  0  0  0
 2  0      0 16426032 123772 5029756    0    0     0     0 7215 13335 18  4 78  0  0  0
 1  0      0 16426004 123780 5029768    0    0     0    60 5270 3466 17  3 78  1  0  0
 2  0      0 16413848 123780 5029784    0    0     0   808 9522 19792 22  4 74  0  0  0
 1  0      0 16422740 123780 5029804    0    0     0    84 6536 11542 18  4 77  2  0  0
 1  0      0 16444388 123780 5029836    0    0     0    72 6902 12826 18  4 77  1  0  0
 1  0      0 16440188 123780 5029860    0    0     0     0 5301 3465 18  3 79  0  0  0
 2  0      0 16435228 123792 5029892    0    0     0   660 8696 16437 22  4 73  2  0  0
 2  0      0 16428056 123792 5029900    0    0     0     8 5847 4195 17  3 79  0  0  0
 3  0      0 16424284 123792 5029928    0    0     0     0 6461 11608 18  4 79  0  0  0
 1  0      0 16425176 123792 5029944    0    0     0     0 6882 12797 19  3 78  0  0  0
 3  0      0 16436424 123792 5029944    0    0     0     0 5350 3725 18  3 79  0  0  0
 2  0      0 16427052 123800 5029960    0    0     0   100 9665 20827 22  4 72  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16431080 123800 5029856    0    0     0     0 6803 12021 18  4 78  0  0  0
 1  0      0 16439992 123800 5029908    0    0     0     0 7053 12729 18  4 78  0  0  0
 2  0      0 16439032 123800 5029896    0    0     0     0 5060 3383 17  3 79  0  0  0
 2  0      0 16439588 123800 5029908    0    0     0     0 10116 19353 22  4 74  0  0  0
 2  0      0 16433368 123808 5029944    0    0     0    36 6762 11903 18  4 76  2  0  0
 2  0      0 16443524 123808 5029968    0    0     0   184 6994 12837 18  4 78  0  0  0
 2  0      0 16443824 123808 5030056    0    0     0     0 5482 3821 17  3 79  0  0  0
 4  0      0 16446640 123808 5030072    0    0     0     0 9755 19988 22  4 74  0  0  0
 2  0      0 16440044 123808 5030068    0    0     0     0 6581 11747 18  3 78  0  0  0
 1  0      0 16442012 123816 5030144    0    0     0    40 7042 13101 18  4 76  2  0  0
 1  0      0 16442560 123816 5030140    0    0     0     0 5305 3477 18  3 80  0  0  0
 2  0      0 16444800 123816 5030148    0    0     0     0 8996 18431 22  4 74  0  0  0
 3  0      0 16444112 123828 5030180    0    0     0    64 5608 4081 18  3 77  2  0  0
 1  0      0 16421232 123844 5030176    0    0     0   104 6812 11220 18  3 76  2  0  0
 1  0      0 16425456 123860 5030204    0    0     0    76 6851 13075 18  4 77  1  0  0
 2  0      0 16425648 123860 5030240    0    0     0    12 5405 3416 17  3 80  0  0  0
 1  0      0 16429564 123860 5030252    0    0     0     0 9127 18968 22  4 74  0  0  0
 1  2      0 16424856 123868 5030268    0    0     0   252 6892 11905 18  4 75  3  0  0
 1  0      0 16440344 123876 5030264    0    0     0    32 7105 13056 18  4 76  2  0  0
 2  0      0 16450020 123876 5030276    0    0     0     8 5219 3514 17  3 80  0  0  0
 1  0      0 16448280 123876 5030292    0    0     0    36 8880 17943 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16430372 123876 5030320    0    0     0    24 6707 11744 18  3 79  0  0  0
 1  0      0 16440452 123876 5030328    0    0     0    28 7019 12906 18  4 78  0  0  0
 2  0      0 16445940 123884 5030336    0    0     0    48 5254 3380 18  3 79  1  0  0
 1  0      0 16431828 123884 5030392    0    0     0    64 7913 16423 21  4 75  0  0  0
 1  0      0 16431512 123884 5030404    0    0     0   572 7015 11885 19  4 78  0  0  0
 1  0      0 16438636 123884 5030412    0    0     0     0 6834 12372 18  3 78  0  0  0
 2  0      0 16427592 123884 5030424    0    0     0     0 5158 3418 17  3 80  0  0  0
 2  0      0 16420832 123892 5030460    0    0     0    80 9583 18956 22  4 73  1  0  0
 5  0      0 16433276 123892 5030464    0    0     0     0 5925 5956 18  3 79  0  0  0
 1  0      0 16425364 123892 5030504    0    0     0     0 6464 9279 18  3 79  0  0  0
 1  0      0 16421692 123892 5030516    0    0     0     0 7225 12979 18  4 78  0  0  0
 3  0      0 16417820 123892 5030524    0    0     0     0 5291 3398 17  3 80  0  0  0
 1  0      0 16424784 123900 5030536    0    0     0    24 9508 18970 22  4 73  1  0  0
 1  0      0 16418736 123900 5030576    0    0     0     0 6629 11709 18  4 78  0  0  0
 1  0      0 16432440 123900 5030592    0    0     0    32 6861 12923 18  4 78  0  0  0
 1  0      0 16430584 123900 5030608    0    0     0    20 5682 3889 18  4 78  0  0  0
 2  0      0 16426676 123900 5030592    0    0     0     0 8964 17910 22  4 74  0  0  0
 1  0      0 16415820 123904 5030612    0    0     0    56 6927 12163 18  3 78  0  0  0
 1  0      0 16429696 123904 5030612    0    0     0     0 7176 12963 18  4 78  0  0  0
 2  0      0 16426024 123904 5030628    0    0     0   120 5446 3368 17  4 79  0  0  0
 1  0      0 16419396 123904 5030660    0    0     0     0 9738 19755 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16429384 123916 5030696    0    0     0    64 6526 11524 18  4 78  1  0  0
 1  0      0 16431680 123924 5030700    0    0     0    76 6748 12636 18  4 78  0  0  0
 3  0      0 16429008 123932 5030708    0    0     0   116 5477 3709 18  3 78  1  0  0
 1  0      0 16430820 123932 5030744    0    0     0     0 9896 19279 22  4 74  0  0  0
 2  0      0 16430408 123932 5030752    0    0     0     0 6341 8208 17  3 79  0  0  0
 2  0      0 16421256 123932 5030784    0    0     0     0 5763 7055 18  3 79  0  0  0
 1  0      0 16423856 123932 5030816    0    0     0     0 6911 12575 18  4 78  0  0  0
 1  0      0 16438460 123940 5030436    0    0     0    44 5437 3742 18  3 79  0  0  0
 2  0      0 16456208 123940 5030448    0    0     0     0 9802 18823 22  4 74  0  0  0
 2  0      0 16459492 123940 5030460    0    0     0     4 6570 11452 18  3 79  0  0  0
 1  0      0 16403128 123940 5030868    0    0     0    12 7302 14516 20  4 76  0  0  0
 1  0      0 16415468 123940 5030876    0    0     0    20 5301 3296 17  3 80  0  0  0
 2  0      0 16413920 123948 5030892    0    0     0    72 9032 18607 22  4 74  0  0  0
 2  0      0 16409884 123948 5030948    0    0     0    36 6699 11671 18  4 78  0  0  0
 1  0      0 16413212 123948 5030972    0    0     0   592 7082 12886 18  4 78  0  0  0
 2  0      0 16411944 123948 5030976    0    0     0    48 5316 3610 17  3 80  0  0  0
 1  0      0 16407412 123948 5030996    0    0     0     0 9808 19919 22  4 74  0  0  0
 1  0      0 16408316 123956 5031020    0    0     0   100 7136 12078 18  3 78  1  0  0
 2  0      0 16409036 123956 5031048    0    0     0     4 6982 13010 18  4 78  0  0  0
 1  0      0 16414744 123956 5031044    0    0     0     0 5575 3557 17  3 80  0  0  0
 2  0      0 16418684 123964 5031060    0    0     0    68 9477 19160 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 16422160 123964 5031072    0    0     0     0 6333 8672 18  3 79  0  0  0
 1  0      0 16421976 123964 5031116    0    0     0     0 5991 6364 17  4 79  0  0  0
 4  0      0 16428132 123964 5031128    0    0     0     0 6621 12528 18  4 78  0  0  0
 2  0      0 16428768 123964 5031144    0    0     0     0 5644 3768 17  3 80  0  0  0
 3  0      0 16417860 123968 5031160    0    0     0    56 10131 20745 22  4 74  0  0  0
 3  0      0 16419824 123968 5031188    0    0     0     0 6795 11648 18  4 78  0  0  0
 2  0      0 16415596 123968 5031180    0    0     0   168 7108 12952 18  4 78  0  0  0
 1  0      0 16419400 123968 5031184    0    0     0     0 5540 3475 17  3 80  0  0  0
 2  0      0 16413504 123968 5031224    0    0     0    24 8836 18170 22  4 74  0  0  0
 1  0      0 16414496 123984 5031248    0    0     0    88 6765 12007 18  4 77  1  0  0
 1  0      0 16422052 123984 5031260    0    0     0   156 6960 12816 18  4 78  0  0  0
 2  1      0 16426428 123992 5031264    0    0     0    44 5661 3551 17  3 79  1  0  0
 1  0      0 16423144 124004 5031260    0    0     0   136 8718 17363 22  4 72  2  0  0
 2  0      0 16404648 124004 5031312    0    0     0     0 6830 11843 18  3 78  0  0  0
 2  0      0 16415000 124004 5031340    0    0     0    12 6922 12595 19  4 78  0  0  0
 2  0      0 16411904 124004 5031356    0    0     0     0 5329 3706 18  3 79  0  0  0
 2  0      0 16412752 124004 5031372    0    0     0     0 9555 18943 22  4 74  0  0  0
 6  0      0 16408448 124012 5031388    0    0     0    40 6493 11062 18  4 78  0  0  0
