run_id,handshake_type,duration_ms,success
1,full,2.26,1
2,full,2.35,1
3,full,2.12,1
4,full,2.13,1
5,full,2.11,1
6,full,1.86,1
7,full,1.75,1
8,full,1.94,1
9,full,2.30,1
10,full,1.75,1
11,full,1.79,1
12,full,1.89,1
13,full,2.12,1
14,full,1.75,1
15,full,1.86,1
16,full,1.88,1
17,full,2.14,1
18,full,2.05,1
19,full,1.76,1
20,full,2.22,1
21,full,1.83,1
22,full,2.33,1
23,full,1.84,1
24,full,2.03,1
25,full,1.99,1
26,full,1.84,1
27,full,1.88,1
28,full,1.90,1
29,full,2.09,1
30,full,2.04,1
31,full,1.94,1
32,full,2.06,1
33,full,1.98,1
34,full,2.18,1
35,full,1.97,1
36,full,1.89,1
37,full,1.85,1
38,full,1.86,1
39,full,2.13,1
40,full,1.89,1
41,full,2.14,1
42,full,1.79,1
43,full,1.86,1
44,full,1.84,1
45,full,2.27,1
46,full,2.18,1
47,full,1.89,1
48,full,1.87,1
49,full,2.15,1
50,full,1.87,1
51,full,1.97,1
52,full,1.95,1
53,full,2.10,1
54,full,2.10,1
55,full,1.97,1
56,full,1.83,1
57,full,1.83,1
58,full,2.01,1
59,full,2.08,1
60,full,2.00,1
61,full,2.00,1
62,full,1.78,1
63,full,2.35,1
64,full,1.91,1
65,full,2.17,1
66,full,1.95,1
67,full,1.93,1
68,full,1.88,1
69,full,1.86,1
70,full,1.98,1
71,full,1.95,1
72,full,1.87,1
73,full,1.86,1
74,full,1.92,1
75,full,2.33,1
76,full,1.90,1
77,full,2.15,1
78,full,2.03,1
79,full,2.18,1
80,full,2.21,1
81,full,1.85,1
82,full,1.96,1
83,full,1.98,1
84,full,2.00,1
85,full,1.87,1
86,full,1.86,1
87,full,2.13,1
88,full,1.88,1
89,full,1.88,1
90,full,1.83,1
91,full,1.87,1
92,full,2.32,1
93,full,2.09,1
94,full,1.87,1
95,full,1.87,1
96,full,1.91,1
97,full,1.76,1
98,full,1.98,1
99,full,1.86,1
100,full,1.87,1
101,full,1.87,1
102,full,2.26,1
103,full,1.86,1
104,full,1.88,1
105,full,1.93,1
106,full,2.06,1
107,full,2.17,1
108,full,1.85,1
109,full,1.83,1
110,full,1.86,1
111,full,2.03,1
112,full,2.15,1
113,full,1.81,1
114,full,1.87,1
115,full,1.81,1
116,full,1.86,1
117,full,1.97,1
118,full,2.06,1
119,full,1.76,1
120,full,1.86,1
121,full,1.90,1
122,full,2.17,1
123,full,1.89,1
124,full,1.93,1
125,full,1.97,1
126,full,1.78,1
127,full,2.19,1
128,full,1.86,1
129,full,1.85,1
130,full,1.69,1
131,full,1.91,1
132,full,1.93,1
133,full,1.98,1
134,full,1.88,1
135,full,1.86,1
136,full,1.86,1
137,full,1.96,1
138,full,1.84,1
139,full,1.87,1
140,full,2.08,1
141,full,1.88,1
142,full,1.89,1
143,full,1.80,1
144,full,1.98,1
145,full,2.06,1
146,full,1.92,1
147,full,1.85,1
148,full,1.88,1
149,full,2.17,1
150,full,1.68,1
151,full,1.86,1
152,full,1.84,1
153,full,1.90,1
154,full,1.93,1
155,full,2.29,1
156,full,2.10,1
157,full,1.95,1
158,full,2.17,1
159,full,2.18,1
160,full,1.83,1
161,full,1.91,1
162,full,1.83,1
163,full,1.88,1
164,full,1.83,1
165,full,1.86,1
166,full,2.04,1
167,full,1.78,1
168,full,2.15,1
169,full,1.84,1
170,full,2.12,1
171,full,1.86,1
172,full,1.84,1
173,full,2.02,1
174,full,2.19,1
175,full,1.91,1
176,full,1.84,1
177,full,2.11,1
178,full,2.20,1
179,full,2.37,1
180,full,2.10,1
181,full,2.27,1
182,full,1.91,1
183,full,2.20,1
184,full,2.15,1
185,full,2.10,1
186,full,2.19,1
187,full,1.99,1
188,full,2.11,1
189,full,2.10,1
190,full,1.99,1
191,full,2.31,1
192,full,1.91,1
193,full,2.17,1
194,full,2.10,1
195,full,1.92,1
196,full,2.11,1
197,full,2.20,1
198,full,1.90,1
199,full,1.96,1
200,full,2.17,1
201,full,2.01,1
202,full,1.99,1
203,full,1.84,1
204,full,2.10,1
205,full,2.17,1
206,full,1.90,1
207,full,1.87,1
208,full,1.89,1
209,full,1.88,1
210,full,1.89,1
211,full,1.96,1
212,full,1.92,1
213,full,1.83,1
214,full,1.98,1
215,full,1.85,1
216,full,2.17,1
217,full,1.91,1
218,full,1.93,1
219,full,1.98,1
220,full,2.12,1
221,full,1.87,1
222,full,1.81,1
223,full,1.87,1
224,full,2.19,1
225,full,1.88,1
226,full,1.91,1
227,full,1.84,1
228,full,1.84,1
229,full,1.99,1
230,full,2.02,1
231,full,1.93,1
232,full,1.85,1
233,full,2.15,1
234,full,1.84,1
235,full,1.84,1
236,full,1.95,1
237,full,2.13,1
238,full,1.90,1
239,full,1.92,1
240,full,1.86,1
241,full,1.84,1
242,full,1.84,1
243,full,2.16,1
244,full,1.97,1
245,full,1.87,1
246,full,2.23,1
247,full,2.11,1
248,full,1.86,1
249,full,1.91,1
250,full,1.79,1
251,full,1.86,1
252,full,1.96,1
253,full,1.79,1
254,full,1.86,1
255,full,1.97,1
256,full,2.02,1
257,full,2.21,1
258,full,1.83,1
259,full,2.20,1
260,full,1.79,1
261,full,1.96,1
262,full,1.85,1
263,full,1.98,1
264,full,2.12,1
265,full,1.71,1
266,full,1.70,1
267,full,2.04,1
268,full,1.87,1
269,full,1.93,1
270,full,1.92,1
271,full,1.88,1
272,full,2.05,1
273,full,2.02,1
274,full,1.96,1
275,full,1.87,1
276,full,2.06,1
277,full,1.85,1
278,full,1.91,1
279,full,2.15,1
280,full,1.77,1
281,full,2.34,1
282,full,1.99,1
283,full,1.73,1
284,full,2.19,1
285,full,1.97,1
286,full,1.92,1
287,full,1.83,1
288,full,1.86,1
289,full,1.85,1
290,full,1.94,1
291,full,1.97,1
292,full,1.90,1
293,full,2.13,1
294,full,2.14,1
295,full,1.87,1
296,full,2.00,1
297,full,2.16,1
298,full,1.86,1
299,full,2.06,1
300,full,1.78,1
301,full,1.91,1
302,full,2.02,1
303,full,1.83,1
304,full,1.91,1
305,full,1.78,1
306,full,1.84,1
307,full,2.08,1
308,full,2.04,1
309,full,2.12,1
310,full,2.04,1
311,full,2.09,1
312,full,1.92,1
313,full,1.90,1
314,full,2.08,1
315,full,1.88,1
316,full,2.01,1
317,full,1.95,1
318,full,2.02,1
319,full,1.96,1
320,full,1.88,1
321,full,1.93,1
322,full,2.01,1
323,full,1.87,1
324,full,1.90,1
325,full,2.17,1
326,full,1.88,1
327,full,1.96,1
328,full,2.14,1
329,full,1.83,1
330,full,1.99,1
331,full,1.84,1
332,full,2.14,1
333,full,2.14,1
334,full,2.21,1
335,full,1.86,1
336,full,1.75,1
337,full,2.11,1
338,full,2.31,1
339,full,2.45,1
340,full,1.86,1
341,full,1.90,1
342,full,1.81,1
343,full,1.69,1
344,full,1.89,1
345,full,1.84,1
346,full,1.85,1
347,full,1.86,1
348,full,1.87,1
349,full,1.90,1
350,full,2.21,1
351,full,1.94,1
352,full,2.34,1
353,full,1.86,1
354,full,2.15,1
355,full,2.12,1
356,full,2.23,1
357,full,2.10,1
358,full,2.01,1
359,full,1.95,1
360,full,1.76,1
361,full,1.86,1
362,full,2.24,1
363,full,1.93,1
364,full,2.11,1
365,full,1.83,1
366,full,1.83,1
367,full,1.84,1
368,full,1.84,1
369,full,1.97,1
370,full,2.04,1
371,full,1.85,1
372,full,1.87,1
373,full,1.72,1
374,full,1.90,1
375,full,1.89,1
376,full,1.93,1
377,full,1.95,1
378,full,2.14,1
379,full,1.90,1
380,full,2.21,1
381,full,1.83,1
382,full,1.84,1
383,full,1.73,1
384,full,1.85,1
385,full,1.91,1
386,full,1.92,1
387,full,1.93,1
388,full,1.89,1
389,full,1.89,1
390,full,1.87,1
391,full,1.95,1
392,full,2.02,1
393,full,1.99,1
394,full,2.16,1
395,full,1.82,1
396,full,1.78,1
397,full,1.88,1
398,full,1.92,1
399,full,1.96,1
400,full,2.03,1
401,full,1.98,1
402,full,1.84,1
403,full,2.09,1
404,full,1.95,1
405,full,1.98,1
406,full,1.94,1
407,full,2.06,1
408,full,2.00,1
409,full,2.00,1
410,full,2.12,1
411,full,2.22,1
412,full,2.14,1
413,full,2.37,1
414,full,1.87,1
415,full,1.84,1
416,full,2.14,1
417,full,1.93,1
418,full,1.78,1
419,full,1.79,1
420,full,1.95,1
421,full,1.85,1
422,full,1.93,1
423,full,2.19,1
424,full,1.91,1
425,full,1.99,1
426,full,1.72,1
427,full,1.75,1
428,full,1.79,1
429,full,1.93,1
430,full,1.86,1
431,full,2.26,1
432,full,2.15,1
433,full,2.09,1
434,full,1.86,1
435,full,1.93,1
436,full,1.88,1
437,full,2.28,1
438,full,2.10,1
439,full,2.03,1
440,full,1.70,1
441,full,1.89,1
442,full,1.86,1
443,full,1.87,1
444,full,2.06,1
445,full,1.98,1
446,full,2.21,1
447,full,1.86,1
448,full,1.88,1
449,full,2.07,1
450,full,1.76,1
451,full,2.00,1
452,full,2.00,1
453,full,1.85,1
454,full,1.93,1
455,full,1.87,1
456,full,2.11,1
457,full,1.98,1
458,full,1.84,1
459,full,1.88,1
460,full,1.86,1
461,full,1.83,1
462,full,1.86,1
463,full,1.83,1
464,full,2.05,1
465,full,2.21,1
466,full,2.12,1
467,full,2.35,1
468,full,1.98,1
469,full,1.98,1
470,full,3.53,1
471,full,1.88,1
472,full,1.97,1
473,full,1.86,1
474,full,1.82,1
475,full,1.91,1
476,full,1.93,1
477,full,2.21,1
478,full,1.94,1
479,full,2.02,1
480,full,2.06,1
481,full,2.01,1
482,full,2.00,1
483,full,1.84,1
484,full,1.87,1
485,full,2.15,1
486,full,1.96,1
487,full,1.91,1
488,full,2.04,1
489,full,1.92,1
490,full,1.91,1
491,full,2.05,1
492,full,1.89,1
493,full,2.05,1
494,full,1.87,1
495,full,1.87,1
496,full,1.85,1
497,full,2.18,1
498,full,1.90,1
499,full,2.10,1
500,full,1.86,1
501,resumed,2.08,1
502,resumed,1.92,1
503,resumed,2.07,1
504,resumed,2.01,1
505,resumed,1.91,1
506,resumed,2.14,1
507,resumed,1.87,1
508,resumed,1.95,1
509,resumed,2.07,1
510,resumed,1.87,1
511,resumed,1.93,1
512,resumed,1.89,1
513,resumed,1.91,1
514,resumed,1.95,1
515,resumed,1.85,1
516,resumed,1.92,1
517,resumed,1.88,1
518,resumed,1.90,1
519,resumed,1.94,1
520,resumed,1.88,1
521,resumed,1.86,1
522,resumed,1.91,1
523,resumed,1.84,1
524,resumed,2.13,1
525,resumed,2.01,1
526,resumed,1.96,1
527,resumed,2.12,1
528,resumed,1.86,1
529,resumed,2.14,1
530,resumed,1.97,1
531,resumed,2.06,1
532,resumed,1.86,1
533,resumed,2.23,1
534,resumed,2.14,1
535,resumed,1.83,1
536,resumed,1.88,1
537,resumed,2.32,1
538,resumed,1.89,1
539,resumed,2.01,1
540,resumed,1.85,1
541,resumed,1.87,1
542,resumed,1.93,1
543,resumed,1.97,1
544,resumed,1.94,1
545,resumed,1.90,1
546,resumed,2.39,1
547,resumed,2.08,1
548,resumed,1.96,1
549,resumed,1.87,1
550,resumed,1.90,1
551,resumed,1.86,1
552,resumed,1.83,1
553,resumed,1.93,1
554,resumed,1.95,1
555,resumed,2.04,1
556,resumed,2.36,1
557,resumed,1.94,1
558,resumed,1.91,1
559,resumed,1.89,1
560,resumed,1.81,1
561,resumed,1.80,1
562,resumed,2.12,1
563,resumed,2.35,1
564,resumed,2.11,1
565,resumed,1.90,1
566,resumed,2.21,1
567,resumed,1.91,1
568,resumed,1.89,1
569,resumed,1.88,1
570,resumed,1.83,1
571,resumed,1.89,1
572,resumed,1.83,1
573,resumed,2.11,1
574,resumed,2.04,1
575,resumed,1.84,1
576,resumed,2.35,1
577,resumed,1.86,1
578,resumed,1.89,1
579,resumed,1.88,1
580,resumed,2.04,1
581,resumed,1.90,1
582,resumed,2.00,1
583,resumed,1.83,1
584,resumed,2.10,1
585,resumed,1.82,1
586,resumed,1.83,1
587,resumed,1.83,1
588,resumed,1.99,1
589,resumed,1.88,1
590,resumed,2.01,1
591,resumed,1.91,1
592,resumed,2.02,1
593,resumed,2.10,1
594,resumed,1.96,1
595,resumed,1.92,1
596,resumed,1.86,1
597,resumed,2.05,1
598,resumed,1.91,1
599,resumed,2.44,1
600,resumed,2.11,1
601,resumed,1.88,1
602,resumed,1.86,1
603,resumed,2.17,1
604,resumed,2.25,1
605,resumed,1.87,1
606,resumed,2.40,1
607,resumed,1.93,1
608,resumed,2.16,1
609,resumed,1.87,1
610,resumed,1.90,1
611,resumed,2.14,1
612,resumed,1.90,1
613,resumed,1.93,1
614,resumed,1.88,1
615,resumed,1.91,1
616,resumed,1.80,1
617,resumed,2.03,1
618,resumed,1.80,1
619,resumed,1.90,1
620,resumed,2.27,1
621,resumed,2.08,1
622,resumed,1.86,1
623,resumed,2.01,1
624,resumed,1.82,1
625,resumed,1.81,1
626,resumed,1.93,1
627,resumed,1.91,1
628,resumed,1.85,1
629,resumed,2.16,1
630,resumed,2.29,1
631,resumed,2.10,1
632,resumed,1.86,1
633,resumed,2.35,1
634,resumed,1.86,1
635,resumed,2.14,1
636,resumed,2.36,1
637,resumed,1.85,1
638,resumed,1.82,1
639,resumed,1.81,1
640,resumed,1.89,1
641,resumed,2.12,1
642,resumed,1.85,1
643,resumed,2.11,1
644,resumed,2.01,1
645,resumed,1.86,1
646,resumed,1.85,1
647,resumed,2.12,1
648,resumed,2.34,1
649,resumed,1.85,1
650,resumed,1.95,1
651,resumed,2.04,1
652,resumed,1.85,1
653,resumed,1.91,1
654,resumed,1.91,1
655,resumed,2.36,1
656,resumed,1.80,1
657,resumed,1.85,1
658,resumed,1.90,1
659,resumed,1.87,1
660,resumed,1.98,1
661,resumed,1.84,1
662,resumed,2.00,1
663,resumed,1.83,1
664,resumed,2.00,1
665,resumed,1.89,1
666,resumed,2.00,1
667,resumed,1.81,1
668,resumed,2.34,1
669,resumed,2.01,1
670,resumed,2.26,1
671,resumed,1.92,1
672,resumed,1.87,1
673,resumed,1.87,1
674,resumed,2.06,1
675,resumed,1.99,1
676,resumed,2.13,1
677,resumed,1.94,1
678,resumed,1.88,1
679,resumed,2.12,1
680,resumed,2.15,1
681,resumed,1.86,1
682,resumed,1.99,1
683,resumed,2.11,1
684,resumed,1.92,1
685,resumed,2.25,1
686,resumed,1.94,1
687,resumed,1.90,1
688,resumed,1.91,1
689,resumed,2.23,1
690,resumed,2.04,1
691,resumed,1.83,1
692,resumed,1.94,1
693,resumed,1.87,1
694,resumed,1.84,1
695,resumed,2.00,1
696,resumed,1.89,1
697,resumed,1.96,1
698,resumed,2.16,1
699,resumed,2.14,1
700,resumed,1.86,1
701,resumed,1.87,1
702,resumed,1.87,1
703,resumed,4.41,1
704,resumed,1.85,1
705,resumed,2.17,1
706,resumed,1.97,1
707,resumed,1.87,1
708,resumed,2.40,1
709,resumed,1.94,1
710,resumed,1.83,1
711,resumed,1.91,1
712,resumed,1.87,1
713,resumed,2.28,1
714,resumed,2.28,1
715,resumed,2.06,1
716,resumed,2.10,1
717,resumed,2.22,1
718,resumed,1.99,1
719,resumed,1.92,1
720,resumed,1.85,1
721,resumed,2.36,1
722,resumed,1.82,1
723,resumed,2.19,1
724,resumed,1.90,1
725,resumed,2.02,1
726,resumed,1.97,1
727,resumed,2.10,1
728,resumed,1.86,1
729,resumed,1.91,1
730,resumed,1.89,1
731,resumed,2.01,1
732,resumed,1.88,1
733,resumed,1.87,1
734,resumed,1.86,1
735,resumed,1.98,1
736,resumed,2.00,1
737,resumed,1.85,1
738,resumed,1.97,1
739,resumed,1.66,1
740,resumed,1.87,1
741,resumed,1.87,1
742,resumed,1.82,1
743,resumed,1.88,1
744,resumed,1.86,1
745,resumed,1.70,1
746,resumed,1.88,1
747,resumed,1.95,1
748,resumed,1.80,1
749,resumed,1.71,1
750,resumed,2.11,1
751,resumed,1.94,1
752,resumed,1.88,1
753,resumed,1.87,1
754,resumed,1.93,1
755,resumed,1.97,1
756,resumed,2.05,1
757,resumed,1.91,1
758,resumed,1.84,1
759,resumed,1.88,1
760,resumed,2.45,1
