Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	04/06/2026 	_x86_64_	(8 CPU)

08:00:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:00:50     all    4,17    0,00    2,90   16,54    0,00    0,00    0,00    0,00    0,00   76,39
08:00:51     all    5,44    0,13    3,80   10,38    0,00    0,00    0,00    0,00    0,00   80,25
08:00:52     all    6,90    0,00    4,27   10,79    0,00    0,00    0,00    0,00    0,00   78,04
08:00:53     all    3,79    0,00    3,67    9,36    0,00    0,13    0,00    0,00    0,00   83,06
08:00:54     all    9,60    0,00    9,47    0,00    0,00    0,00    0,00    0,00    0,00   80,93
08:00:55     all    5,93    0,00    4,17    7,95    0,00    0,00    0,00    0,00    0,00   81,94
08:00:56     all    4,67    0,13    3,79   10,35    0,00    0,00    0,00    0,00    0,00   81,06
08:00:57     all   10,99    0,00    2,37    2,75    0,00    0,00    0,00    0,00    0,00   83,90
08:00:58     all   13,07    0,00    0,63    0,50    0,00    0,00    0,00    0,00    0,00   85,80
08:00:59     all   12,94    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   86,31
08:01:00     all   12,88    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   86,38
08:01:01     all   13,14    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   86,11
08:01:02     all   13,14    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   85,61
08:01:03     all   13,17    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   86,32
08:01:04     all   14,37    0,00    1,50   12,12    0,00    0,00    0,00    0,00    0,00   72,00
08:01:05     all   13,69    0,00    1,01   12,56    0,00    0,00    0,00    0,00    0,00   72,74
08:01:06     all   21,03    0,13    3,27   11,08    0,00    0,00    0,00    0,00    0,00   64,48
08:01:07     all   25,53    0,13    2,77   13,58    0,00    0,00    0,00    0,00    0,00   57,99
08:01:08     all   28,16    0,00    4,13    9,39    0,00    0,00    0,00    0,00    0,00   58,32
08:01:09     all   35,96    0,13    4,64   10,15    0,00    0,00    0,00    0,00    0,00   49,12
08:01:10     all   38,05    0,00    5,18    7,96    0,00    0,25    0,00    0,00    0,00   48,55
08:01:11     all   45,10    0,13    5,28   11,18    0,00    0,00    0,00    0,00    0,00   38,32
08:01:12     all   48,18    0,00    5,53    9,06    0,00    0,00    0,00    0,00    0,00   37,23
08:01:13     all   54,30    0,00    6,84    5,70    0,00    0,13    0,00    0,00    0,00   33,04
08:01:14     all   57,04    0,00    6,16    8,29    0,00    0,13    0,00    0,00    0,00   28,39
08:01:15     all   58,52    0,00    6,64    7,02    0,00    0,25    0,00    0,00    0,00   27,57
08:01:16     all   63,68    0,00    8,45    3,40    0,00    0,25    0,00    0,00    0,00   24,21
08:01:17     all   69,89    0,00    7,40    3,89    0,00    0,13    0,00    0,00    0,00   18,70
08:01:18     all   72,35    0,13    8,33    2,53    0,00    0,00    0,00    0,00    0,00   16,67
08:01:19     all   77,04    0,00    8,03    3,51    0,00    0,13    0,00    0,00    0,00   11,29
08:01:20     all   79,30    0,13    8,78    1,63    0,00    0,00    0,00    0,00    0,00   10,16
08:01:21     all   83,14    0,00    9,56    2,14    0,00    0,13    0,00    0,00    0,00    5,03
08:01:22     all   85,93    0,00    8,79    0,63    0,00    0,13    0,00    0,00    0,00    4,52
08:01:23     all   84,80    0,00   10,30    0,88    0,00    0,00    0,00    0,00    0,00    4,02
08:01:24     all   88,33    0,13    8,91    0,25    0,00    0,25    0,00    0,00    0,00    2,13
08:01:25     all   88,24    0,00   10,26    0,13    0,00    0,00    0,00    0,00    0,00    1,38
08:01:26     all   88,32    0,13    9,80    0,13    0,00    0,13    0,00    0,00    0,00    1,51
08:01:27     all   89,60    0,00    9,15    0,13    0,00    0,00    0,00    0,00    0,00    1,13
08:01:28     all   88,49    0,00    9,64    0,25    0,00    0,13    0,00    0,00    0,00    1,50
08:01:29     all   90,36    0,00    8,89    0,25    0,00    0,13    0,00    0,00    0,00    0,38
08:01:30     all   90,14    0,00    8,99    0,25    0,00    0,12    0,00    0,00    0,00    0,50
08:01:31     all   88,85    0,13   10,53    0,00    0,00    0,13    0,00    0,00    0,00    0,38
08:01:32     all   89,72    0,00    9,77    0,00    0,00    0,38    0,00    0,00    0,00    0,13
08:01:33     all   89,18    0,12    9,33    0,12    0,00    0,12    0,00    0,00    0,00    1,12
08:01:34     all   89,07    0,00   10,93    0,00    0,00    0,00    0,00    0,00    0,00    0,00
08:01:35     all   90,41    0,00    8,84    0,25    0,00    0,25    0,00    0,00    0,00    0,25
08:01:36     all   87,97    0,13   11,78    0,00    0,00    0,00    0,00    0,00    0,00    0,13
08:01:37     all   89,96    0,00    9,54    0,00    0,00    0,13    0,00    0,00    0,00    0,38
