run_id,duration_ms,success
1,480.99,1
2,984.50,1
3,316.64,1
4,342.73,1
5,203.94,1
6,462.77,1
7,647.17,1
8,517.44,1
9,261.69,1
10,130.42,1
11,928.87,1
12,629.12,1
13,291.83,1
14,347.98,1
15,995.70,1
16,317.11,1
17,293.16,1
18,648.36,1
19,840.46,1
20,978.78,1
21,107.00,1
22,290.52,1
23,624.57,1
24,373.44,1
25,673.03,1
26,332.93,1
27,154.95,1
28,159.55,1
29,124.75,1
30,127.98,1
31,256.75,1
32,225.86,1
33,134.88,1
34,187.91,1
35,119.71,1
36,623.14,1
37,287.43,1
38,255.32,1
39,171.95,1
40,331.86,1
41,487.26,1
42,243.15,1
43,424.39,1
44,330.63,1
45,502.12,1
46,498.13,1
47,296.76,1
48,521.82,1
49,663.95,1
50,340.19,1
51,344.00,1
52,533.93,1
53,342.79,1
54,154.65,1
55,298.74,1
56,174.00,1
57,210.49,1
58,360.07,1
59,435.58,1
60,234.43,1
61,199.12,1
62,626.69,1
63,501.97,1
64,489.55,1
65,173.19,1
66,107.95,1
67,330.83,1
68,119.36,1
69,496.00,1
70,155.33,1
71,138.22,1
72,455.38,1
73,473.66,1
74,304.53,1
75,220.41,1
76,383.19,1
77,442.35,1
78,300.29,1
79,250.66,1
80,450.35,1
81,198.34,1
82,494.58,1
83,123.85,1
84,654.32,1
85,184.60,1
86,99.23,1
87,434.62,1
88,450.51,1
89,448.81,1
90,515.89,1
91,292.46,1
92,173.57,1
93,141.51,1
94,212.51,1
95,409.45,1
96,365.98,1
97,598.66,1
98,673.15,1
99,725.43,1
100,490.88,1
101,807.87,1
102,245.11,1
103,603.83,1
104,417.32,1
105,413.01,1
106,354.23,1
107,865.05,1
108,497.19,1
109,661.14,1
110,213.03,1
111,299.41,1
112,370.29,1
113,368.38,1
114,418.49,1
115,465.32,1
116,378.03,1
117,592.10,1
118,357.49,1
119,283.50,1
120,373.45,1
121,570.37,1
122,694.83,1
123,286.71,1
124,180.51,1
125,255.22,1
126,570.48,1
127,173.82,1
128,435.72,1
129,440.71,1
130,569.97,1
131,468.88,1
132,585.13,1
133,306.04,1
134,481.41,1
135,584.94,1
136,532.08,1
137,568.01,1
138,218.38,1
139,504.80,1
140,953.48,1
141,371.73,1
142,444.46,1
143,236.08,1
144,425.38,1
145,187.04,1
146,357.19,1
147,565.74,1
148,672.13,1
149,271.76,1
150,536.46,1
151,687.05,1
152,433.68,1
153,484.74,1
154,836.83,1
155,392.28,1
156,1008.82,1
157,425.07,1
158,357.64,1
159,605.28,1
160,329.83,1
161,317.30,1
162,165.97,1
163,705.97,1
164,365.22,1
165,310.56,1
166,369.99,1
167,318.75,1
168,374.05,1
169,120.33,1
170,740.09,1
171,640.06,1
172,337.61,1
173,494.01,1
174,552.70,1
175,473.06,1
176,318.33,1
177,442.16,1
178,111.02,1
