--- 2026-06-04_08:00:49 ---
--- 2026-06-04_08:00:51 ---
--- 2026-06-04_08:00:53 ---
--- 2026-06-04_08:00:55 ---
--- 2026-06-04_08:00:57 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   99.92%    4.059MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.19%   3.805MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:03 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.32%   3.805MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:06 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   71.82%    4.93MiB / 23.32GiB    0.02%
servidor_hqc   128.50%   6.938MiB / 23.32GiB   0.03%
cliente_hqc2   75.15%    5.074MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:11 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   70.53%    4.73MiB / 23.32GiB    0.02%
cliente_hqc2   73.58%    3.844MiB / 23.32GiB   0.02%
cliente_hqc1   70.73%    4.73MiB / 23.32GiB    0.02%
servidor_hqc   202.97%   9.535MiB / 23.32GiB   0.04%
cliente_hqc4   69.49%    5.305MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:16 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   68.13%    4.922MiB / 23.32GiB   0.02%
cliente_hqc4   68.17%    4.684MiB / 23.32GiB   0.02%
cliente_hqc3   70.54%    3.117MiB / 23.32GiB   0.01%
cliente_hqc2   68.72%    4.793MiB / 23.32GiB   0.02%
cliente_hqc1   71.98%    4.449MiB / 23.32GiB   0.02%
servidor_hqc   240.13%   10.88MiB / 23.32GiB   0.05%
cliente_hqc6   68.27%    4.793MiB / 23.32GiB   0.02%
--- 2026-06-04_08:01:21 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   59.26%    4.238MiB / 23.32GiB   0.02%
cliente_hqc6   63.13%    4.48MiB / 23.32GiB    0.02%
cliente_hqc5   54.46%    3.867MiB / 23.32GiB   0.02%
cliente_hqc4   59.69%    4.594MiB / 23.32GiB   0.02%
cliente_hqc3   61.07%    4.637MiB / 23.32GiB   0.02%
cliente_hqc2   59.05%    4.672MiB / 23.32GiB   0.02%
cliente_hqc1   55.15%    4.812MiB / 23.32GiB   0.02%
servidor_hqc   271.87%   11.07MiB / 23.32GiB   0.05%
cliente_hqc8   61.29%    3.281MiB / 23.32GiB   0.01%
--- 2026-06-04_08:01:26 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
