timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-22T07:54:43+01:00,tls,mutual,mldsa65,x448,simple,server,125,760479,6083.832,7045120,1,4,2002
2026-08-22T07:54:43+01:00,tls,mutual,mldsa65,x448,simple,client,125,19335497,154683.976,5644288,1,4,2002
2026-08-22T07:56:30+01:00,tls,mutual,mldsa65,p384_hqc192,simple,server,125,11088598,88708.784,7032832,1,4,2002
2026-08-22T07:56:30+01:00,tls,mutual,mldsa65,p384_hqc192,simple,client,125,29087244,232697.952,5701632,1,4,2002
2026-08-22T07:58:04+01:00,tls,mutual,mldsa87,mlkem1024,simple,server,125,528819,4230.552,7073792,1,4,2002
2026-08-22T07:58:04+01:00,tls,mutual,mldsa87,mlkem1024,simple,client,125,21457095,171656.760,5480448,1,4,2002
2026-08-22T07:59:31+01:00,tls,mutual,secp384r1,x448_hqc192,simple,server,125,9975801,79806.408,7098368,1,4,2002
2026-08-22T07:59:32+01:00,tls,mutual,secp384r1,x448_hqc192,simple,client,125,19483345,155866.760,5685248,1,4,2002
2026-08-22T08:00:41+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,server,125,2371073,18968.584,6754304,1,4,2002
2026-08-22T08:00:41+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,client,125,11767509,94140.072,5664768,1,4,2002
2026-08-22T08:01:54+01:00,tls,mutual,ed25519,x25519_hqc128,simple,server,125,3722564,29780.512,6946816,1,4,2002
2026-08-22T08:01:54+01:00,tls,mutual,ed25519,x25519_hqc128,simple,client,125,11588666,92709.328,5844992,1,4,2002
2026-08-22T08:02:59+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,server,125,816320,6530.560,6782976,1,4,2002
2026-08-22T08:02:59+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,client,125,7272795,58182.360,5513216,1,4,2002
2026-08-22T08:04:18+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,server,125,1417095,11336.760,6967296,1,4,2002
2026-08-22T08:04:18+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,client,125,20182199,161457.592,5832704,1,4,2002
2026-08-22T08:05:45+01:00,tls,mutual,secp384r1,hqc192,simple,server,125,9532850,76262.800,6946816,1,4,2002
2026-08-22T08:05:45+01:00,tls,mutual,secp384r1,hqc192,simple,client,125,19266337,154130.696,5574656,1,4,2002
2026-08-22T08:06:56+01:00,tls,mutual,mldsa44,P-256,simple,server,125,688222,5505.776,6533120,1,4,2002
2026-08-22T08:06:56+01:00,tls,mutual,mldsa44,P-256,simple,client,125,14792372,118338.976,5775360,1,4,2002
2026-08-22T08:08:04+01:00,tls,mutual,ed25519,p256_mlkem512,simple,server,125,1221631,9773.048,6885376,1,4,2002
2026-08-22T08:08:04+01:00,tls,mutual,ed25519,p256_mlkem512,simple,client,125,9239210,73913.680,5844992,1,4,2002
2026-08-22T08:09:08+01:00,tls,mutual,secp384r1,x448,simple,server,125,1481176,11849.408,6574080,1,4,2002
2026-08-22T08:09:08+01:00,tls,mutual,secp384r1,x448,simple,client,125,8237743,65901.944,5591040,1,4,2002
2026-08-22T08:10:34+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,server,125,4087124,32696.992,6557696,1,4,2002
2026-08-22T08:10:34+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,client,125,19070691,152565.528,5918720,1,4,2002
2026-08-22T08:11:42+01:00,tls,mutual,secp384r1,mlkem768,simple,server,125,1457936,11663.488,6533120,1,4,2002
2026-08-22T08:11:42+01:00,tls,mutual,secp384r1,mlkem768,simple,client,125,9522222,76177.776,6025216,1,4,2002
2026-08-22T08:13:01+01:00,tls,mutual,mldsa65,mlkem768,simple,server,125,624658,4997.264,6578176,1,4,2002
2026-08-22T08:13:01+01:00,tls,mutual,mldsa65,mlkem768,simple,client,125,19181196,153449.568,5672960,1,4,2002
2026-08-22T08:15:03+01:00,tls,mutual,mldsa87,p521_hqc256,simple,server,125,16509846,132078.768,7024640,1,4,2002
2026-08-22T08:15:03+01:00,tls,mutual,mldsa87,p521_hqc256,simple,client,125,29932429,239459.432,6037504,1,4,2002
2026-08-22T08:16:19+01:00,tls,mutual,mldsa65,P-384,simple,server,125,917024,7336.192,6549504,1,4,2002
2026-08-22T08:16:19+01:00,tls,mutual,mldsa65,P-384,simple,client,125,17263980,138111.840,5640192,1,4,2002
2026-08-22T08:17:27+01:00,tls,mutual,secp384r1,P-384,simple,server,125,1791380,14331.040,6475776,1,4,2002
2026-08-22T08:17:27+01:00,tls,mutual,secp384r1,P-384,simple,client,125,9684248,77473.984,6086656,1,4,2002
2026-08-22T08:19:07+01:00,tls,mutual,mldsa87,P-521,simple,server,125,888901,7111.208,6782976,1,4,2002
2026-08-22T08:19:07+01:00,tls,mutual,mldsa87,P-521,simple,client,125,22323127,178585.016,5808128,1,4,2002
2026-08-22T08:21:01+01:00,tls,mutual,secp521r1,hqc256,simple,server,125,17843284,142746.272,7094272,1,4,2002
2026-08-22T08:21:01+01:00,tls,mutual,secp521r1,hqc256,simple,client,125,23966113,191728.904,6062080,1,4,2002
2026-08-22T08:22:20+01:00,tls,mutual,ed25519,hqc128,simple,server,125,3984939,31879.512,6901760,1,4,2002
2026-08-22T08:22:20+01:00,tls,mutual,ed25519,hqc128,simple,client,125,13037087,104296.696,5644288,1,4,2002
2026-08-22T08:23:26+01:00,tls,mutual,ed25519,mlkem512,simple,server,125,844069,6752.552,7139328,1,4,2002
2026-08-22T08:23:26+01:00,tls,mutual,ed25519,mlkem512,simple,client,125,8372302,66978.416,5881856,1,4,2002
2026-08-22T08:25:23+01:00,tls,mutual,secp521r1,p521_hqc256,simple,server,125,17704519,141636.152,6987776,1,4,2002
2026-08-22T08:25:23+01:00,tls,mutual,secp521r1,p521_hqc256,simple,client,125,23753911,190031.288,5447680,1,4,2002
2026-08-22T08:26:37+01:00,tls,mutual,ed25519,p256_hqc128,simple,server,125,3998090,31984.720,6877184,1,4,2002
2026-08-22T08:26:37+01:00,tls,mutual,ed25519,p256_hqc128,simple,client,125,12724610,101796.880,5431296,1,4,2002
2026-08-22T08:27:54+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,server,125,929235,7433.880,6643712,1,4,2002
2026-08-22T08:27:54+01:00,tls,mutual,mldsa65,x448_mlkem768,simple,client,125,18715019,149720.152,5836800,1,4,2002
2026-08-22T08:28:58+01:00,tls,mutual,ed25519,x25519,simple,server,125,750536,6004.288,6709248,1,4,2002
2026-08-22T08:28:58+01:00,tls,mutual,ed25519,x25519,simple,client,125,7111067,56888.536,5488640,1,4,2002
2026-08-22T08:30:03+01:00,tls,mutual,secp384r1,x448_mlkem768,simple,server,125,1632096,13056.768,7016448,1,4,2002
2026-08-22T08:30:03+01:00,tls,mutual,secp384r1,x448_mlkem768,simple,client,125,8400463,67203.704,5398528,1,4,2002
2026-08-22T08:31:42+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,server,125,1299985,10399.880,6889472,1,4,2002
2026-08-22T08:31:42+01:00,tls,mutual,mldsa87,p521_mlkem1024,simple,client,125,22484936,179879.488,5795840,1,4,2002
2026-08-22T08:33:11+01:00,tls,mutual,secp384r1,p384_hqc192,simple,server,125,10295386,82363.088,6885376,1,4,2002
2026-08-22T08:33:11+01:00,tls,mutual,secp384r1,p384_hqc192,simple,client,125,20533495,164267.960,5844992,1,4,2002
2026-08-22T08:34:19+01:00,tls,mutual,secp521r1,P-521,simple,server,125,1647060,13176.480,6397952,1,4,2002
2026-08-22T08:34:19+01:00,tls,mutual,secp521r1,P-521,simple,client,125,8480959,67847.672,5832704,1,4,2002
2026-08-22T08:35:59+01:00,tls,mutual,mldsa65,x448_hqc192,simple,server,125,9155968,73247.744,7446528,1,4,2002
2026-08-22T08:35:59+01:00,tls,mutual,mldsa65,x448_hqc192,simple,client,125,25607530,204860.240,5840896,1,4,2002
2026-08-22T08:38:04+01:00,tls,mutual,mldsa87,hqc256,simple,server,125,17372448,138979.584,6844416,1,4,2002
2026-08-22T08:38:04+01:00,tls,mutual,mldsa87,hqc256,simple,client,125,31954304,255634.432,5578752,1,4,2002
2026-08-22T08:39:12+01:00,tls,mutual,ed25519,P-256,simple,server,125,893593,7148.744,6647808,1,4,2002
2026-08-22T08:39:12+01:00,tls,mutual,ed25519,P-256,simple,client,125,8411349,67290.792,5640192,1,4,2002
2026-08-22T08:40:22+01:00,tls,mutual,secp384r1,p384_mlkem768,simple,server,125,2241812,17934.496,6766592,1,4,2002
2026-08-22T08:40:22+01:00,tls,mutual,secp384r1,p384_mlkem768,simple,client,125,11625222,93001.776,5844992,1,4,2002
2026-08-22T08:41:35+01:00,tls,mutual,mldsa44,mlkem512,simple,server,125,746905,5975.240,7127040,1,4,2002
2026-08-22T08:41:35+01:00,tls,mutual,mldsa44,mlkem512,simple,client,125,15685274,125482.192,5320704,1,4,2002
2026-08-22T08:42:49+01:00,tls,mutual,mldsa44,x25519,simple,server,125,758152,6065.216,6623232,1,4,2002
2026-08-22T08:42:49+01:00,tls,mutual,mldsa44,x25519,simple,client,125,15683454,125467.632,5627904,1,4,2002
2026-08-22T08:44:13+01:00,tls,mutual,mldsa44,p256_hqc128,simple,server,125,4595932,36767.456,6848512,1,4,2002
2026-08-22T08:44:13+01:00,tls,mutual,mldsa44,p256_hqc128,simple,client,125,19693902,157551.216,5844992,1,4,2002
2026-08-22T08:45:31+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,server,125,1216806,9734.448,6852608,1,4,2002
2026-08-22T08:45:31+01:00,tls,mutual,mldsa44,p256_mlkem512,simple,client,125,17248904,137991.232,5668864,1,4,2002
2026-08-22T08:46:52+01:00,tls,mutual,mldsa44,hqc128,simple,server,125,3438551,27508.408,6877184,1,4,2002
2026-08-22T08:46:52+01:00,tls,mutual,mldsa44,hqc128,simple,client,125,18632529,149060.232,6201344,1,4,2002
2026-08-22T08:48:38+01:00,tls,mutual,mldsa65,hqc192,simple,server,125,9095535,72764.280,6598656,1,4,2002
2026-08-22T08:48:38+01:00,tls,mutual,mldsa65,hqc192,simple,client,125,27191479,217531.832,6037504,1,4,2002
2026-08-22T08:49:50+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,server,125,786149,6289.192,6533120,1,4,2002
2026-08-22T08:49:50+01:00,tls,mutual,mldsa44,x25519_mlkem512,simple,client,125,15195181,121561.448,5640192,1,4,2002
2026-08-22T08:50:58+01:00,tls,mutual,secp521r1,mlkem1024,simple,server,125,1392736,11141.888,6504448,1,4,2002
2026-08-22T08:50:58+01:00,tls,mutual,secp521r1,mlkem1024,simple,client,125,8669704,69357.632,5636096,1,4,2002
2026-08-23T04:15:44+01:00,tls,mutual,mldsa65,x448,simple,server,125,637788,5102.304,6537216,2,4,2002
2026-08-23T04:15:44+01:00,tls,mutual,mldsa65,x448,simple,client,125,9228463,73827.704,5644288,2,4,2002
2026-08-23T04:17:12+01:00,tls,mutual,mldsa65,p384_hqc192,simple,server,125,5827160,46617.280,6905856,2,4,2002
2026-08-23T04:17:12+01:00,tls,mutual,mldsa65,p384_hqc192,simple,client,125,16471562,131772.496,5828608,2,4,2002
2026-08-23T04:18:34+01:00,tls,mutual,mldsa87,mlkem1024,simple,server,125,368493,2947.944,6582272,2,4,2002
2026-08-23T04:18:34+01:00,tls,mutual,mldsa87,mlkem1024,simple,client,125,10472478,83779.824,5492736,2,4,2002
2026-08-23T04:19:46+01:00,tls,mutual,secp384r1,x448_hqc192,simple,server,125,6338929,50711.432,6574080,2,4,2002
2026-08-23T04:19:46+01:00,tls,mutual,secp384r1,x448_hqc192,simple,client,125,8930813,71446.504,5476352,2,4,2002
2026-08-23T04:20:49+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,server,125,1621431,12971.448,6750208,2,4,2002
2026-08-23T04:20:49+01:00,tls,mutual,secp521r1,p521_mlkem1024,simple,client,125,6377733,51021.864,5349376,2,4,2002
2026-08-23T04:22:00+01:00,tls,mutual,ed25519,x25519_hqc128,simple,server,125,2967645,23741.160,6754304,2,4,2002
2026-08-23T04:22:00+01:00,tls,mutual,ed25519,x25519_hqc128,simple,client,125,6509003,52072.024,5664768,2,4,2002
2026-08-23T04:23:03+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,server,125,582270,4658.160,6463488,2,4,2002
2026-08-23T04:23:03+01:00,tls,mutual,ed25519,x25519_mlkem512,simple,client,125,4787733,38301.864,5636096,2,4,2002
2026-08-23T04:24:08+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,server,125,1133224,9065.792,6893568,2,4,2002
2026-08-23T04:24:08+01:00,tls,mutual,mldsa65,p384_mlkem768,simple,client,125,8741078,69928.624,5906432,2,4,2002
2026-08-23T04:25:19+01:00,tls,mutual,secp384r1,hqc192,simple,server,125,6038853,48310.824,6627328,2,4,2002
2026-08-23T04:25:19+01:00,tls,mutual,secp384r1,hqc192,simple,client,125,8681641,69453.128,5480448,2,4,2002
2026-08-23T04:26:23+01:00,tls,mutual,mldsa44,P-256,simple,server,125,502234,4017.872,6520832,2,4,2002
2026-08-23T04:26:23+01:00,tls,mutual,mldsa44,P-256,simple,client,125,7570568,60564.544,5849088,2,4,2002
2026-08-23T04:27:25+01:00,tls,mutual,ed25519,p256_mlkem512,simple,server,125,886451,7091.608,6795264,2,4,2002
2026-08-23T04:27:25+01:00,tls,mutual,ed25519,p256_mlkem512,simple,client,125,6007565,48060.520,5599232,2,4,2002
2026-08-23T04:28:28+01:00,tls,mutual,secp384r1,x448,simple,server,125,1142895,9143.160,6422528,2,4,2002
2026-08-23T04:28:28+01:00,tls,mutual,secp384r1,x448,simple,client,125,5821062,46568.496,5419008,2,4,2002
2026-08-23T04:29:38+01:00,tls,mutual,mldsa44,x25519_hqc128,simple,server,125,3007417,24059.336,6561792,2,4,2002
