procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16909064  88084 4907052    0    0     0     0 5518 3461 17  3 80  0  0  0
 1  0      0 16900512  88084 4905028    0    0     0     0 6547 9729 18  3 78  0  0  0
 2  0      0 16890748  88084 4905048    0    0     0     0 5403 5338 17  3 79  0  0  0
 2  0      0 16908604  88084 4905084    0    0     0     0 5512 5090 17  3 80  0  0  0
 2  0      0 16905832  88092 4909172    0    0     0    56 6016 4506 19  5 75  1  0  0
 4  0      0 16900328  88092 4909212    0    0     0     0 8077 12962 22  5 73  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16901140  88092 4909228    0    0     0     0 5575 5106 17  3 80  0  0  0
 3  0      0 16919500  88092 4909248    0    0     0     0 5470 5312 17  3 80  0  0  0
 2  0      0 16932044  88092 4902964    0    0     0     0 6535 5216 20  5 75  0  0  0
 1  0      0 16917608  88100 4902976    0    0     0   192 6971 10206 19  3 77  1  0  0
 2  0      0 16902872  88100 4909164    0    0     0     0 6667 6574 20  5 75  0  0  0
 1  0      0 16914012  88100 4909180    0    0     0     0 5386 5011 18  3 80  0  0  0
 2  0      0 16901520  88100 4909268    0    0     0     0 7154 6165 22  7 71  0  0  0
 2  0      0 16903572  88100 4909276    0    0     0     0 7130 10514 19  3 78  0  0  0
 2  0      0 16903128  88108 4909200    0    0     0    40 6438 6375 20  5 75  1  0  0
 1  0      0 16918224  88108 4909216    0    0     0     0 5502 5305 18  3 79  0  0  0
 2  0      0 16912900  88108 4909240    0    0     0     0 6397 5098 20  5 75  0  0  0
 2  0      0 16897808  88108 4909256    0    0     0     0 6638 9773 19  3 78  0  0  0
 1  0      0 16896444  88116 4909268    0    0     0    72 5485 5512 18  3 79  1  0  0
 2  0      0 16908100  88124 4909284    0    0     0    76 5465 5291 18  3 79  0  0  0
 2  0      0 16914176  88124 4909572    0    0     0     0 5998 4064 19  5 76  0  0  0
 2  0      0 16916760  88140 4909316    0    0     0    92 8538 13555 22  6 70  1  0  0
 2  0      0 16910108  88140 4909440    0    0     0     0 6851 6705 20  5 74  0  0  0
 1  0      0 16915408  88140 4909456    0    0     0     0 5673 5097 17  3 80  0  0  0
 1  0      0 16903928  88140 4909452    0    0     0     0 5273 3295 17  3 80  0  0  0
10  0      0 16902636  88140 4909460    0    0     0     0 6196 8393 18  3 79  0  0  0
 2  0      0 16903488  88148 4909468    0    0     0    64 5546 4800 17  3 79  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16902360  88148 4909476    0    0     0     0 5336 4731 18  3 79  0  0  0
 2  0      0 16912564  88164 4909464    0    0     0    84 5582 5155 17  3 79  1  0  0
 1  0      0 16918488  88164 4909492    0    0     0  1324 5203 3161 17  3 78  2  0  0
 2  0      0 16909484  88164 4909520    0    0     0   472 6838 10780 20  4 76  0  0  0
 1  0      0 16898252  88164 4909532    0    0     0     0 5198 4575 17  3 80  0  0  0
 3  0      0 16911696  88164 4909536    0    0     0     0 5678 5077 17  3 80  0  0  0
 1  1      0 16918296  88172 4909548    0    0     0   132 4777 2894 17  3 80  0  0  0
 4  0      0 16897984  88172 4909552    0    0     0     0 6649 10093 19  3 78  0  0  0
 1  0      0 16887996  88172 4909852    0    0     0   404 5521 4960 18  3 79  0  0  0
 2  0      0 16907452  88172 4909868    0    0     0     0 5327 4815 17  3 80  0  0  0
 1  0      0 16901476  88172 4909876    0    0     0     0 5200 3012 17  3 80  0  0  0
 2  0      0 16895092  88172 4909884    0    0     0     0 6803 10261 19  3 78  0  0  0
 1  0      0 16884968  88180 4909892    0    0     0   224 5538 4823 17  3 79  0  0  0
 2  0      0 16895096  88180 4909896    0    0     0   172 5653 4868 18  3 80  0  0  0
 1  0      0 16894748  88180 4909908    0    0     0     0 5263 3200 17  3 79  0  0  0
 2  0      0 16896860  88180 4909916    0    0     0     0 7020 10134 19  3 78  0  0  0
 1  0      0 16885708  88180 4909924    0    0     0     0 5552 4640 17  3 80  0  0  0
 3  0      0 16888096  88188 4909932    0    0     0    28 5615 5149 17  3 80  0  0  0
 1  0      0 16895576  88188 4909940    0    0     0     0 5047 3014 17  3 80  0  0  0
 1  0      0 16890500  88188 4909948    0    0     0     0 6879 10274 18  3 78  0  0  0
 2  0      0 16887644  88188 4909960    0    0     0     0 5210 4579 17  3 80  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16890072  88188 4909972    0    0     0     0 5650 4733 17  3 80  0  0  0
 4  0      0 16882436  88212 4910284    0    0     0    60 5188 3342 18  3 78  1  0  0
 3  0      0 16876460  88224 4910300    0    0     0   692 6715 10435 18  4 78  1  0  0
 4  0      0 16872692  88232 4910300    0    0     0    60 5280 4832 18  3 79  1  0  0
 3  0      0 16888200  88232 4910308    0    0     0     0 5716 5147 17  3 80  0  0  0
 4  0      0 16883684  88232 4910320    0    0     0     0 4949 3064 17  3 80  0  0  0
 3  0      0 16881716  88232 4910324    0    0     0     0 6713 10573 18  3 78  0  0  0
 4  0      0 16866928  88232 4910336    0    0     0     0 5388 4775 17  3 79  0  0  0
 4  0      0 16883100  88240 4910332    0    0     0    44 5463 4838 18  3 80  0  0  0
 4  0      0 16889200  88240 4910348    0    0     0     0 4997 3284 17  3 80  0  0  0
 4  0      0 16899636  88240 4910360    0    0     0     0 6498 9747 18  3 79  0  0  0
 5  0      0 16892952  88248 4910364    0    0     0    48 5673 5001 17  3 79  1  0  0
 4  0      0 16899408  88248 4910376    0    0     0   336 5734 5035 18  3 80  0  0  0
 5  0      0 16908032  88248 4910388    0    0     0     4 5313 3168 17  3 80  0  0  0
 4  0      0 16897048  88248 4910392    0    0     0     0 6868 10519 19  3 78  0  0  0
 5  0      0 16890568  88248 4910404    0    0     0     0 5620 4875 18  3 80  0  0  0
 6  0      0 16900020  88256 4910412    0    0     0    56 7127 5230 17  3 79  0  0  0
 5  0      0 16903588  88256 4910596    0    0     0     0 10699 5504 20  5 75  0  0  0
 5  0      0 16894220  88256 4912708    0    0     0     0 16316 13997 23  6 71  0  0  0
 4  0      0 16890420  88256 4912700    0    0     0     0 15480 7632 20  4 76  0  0  0
 5  0      0 16896808  88256 4908620    0    0     0     0 14270 6373 18  3 78  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 16895200  88264 4912840    0    0     0    68 16170 7691 23  7 69  1  0  0
 5  0      0 16884420  88264 4912860    0    0     0     0 15203 11213 19  3 78  0  0  0
 6  0      0 16871792  88264 4912788    0    0     0     0 13528 5954 18  3 79  0  0  0
 5  0      0 16883772  88264 4912800    0    0     0     0 13699 5863 18  3 79  0  0  0
 4  0      0 16883456  88264 4908712    0    0     0     0 13009 4135 17  3 79  0  0  0
 4  0      0 16879248  88272 4908720    0    0     0   164 9936 11114 19  3 76  2  0  0
 5  0      0 16877060  88272 4908728    0    0     0     0 6011 4784 17  3 80  0  0  0
 4  0      0 16898620  88272 4908748    0    0     0     0 5678 5577 18  3 79  0  0  0
 6  0      0 16891108  88272 4908756    0    0     0     0 5127 3051 17  3 80  0  0  0
12  0      0 16894732  88272 4908764    0    0     0     0 6496 8142 18  3 79  0  0  0
 5  0      0 16903060  88280 4908772    0    0     0    20 5961 5014 17  3 79  1  0  0
 4  0      0 16904388  88296 4908792    0    0     0    60 5472 5016 17  3 79  1  0  0
 5  0      0 16917020  88296 4906760    0    0     0     0 5671 4955 18  3 79  0  0  0
 5  0      0 16919964  88316 4906760    0    0     0    80 5326 3204 17  3 79  1  0  0
 5  0      0 16906548  88316 4906772    0    0     0     0 6635 9193 19  3 78  0  0  0
 4  0      0 16904508  88316 4906780    0    0     0     0 5395 4797 17  3 80  0  0  0
 5  0      0 16909336  88316 4906788    0    0     0     0 5277 4972 17  3 80  0  0  0
 4  0      0 16909684  88316 4906808    0    0     0     0 5068 3983 18  3 79  0  0  0
 5  0      0 16902780  88324 4906828    0    0     0    56 6623 10525 18  3 78  0  0  0
 4  0      0 16899292  88324 4906832    0    0     0     0 5709 4758 17  3 80  0  0  0
 5  0      0 16910044  88340 4907132    0    0     0    88 5294 4747 18  3 78  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 16915712  88340 4907152    0    0     0     0 4930 3129 17  3 80  0  0  0
 5  0      0 16911052  88340 4907156    0    0     0   336 6628 10416 20  4 76  0  0  0
 4  0      0 16914464  88340 4907180    0    0     0    20 5591 5602 17  3 79  0  0  0
 4  0      0 16915704  88340 4907192    0    0     0     0 5672 5000 17  3 80  0  0  0
 5  0      0 16920544  88348 4907200    0    0     0    80 5152 3042 17  3 80  0  0  0
 5  0      0 16922592  88348 4907212    0    0     0     0 6650 11064 19  3 78  0  0  0
10  0      0 16904112  88356 4911324    0    0     0   592 10647 6794 18  4 75  2  0  0
 4  0      0 16899044  88356 4911356    0    0     0     0 7699 7110 22  7 71  0  0  0
 5  0      0 16904784  88356 4911460    0    0     0     0 6209 5280 20  5 75  0  0  0
 5  0      0 16900752  88356 4911468    0    0     0     0 6854 10433 19  3 78  0  0  0
 4  0      0 16894872  88356 4911488    0    0     0     0 6677 5250 18  3 80  0  0  0
 6  0      0 16897964  88364 4911408    0    0     0   296 12143 8619 21  6 73  0  0  0
 4  0      0 16896904  88364 4911736    0    0     0     0 13246 5115 19  5 76  0  0  0
 4  0      0 16898592  88364 4911744    0    0     0     0 12131 10977 19  3 78  0  0  0
 5  0      0 16902628  88364 4907652    0    0     0     0 8505 5969 17  4 79  0  0  0
 4  0      0 16916336  88364 4907664    0    0     0     0 5248 4937 17  3 80  0  0  0
 5  0      0 16919388  88372 4907680    0    0     0   192 5103 3167 17  3 80  0  0  0
 4  0      0 16907856  88372 4907684    0    0     0     0 6611 11167 19  3 78  0  0  0
 5  0      0 16904576  88372 4907696    0    0     0     0 5646 4894 18  3 79  0  0  0
 4  0      0 16915424  88372 4907708    0    0     0     0 5122 3992 17  3 80  0  0  0
 4  0      0 16909712  88388 4907728    0    0     0    44 5398 3228 17  3 79  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 16914244  88388 4907736    0    0     0   320 6675 10136 19  3 78  0  0  0
 4  0      0 16912604  88408 4907732    0    0     0    80 5765 5233 18  3 78  1  0  0
 4  0      0 16916108  88408 4907744    0    0     0     0 5625 4947 17  3 80  0  0  0
 5  0      0 16924488  88408 4907768    0    0     0     0 5351 3691 18  3 79  0  0  0
 5  0      0 16905080  88432 4907772    0    0     0   112 6839 10397 19  3 77  1  0  0
 6  0      0 16907252  88432 4907780    0    0     0     8 5463 5040 17  3 80  0  0  0
 3  0      0 16916728  88432 4907792    0    0     0     0 5858 5612 18  3 79  0  0  0
 3  0      0 16923692  88432 4907800    0    0     0     0 5231 3607 17  3 80  0  0  0
 3  0      0 16918724  88432 4907816    0    0     0     0 6716 10364 19  3 78  0  0  0
 3  0      0 16908156  88448 4907820    0    0     0    88 5399 4906 17  3 79  1  0  0
 3  0      0 16913868  88448 4907840    0    0     0   260 5472 5075 17  3 80  0  0  0
 4  0      0 16912368  88448 4907852    0    0     0   368 5220 3115 17  3 80  0  0  0
 2  0      0 16905412  88448 4907864    0    0     0    16 6789 10613 18  3 78  0  0  0
 2  0      0 16894640  88448 4907868    0    0     0     0 5482 4863 17  3 80  0  0  0
 3  0      0 16909760  88456 4907868    0    0     0    72 5448 4977 17  3 80  0  0  0
 2  0      0 16910476  88456 4907888    0    0     0     0 4976 3036 17  3 80  0  0  0
 4  0      0 16902288  88460 4907900    0    0     0   448 6723 10126 18  3 78  1  0  0
 3  0      0 16894704  88460 4907908    0    0     0     0 5285 4898 18  3 79  0  0  0
 2  0      0 16910260  88460 4907912    0    0     0     0 5268 5066 17  3 80  0  0  0
 2  0      0 16901516  88468 4907912    0    0     0   112 5099 3052 17  3 80  0  0  0
 7  0      0 16899144  88468 4907924    0    0     0     0 5294 4120 18  3 79  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 16900128  88468 4907944    0    0     0     0 6393 9143 18  3 76  2  0  0
 3  0      0 16895032  88468 4908244    0    0     0     0 5768 5109 19  3 78  0  0  0
 5  0      0 16907252  88468 4908256    0    0     0     0 5612 5135 17  3 80  0  0  0
 1  1      0 16921800  88480 4908184    0    0     0   196 6434 6437 18  4 76  2  0  0
 2  0      0 16908528  88528 4908188    0    0     0  1668 7576 10809 20  4 66 10  0  0
 1  0      0 16902880  88528 4908204    0    0     0     4 5478 5151 17  3 80  0  0  0
 3  0      0 16917968  88528 4908208    0    0     0     0 5377 5001 17  3 80  0  0  0
 1  0      0 16920612  88528 4908220    0    0     0     0 5006 2978 17  3 80  0  0  0
 2  0      0 16922860  88544 4908232    0    0     0    80 6658 10612 18  3 78  1  0  0
 1  0      0 16909516  88544 4908156    0    0     0    64 5425 4674 18  3 80  0  0  0
 1  0      0 16922524  88560 4908148    0    0     0    60 5526 5104 17  3 79  1  0  0
 1  0      0 16924520  88560 4908160    0    0     0     0 5011 2900 17  3 80  0  0  0
 1  0      0 16920624  88560 4908172    0    0     0     0 6991 10891 18  3 79  0  0  0
 2  0      0 16907208  88560 4908172    0    0     0     0 5588 4590 17  3 80  0  0  0
 1  0      0 16917824  88560 4908184    0    0     0     0 5612 4234 17  3 80  0  0  0
 3  0      0 16917404  88576 4908200    0    0     0   104 5100 3382 17  3 79  1  0  0
 1  0      0 16908900  88576 4908212    0    0     0     0 6744 10238 18  3 79  0  0  0
 2  1      0 16918280  88608 4908128    0    0     0  1168 7489 8425 19  4 65 12  0  0
 1  0      0 16916328  88616 4908160    0    0     0    64 5635 4210 18  3 77  2  0  0
 3  0      0 16925780  88624 4908148    0    0     0    80 5434 4711 18  3 79  1  0  0
12  0      0 17001188  88624 4907864    0    0     0     0 18493 5244 42  4 54  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16992852  88624 4907712    0    0     0     0 6638 8658 19  3 78  0  0  0
 1  0      0 16989448  88624 4907732    0    0     0     0 5777 4933 18  3 79  0  0  0
 2  0      0 17000484  88624 4907732    0    0     0     0 5463 4447 17  3 79  0  0  0
 2  0      0 16995380  88632 4907748    0    0     0    24 5096 3072 17  3 80  0  0  0
 1  0      0 16992272  88632 4907756    0    0     0     0 6224 8436 18  4 78  0  0  0
 1  1      0 16984360  88644 4907664    0    0     0   888 7179 8378 19  4 71  6  0  0
 2  0      0 17006996  88672 4907684    0    0     0   268 5894 5416 18  3 76  3  0  0
 1  0      0 16996544  88672 4907700    0    0     0     4 5154 3211 17  3 80  0  0  0
 3  0      0 16985036  88672 4907704    0    0     0     0 6305 8535 18  3 79  0  0  0
 1  1      0 17006072  88672 4907632    0    0     0    80 6463 6710 18  3 77  2  0  0
 1  0      0 17021800  88712 4907572    0    0     0  1008 6470 6290 18  3 69  9  0  0
 1  0      0 17015680  88712 4907592    0    0     0     0 5163 3068 17  3 80  0  0  0
 1  0      0 17006776  88712 4907596    0    0     0     0 6035 8655 18  3 79  0  0  0
 2  1      0 17006684  88744 4907540    0    0     0   980 7223 7740 19  4 69  8  0  0
 2  0      0 17001788  88752 4907540    0    0     0    68 5327 4604 17  3 78  2  0  0
 1  1      0 17032556  88784 4907436    0    0     0   968 7132 8326 19  4 69  8  0  0
 1  2      0 17044084  88804 4907320    0    0     0   468 6257 5997 17  3 71  9  0  0
 1  1      0 17048968  88848 4907180    0    0     0   936 8219 11816 19  4 65 11  0  0
 2  2      0 17062848  88908 4906864    0    0     0  1136 7106 9792 12  4 57 27  0  0
 3  1      0 17064820  88936 4906784    0    0     0  1228 3821 5350  7  4 75 15  0  0
 3  0      0 17063904  89024 4908848    0    0     0   984 7532 10386  4  4 84  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 17074312  89088 4906704    0    0     0   948 4591 6376  2  2 86 11  0  0
 1  1      0 17094916  89148 4906648    0    0     0   920 4203 5704  2  3 85 10  0  0
 4  1      0 17080548  89188 4908436    0    0     0   620 6357 10763  6  5 80  9  0  0
