run_id,duration_ms,success
1,77.29,1
2,102.84,1
3,101.32,1
4,111.27,1
5,100.62,1
6,102.04,1
7,100.99,1
8,100.79,1
9,101.08,1
10,104.96,1
11,100.39,1
12,108.68,1
13,109.06,1
14,114.91,1
15,102.34,1
16,102.95,1
17,105.00,1
18,143.12,1
19,139.69,1
20,142.73,1
21,139.29,1
22,140.65,1
23,138.41,1
24,138.38,1
25,142.30,1
26,138.50,1
27,145.00,1
28,145.41,1
29,154.19,1
30,139.55,1
31,142.37,1
32,143.81,1
33,185.53,1
34,175.78,1
35,178.45,1
36,177.47,1
37,176.21,1
38,191.04,1
39,183.35,1
40,178.47,1
41,187.56,1
42,177.00,1
43,187.27,1
44,219.53,1
45,213.40,1
46,213.95,1
47,214.63,1
48,232.79,1
49,219.58,1
50,215.03,1
51,225.53,1
52,222.03,1
53,264.74,1
54,238.95,1
55,250.53,1
56,256.67,1
57,252.40,1
58,258.11,1
59,261.31,1
60,255.54,1
61,295.53,1
62,295.64,1
63,294.54,1
64,317.18,1
65,302.64,1
66,306.96,1
67,296.05,1
68,342.36,1
69,336.25,1
70,326.22,1
71,339.47,1
72,342.17,1
73,344.66,1
74,367.86,1
75,362.78,1
76,363.76,1
77,366.43,1
78,363.38,1
79,372.71,1
80,370.91,1
81,365.91,1
82,362.70,1
83,373.52,1
84,364.71,1
85,367.81,1
86,362.56,1
87,392.14,1
88,386.18,1
89,380.09,1
90,368.16,1
91,364.00,1
92,367.92,1
93,363.68,1
94,362.95,1
95,364.94,1
96,381.04,1
97,362.78,1
98,362.49,1
99,362.66,1
100,374.27,1
101,365.75,1
102,393.11,1
103,369.28,1
104,363.17,1
105,366.16,1
106,387.35,1
107,399.96,1
108,370.86,1
109,367.01,1
110,362.89,1
111,381.13,1
112,364.21,1
113,377.96,1
114,364.46,1
115,365.18,1
116,368.56,1
117,361.69,1
118,399.53,1
119,368.63,1
120,363.30,1
121,372.89,1
122,369.12,1
123,364.87,1
124,366.70,1
125,363.46,1
126,363.51,1
127,365.52,1
128,362.75,1
129,379.06,1
130,392.68,1
131,370.87,1
132,374.15,1
133,371.82,1
134,406.86,1
135,363.89,1
136,364.64,1
137,365.95,1
138,362.92,1
139,363.19,1
140,374.75,1
141,362.31,1
142,368.23,1
143,375.03,1
144,365.15,1
145,365.48,1
146,361.73,1
147,363.03,1
148,371.41,1
149,361.87,1
150,362.98,1
151,366.70,1
152,364.53,1
153,382.18,1
154,365.12,1
155,378.05,1
156,374.38,1
157,362.79,1
158,369.34,1
159,366.62,1
160,363.58,1
161,368.48,1
162,364.23,1
163,362.73,1
164,374.99,1
165,363.91,1
166,364.35,1
167,366.82,1
168,362.93,1
169,374.75,1
170,362.77,1
171,362.97,1
172,363.95,1
173,362.74,1
174,365.48,1
175,374.52,1
176,362.82,1
177,362.81,1
178,364.95,1
179,363.31,1
180,365.25,1
181,363.44,1
182,363.90,1
183,365.87,1
184,362.95,1
185,366.94,1
186,372.15,1
187,363.30,1
188,368.07,1
189,363.86,1
190,370.40,1
191,368.72,1
192,364.85,1
