Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

22:03:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:03:04     all    4,28    0,13    3,14   18,11    0,00    0,00    0,00    0,00    0,00   74,34
22:03:05     all    6,81    0,00    4,54   10,97    0,00    0,00    0,00    0,00    0,00   77,68
22:03:06     all    6,69    0,00    4,42   11,36    0,00    0,00    0,00    0,00    0,00   77,53
22:03:07     all    3,81    0,00    3,30   10,53    0,00    0,13    0,00    0,00    0,00   82,23
22:03:08     all    3,66    0,13    3,03   11,73    0,00    0,00    0,00    0,00    0,00   81,46
22:03:09     all    5,06    0,00    4,17    7,59    0,00    0,00    0,00    0,00    0,00   83,19
22:03:10     all    1,38    0,00    1,76    0,50    0,00    0,00    0,00    0,00    0,00   96,35
22:03:11     all    0,76    0,00    1,13    0,00    0,00    0,00    0,00    0,00    0,00   98,11
22:03:12     all    1,12    0,00    1,12    0,00    0,00    0,12    0,00    0,00    0,00   97,62
22:03:13     all    1,38    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   97,11
22:03:14     all    1,13    0,00    1,38    0,00    0,00    0,00    0,00    0,00    0,00   97,49
22:03:15     all    0,63    0,00    0,75    0,13    0,00    0,00    0,00    0,00    0,00   98,50
22:03:16     all    1,64    0,00    1,89    0,50    0,00    0,00    0,00    0,00    0,00   95,97
22:03:17     all    2,12    0,12    2,00   17,10    0,00    0,12    0,00    0,00    0,00   78,53
22:03:18     all    5,83    0,13    4,44    8,62    0,00    0,00    0,00    0,00    0,00   80,99
22:03:19     all   12,63    0,00    3,16   16,92    0,00    0,00    0,00    0,00    0,00   67,30
22:03:20     all   13,28    0,00    3,01   14,04    0,00    0,00    0,00    0,00    0,00   69,67
22:03:21     all   18,07    0,13    4,27   11,17    0,00    0,13    0,00    0,00    0,00   66,25
22:03:22     all   17,74    0,00    3,40   14,09    0,00    0,13    0,00    0,00    0,00   64,65
22:03:23     all   21,28    0,13    5,16    7,93    0,00    0,00    0,00    0,00    0,00   65,49
22:03:24     all   18,92    0,00    3,53    9,84    0,00    0,00    0,00    0,00    0,00   67,72
22:03:25     all   20,15    0,00    5,04    9,95    0,00    0,00    0,00    0,00    0,00   64,86
22:03:26     all   18,18    0,00    3,16   13,01    0,00    0,00    0,00    0,00    0,00   65,66
22:03:27     all   21,41    0,00    4,53    8,44    0,00    0,13    0,00    0,00    0,00   65,49
22:03:28     all   18,57    0,13    3,76   21,83    0,00    0,00    0,00    0,00    0,00   55,71
22:03:29     all   20,76    0,00    4,30    8,73    0,00    0,13    0,00    0,00    0,00   66,08
22:03:30     all   18,09    0,00    3,27   12,19    0,00    0,13    0,00    0,00    0,00   66,33
22:03:31     all   21,90    0,13    4,68    9,24    0,00    0,00    0,00    0,00    0,00   64,05
22:03:32     all   18,80    0,00    3,88   10,28    0,00    0,13    0,00    0,00    0,00   66,92
22:03:33     all   20,70    0,25    4,39   10,41    0,00    0,00    0,00    0,00    0,00   64,24
22:03:34     all   19,19    0,00    3,91   13,01    0,00    0,00    0,00    0,00    0,00   63,89
22:03:35     all   19,52    0,00    3,90   11,84    0,00    0,13    0,00    0,00    0,00   64,61
22:03:36     all   20,88    0,00    4,91   11,57    0,00    0,00    0,00    0,00    0,00   62,64
22:03:37     all   18,59    0,00    3,39   15,20    0,00    0,00    0,00    0,00    0,00   62,81
22:03:38     all   19,55    0,00    4,54    6,05    0,00    0,00    0,00    0,00    0,00   69,86
22:03:39     all   17,25    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   79,97
22:03:40     all   18,27    0,00    3,63    0,00    0,00    0,13    0,00    0,00    0,00   77,97
22:03:41     all   17,19    0,00    2,89    0,00    0,00    0,13    0,00    0,00    0,00   79,80
22:03:42     all   17,54    0,00    3,01    0,00    0,00    0,13    0,00    0,00    0,00   79,32
22:03:43     all   19,17    0,00    4,76    1,13    0,00    0,00    0,00    0,00    0,00   74,94
22:03:44     all   21,52    0,00    5,19    0,00    0,00    0,00    0,00    0,00    0,00   73,29
22:03:45     all   17,34    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,77
22:03:46     all   17,59    0,00    2,76    0,00    0,00    0,13    0,00    0,00    0,00   79,52
22:03:47     all   19,95    0,00    4,64    0,13    0,00    0,00    0,00    0,00    0,00   75,28
22:03:48     all   18,69    0,00    3,16    0,63    0,00    0,13    0,00    0,00    0,00   77,40
22:03:49     all   19,67    0,00    5,51    0,00    0,00    0,13    0,00    0,00    0,00   74,69
22:03:50     all   17,57    0,00    2,89    0,00    0,00    0,13    0,00    0,00    0,00   79,42
22:03:51     all   22,35    0,00    6,57    0,00    0,00    0,00    0,00    0,00    0,00   71,09
22:03:52     all   18,70    0,00    3,14    0,00    0,00    0,00    0,00    0,00    0,00   78,17
22:03:53     all   19,35    0,00    4,52    0,63    0,00    0,00    0,00    0,00    0,00   75,50
22:03:54     all   17,65    0,00    3,03    0,00    0,00    0,13    0,00    0,00    0,00   79,19
22:03:55     all   20,20    0,00    4,86    0,25    0,00    0,12    0,00    0,00    0,00   74,56
22:03:56     all   18,59    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   78,14
22:03:57     all   17,63    0,00    2,77    0,38    0,00    0,00    0,00    0,00    0,00   79,22
22:03:58     all   17,67    0,00    3,13    0,25    0,00    0,00    0,00    0,00    0,00   78,95
22:03:59     all   18,82    0,00    4,64    0,13    0,00    0,00    0,00    0,00    0,00   76,41
22:04:00     all   22,45    0,00    6,31    1,13    0,00    0,00    0,00    0,00    0,00   70,11
22:04:01     all   20,05    0,13    5,39    0,13    0,00    0,00    0,00    0,00    0,00   74,31
22:04:02     all   17,61    0,00    2,89    0,00    0,00    0,00    0,00    0,00    0,00   79,50
22:04:03     all   17,11    0,00    2,64    0,00    0,00    0,00    0,00    0,00    0,00   80,25
22:04:04     all   17,94    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   79,05
22:04:05     all   17,92    0,00    3,26    0,13    0,00    0,13    0,00    0,00    0,00   78,57
22:04:06     all   17,42    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,70
22:04:07     all   17,51    0,00    2,90    0,88    0,00    0,13    0,00    0,00    0,00   78,59
22:04:08     all   16,79    0,00    2,88    2,38    0,00    0,00    0,00    0,00    0,00   77,94
22:04:09     all   20,15    0,00    3,78    0,00    0,00    0,00    0,00    0,00    0,00   76,07
22:04:10     all   17,08    0,00    3,24    0,00    0,00    0,00    0,00    0,00    0,00   79,68
22:04:11     all   16,94    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   80,28
22:04:12     all   17,15    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   79,85
22:04:13     all   18,80    0,00    3,26    0,25    0,00    0,00    0,00    0,00    0,00   77,69
22:04:14     all   17,91    0,00    2,77    0,25    0,00    0,13    0,00    0,00    0,00   78,94
22:04:15     all   17,38    0,00    3,00    0,00    0,00    0,25    0,00    0,00    0,00   79,38
22:04:16     all   17,44    0,00    2,63    0,00    0,00    0,00    0,00    0,00    0,00   79,92
22:04:17     all   18,70    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   78,04
22:04:18     all   17,42    0,00    3,01    0,13    0,00    0,00    0,00    0,00    0,00   79,45
22:04:19     all   17,46    0,00    2,64    0,13    0,00    0,13    0,00    0,00    0,00   79,65
22:04:20     all   17,25    0,00    3,38    0,00    0,00    0,12    0,00    0,00    0,00   79,25
22:04:21     all   18,62    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   78,36
22:04:22     all   17,54    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,70
22:04:23     all   17,48    0,00    2,89    0,25    0,00    0,00    0,00    0,00    0,00   79,37
22:04:24     all   17,06    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   80,18
22:04:25     all   18,57    0,00    3,39    0,00    0,00    0,00    0,00    0,00    0,00   78,04
22:04:26     all   17,15    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   80,08
22:04:27     all   17,35    0,00    3,25    0,00    0,00    0,00    0,00    0,00    0,00   79,40
22:04:28     all   17,99    0,00    2,39    1,13    0,00    0,00    0,00    0,00    0,00   78,49
22:04:29     all   18,66    0,00    3,28    0,50    0,00    0,13    0,00    0,00    0,00   77,43
22:04:30     all   17,29    0,00    3,13    0,50    0,00    0,00    0,00    0,00    0,00   79,07
22:04:31     all   17,46    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,77
22:04:32     all   16,83    0,00    3,02    0,00    0,00    0,13    0,00    0,00    0,00   80,03
22:04:33     all   18,49    0,00    3,14    0,00    0,00    0,13    0,00    0,00    0,00   78,24
22:04:34     all   17,21    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   79,77
22:04:35     all   17,77    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   79,47
22:04:36     all   17,06    0,00    3,14    0,00    0,00    0,00    0,00    0,00    0,00   79,80
22:04:37     all   18,44    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   78,54
22:04:38     all   17,34    0,00    2,76    0,50    0,00    0,25    0,00    0,00    0,00   79,15
22:04:39     all   17,40    0,00    2,88    0,00    0,00    0,00    0,00    0,00    0,00   79,72
22:04:40     all   17,09    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   79,90
22:04:41     all   18,67    0,00    3,38    0,00    0,00    0,00    0,00    0,00    0,00   77,94
22:04:42     all   17,82    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   79,42
22:04:43     all   17,09    0,00    2,76    0,38    0,00    0,13    0,00    0,00    0,00   79,65
22:04:44     all   19,90    0,00    4,79    0,13    0,00    0,00    0,00    0,00    0,00   75,19
