--- 2026-06-03_22:25:47 ---
--- 2026-06-03_22:25:49 ---
--- 2026-06-03_22:25:51 ---
--- 2026-06-03_22:25:53 ---
--- 2026-06-03_22:25:55 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.832MiB / 23.32GiB   0.01%
--- 2026-06-03_22:25:58 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   0.00%     2.82MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:01 ---
NAME           CPU %     MEM USAGE / LIMIT    MEM %
servidor_hqc   0.00%     2.82MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:04 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   52.38%    3.91MiB / 23.32GiB    0.02%
servidor_hqc   35.70%    3.828MiB / 23.32GiB   0.02%
cliente_hqc2   50.68%    3.75MiB / 23.32GiB    0.02%
--- 2026-06-03_22:26:08 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   27.08%    3.188MiB / 23.32GiB   0.01%
cliente_hqc2   25.74%    3.293MiB / 23.32GiB   0.01%
cliente_hqc1   27.90%    3.535MiB / 23.32GiB   0.01%
servidor_hqc   47.73%    3.586MiB / 23.32GiB   0.02%
cliente_hqc4   26.88%    3.227MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:13 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   15.41%    3.184MiB / 23.32GiB   0.01%
cliente_hqc4   16.98%    3.695MiB / 23.32GiB   0.02%
cliente_hqc3   16.71%    3.578MiB / 23.32GiB   0.01%
cliente_hqc2   19.30%    3.492MiB / 23.32GiB   0.01%
cliente_hqc1   15.36%    3.543MiB / 23.32GiB   0.01%
servidor_hqc   50.49%    4.32MiB / 23.32GiB    0.02%
cliente_hqc6   19.11%    3.652MiB / 23.32GiB   0.02%
--- 2026-06-03_22:26:18 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   15.75%    3.547MiB / 23.32GiB   0.01%
cliente_hqc6   13.75%    3.273MiB / 23.32GiB   0.01%
cliente_hqc5   11.64%    3.031MiB / 23.32GiB   0.01%
cliente_hqc4   11.58%    3.453MiB / 23.32GiB   0.01%
cliente_hqc3   12.30%    3.969MiB / 23.32GiB   0.02%
cliente_hqc2   16.52%    3.469MiB / 23.32GiB   0.01%
cliente_hqc1   11.72%    3.047MiB / 23.32GiB   0.01%
servidor_hqc   48.30%    3.848MiB / 23.32GiB   0.02%
cliente_hqc8   11.63%    2.898MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:23 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc9    10.77%    3.32MiB / 23.32GiB    0.01%
cliente_hqc8    11.73%    3.312MiB / 23.32GiB   0.01%
cliente_hqc7    11.47%    3.031MiB / 23.32GiB   0.01%
cliente_hqc6    10.93%    3.25MiB / 23.32GiB    0.01%
cliente_hqc5    11.62%    3.562MiB / 23.32GiB   0.01%
cliente_hqc4    11.55%    3.309MiB / 23.32GiB   0.01%
cliente_hqc3    11.69%    3.203MiB / 23.32GiB   0.01%
cliente_hqc2    12.84%    3.258MiB / 23.32GiB   0.01%
cliente_hqc1    11.60%    3.77MiB / 23.32GiB    0.02%
servidor_hqc    49.57%    4.793MiB / 23.32GiB   0.02%
cliente_hqc10   11.74%    3.41MiB / 23.32GiB    0.01%
--- 2026-06-03_22:26:28 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc11   11.56%    3.48MiB / 23.32GiB    0.01%
cliente_hqc10   7.65%     2.906MiB / 23.32GiB   0.01%
cliente_hqc9    8.65%     3.406MiB / 23.32GiB   0.01%
cliente_hqc8    7.82%     2.91MiB / 23.32GiB    0.01%
cliente_hqc7    7.92%     3.285MiB / 23.32GiB   0.01%
cliente_hqc6    11.89%    3.828MiB / 23.32GiB   0.02%
cliente_hqc5    7.67%     3.031MiB / 23.32GiB   0.01%
cliente_hqc4    7.77%     3.223MiB / 23.32GiB   0.01%
cliente_hqc3    7.90%     3.148MiB / 23.32GiB   0.01%
cliente_hqc2    7.80%     2.91MiB / 23.32GiB    0.01%
cliente_hqc1    7.60%     3.332MiB / 23.32GiB   0.01%
servidor_hqc    50.87%    3.352MiB / 23.32GiB   0.01%
cliente_hqc12   7.67%     3.012MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:33 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc13   4.41%     3.406MiB / 23.32GiB   0.01%
cliente_hqc12   7.76%     3.402MiB / 23.32GiB   0.01%
cliente_hqc11   7.90%     3.668MiB / 23.32GiB   0.02%
cliente_hqc10   6.28%     2.91MiB / 23.32GiB    0.01%
cliente_hqc9    3.96%     2.902MiB / 23.32GiB   0.01%
cliente_hqc8    7.63%     2.91MiB / 23.32GiB    0.01%
cliente_hqc7    7.88%     2.906MiB / 23.32GiB   0.01%
cliente_hqc6    7.70%     3.594MiB / 23.32GiB   0.02%
cliente_hqc5    7.70%     3.371MiB / 23.32GiB   0.01%
cliente_hqc4    8.89%     3.027MiB / 23.32GiB   0.01%
cliente_hqc3    7.70%     2.977MiB / 23.32GiB   0.01%
cliente_hqc2    7.70%     2.906MiB / 23.32GiB   0.01%
cliente_hqc1    7.83%     3.129MiB / 23.32GiB   0.01%
servidor_hqc    50.97%    3.598MiB / 23.32GiB   0.02%
cliente_hqc14   8.76%     2.91MiB / 23.32GiB    0.01%
cliente_hqc15   7.72%     3.391MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:38 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc16   7.58%     3.523MiB / 23.32GiB   0.01%
cliente_hqc15   3.76%     2.91MiB / 23.32GiB    0.01%
cliente_hqc14   4.79%     3.176MiB / 23.32GiB   0.01%
cliente_hqc13   7.63%     3.707MiB / 23.32GiB   0.02%
cliente_hqc12   7.63%     2.914MiB / 23.32GiB   0.01%
cliente_hqc11   7.64%     3.238MiB / 23.32GiB   0.01%
cliente_hqc10   7.70%     3.695MiB / 23.32GiB   0.02%
cliente_hqc9    7.51%     3.352MiB / 23.32GiB   0.01%
cliente_hqc8    3.75%     2.906MiB / 23.32GiB   0.01%
cliente_hqc7    3.76%     2.914MiB / 23.32GiB   0.01%
cliente_hqc6    7.66%     3.246MiB / 23.32GiB   0.01%
cliente_hqc5    3.76%     3.035MiB / 23.32GiB   0.01%
cliente_hqc4    7.55%     2.91MiB / 23.32GiB    0.01%
cliente_hqc3    3.98%     2.906MiB / 23.32GiB   0.01%
cliente_hqc2    3.98%     2.91MiB / 23.32GiB    0.01%
cliente_hqc1    5.09%     3.418MiB / 23.32GiB   0.01%
servidor_hqc    50.94%    4.316MiB / 23.32GiB   0.02%
cliente_hqc17   7.65%     3.789MiB / 23.32GiB   0.02%
--- 2026-06-03_22:26:42 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc18   4.23%     3.402MiB / 23.32GiB   0.01%
cliente_hqc17   4.12%     2.902MiB / 23.32GiB   0.01%
cliente_hqc16   7.62%     3.043MiB / 23.32GiB   0.01%
cliente_hqc15   3.86%     3.168MiB / 23.32GiB   0.01%
cliente_hqc14   3.77%     2.906MiB / 23.32GiB   0.01%
cliente_hqc13   7.57%     3.207MiB / 23.32GiB   0.01%
cliente_hqc12   7.85%     2.914MiB / 23.32GiB   0.01%
cliente_hqc11   7.77%     3.367MiB / 23.32GiB   0.01%
cliente_hqc10   4.41%     3.062MiB / 23.32GiB   0.01%
cliente_hqc9    7.54%     3.297MiB / 23.32GiB   0.01%
cliente_hqc8    3.75%     2.91MiB / 23.32GiB    0.01%
cliente_hqc7    3.85%     2.91MiB / 23.32GiB    0.01%
cliente_hqc6    7.72%     3.391MiB / 23.32GiB   0.01%
cliente_hqc5    3.73%     2.906MiB / 23.32GiB   0.01%
cliente_hqc4    7.55%     3.34MiB / 23.32GiB    0.01%
cliente_hqc3    3.83%     3.117MiB / 23.32GiB   0.01%
cliente_hqc2    3.73%     2.91MiB / 23.32GiB    0.01%
cliente_hqc1    3.85%     3.031MiB / 23.32GiB   0.01%
servidor_hqc    49.64%    4.062MiB / 23.32GiB   0.02%
cliente_hqc19   3.75%     2.906MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:46 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc20   3.79%     2.945MiB / 23.32GiB   0.01%
cliente_hqc19   3.85%     2.906MiB / 23.32GiB   0.01%
cliente_hqc18   3.87%     2.953MiB / 23.32GiB   0.01%
cliente_hqc17   3.79%     3.129MiB / 23.32GiB   0.01%
cliente_hqc16   4.28%     2.914MiB / 23.32GiB   0.01%
cliente_hqc15   3.79%     2.91MiB / 23.32GiB    0.01%
cliente_hqc14   8.24%     2.906MiB / 23.32GiB   0.01%
cliente_hqc13   3.79%     2.902MiB / 23.32GiB   0.01%
cliente_hqc12   3.79%     2.914MiB / 23.32GiB   0.01%
cliente_hqc11   3.78%     2.922MiB / 23.32GiB   0.01%
cliente_hqc10   3.78%     2.914MiB / 23.32GiB   0.01%
cliente_hqc9    3.77%     2.906MiB / 23.32GiB   0.01%
cliente_hqc8    7.79%     2.906MiB / 23.32GiB   0.01%
cliente_hqc7    7.92%     3.012MiB / 23.32GiB   0.01%
cliente_hqc6    3.84%     2.902MiB / 23.32GiB   0.01%
cliente_hqc5    3.86%     2.898MiB / 23.32GiB   0.01%
cliente_hqc4    3.75%     2.906MiB / 23.32GiB   0.01%
cliente_hqc3    7.79%     3.852MiB / 23.32GiB   0.02%
cliente_hqc2    9.24%     3.121MiB / 23.32GiB   0.01%
cliente_hqc1    3.85%     3.129MiB / 23.32GiB   0.01%
servidor_hqc    50.39%    3.586MiB / 23.32GiB   0.02%
--- 2026-06-03_22:26:50 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc21   3.70%     3.148MiB / 23.32GiB   0.01%
cliente_hqc20   7.54%     3.336MiB / 23.32GiB   0.01%
cliente_hqc19   7.43%     3.512MiB / 23.32GiB   0.01%
cliente_hqc18   3.80%     2.992MiB / 23.32GiB   0.01%
cliente_hqc17   3.97%     2.895MiB / 23.32GiB   0.01%
cliente_hqc16   3.81%     2.918MiB / 23.32GiB   0.01%
cliente_hqc15   3.83%     2.91MiB / 23.32GiB    0.01%
cliente_hqc14   3.98%     3.305MiB / 23.32GiB   0.01%
cliente_hqc13   3.71%     2.914MiB / 23.32GiB   0.01%
cliente_hqc12   3.76%     2.914MiB / 23.32GiB   0.01%
cliente_hqc11   3.72%     2.91MiB / 23.32GiB    0.01%
cliente_hqc10   3.77%     2.91MiB / 23.32GiB    0.01%
cliente_hqc9    3.81%     2.91MiB / 23.32GiB    0.01%
cliente_hqc8    3.74%     3.094MiB / 23.32GiB   0.01%
cliente_hqc7    4.31%     3.043MiB / 23.32GiB   0.01%
cliente_hqc6    3.73%     3.121MiB / 23.32GiB   0.01%
cliente_hqc5    7.75%     4.152MiB / 23.32GiB   0.02%
cliente_hqc4    3.86%     3.02MiB / 23.32GiB    0.01%
cliente_hqc3    7.44%     3.465MiB / 23.32GiB   0.01%
cliente_hqc2    7.54%     2.902MiB / 23.32GiB   0.01%
cliente_hqc1    3.82%     2.91MiB / 23.32GiB    0.01%
servidor_hqc    51.27%    4.062MiB / 23.32GiB   0.02%
cliente_hqc22   3.72%     2.922MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:54 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc23   5.25%     3.117MiB / 23.32GiB   0.01%
cliente_hqc22   3.95%     3.07MiB / 23.32GiB    0.01%
cliente_hqc21   3.82%     3.168MiB / 23.32GiB   0.01%
cliente_hqc20   4.31%     3.418MiB / 23.32GiB   0.01%
cliente_hqc19   3.74%     2.906MiB / 23.32GiB   0.01%
cliente_hqc18   7.58%     3.43MiB / 23.32GiB    0.01%
cliente_hqc17   3.98%     2.898MiB / 23.32GiB   0.01%
cliente_hqc16   3.77%     3.039MiB / 23.32GiB   0.01%
cliente_hqc15   3.75%     2.922MiB / 23.32GiB   0.01%
cliente_hqc14   3.78%     2.91MiB / 23.32GiB    0.01%
cliente_hqc13   3.82%     3.156MiB / 23.32GiB   0.01%
cliente_hqc12   4.08%     2.91MiB / 23.32GiB    0.01%
cliente_hqc11   3.76%     3.047MiB / 23.32GiB   0.01%
cliente_hqc10   6.97%     3.207MiB / 23.32GiB   0.01%
cliente_hqc9    5.95%     3.141MiB / 23.32GiB   0.01%
cliente_hqc8    3.83%     2.91MiB / 23.32GiB    0.01%
cliente_hqc7    3.87%     2.906MiB / 23.32GiB   0.01%
cliente_hqc6    3.79%     3.102MiB / 23.32GiB   0.01%
cliente_hqc5    4.00%     2.91MiB / 23.32GiB    0.01%
cliente_hqc4    3.78%     2.91MiB / 23.32GiB    0.01%
cliente_hqc3    3.87%     3.152MiB / 23.32GiB   0.01%
cliente_hqc2    3.89%     2.898MiB / 23.32GiB   0.01%
cliente_hqc1    3.81%     2.922MiB / 23.32GiB   0.01%
servidor_hqc    49.25%    4.098MiB / 23.32GiB   0.02%
cliente_hqc24   3.79%     2.914MiB / 23.32GiB   0.01%
--- 2026-06-03_22:26:59 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc25   3.86%     3.016MiB / 23.32GiB   0.01%
cliente_hqc24   3.87%     3.121MiB / 23.32GiB   0.01%
cliente_hqc23   3.81%     2.91MiB / 23.32GiB    0.01%
cliente_hqc22   3.87%     2.914MiB / 23.32GiB   0.01%
cliente_hqc21   3.75%     2.91MiB / 23.32GiB    0.01%
cliente_hqc20   3.77%     2.898MiB / 23.32GiB   0.01%
cliente_hqc19   3.84%     3.551MiB / 23.32GiB   0.01%
cliente_hqc18   3.71%     2.902MiB / 23.32GiB   0.01%
cliente_hqc17   3.73%     2.902MiB / 23.32GiB   0.01%
cliente_hqc16   4.28%     3.051MiB / 23.32GiB   0.01%
cliente_hqc15   3.72%     2.91MiB / 23.32GiB    0.01%
cliente_hqc14   3.96%     3.18MiB / 23.32GiB    0.01%
cliente_hqc13   3.73%     3.258MiB / 23.32GiB   0.01%
cliente_hqc12   3.85%     2.914MiB / 23.32GiB   0.01%
cliente_hqc11   4.79%     2.93MiB / 23.32GiB    0.01%
cliente_hqc10   3.69%     2.996MiB / 23.32GiB   0.01%
cliente_hqc9    3.72%     2.902MiB / 23.32GiB   0.01%
cliente_hqc8    3.84%     3.152MiB / 23.32GiB   0.01%
cliente_hqc7    3.74%     3.039MiB / 23.32GiB   0.01%
cliente_hqc6    4.74%     3.312MiB / 23.32GiB   0.01%
cliente_hqc5    7.40%     3.734MiB / 23.32GiB   0.02%
cliente_hqc4    4.23%     2.895MiB / 23.32GiB   0.01%
cliente_hqc3    3.73%     3.328MiB / 23.32GiB   0.01%
cliente_hqc2    3.75%     2.902MiB / 23.32GiB   0.01%
cliente_hqc1    4.29%     2.918MiB / 23.32GiB   0.01%
servidor_hqc    50.08%    3.848MiB / 23.32GiB   0.02%
cliente_hqc26   3.78%     3.293MiB / 23.32GiB   0.01%
--- 2026-06-03_22:27:05 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc27   3.73%     2.91MiB / 23.32GiB    0.01%
cliente_hqc26   3.91%     2.91MiB / 23.32GiB    0.01%
cliente_hqc25   3.73%     2.902MiB / 23.32GiB   0.01%
cliente_hqc24   3.78%     3.164MiB / 23.32GiB   0.01%
cliente_hqc23   4.91%     2.918MiB / 23.32GiB   0.01%
cliente_hqc22   3.74%     2.918MiB / 23.32GiB   0.01%
cliente_hqc21   3.79%     2.934MiB / 23.32GiB   0.01%
cliente_hqc20   3.73%     2.906MiB / 23.32GiB   0.01%
cliente_hqc19   0.30%     3.402MiB / 23.32GiB   0.01%
cliente_hqc18   3.91%     2.906MiB / 23.32GiB   0.01%
cliente_hqc17   3.79%     3.027MiB / 23.32GiB   0.01%
cliente_hqc16   3.73%     2.91MiB / 23.32GiB    0.01%
cliente_hqc15   5.88%     2.914MiB / 23.32GiB   0.01%
cliente_hqc14   3.75%     3.359MiB / 23.32GiB   0.01%
cliente_hqc13   3.75%     2.906MiB / 23.32GiB   0.01%
cliente_hqc12   3.89%     2.91MiB / 23.32GiB    0.01%
cliente_hqc11   3.72%     2.91MiB / 23.32GiB    0.01%
cliente_hqc10   3.72%     3.039MiB / 23.32GiB   0.01%
cliente_hqc9    3.85%     2.902MiB / 23.32GiB   0.01%
cliente_hqc8    4.73%     3.527MiB / 23.32GiB   0.01%
cliente_hqc7    3.87%     4.027MiB / 23.32GiB   0.02%
cliente_hqc6    3.74%     3.012MiB / 23.32GiB   0.01%
cliente_hqc5    4.29%     2.91MiB / 23.32GiB    0.01%
cliente_hqc4    3.77%     2.91MiB / 23.32GiB    0.01%
cliente_hqc3    3.16%     2.914MiB / 23.32GiB   0.01%
cliente_hqc2    3.79%     3.832MiB / 23.32GiB   0.02%
cliente_hqc1    3.77%     2.91MiB / 23.32GiB    0.01%
servidor_hqc    51.19%    4.078MiB / 23.32GiB   0.02%
cliente_hqc28   3.75%     2.914MiB / 23.32GiB   0.01%
--- 2026-06-03_22:27:09 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc29   4.46%     2.918MiB / 23.32GiB   0.01%
cliente_hqc28   3.79%     3.125MiB / 23.32GiB   0.01%
cliente_hqc27   3.80%     3.516MiB / 23.32GiB   0.01%
cliente_hqc26   3.81%     2.918MiB / 23.32GiB   0.01%
cliente_hqc25   3.71%     3.379MiB / 23.32GiB   0.01%
cliente_hqc24   3.72%     2.906MiB / 23.32GiB   0.01%
cliente_hqc23   3.76%     3.156MiB / 23.32GiB   0.01%
cliente_hqc22   3.85%     2.91MiB / 23.32GiB    0.01%
cliente_hqc21   4.49%     3.172MiB / 23.32GiB   0.01%
cliente_hqc20   1.86%     2.906MiB / 23.32GiB   0.01%
cliente_hqc19   3.76%     2.91MiB / 23.32GiB    0.01%
cliente_hqc18   3.93%     3.145MiB / 23.32GiB   0.01%
cliente_hqc17   0.00%     2.91MiB / 23.32GiB    0.01%
cliente_hqc16   4.15%     2.914MiB / 23.32GiB   0.01%
cliente_hqc15   3.73%     2.91MiB / 23.32GiB    0.01%
cliente_hqc14   3.81%     2.906MiB / 23.32GiB   0.01%
cliente_hqc13   3.78%     3.074MiB / 23.32GiB   0.01%
cliente_hqc12   3.96%     2.902MiB / 23.32GiB   0.01%
cliente_hqc11   3.89%     3.137MiB / 23.32GiB   0.01%
cliente_hqc10   3.74%     2.918MiB / 23.32GiB   0.01%
cliente_hqc9    3.85%     3.27MiB / 23.32GiB    0.01%
cliente_hqc8    4.61%     2.914MiB / 23.32GiB   0.01%
cliente_hqc7    3.82%     2.914MiB / 23.32GiB   0.01%
cliente_hqc6    3.72%     3.145MiB / 23.32GiB   0.01%
cliente_hqc5    3.94%     2.902MiB / 23.32GiB   0.01%
cliente_hqc4    3.70%     3.062MiB / 23.32GiB   0.01%
cliente_hqc3    4.10%     2.91MiB / 23.32GiB    0.01%
cliente_hqc2    3.83%     2.91MiB / 23.32GiB    0.01%
cliente_hqc1    3.74%     2.914MiB / 23.32GiB   0.01%
servidor_hqc    50.24%    3.859MiB / 23.32GiB   0.02%
cliente_hqc30   3.80%     2.914MiB / 23.32GiB   0.01%
--- 2026-06-03_22:27:14 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc31   3.77%     2.922MiB / 23.32GiB   0.01%
cliente_hqc30   3.77%     2.902MiB / 23.32GiB   0.01%
cliente_hqc29   4.01%     2.898MiB / 23.32GiB   0.01%
cliente_hqc28   3.66%     2.914MiB / 23.32GiB   0.01%
cliente_hqc27   3.75%     2.891MiB / 23.32GiB   0.01%
cliente_hqc26   0.00%     2.91MiB / 23.32GiB    0.01%
cliente_hqc25   3.76%     3.062MiB / 23.32GiB   0.01%
cliente_hqc24   3.74%     3.129MiB / 23.32GiB   0.01%
cliente_hqc23   3.82%     2.91MiB / 23.32GiB    0.01%
cliente_hqc22   3.83%     2.91MiB / 23.32GiB    0.01%
cliente_hqc21   3.78%     2.914MiB / 23.32GiB   0.01%
cliente_hqc20   4.07%     2.91MiB / 23.32GiB    0.01%
cliente_hqc19   3.75%     3.531MiB / 23.32GiB   0.01%
cliente_hqc18   3.76%     2.906MiB / 23.32GiB   0.01%
cliente_hqc17   4.07%     3.105MiB / 23.32GiB   0.01%
cliente_hqc16   3.83%     2.914MiB / 23.32GiB   0.01%
cliente_hqc15   0.00%     2.914MiB / 23.32GiB   0.01%
cliente_hqc14   3.78%     2.906MiB / 23.32GiB   0.01%
cliente_hqc13   3.76%     2.91MiB / 23.32GiB    0.01%
cliente_hqc12   3.97%     2.906MiB / 23.32GiB   0.01%
cliente_hqc11   3.78%     2.91MiB / 23.32GiB    0.01%
cliente_hqc10   3.61%     2.91MiB / 23.32GiB    0.01%
cliente_hqc9    3.75%     2.914MiB / 23.32GiB   0.01%
cliente_hqc8    3.79%     3.105MiB / 23.32GiB   0.01%
