Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

22:25:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:25:48     all    3,27    0,00    1,89   12,33    0,00    0,13    0,00    0,00    0,00   82,39
22:25:49     all    5,32    0,00    3,68    9,25    0,00    0,00    0,00    0,00    0,00   81,75
22:25:50     all    7,57    0,13    5,30   12,61    0,00    0,00    0,00    0,00    0,00   74,40
22:25:51     all    2,39    0,00    1,51   16,60    0,00    0,00    0,00    0,00    0,00   79,50
22:25:52     all   11,68    0,00    8,38    2,54    0,00    0,00    0,00    0,00    0,00   77,41
22:25:53     all    3,66    0,13    2,14   11,85    0,00    0,13    0,00    0,00    0,00   82,09
22:25:54     all    4,43    0,00    4,68    6,20    0,00    0,00    0,00    0,00    0,00   84,68
22:25:55     all    1,26    0,00    1,01    0,63    0,00    0,00    0,00    0,00    0,00   97,11
22:25:56     all    3,26    0,00    2,38    0,00    0,00    0,00    0,00    0,00    0,00   94,36
22:25:57     all    0,50    0,00    1,13    0,00    0,00    0,00    0,00    0,00    0,00   98,36
22:25:58     all    0,75    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   98,00
22:25:59     all    1,25    0,00    1,51    0,25    0,00    0,00    0,00    0,00    0,00   96,99
22:26:00     all    0,75    0,00    1,76    0,50    0,00    0,00    0,00    0,00    0,00   96,99
22:26:01     all    1,64    0,00    1,64    2,89    0,00    0,00    0,00    0,00    0,00   93,84
22:26:02     all    3,03    0,13    2,65   16,79    0,00    0,00    0,00    0,00    0,00   77,40
22:26:03     all    4,70    0,00    4,19    9,26    0,00    0,00    0,00    0,00    0,00   81,85
22:26:04     all   12,92    0,13    3,64   18,44    0,00    0,00    0,00    0,00    0,00   64,87
22:26:05     all   14,63    0,13    3,53   10,21    0,00    0,00    0,00    0,00    0,00   71,50
22:26:06     all   17,06    0,13    3,89   13,17    0,00    0,25    0,00    0,00    0,00   65,50
22:26:07     all   18,55    0,00    3,38   13,66    0,00    0,13    0,00    0,00    0,00   64,29
22:26:08     all   20,40    0,13    4,66   10,96    0,00    0,00    0,00    0,00    0,00   63,85
22:26:09     all   18,77    0,00    3,53   11,84    0,00    0,25    0,00    0,00    0,00   65,62
22:26:10     all   20,45    0,00    4,92    9,97    0,00    0,13    0,00    0,00    0,00   64,52
