procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 16810688 105264 4968772    0    0     0  1008 7774 13741 19  4 55 22  0  0
 6  1      0 16804296 105348 4970904    0    0     0  1168 7246 9570 19  4 65 12  0  0
 6  2      0 16826692 105440 4971372    0    0     0  1512 9963 17939 21  6 61 12  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 16821440 105508 4971420    0    0     0  1100 6266 4773 18  4 67 12  0  0
 5  1      0 16806472 105580 4971772    0    0     0  1184 11611 23960 23  6 63  9  0  0
 5  1      0 16789380 105644 4971944    0    0     0  1552 7110 8913 19  4 57 20  0  0
 5  0      0 16794204 105728 4972208    0    0     0   976 9006 13972 21  5 65  9  0  0
 5  1      0 16800120 105808 4972452    0    0     0  1444 7911 11144 20  4 62 14  0  0
 7  1      0 16790836 105876 4972560    0    0     0   932 9126 14581 21  5 62 12  0  0
 9  1      0 16785084 105964 4973008    0    0     0   960 10597 20234 21  5 63 10  0  0
 5  1      0 16781728 106012 4971172    0    0     0  1304 6869 9482 19  4 63 15  0  0
 4  1      0 16777100 106096 4973508    0    0     0   992 8348 10534 22  5 65  9  0  0
 4  1      0 16761908 106180 4973708    0    0     0  1476 7821 10556 20  4 62 14  0  0
 5  1      0 16751392 106264 4973768    0    0     0  1056 9178 16533 22  5 64 10  0  0
 5  1      0 16748376 106348 4974224    0    0     0  1268 9924 19025 22  6 62 10  0  0
 4  1      0 16749288 106376 4974332    0    0     0   756 7227 9838 18  3 68 11  0  0
 5  1      0 16759728 106452 4974672    0    0     0   832 11631 11679 33  6 53  9  0  0
 5  1      0 16774004 106540 4972856    0    0     0  1756 7886 10341 19  4 67 10  0  0
 4  1      0 16751672 106624 4974976    0    0     0   888 9822 18409 22  5 62 11  0  0
 4  2      0 16732268 106716 4975500    0    0     0  1624 10112 19232 22  6 62 10  0  0
 4  1      0 16741772 106776 4973544    0    0     0   828 7510 10274 19  4 66 11  0  0
 5  1      0 16736368 106836 4976044    0    0     0   588 9156 15010 21  5 66  9  0  0
 4  1      0 16736456 106900 4974116    0    0     0  1548 9757 18409 22  5 57 17  0  0
 6  0      0 16725172 106996 4976324    0    0     0  1048 8269 13159 20  5 65 10  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  3      0 16715504 107076 4976860    0    0     0  1520 9736 18617 21  6 59 14  0  0
 5  1      0 16720604 107144 4974928    0    0     0   952 6376 5424 19  4 63 14  0  0
 5  1      0 16721404 107216 4977360    0    0     0   664 9627 16052 21  6 64  9  0  0
13  1      0 16712572 107268 4977452    0    0     0  1444 6674 6190 19  4 62 15  0  0
 5  1      0 16708212 107368 4977640    0    0     4  1080 9954 17723 24  6 62  9  0  0
 3  1      0 16708836 107468 4977992    0    0     0  1616 8834 16281 20  5 62 12  0  0
 3  2      0 16716416 107524 4978148    0    0     0   880 7147 10830 19  4 64 13  0  0
 5  0      0 16709432 107616 4978484    0    0     0   868 8755 11380 20  5 62 13  0  0
 4  1      0 16700792 107688 4976616    0    0     0  1528 7358 9787 19  4 63 13  0  0
 3  1      0 16690448 107780 4979044    0    0     0  1512 11267 20719 25  7 58 11  0  0
 2  3      0 16681876 107864 4979200    0    0     0  2728 9045 16971 20  5 57 18  0  0
 8  1      0 16683152 107952 4979308    0    0     0  1120 7977 12915 20  5 64 11  0  0
 4  1      0 16685128 108048 4979796    0    0     0  1764 10081 16325 22  6 62 10  0  0
 4  1      0 16675056 108112 4977812    0    0     0   856 8727 15334 21  5 64 10  0  0
 7  3      0 16659236 108232 4980400    0    0     0  1836 11011 22079 23  7 59 10  0  0
 3  1      0 16651684 108284 4980532    0    0     0   800 7328 11853 20  5 60 15  0  0
 5  0      0 16656668 108340 4980852    0    0     0   684 8580 10732 21  5 64 10  0  0
 4  1      0 16653828 108424 4980992    0    0     0  1576 7330 10108 19  5 65 11  0  0
 3  1      0 16652680 108512 4981144    0    0     0  1112 9600 17520 22  5 62 10  0  0
 4  6      0 16653692 108608 4981668    0    0     0  1600 10325 20556 22  6 54 17  0  0
 3  0      0 16645584 108668 4981696    0    0     0  1136 7508 12082 20  5 61 15  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 16639164 108740 4982044    0    0     0   656 8748 11542 21  5 66  8  0  0
 3  1      0 16634136 108808 4980144    0    0     0  1508 10437 21676 23  5 58 14  0  0
27  0      0 16622892 108900 4982336    0    0     0   892 8916 15383 21  5 64  9  0  0
 2  2      0 16604360 108984 4982788    0    0     0  1680 9551 19349 21  5 62 12  0  0
 2  1      0 16611924 109036 4980828    0    0     0   928 6556 5916 18  4 65 12  0  0
 4  2      0 16606044 109116 4990440    0    0     0  7488 8284 10869 23  5 60 12  0  0
 6  8      0 16613000 109248 4983464    0    0     0  6976 10647 20644 23  6 54 18  0  0
 1  1      0 16601940 109308 4983596    0    0     0  1176 7107 7748 19  4 61 16  0  0
13  0      0 16600652 109400 4984100    0    0     0   844 11138 23431 22  6 63  9  0  0
 5  1      0 16592860 109492 4984304    0    0     0  1848 8222 14284 21  5 62 11  0  0
 4  1      0 16597960 109580 4984708    0    0     0   976 9924 16336 21  6 64  9  0  0
 1  1      0 16590748 109648 4982768    0    0     0  1572 6993 6215 19  4 59 18  0  0
 5  1      0 16575476 109752 4985248    0    0     0  1176 12829 25257 28  7 56  9  0  0
 1  1      0 16560052 109820 4983380    0    0     0  1684 8755 17183 21  5 49 25  0  0
 2  1      0 16559240 109912 4985472    0    0     0  1116 8652 15141 21  5 60 13  0  0
 2  1      0 16551236 110036 4985996    0    0     0  1536 9777 15342 22  6 61 12  0  0
 1  1      0 16571596 110072 4984000    0    0     0   948 10398 20922 22  4 49 25  0  0
 4  0      0 16559212 110160 4986208    0    0     0  1064 8803 15620 21  6 64 10  0  0
 3  7      0 16541688 110252 4986644    0    0     0  1856 10234 22117 22  6 52 20  0  0
 3  2      0 16552948 110300 4986692    0    0     0   928 6837 6210 19  4 55 22  0  0
 3  1      0 16547588 110360 4986860    0    0     0   636 8268 10242 20  5 65  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  2      0 16548656 110444 4987296    0    0     0  1512 11773 25572 24  6 59 12  0  0
 3  2      0 16542416 110512 4985348    0    0     0   960 7762 13108 19  5 64 12  0  0
 4  1      0 16528172 110588 4987804    0    0     0   768 10876 22846 22  6 62  9  0  0
 3  1      0 16531232 110656 4985904    0    0     0  1492 6700 5700 19  4 65 11  0  0
 9  0      0 16527064 110744 4988220    0    0     0  1108 9383 12826 22  7 63  9  0  0
 3  3      0 16534384 110828 4986348    0    0     0  2240 7724 10348 20  4 39 37  0  0
 1  1      0 16534320 110896 4986488    0    0     0  1244 10532 20939 23  5 55 17  0  0
 4  0      0 16516104 110960 4988996    0    0     0   592 9198 14249 21  6 64  9  0  0
 5  0      0 16507112 110960 4989072    0    0     0     0 6378 8611 18  4 79  0  0  0
 4  0      0 16515124 110992 4987080    0    0     0   160 7423 13541 19  4 73  4  0  0
 3  0      0 16505788 110992 4987080    0    0     0     0 5758 3825 18  3 79  0  0  0
 3  0      0 16505060 110992 4987072    0    0     0   148 9883 20673 22  4 73  0  0  0
 1  0      0 16502860 110992 4987080    0    0     0     0 6915 11749 18  4 79  0  0  0
 1  0      0 16500784 110992 4987088    0    0     0     0 6912 12447 18  4 78  0  0  0
 1  0      0 16514820 111000 4987116    0    0     0    92 5629 4123 18  3 77  3  0  0
 1  0      0 16527584 111000 4987116    0    0     0     0 8733 18076 22  4 75  0  0  0
 3  0      0 16521316 111000 4987136    0    0     0     0 6997 11611 19  4 78  0  0  0
 3  0      0 16521996 111000 4987148    0    0     0     0 7173 12960 18  4 78  0  0  0
 2  0      0 16521564 111000 4987184    0    0     0     0 5375 3490 17  3 80  0  0  0
 1  0      0 16517624 111008 4987184    0    0     0    28 9774 20049 22  4 73  2  0  0
 3  0      0 16520356 111008 4987192    0    0     0     0 6795 11417 18  4 78  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 16519780 111008 4987224    0    0     0     0 7147 13044 18  4 78  0  0  0
 2  0      0 16517356 111008 4987480    0    0     0     0 11386 4639 18  3 79  0  0  0
 2  0      0 16518968 111024 4987488    0    0     0    64 10406 19829 22  4 72  2  0  0
 8  0      0 16515032 111032 4987500    0    0     0    60 6989 10945 18  4 77  1  0  0
 1  1      0 16512792 111040 4987512    0    0     0    72 5750 4344 17  3 79  1  0  0
 1  0      0 16517392 111056 4987532    0    0     0   104 7220 13155 19  4 75  3  0  0
 1  0      0 16514020 111056 4987560    0    0     0     0 5371 3814 17  3 80  0  0  0
 2  0      0 16511200 111056 4987572    0    0     0     0 10040 20665 22  4 74  0  0  0
 2  0      0 16502124 111056 4987580    0    0     0     0 6679 11597 19  3 78  0  0  0
 1  0      0 16518636 111056 4987612    0    0     0     0 7004 13023 18  4 78  0  0  0
 1  0      0 16525264 111064 4987624    0    0     0    32 5213 3299 17  3 78  2  0  0
 2  0      0 16509308 111064 4987664    0    0     0     0 9582 20071 24  5 71  0  0  0
 2  0      0 16501928 111064 4987676    0    0     0     0 6558 11440 18  4 78  0  0  0
 1  0      0 16512308 111064 4987716    0    0     0     0 7147 13300 18  4 78  0  0  0
 1  0      0 16513652 111064 4987720    0    0     0     0 5453 3494 17  3 80  0  0  0
 1  0      0 16525732 111072 4987744    0    0     0    28 9822 19813 21  4 74  1  0  0
 1  0      0 16525480 111072 4987760    0    0     0  1312 7079 11850 18  3 74  5  0  0
 2  0      0 16523368 111072 4987784    0    0     0   120 7214 13284 18  4 75  4  0  0
 1  0      0 16520176 111072 4987788    0    0     0    20 5554 3506 17  3 80  0  0  0
 3  0      0 16515596 111072 4987816    0    0     0     0 8472 17320 22  4 75  0  0  0
 2  0      0 16513924 111080 4987824    0    0     0   144 6727 12014 18  3 77  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16508320 111080 4987844    0    0     0     8 6128 6478 17  3 79  0  0  0
 2  0      0 16518852 111080 4987868    0    0     0     0 7020 10417 18  4 78  0  0  0
 1  0      0 16522004 111080 4987896    0    0     0     0 5636 3585 17  3 79  0  0  0
 2  0      0 16519768 111080 4987912    0    0     0     0 8758 18243 22  4 74  0  0  0
 1  0      0 16506328 111088 4987928    0    0     0    48 6923 11727 18  4 78  1  0  0
 1  0      0 16520588 111088 4987932    0    0     0     0 6878 12835 18  4 78  0  0  0
 2  0      0 16515108 111088 4987964    0    0     0     0 5298 3312 17  3 80  0  0  0
 2  0      0 16504928 111088 4987972    0    0     0     0 9681 20576 22  4 74  0  0  0
 2  0      0 16497536 111088 4987984    0    0     0     4 6924 11649 18  3 78  0  0  0
 2  0      0 16513092 111096 4988000    0    0     0    24 7068 12976 18  3 77  1  0  0
 2  0      0 16513080 111096 4988452    0    0     0     0 5477 3573 18  3 79  0  0  0
 1  1      0 16511892 111104 4988464    0    0     0    44 9665 19060 22  4 74  0  0  0
 2  0      0 16517928 111112 4988484    0    0     0    16 6663 11696 18  4 78  0  0  0
 1  0      0 16516696 111112 4988512    0    0     0     8 7114 13009 18  4 78  0  0  0
 2  0      0 16517644 111144 4988512    0    0     0   208 5400 3605 17  3 77  3  0  0
 1  0      0 16508860 111144 4988528    0    0     0     0 10534 20221 22  4 74  0  0  0
 1  0      0 16515432 111144 4988624    0    0     0     0 6925 11720 18  4 78  0  0  0
 4  0      0 16507668 111144 4988572    0    0     0     0 6316 8821 18  3 79  0  0  0
 2  0      0 16516272 111144 4988592    0    0     0     0 6174 7217 18  3 79  0  0  0
 1  0      0 16518464 111152 4988600    0    0     0    28 5734 3540 17  3 79  1  0  0
 2  0      0 16512288 111152 4988620    0    0     0     0 10055 19578 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16519748 111152 4988640    0    0     0     0 6602 11343 18  3 79  0  0  0
 1  0      0 16518960 111152 4988664    0    0     0     0 7087 12905 18  4 78  0  0  0
 1  0      0 16521872 111152 4988672    0    0     0     0 5215 3373 17  3 80  0  0  0
 3  0      0 16521316 111160 4988676    0    0     0    24 10478 20357 22  4 73  1  0  0
 1  0      0 16517836 111160 4988580    0    0     0     0 6793 11639 18  3 79  0  0  0
 1  0      0 16517528 111160 4988608    0    0     0    28 7328 13431 19  4 78  0  0  0
 2  0      0 16522580 111176 4988620    0    0     0   744 5272 3350 17  3 77  3  0  0
 1  0      0 16515580 111176 4988632    0    0     0    52 9891 20768 22  4 74  0  0  0
 1  0      0 16508536 111176 4988636    0    0     0    64 6901 11828 19  3 78  0  0  0
 1  0      0 16502196 111176 4988656    0    0     0   152 7487 13321 19  4 78  0  0  0
 2  0      0 16497164 111176 4988688    0    0     0     0 5247 3472 17  3 80  0  0  0
 1  0      0 16502616 111184 4988696    0    0     0    68 9919 20148 22  4 73  1  0  0
 1  0      0 16505736 111184 4988712    0    0     0     0 6626 11625 18  4 79  0  0  0
 4  0      0 16508452 111184 4988740    0    0     0     0 6418 8783 18  4 78  0  0  0
 2  0      0 16517100 111184 4988764    0    0     0     0 6001 6969 18  3 79  0  0  0
 1  0      0 16526096 111184 4988776    0    0     0     0 5382 3524 17  3 80  0  0  0
 2  0      0 16509020 111192 4988792    0    0     0    24 9920 19748 22  4 74  1  0  0
 2  0      0 16518128 111192 4988808    0    0     0     0 6658 11468 18  3 78  0  0  0
 1  0      0 16502612 111192 4988824    0    0     0     0 6918 12677 18  3 78  0  0  0
 1  0      0 16498576 111192 4988848    0    0     0   412 5373 3497 17  3 80  0  0  0
 2  0      0 16499308 111192 4988880    0    0     0     0 9333 19750 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16499656 111216 4988912    0    0     0    76 6824 11944 18  4 77  1  0  0
 1  0      0 16512340 111216 4988924    0    0     0     0 7078 12833 19  3 78  0  0  0
 1  0      0 16514132 111232 4988936    0    0     0   248 5363 3553 17  3 79  1  0  0
 2  0      0 16521480 111248 4988940    0    0     0   128 9251 19311 22  4 73  2  0  0
 2  0      0 16504548 111272 4988960    0    0     0   100 6718 11741 18  3 77  2  0  0
 2  0      0 16491824 111272 4988996    0    0     0     0 7264 13182 19  4 78  0  0  0
 2  0      0 16493728 111280 4989008    0    0     0    64 5476 3620 17  3 79  1  0  0
 1  0      0 16496328 111280 4989016    0    0     0     0 10135 20379 22  4 74  0  0  0
 1  0      0 16497688 111280 4989040    0    0     0     0 6793 11582 18  4 79  0  0  0
 3  0      0 16491948 111280 4989056    0    0     0   936 6967 12496 19  5 76  0  0  0
 1  0      0 16499052 111280 4989092    0    0     0     0 5437 4212 18  3 79  0  0  0
 2  0      0 16500032 111288 4989104    0    0     0    96 5087 3306 17  3 79  0  0  0
 1  0      0 16500208 111288 4989116    0    0     0     0 9483 18485 22  4 74  0  0  0
 2  0      0 16502012 111288 4989120    0    0     0     0 6452 11483 18  4 78  0  0  0
 2  0      0 16511380 111288 4989180    0    0     0     8 6994 12606 18  4 78  0  0  0
 1  0      0 16514300 111288 4989188    0    0     0     4 5216 3496 17  3 80  0  0  0
 2  0      0 16517596 111296 4989200    0    0     0   596 10426 20704 22  4 74  0  0  0
 2  0      0 16497224 111296 4989216    0    0     0    28 6924 12114 18  4 78  0  0  0
 2  0      0 16496636 111296 4989248    0    0     0   724 7255 13004 18  4 78  0  0  0
 1  0      0 16477968 111296 4989264    0    0     0    68 5271 3645 18  3 79  0  0  0
 2  0      0 16473708 111296 4989936    0    0     0   124 9764 19633 23  4 73  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16468652 111304 4989968    0    0     0    92 6759 11738 18  4 78  0  0  0
 1  0      0 16475264 111304 4989984    0    0     0     4 6759 12510 18  3 78  0  0  0
 1  0      0 16480796 111304 4989992    0    0     0     0 5411 3501 17  3 80  0  0  0
 1  0      0 16478924 111304 4990016    0    0     0     0 8698 18038 22  4 74  0  0  0
 1  0      0 16475336 111304 4990040    0    0     0     0 6890 11608 18  4 78  0  0  0
 2  0      0 16478948 111312 4990048    0    0     0    24 7138 12801 18  4 78  0  0  0
 1  0      0 16484188 111312 4990076    0    0     0     0 5404 3680 17  3 80  0  0  0
 3  0      0 16502444 111312 4990080    0    0     0     0 5569 3882 17  3 79  0  0  0
 3  0      0 16501180 111312 4990120    0    0     0     0 10198 20842 22  4 74  0  0  0
 1  0      0 16505440 111328 4990140    0    0     0    52 6677 11617 18  3 77  1  0  0
 2  0      0 16510500 111328 4990168    0    0     0     0 7540 13214 18  3 78  0  0  0
 1  0      0 16504456 111344 4990172    0    0     0    68 5235 3557 17  3 79  1  0  0
 2  0      0 16494400 111344 4990184    0    0     0     0 9703 20239 22  4 74  0  0  0
 2  0      0 16487900 111360 4990184    0    0     0   144 6576 11638 18  4 77  1  0  0
 2  0      0 16496980 111360 4990228    0    0     0     0 7084 12766 19  4 78  0  0  0
 2  0      0 16508772 111360 4990244    0    0     0     0 5199 3385 17  3 79  0  0  0
 2  0      0 16508532 111360 4990244    0    0     0     0 9127 19245 22  4 74  0  0  0
 2  0      0 16519972 111360 4990268    0    0     0     0 7082 12021 18  4 78  0  0  0
 1  0      0 16516076 111368 4990300    0    0     0    28 6786 12738 18  4 78  0  0  0
 2  0      0 16517740 111368 4990312    0    0     0     0 5587 3525 17  3 80  0  0  0
 1  0      0 16513216 111368 4990328    0    0     0     0 9330 20470 22  4 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 16500364 111368 4990344    0    0     0     0 7005 12032 18  3 78  0  0  0
 1  0      0 16510116 111368 4990616    0    0     0     0 6871 12704 18  4 78  0  0  0
 3  0      0 16506084 111376 4990376    0    0     0   720 5493 3630 17  3 80  0  0  0
 3  0      0 16492944 111376 4990412    0    0     0    12 5607 4343 18  3 78  0  0  0
 2  0      0 16488284 111376 4990432    0    0     0     4 10044 20247 22  4 74  0  0  0
 1  0      0 16484192 111376 4990516    0    0     0     8 6574 11617 18  4 79  0  0  0
 1  0      0 16489792 111376 4990544    0    0     0   564 6861 12378 18  4 78  0  0  0
 2  0      0 16500564 111384 4990568    0    0     0   124 5534 3343 17  3 80  0  0  0
 1  0      0 16502880 111384 4990580    0    0     0    52 9459 19266 22  4 74  0  0  0
 1  0      0 16488376 111384 4990604    0    0     0    40 6744 11841 18  3 79  0  0  0
 1  0      0 16492836 111384 4990620    0    0     0   192 6969 12765 18  4 78  0  0  0
 2  0      0 16497872 111384 4990644    0    0     0    40 5177 3509 17  3 80  0  0  0
 1  0      0 16503160 111392 4990652    0    0     0    40 9870 18910 22  4 73  0  0  0
 2  0      0 16496540 111392 4990672    0    0     0     4 6922 11837 18  3 79  0  0  0
 2  0      0 16505584 111392 4990692    0    0     0     0 7018 12829 18  4 78  0  0  0
 1  0      0 16507996 111392 4990712    0    0     0     0 5305 3330 17  3 80  0  0  0
 1  0      0 16520668 111392 4990716    0    0     0     0 8990 18114 21  4 74  0  0  0
 1  0      0 16503624 111400 4990740    0    0     0    24 6916 11773 19  4 77  0  0  0
 1  0      0 16511384 111400 4990752    0    0     0     0 6829 11976 18  4 78  0  0  0
 1  0      0 16496840 111416 4990780    0    0     0    52 5538 3607 17  3 79  1  0  0
 8  0      0 16489144 111416 4990792    0    0     0     0 5845 5544 18  3 79  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 16490788 111432 4990804    0    0     0    68 8720 17351 21  4 74  1  0  0
 5  0      0 16494144 111432 4990828    0    0     0   180 6689 11672 18  3 79  0  0  0
 1  0      0 16495236 111448 4990840    0    0     0   120 7066 12789 19  3 77  1  0  0
 1  0      0 16506740 111448 4990864    0    0     0     0 5736 3686 17  3 79  0  0  0
 1  0      0 16516336 111448 4990880    0    0     0     0 9619 19995 22  4 74  0  0  0
 1  0      0 16502332 111448 4990900    0    0     0     0 6773 11632 18  3 79  0  0  0
 3  0      0 16517536 111448 4990924    0    0     0     0 7021 13094 19  5 76  0  0  0
 1  0      0 16513640 111456 4990932    0    0     0    48 5489 3622 17  3 79  0  0  0
 3  0      0 16509560 111456 4990948    0    0     0     0 9856 20299 22  4 74  0  0  0
 1  0      0 16505440 111456 4990960    0    0     0     0 6842 11685 18  4 78  0  0  0
 1  0      0 16508732 111456 4990984    0    0     0     0 7035 12694 19  3 78  0  0  0
 1  0      0 16525064 111480 4988704    0    0     0  1380 5504 4102 18  3 78  1  0  0
 2  0      0 16533260 111480 4988712    0    0     0   336 9415 19518 22  4 74  0  0  0
 1  0      0 16515440 111480 4988736    0    0     0     4 7080 12012 19  3 78  0  0  0
 1  0      0 16518340 111480 4988760    0    0     0     8 6621 11868 18  4 78  0  0  0
 1  0      0 16512964 111480 4988780    0    0     0    36 5393 3700 17  3 80  0  0  0
 5  0      0 16498044 111512 4988092    0    0     0   584 6498 7536 19  3 76  2  0  0
 1  0      0 16514092 111512 4988108    0    0     0    20 9325 16946 21  4 75  0  0  0
