P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.18,4.13,17.17,7.43,3.66
5.18,3.86,12.08,8.45,3.98
6.04,5.83,13.01,6.15,3.16
5.42,3.97,12.27,5.58,4.9
7.3,5.03,12.28,5.95,2.99
5.33,5.56,12.14,5.73,2.95
5.26,4.03,12.84,5.8,3.51
5.2,4.2,13.01,5.78,3.0
6.99,4.46,12.28,5.6,4.6
6.9,5.84,14.22,5.8,3.1
7.2,4.38,12.44,8.31,3.19
7.3,5.5,14.18,5.62,3.16
6.81,5.31,13.48,7.13,3.05
5.27,3.88,14.14,8.09,3.31
6.95,5.39,14.65,5.78,2.94
6.93,3.82,12.09,5.71,3.75
5.18,3.73,14.47,5.63,3.0
6.52,3.95,13.82,6.83,4.26
5.45,4.56,14.42,6.16,3.16
5.07,3.85,18.96,5.86,2.96
5.14,4.47,14.6,6.34,3.37
5.2,6.04,14.15,6.6,4.24
5.18,3.69,12.72,5.79,3.12
7.6,3.93,12.62,8.3,3.1
5.15,3.75,14.44,5.57,3.81
5.21,4.03,14.04,6.46,3.77
7.16,3.79,18.45,5.54,3.33
5.08,5.46,12.36,5.58,3.57
5.17,3.8,12.34,6.12,3.03
5.07,3.68,12.1,6.61,3.56
5.09,5.24,18.83,6.91,4.2
5.23,5.43,14.31,8.05,4.28
5.36,4.61,18.67,5.58,4.55
5.28,3.68,12.14,5.55,3.1
5.55,3.85,18.74,6.55,4.62
5.53,5.46,11.88,6.15,2.98
5.33,3.7,12.52,5.56,2.97
5.35,5.75,11.97,6.89,2.96
5.32,3.7,15.62,5.66,4.16
5.11,3.82,14.7,6.55,3.2
5.09,3.7,12.49,5.71,2.94
5.43,5.62,11.77,6.58,3.4
7.24,3.69,14.19,8.11,3.4
6.07,4.23,13.37,8.12,2.95
5.2,3.71,12.25,8.74,3.96
5.24,3.83,12.18,6.3,3.0
5.45,4.23,12.91,8.58,3.37
5.05,3.72,11.99,5.64,3.26
5.11,4.21,19.07,5.57,3.33
5.04,4.47,13.19,5.86,2.94
5.77,4.01,12.01,5.58,3.37
5.06,5.26,11.91,6.09,3.31
5.06,3.79,11.99,5.68,2.98
5.11,3.7,12.23,5.72,2.99
5.29,3.79,13.46,6.86,3.31
7.21,4.16,12.41,5.79,4.2
7.15,3.8,11.9,5.98,3.07
7.15,4.0,13.02,5.8,3.04
5.14,3.68,12.12,5.94,2.97
5.21,4.22,11.9,5.58,3.36
5.13,4.52,12.69,5.87,3.05
5.11,4.45,12.14,6.65,4.16
7.42,3.66,12.24,6.15,3.49
7.2,3.86,12.16,8.14,2.98
7.2,3.73,18.3,6.48,4.39
5.96,3.71,18.5,6.94,2.94
5.04,4.1,13.52,5.74,3.4
5.7,3.63,12.1,6.58,4.26
5.13,4.73,12.37,5.64,4.03
5.38,3.66,13.26,5.78,3.0
5.51,4.25,12.74,8.31,2.95
5.11,3.72,12.52,5.8,2.9
5.01,3.82,12.81,5.76,4.38
5.18,3.71,15.07,5.83,3.08
5.06,4.59,12.12,5.61,4.21
5.23,3.6,14.59,8.0,3.2
5.38,3.85,12.66,5.59,2.96
5.46,3.62,15.9,5.75,3.37
5.06,3.74,11.95,5.64,4.22
5.28,3.69,12.43,5.7,3.28
5.06,5.33,12.11,5.62,2.99
5.48,3.68,12.17,5.59,3.07
5.34,3.83,12.16,6.05,3.58
5.31,3.77,12.88,8.24,4.17
5.07,3.83,12.49,8.37,3.87
5.56,3.96,18.29,5.74,2.89
5.04,3.69,12.05,5.72,4.26
5.49,4.82,12.93,8.73,2.93
5.1,3.67,18.4,10.9,2.98
5.57,4.81,12.99,5.65,4.93
5.16,3.81,18.71,8.03,2.92
5.22,5.38,14.65,5.58,3.52
5.1,5.3,13.12,6.01,2.96
5.0,3.82,11.97,6.93,2.93
5.39,3.97,12.88,6.4,3.42
5.13,3.7,11.95,5.57,3.09
5.34,6.12,12.74,6.86,2.91
5.06,4.0,12.03,6.0,2.88
5.37,4.01,12.35,5.62,3.01
6.96,3.65,11.99,6.96,2.95
5.14,4.43,12.42,8.38,2.99
6.42,3.7,12.01,5.58,2.98
7.26,3.76,12.29,5.65,3.06
7.83,4.03,18.61,5.63,3.08
5.49,3.78,18.84,6.89,3.01
5.26,4.04,12.03,5.62,4.19
5.41,5.47,12.35,5.6,2.99
5.02,3.71,12.43,6.09,4.32
5.37,3.66,12.16,5.79,2.99
5.33,3.72,15.58,5.88,3.29
5.77,4.61,12.14,6.37,4.15
5.54,4.21,12.42,5.61,3.1
6.64,5.33,11.92,9.37,2.95
5.03,3.72,12.42,5.96,3.54
5.12,4.5,12.09,5.72,2.98
7.16,4.16,14.89,5.79,2.92
4.99,4.49,11.98,8.46,3.04
5.69,6.07,12.36,5.78,2.91
4.97,3.72,18.75,6.88,3.21
6.38,3.71,13.41,5.68,2.93
5.05,4.47,13.05,8.76,3.24
5.06,3.74,11.84,5.62,4.24
5.14,3.75,11.97,5.53,4.05
5.62,5.27,12.03,5.7,2.94
5.32,4.08,12.04,8.9,3.0
5.33,4.53,12.43,5.59,2.96
5.3,3.77,12.33,8.31,3.11
5.05,4.12,18.39,8.19,3.74
5.02,5.31,18.68,5.94,3.0
5.37,4.38,12.14,5.66,3.07
7.96,3.74,14.0,8.39,4.19
5.14,3.7,13.09,8.69,3.03
5.55,4.09,14.51,5.6,2.96
5.03,3.66,13.14,6.37,3.33
5.59,4.24,12.6,8.14,2.92
5.05,3.81,12.1,5.66,2.95
6.35,4.39,15.62,5.85,4.37
5.67,5.25,15.02,5.62,3.16
7.03,4.04,13.88,5.72,2.92
6.58,3.93,19.77,5.93,4.01
5.13,4.08,12.44,6.05,2.94
5.12,3.94,12.93,5.74,2.96
5.08,5.73,12.18,5.49,2.9
5.3,3.68,12.62,5.88,3.95
5.2,3.99,12.06,5.57,2.94
5.32,3.71,1020.01,7.07,3.36
5.1,4.0,18.32,8.12,3.85
5.3,3.79,18.69,5.66,4.16
7.29,3.76,12.07,5.93,3.25
4.99,4.97,12.15,6.25,2.89
5.09,3.69,12.03,5.86,2.95
5.45,3.75,12.9,5.57,2.94
5.19,5.28,11.92,5.84,3.24
5.11,3.77,12.01,5.62,2.9
6.52,3.67,12.25,5.6,3.09
5.06,4.07,12.2,5.62,2.87
5.25,3.86,12.06,5.58,3.0
6.34,4.28,12.17,5.68,3.77
5.47,3.73,12.0,5.6,2.92
6.33,7.15,12.03,5.95,3.4
5.23,5.3,12.21,6.22,2.88
5.11,5.28,11.99,5.76,4.88
7.26,4.58,11.86,9.54,2.88
5.55,4.46,12.08,8.07,3.38
7.18,4.31,12.13,5.66,2.89
5.26,3.7,12.25,6.55,3.02
7.13,4.05,12.35,5.72,4.61
5.19,3.79,12.41,5.65,2.94
5.37,3.73,11.92,8.17,3.22
5.07,3.99,12.54,7.04,4.32
5.36,3.76,11.99,8.07,4.33
5.0,5.42,12.98,5.53,2.94
7.39,5.43,11.93,5.75,2.94
5.05,3.96,11.83,5.53,3.36
5.08,3.7,12.25,8.51,3.17
6.8,4.2,12.0,6.22,3.1
5.13,4.5,12.18,6.92,2.9
5.26,4.66,1013.33,5.58,3.32
6.38,3.73,12.01,5.68,3.33
6.37,3.77,12.04,5.62,2.9
6.37,4.46,12.09,5.87,3.43
5.04,4.51,12.08,5.64,3.01
5.71,3.71,12.12,6.64,2.86
8.95,3.81,12.14,5.76,3.15
5.05,3.71,12.64,6.13,2.85
5.32,3.93,12.36,5.77,3.83
4.98,5.37,11.94,5.57,2.93
5.14,3.87,1019.55,10.86,2.99
4.99,4.5,18.33,7.53,3.61
6.12,4.56,11.94,7.5,3.02
6.5,4.64,12.49,8.05,4.49
5.33,4.48,12.27,5.63,2.94
7.18,4.68,12.67,8.7,3.38
5.32,4.5,12.55,5.59,3.0
5.05,4.49,11.88,5.61,3.39
5.96,3.67,12.2,6.39,3.22
5.07,4.18,12.02,5.62,2.99
5.09,3.71,11.94,5.93,3.4
5.04,4.25,12.38,1008.34,3.1
5.12,3.73,12.03,5.75,3.43
6.14,4.47,11.93,5.51,4.44
7.51,3.9,12.14,6.13,4.16
7.42,3.72,11.92,6.11,3.37
5.15,3.73,11.89,6.9,3.06
5.1,4.33,13.77,5.79,3.56
5.49,3.77,12.81,5.75,2.88
