sig_alg,kem_alg,num_clients,total_handshakes,success_rate,throughput_hs_s,total_time_ms,median_ms,mean_ms,p95_ms,p99_ms,min_ms,max_ms,std_ms,cpu_avg_pct,mem_avg_mib
mldsa65,hqc192,50,15870,100.0,72.50,344801,250.00,293.77,659.01,885.20,43.95,1593.39,186.61,38.02,5.2
