procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 15832996 228600 5592216    0    0   104   153 3683    6  7  2 89  1  0  0
 0  1      0 15832456 228612 5591988    0    0     0  1984 3874 7927  4  2 76 17  0  0
 0  2      0 15833028 228656 5590260    0    0     0  1204 4976 8303  8  5 76 12  0  0
 0  2      0 15837784 228696 5592136    0    0     0  1852 6364 8700  8  5 74 13  0  0
 3  0      0 15838888 228728 5592136    0    0     0   496 4628 6264  3  4 81 12  0  0
 1  2      0 15786600 228744 5592104    0    0     0  1080 14503 23491  8  7 79  6  0  0
 6  0      0 15790156 228776 5590072    0    0     0   912 2186 3356  2  2 80 16  0  0
 1  0      0 15788704 228796 5592236    0    0     0   472 6649 9544  8  5 79  7  0  0
 1  0      0 15794348 228796 5592244    0    0     0     0 1760 1352 13  1 86  0  0  0
 1  0      0 15797572 228796 5590200    0    0     0     4 2791 4188 13  1 85  1  0  0
 1  0      0 15819068 228796 5590204    0    0     0     0 2138 1499 13  1 86  0  0  0
 1  0      0 15836344 228796 5590208    0    0     0     0 1755 1102 13  1 86  0  0  0
 1  1      0 15825816 228800 5592264    0    0     0    52 2478 3525 13  1 86  0  0  0
 1  0      0 15839012 228804 5592268    0    0     0     4 1901 1321 13  1 86  0  0  0
 1  1      0 15840980 228804 5592276    0    0     0    20 2504 5145 13  1 85  1  0  0
 1  1      0 15841348 228816 5592284    0    0     0  2052 3312 4871 14  1 70 15  0  0
 1  1      0 15842976 228848 5592256    0    0     0   888 5414 8261 16  2 71 11  0  0
 2  1      0 15823576 228868 5592300    0    0     0  1748 7495 10291 24  3 58 15  0  0
 2  1      0 15816756 228892 5592416    0    0     0   836 8653 14316 27  4 60  9  0  0
 4  2      0 15809192 228904 5592432    0    0     0  1860 9371 13237 35  4 50 11  0  0
 3  1      0 15794084 228912 5592456    0    0     0  1384 8224 8726 36  4 50 11  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 15798208 228936 5592592    0    0     0   604 10852 17626 41  6 48  6  0  0
 4  1      0 15783360 228960 5592608    0    0     0  1620 8925 10649 47  5 35 13  0  0
 4  1      0 15771644 228976 5592740    0    0     0  1072 10935 17232 50  7 37  7  0  0
 6  3      0 15760392 228988 5592776    0    0     0  1660 10690 15412 56  7 30  7  0  0
 5  1      0 15760944 229012 5592780    0    0     0  1464 9674 12083 58  6 28  8  0  0
 6  1      0 15766768 229032 5592952    0    0     0   572 12286 19115 61  8 27  4  0  0
 6  1      0 15789336 229052 5592984    0    0     0  1824 10011 11768 68  8 20  4  0  0
 5  1      0 15775748 229092 5592972    0    0     0  1404 11411 16502 68  7 19  5  0  0
 7  1      0 15773272 229120 5593092    0    0     0  1036 13035 19816 74  9 14  3  0  0
 9  1      0 15777156 229132 5593112    0    0     0  1224 10768 13207 78  8 10  3  0  0
 9  1      0 15777324 229160 5593252    0    0     0   744 12304 16408 80  9 10  1  0  0
 8  1      0 15758924 229176 5593304    0    0     0  1904 12293 15182 87  9  4  1  0  0
 9  1      0 15758380 229200 5593324    0    0     0   924 12408 16502 86  9  5  1  0  0
12  4      0 15738496 229224 5593488    0    0     0   760 14275 20320 86 10  3  0  0  0
21  0      0 15740004 229236 5593512    0    0     0  1672 12241 13729 89  9  2  1  0  0
