--- 2026-06-04_07:20:03 ---
--- 2026-06-04_07:20:05 ---
--- 2026-06-04_07:20:07 ---
--- 2026-06-04_07:20:09 ---
--- 2026-06-04_07:20:11 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc11   22.56%    4.207MiB / 23.32GiB   0.02%
cliente_hqc9    14.13%    4.066MiB / 23.32GiB   0.02%
cliente_hqc8    33.47%    3.637MiB / 23.32GiB   0.02%
cliente_hqc7    27.88%    4.289MiB / 23.32GiB   0.02%
cliente_hqc6    14.53%    4.082MiB / 23.32GiB   0.02%
cliente_hqc5    9.44%     4.281MiB / 23.32GiB   0.02%
cliente_hqc3    21.13%    4.418MiB / 23.32GiB   0.02%
cliente_hqc1    19.67%    4.066MiB / 23.32GiB   0.02%
servidor_hqc    256.09%   24.67MiB / 23.32GiB   0.10%
cliente_hqc34   16.96%    4.453MiB / 23.32GiB   0.02%
--- 2026-06-04_07:22:10 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc35   13.55%    4.062MiB / 23.32GiB   0.02%
cliente_hqc34   28.98%    4.473MiB / 23.32GiB   0.02%
cliente_hqc33   10.00%    4.066MiB / 23.32GiB   0.02%
cliente_hqc32   26.88%    4.547MiB / 23.32GiB   0.02%
cliente_hqc31   9.94%     4.07MiB / 23.32GiB    0.02%
cliente_hqc29   32.18%    4.562MiB / 23.32GiB   0.02%
cliente_hqc28   20.71%    4.18MiB / 23.32GiB    0.02%
cliente_hqc27   16.77%    3.926MiB / 23.32GiB   0.02%
cliente_hqc26   20.42%    3.922MiB / 23.32GiB   0.02%
cliente_hqc22   27.69%    4.148MiB / 23.32GiB   0.02%
cliente_hqc20   23.79%    4.172MiB / 23.32GiB   0.02%
cliente_hqc18   10.73%    4.098MiB / 23.32GiB   0.02%
cliente_hqc15   22.82%    4.445MiB / 23.32GiB   0.02%
cliente_hqc13   26.10%    4.449MiB / 23.32GiB   0.02%
cliente_hqc12   14.50%    4.191MiB / 23.32GiB   0.02%
cliente_hqc11   24.64%    3.918MiB / 23.32GiB   0.02%
cliente_hqc9    19.29%    4.328MiB / 23.32GiB   0.02%
cliente_hqc8    29.51%    4.516MiB / 23.32GiB   0.02%
cliente_hqc7    17.16%    4.223MiB / 23.32GiB   0.02%
cliente_hqc6    9.83%     4.305MiB / 23.32GiB   0.02%
cliente_hqc5    19.95%    1.379MiB / 23.32GiB   0.01%
cliente_hqc3    17.26%    4.43MiB / 23.32GiB    0.02%
cliente_hqc1    28.94%    4.285MiB / 23.32GiB   0.02%
servidor_hqc    239.15%   25.98MiB / 23.32GiB   0.11%
cliente_hqc36   21.16%    3.449MiB / 23.32GiB   0.01%
--- 2026-06-04_07:22:15 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc37   24.71%    4.328MiB / 23.32GiB   0.02%
cliente_hqc36   20.73%    4.113MiB / 23.32GiB   0.02%
cliente_hqc35   12.99%    4.062MiB / 23.32GiB   0.02%
cliente_hqc34   18.92%    4.555MiB / 23.32GiB   0.02%
cliente_hqc33   12.54%    4.359MiB / 23.32GiB   0.02%
cliente_hqc32   16.29%    4.129MiB / 23.32GiB   0.02%
cliente_hqc31   15.64%    3.93MiB / 23.32GiB    0.02%
cliente_hqc29   15.77%    4.141MiB / 23.32GiB   0.02%
cliente_hqc28   24.34%    3.938MiB / 23.32GiB   0.02%
cliente_hqc27   28.25%    4.078MiB / 23.32GiB   0.02%
cliente_hqc26   14.31%    1.438MiB / 23.32GiB   0.01%
cliente_hqc22   28.03%    4.316MiB / 23.32GiB   0.02%
cliente_hqc20   13.08%    4.051MiB / 23.32GiB   0.02%
cliente_hqc18   25.65%    4.02MiB / 23.32GiB    0.02%
cliente_hqc15   13.44%    4.094MiB / 23.32GiB   0.02%
cliente_hqc13   18.21%    4.281MiB / 23.32GiB   0.02%
cliente_hqc12   24.51%    4.266MiB / 23.32GiB   0.02%
cliente_hqc11   11.92%    4.309MiB / 23.32GiB   0.02%
cliente_hqc9    18.76%    3.918MiB / 23.32GiB   0.02%
cliente_hqc8    16.99%    4.328MiB / 23.32GiB   0.02%
cliente_hqc7    14.59%    3.93MiB / 23.32GiB    0.02%
cliente_hqc6    23.88%    4.621MiB / 23.32GiB   0.02%
cliente_hqc5    36.61%    4.066MiB / 23.32GiB   0.02%
cliente_hqc3    26.67%    4.121MiB / 23.32GiB   0.02%
cliente_hqc1    4.09%     4.098MiB / 23.32GiB   0.02%
servidor_hqc    236.69%   25.36MiB / 23.32GiB   0.11%
cliente_hqc38   24.28%    2.004MiB / 23.32GiB   0.01%
--- 2026-06-04_07:22:20 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc38   25.64%    4.059MiB / 23.32GiB   0.02%
cliente_hqc37   10.06%    4.316MiB / 23.32GiB   0.02%
cliente_hqc36   25.84%    3.938MiB / 23.32GiB   0.02%
cliente_hqc35   17.03%    3.926MiB / 23.32GiB   0.02%
cliente_hqc34   21.90%    4.188MiB / 23.32GiB   0.02%
