Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	04/06/2026 	_x86_64_	(8 CPU)

07:20:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:20:04     all    3,80    0,13    2,28   17,24    0,00    0,00    0,00    0,00    0,00   76,55
07:20:05     all    7,81    0,13    4,91   11,46    0,00    0,00    0,00    0,00    0,00   75,69
07:20:06     all    7,88    0,00    5,21   12,58    0,00    0,00    0,00    0,00    0,00   74,33
07:20:07     all    2,91    0,00    3,54   12,53    0,00    0,00    0,00    0,00    0,00   81,01
07:20:08     all    8,10    0,00    7,59    5,57    0,00    0,00    0,00    0,00    0,00   78,73
07:20:09     all    1,64    0,00    1,89   15,76    0,00    0,13    0,00    0,00    0,00   80,58
07:20:10     all    8,22    0,00    5,31    7,08    0,00    0,00    0,00    0,00    0,00   79,39
07:20:11     all   13,03    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   86,47
07:20:12     all   13,30    0,00    0,88    0,75    0,00    0,00    0,00    0,00    0,00   85,07
07:20:13     all   13,22    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   86,03
07:20:14     all   12,80    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   86,32
07:20:15     all   13,25    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   85,88
07:20:16     all   13,03    0,00    0,63    0,38    0,00    0,00    0,00    0,00    0,00   85,96
07:20:17     all   13,55    0,00    0,63    0,88    0,00    0,00    0,00    0,00    0,00   84,94
07:20:18     all   13,75    0,12    1,25   15,25    0,00    0,00    0,00    0,00    0,00   69,62
07:20:19     all   15,97    0,00    2,14   10,94    0,00    0,00    0,00    0,00    0,00   70,94
07:20:20     all   24,50    0,00    2,88   14,88    0,00    0,12    0,00    0,00    0,00   57,63
07:20:21     all   27,02    0,00    3,79    9,09    0,00    0,00    0,00    0,00    0,00   60,10
07:20:22     all   34,67    0,00    4,02   10,93    0,00    0,25    0,00    0,00    0,00   50,13
07:20:23     all   35,84    0,00    3,88   10,90    0,00    0,00    0,00    0,00    0,00   49,37
07:20:24     all   40,53    0,00    5,30    6,19    0,00    0,00    0,00    0,00    0,00   47,98
07:20:25     all   46,56    0,13    5,13   12,77    0,00    0,00    0,00    0,00    0,00   35,42
07:20:26     all   49,87    0,00    6,69    6,82    0,00    0,00    0,00    0,00    0,00   36,62
07:20:27     all   55,35    0,00    6,54    7,30    0,00    0,25    0,00    0,00    0,00   30,57
07:20:28     all   58,19    0,00    6,05    8,31    0,00    0,13    0,00    0,00    0,00   27,33
07:20:29     all   61,10    0,13    7,40    3,76    0,00    0,13    0,00    0,00    0,00   27,48
07:20:30     all   67,59    0,00    8,17    3,77    0,00    0,00    0,00    0,00    0,00   20,48
07:20:31     all   68,30    0,00    7,42    5,41    0,00    0,25    0,00    0,00    0,00   18,62
07:20:32     all   73,58    0,00    8,93    2,52    0,00    0,13    0,00    0,00    0,00   14,84
