run_id,handshake_type,duration_ms,success
1,full,280,1
2,full,156,1
3,full,143,1
4,full,148,1
5,full,223,1
6,full,225,1
7,full,236,1
8,full,200,1
9,full,249,1
10,full,248,1
11,full,177,1
12,full,248,1
13,full,273,1
14,full,274,1
15,full,269,1
16,full,263,1
17,full,226,1
18,full,254,1
19,full,261,1
20,full,277,1
21,full,287,1
22,full,262,1
23,full,268,1
24,full,258,1
25,full,250,1
26,full,232,1
27,full,259,1
28,full,255,1
29,full,257,1
30,full,256,1
31,full,228,1
32,full,227,1
33,full,246,1
34,full,296,1
35,full,274,1
36,full,196,1
37,full,157,1
38,full,201,1
39,full,257,1
40,full,250,1
41,full,252,1
42,full,258,1
43,full,258,1
44,full,233,1
45,full,253,1
46,full,214,1
47,full,128,1
48,full,130,1
49,full,199,1
50,full,267,1
51,full,239,1
52,full,169,1
53,full,183,1
54,full,166,1
55,full,128,1
56,full,130,1
57,full,230,1
58,full,229,1
59,full,254,1
60,full,253,1
61,full,254,1
62,full,256,1
63,full,254,1
64,full,255,1
65,full,265,1
66,full,256,1
67,full,252,1
68,full,251,1
69,full,246,1
70,full,259,1
71,full,191,1
72,full,127,1
73,full,137,1
74,full,147,1
75,full,178,1
76,full,148,1
77,full,236,1
78,full,191,1
79,full,129,1
80,full,166,1
81,full,130,1
82,full,132,1
83,full,147,1
84,full,135,1
85,full,212,1
86,full,264,1
87,full,193,1
88,full,130,1
89,full,226,1
90,full,220,1
91,full,232,1
92,full,201,1
93,full,130,1
94,full,152,1
95,full,134,1
96,full,153,1
97,full,129,1
98,full,131,1
99,full,166,1
100,full,246,1
101,full,265,1
102,full,195,1
103,full,127,1
104,full,129,1
105,full,237,1
106,full,191,1
107,full,129,1
108,full,233,1
109,full,254,1
110,full,195,1
111,full,127,1
112,full,127,1
113,full,224,1
114,full,196,1
115,full,128,1
116,full,152,1
117,full,159,1
118,full,171,1
119,full,132,1
120,full,130,1
121,full,139,1
122,full,130,1
123,full,222,1
124,full,190,1
125,full,220,1
126,full,248,1
127,full,191,1
128,full,132,1
129,full,152,1
130,full,125,1
131,full,129,1
132,full,166,1
133,full,230,1
134,full,249,1
135,full,249,1
136,full,194,1
137,full,132,1
138,full,156,1
139,full,231,1
140,full,191,1
141,full,129,1
142,full,155,1
143,full,169,1
144,full,128,1
145,full,240,1
146,full,191,1
147,full,127,1
148,full,132,1
149,full,226,1
150,full,228,1
151,full,234,1
152,full,262,1
153,full,258,1
154,full,216,1
155,full,229,1
156,full,268,1
157,full,201,1
158,full,128,1
159,full,156,1
160,full,188,1
161,full,259,1
162,full,256,1
163,full,256,1
164,full,199,1
165,full,127,1
166,full,128,1
167,full,129,1
168,full,236,1
169,full,191,1
170,full,130,1
171,full,166,1
172,full,182,1
173,full,134,1
174,full,153,1
175,full,130,1
176,full,166,1
177,full,185,1
178,full,147,1
179,full,232,1
180,full,195,1
181,full,132,1
182,full,234,1
183,full,256,1
184,full,191,1
185,full,129,1
186,full,240,1
187,full,192,1
