run_id,duration_ms,success
1,5.34,1
2,4.74,1
3,2.77,1
4,3.27,1
5,3.06,1
6,9.71,1
7,3.99,1
8,3.00,1
9,3.88,1
10,4.78,1
11,4.88,1
12,13.04,1
13,3.20,1
14,4.39,1
15,2.99,1
16,3.27,1
17,2.81,1
18,2.76,1
19,3.15,1
20,2.77,1
21,7.76,1
22,3.61,1
23,2.88,1
24,4.04,1
25,3.20,1
26,3.48,1
27,19.16,1
28,10.02,1
29,6.81,1
30,11.92,1
31,13.33,1
32,8.87,1
33,6.23,1
34,9.66,1
35,18.06,1
36,8.37,1
37,4.94,1
38,14.38,1
39,8.72,1
40,4.73,1
41,9.82,1
42,12.41,1
43,8.18,1
44,11.04,1
45,7.23,1
46,4.18,1
47,5.09,1
48,6.13,1
49,4.54,1
50,10.26,1
51,8.35,1
52,3.98,1
53,4.08,1
54,3.69,1
55,8.10,1
56,6.76,1
57,2.83,1
58,2.83,1
59,4.62,1
60,3.10,1
61,5.64,1
62,2.86,1
63,2.84,1
64,4.87,1
65,4.90,1
66,6.69,1
67,16.98,1
68,3.62,1
69,2.79,1
70,3.36,1
71,3.00,1
72,6.22,1
73,7.90,1
74,5.89,1
75,3.17,1
76,6.94,1
77,3.31,1
78,6.44,1
79,3.61,1
80,5.13,1
81,2.71,1
82,5.75,1
83,3.28,1
84,7.10,1
85,4.51,1
86,3.66,1
87,14.10,1
88,3.40,1
89,9.30,1
90,5.75,1
91,5.89,1
92,3.82,1
93,3.79,1
94,8.39,1
95,6.47,1
96,6.92,1
97,21.01,1
98,3.66,1
99,6.68,1
100,7.99,1
101,3.70,1
102,7.08,1
103,5.04,1
104,3.27,1
105,6.89,1
106,9.97,1
107,5.76,1
108,7.31,1
109,5.04,1
110,5.38,1
111,13.77,1
112,3.58,1
113,3.62,1
114,7.24,1
115,4.86,1
116,3.88,1
117,11.86,1
118,16.58,1
119,4.84,1
120,6.18,1
121,3.30,1
122,4.76,1
123,5.33,1
124,5.41,1
125,6.40,1
126,13.42,1
127,10.55,1
128,7.44,1
129,3.79,1
130,4.03,1
131,14.18,1
132,4.66,1
133,10.73,1
134,5.63,1
135,40.74,1
136,14.14,1
137,8.43,1
138,5.97,1
139,4.00,1
140,8.07,1
141,6.46,1
142,7.09,1
143,7.54,1
144,3.95,1
145,4.92,1
146,5.07,1
147,4.24,1
148,3.76,1
149,7.21,1
150,3.63,1
151,3.38,1
152,5.87,1
153,3.48,1
154,7.23,1
155,3.51,1
156,9.27,1
157,4.91,1
158,3.82,1
159,7.98,1
160,6.95,1
161,3.43,1
162,8.17,1
163,3.12,1
164,3.32,1
165,8.00,1
166,7.33,1
167,4.70,1
168,3.75,1
169,3.39,1
170,3.52,1
171,4.95,1
172,3.68,1
173,6.33,1
174,34.45,1
175,12.66,1
176,15.90,1
177,20.73,1
178,6.74,1
179,16.91,1
180,24.32,1
181,9.52,1
182,21.45,1
183,13.99,1
184,8.62,1
185,5.65,1
186,5.60,1
187,4.20,1
188,4.97,1
189,16.88,1
190,12.66,1
191,12.45,1
192,9.31,1
193,6.99,1
194,4.62,1
195,12.02,1
196,5.34,1
197,8.02,1
198,4.63,1
199,10.57,1
200,6.61,1
201,3.58,1
202,2.73,1
203,2.89,1
204,2.62,1
205,4.79,1
206,4.18,1
207,6.27,1
208,2.78,1
209,2.91,1
210,8.28,1
211,6.21,1
212,4.15,1
213,6.09,1
214,17.97,1
215,2.78,1
216,2.95,1
217,4.07,1
218,4.60,1
219,9.83,1
220,7.08,1
221,2.91,1
222,4.56,1
223,13.38,1
224,3.85,1
225,4.62,1
226,4.25,1
227,7.31,1
228,7.56,1
229,9.40,1
230,5.59,1
231,11.29,1
232,4.97,1
233,3.89,1
234,5.52,1
235,7.86,1
236,3.99,1
237,9.66,1
238,3.41,1
239,9.46,1
240,12.26,1
241,6.18,1
242,21.17,1
243,19.79,1
244,5.57,1
245,3.74,1
246,3.93,1
247,11.44,1
248,7.84,1
249,7.61,1
250,6.57,1
251,4.71,1
252,15.52,1
253,7.86,1
254,7.73,1
255,5.19,1
256,3.58,1
257,7.16,1
258,10.00,1
259,3.38,1
260,10.98,1
261,6.56,1
262,3.76,1
263,3.31,1
264,3.61,1
265,16.10,1
266,6.56,1
267,5.26,1
268,9.46,1
269,8.61,1
270,7.16,1
271,8.96,1
272,11.76,1
273,7.97,1
274,4.25,1
275,11.27,1
276,3.61,1
277,9.23,1
278,16.36,1
279,3.75,1
280,5.97,1
281,15.37,1
282,4.49,1
283,4.40,1
284,3.52,1
285,4.40,1
286,6.19,1
287,6.15,1
288,20.24,1
289,3.75,1
290,3.53,1
291,3.74,1
292,3.30,1
293,4.29,1
294,6.95,1
295,7.95,1
296,7.00,1
297,16.82,1
298,5.74,1
299,11.21,1
300,7.68,1
301,5.71,1
302,9.95,1
303,3.24,1
304,4.18,1
305,3.59,1
306,5.66,1
307,12.83,1
308,7.75,1
309,4.50,1
310,3.25,1
311,4.41,1
312,3.89,1
313,7.52,1
314,10.69,1
315,9.38,1
316,3.27,1
317,4.63,1
318,3.42,1
319,12.67,1
320,3.90,1
321,3.61,1
322,5.83,1
323,13.85,1
324,5.80,1
325,3.50,1
326,4.94,1
327,4.39,1
328,3.60,1
329,9.14,1
330,8.22,1
331,4.03,1
332,10.74,1
333,7.08,1
334,5.12,1
335,12.11,1
336,8.35,1
337,7.84,1
338,3.90,1
339,5.12,1
340,9.46,1
341,7.64,1
342,7.55,1
343,11.91,1
344,3.67,1
345,5.83,1
346,3.66,1
347,8.91,1
348,6.03,1
349,3.93,1
350,3.31,1
351,5.06,1
352,9.66,1
353,8.12,1
354,3.91,1
355,3.87,1
356,8.17,1
357,4.80,1
358,4.40,1
359,3.38,1
360,3.45,1
361,15.93,1
362,6.47,1
363,3.16,1
364,4.52,1
365,3.74,1
366,3.57,1
367,3.41,1
368,4.71,1
369,3.64,1
370,6.57,1
371,3.37,1
372,7.91,1
373,3.27,1
374,5.64,1
375,3.47,1
376,6.54,1
377,8.43,1
378,7.04,1
379,4.02,1
380,3.49,1
381,4.04,1
382,4.80,1
383,3.78,1
384,5.08,1
385,7.11,1
386,8.85,1
387,3.83,1
388,11.02,1
389,11.61,1
390,3.42,1
391,8.95,1
392,3.99,1
393,8.24,1
394,6.97,1
395,7.11,1
396,12.12,1
397,7.33,1
398,4.45,1
399,18.14,1
400,9.65,1
401,7.55,1
402,3.64,1
403,6.54,1
404,3.86,1
405,3.30,1
406,8.12,1
407,7.04,1
408,7.42,1
409,3.75,1
410,18.34,1
411,8.68,1
412,3.80,1
413,3.51,1
414,4.29,1
